run_timestamp,read_time,hand,esp_time_ms,palm_ax_prox,palm_ay_prox,palm_az_prox,palm_yaw_prox,palm_pitch_prox,palm_roll_prox,palm_flex_mcp,palm_flex_pip,palm_yaw_mid,palm_pitch_mid,palm_roll_mid,palm_ax_mid,palm_ay_mid,palm_az_mid,thumb_ax_prox,thumb_ay_prox,thumb_az_prox,thumb_yaw_prox,thumb_pitch_prox,thumb_roll_prox,thumb_flex_mcp,thumb_flex_pip,thumb_yaw_mid,thumb_pitch_mid,thumb_roll_mid,thumb_ax_mid,thumb_ay_mid,thumb_az_mid,index_ax_prox,index_ay_prox,index_az_prox,index_yaw_prox,index_pitch_prox,index_roll_prox,index_flex_mcp,index_flex_pip,index_yaw_mid,index_pitch_mid,index_roll_mid,index_ax_mid,index_ay_mid,index_az_mid,middle_ax_prox,middle_ay_prox,middle_az_prox,middle_yaw_prox,middle_pitch_prox,middle_roll_prox,middle_flex_mcp,middle_flex_pip,middle_yaw_mid,middle_pitch_mid,middle_roll_mid,middle_ax_mid,middle_ay_mid,middle_az_mid,ring_ax_prox,ring_ay_prox,ring_az_prox,ring_yaw_prox,ring_pitch_prox,ring_roll_prox,ring_flex_mcp,ring_flex_pip,ring_yaw_mid,ring_pitch_mid,ring_roll_mid,ring_ax_mid,ring_ay_mid,ring_az_mid,pinky_ax_prox,pinky_ay_prox,pinky_az_prox,pinky_yaw_prox,pinky_pitch_prox,pinky_roll_prox,pinky_flex_mcp,pinky_flex_pip,pinky_yaw_mid,pinky_pitch_mid,pinky_roll_mid,pinky_ax_mid,pinky_ay_mid,pinky_az_mid,middle_ro,index_id,thumb_pitch_miw_prox
2026-04-01 22:28:19,2026-04-01 22:28:26,Left,48478,0.0,0.0,0.0,0.04,0.0,0.0,0,0,0.01,0,0,0.0,0,0.0,0,0,-0.01,0.0,0,0,2132,2098,0.0,0,0,0.0,-0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,983.0,2150.0,0.02,0.0,0.0,0.0,0.0,-0.01,0.0,0,0.01,0.0,0,0.0,69.0,2105,-0.03,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,2167,2239,0.01,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1383,1454,0.01,0,0,0,0.0,0.0,,,
2026-04-01 22:28:19,2026-04-01 22:28:26,Left,48665,0.0,0.0,-0.01,0.04,0.0,0.0,0,0,0.01,0,0,0.0,0,0.0,0,0,-0.01,0.04,0,0,2133,2099,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,983.0,2150.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.01,0,,,2104,0.02,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,2169,2239,0.02,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1381,1455,0.01,0,0,0,0.0,0.0,71.0,,
2026-04-01 22:28:19,2026-04-01 22:28:27,Left,49606,0.0,0.0,0.01,0.01,0.0,0.0,0,0,0.01,0,0,0.0,0,-0.01,0,0,0.01,0.01,0,0,2133,2101,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,983.0,2151.0,0.0,0.02,0.0,1.01,0.0,-0.98,0.0,0,0.0,0.01,0,0.0,71.0,2105,0.0,0.02,0,1.01,0,-0.98,0.0,0.0,0.0,0.01,0.0,0.0,2171,2246,0.0,0.02,0,1.01,0,-0.98,0.0,0.0,0.0,0.01,0.0,0.0,1382,1455,0.01,0,0,0,0.0,0.0,,,
2026-04-01 22:28:19,2026-04-01 22:28:28,Left,49985,0.0,0.0,0.0,0.04,0.0,0.0,0,0,0.01,0,0,0.0,0,-0.01,0,0,0.0,0.04,0,0,2133,2101,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01,0.0,,,,,,,0.0,0.0,0.0,0.0,0,-0.01,0.01,0,0.0,70.0,2105,0.02,0.0,0,0.0,0,0.0,0.0,0.0,-0.01,0.01,0.0,0.0,2169,2245,0.02,0.0,0,0.0,0,0.0,-1.89,-1.23,1.46,0.32,-0.99,0.9,1383,1455,0.01,0,0,0,0.0,0.0,,0.0,
2026-04-01 22:28:19,2026-04-01 22:28:28,Left,50175,-1.89,-1.23,1.46,0.32,-0.99,0.9,0,0,0.01,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,983,2151,0.01,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,69.0,2105,-0.03,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,2167,2246,0.01,0.0,0,0.0,0,-0.01,0.0,0.0,0.0,0.01,0.0,0.0,1383,1453,0.01,0,0,0,0.0,-0.01,,,0.0
2026-04-01 22:28:19,2026-04-01 22:28:28,Left,50365,0.0,0.0,0.0,0.04,0.0,0.0,0,0,0.01,0,0,0.0,0,-0.01,0,0,0.0,0.04,0,0,2134,2095,0.0,0,0,0.0,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0.0,984.0,2152.0,0.02,0.0,0.0,0.0,0.0,0.0,-0.01,0,0.0,0.01,0,0.0,71.0,2104,0.02,0.0,0,0.0,0,0.0,-1.06,-1.67,1.3,-0.47,-2.77,-2.39,2168,2245,0.02,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1385,1455,0.01,0,0,0,0.01,0.0,,,
2026-04-01 22:28:19,2026-04-01 22:28:29,Left,50931,0.0,0.0,0.0,0.04,0.0,0.0,0,0,0.01,0,0,-0.01,0,0.0,0,0,0.0,0.0,0,0,2131,2100,0.01,0,0,-0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,,,,,0.0,0.0,-0.01,0.0,0.0,0.0,0,0.0,0.01,0,0.0,76.0,2104,-0.03,0.0,0,0.0,0,-0.01,0.0,0.0,0.01,0.01,0.0,0.0,2168,2245,0.01,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1383,1451,0.01,0,0,0,0.0,-0.01,,,
