run_index,request_id,request_ts,left_recv_time_ms,left_glove_time_ms,left_time,right_recv_time_ms,right_glove_time_ms,right_time,left_hand,left_palm_mcp_flex,left_palm_pip_flex,left_palm_mid_yaw,left_palm_mid_pitch,left_palm_mid_roll,left_palm_mid_ax,left_palm_mid_ay,left_palm_mid_az,left_palm_prox_yaw,left_palm_prox_pitch,left_palm_prox_roll,left_palm_prox_ax,left_palm_prox_ay,left_palm_prox_az,left_thumb_mcp_flex,left_thumb_pip_flex,left_thumb_mid_yaw,left_thumb_mid_pitch,left_thumb_mid_roll,left_thumb_mid_ax,left_thumb_mid_ay,left_thumb_mid_az,left_thumb_prox_yaw,left_thumb_prox_pitch,left_thumb_prox_roll,left_thumb_prox_ax,left_thumb_prox_ay,left_thumb_prox_az,left_index_mcp_flex,left_index_pip_flex,left_index_mid_yaw,left_index_mid_pitch,left_index_mid_roll,left_index_mid_ax,left_index_mid_ay,left_index_mid_az,left_index_prox_yaw,left_index_prox_pitch,left_index_prox_roll,left_index_prox_ax,left_index_prox_ay,left_index_prox_az,left_middle_mcp_flex,left_middle_pip_flex,left_middle_mid_yaw,left_middle_mid_pitch,left_middle_mid_roll,left_middle_mid_ax,left_middle_mid_ay,left_middle_mid_az,left_middle_prox_yaw,left_middle_prox_pitch,left_middle_prox_roll,left_middle_prox_ax,left_middle_prox_ay,left_middle_prox_az,left_ring_mcp_flex,left_ring_pip_flex,left_ring_mid_yaw,left_ring_mid_pitch,left_ring_mid_roll,left_ring_mid_ax,left_ring_mid_ay,left_ring_mid_az,left_ring_prox_yaw,left_ring_prox_pitch,left_ring_prox_roll,left_ring_prox_ax,left_ring_prox_ay,left_ring_prox_az,left_pinky_mcp_flex,left_pinky_pip_flex,left_pinky_mid_yaw,left_pinky_mid_pitch,left_pinky_mid_roll,left_pinky_mid_ax,left_pinky_mid_ay,left_pinky_mid_az,left_pinky_prox_yaw,left_pinky_prox_pitch,left_pinky_prox_roll,left_pinky_prox_ax,left_pinky_prox_ay,left_pinky_prox_az,left_wrist_ax,left_wrist_ay,left_wrist_az,left_wrist_heading,left_wrist_pitch,left_wrist_roll,right_hand,right_palm_mcp_flex,right_palm_pip_flex,right_palm_mid_yaw,right_palm_mid_pitch,right_palm_mid_roll,right_palm_mid_ax,right_palm_mid_ay,right_palm_mid_az,right_palm_prox_yaw,right_palm_prox_pitch,right_palm_prox_roll,right_palm_prox_ax,right_palm_prox_ay,right_palm_prox_az,right_thumb_mcp_flex,right_thumb_pip_flex,right_thumb_mid_yaw,right_thumb_mid_pitch,right_thumb_mid_roll,right_thumb_mid_ax,right_thumb_mid_ay,right_thumb_mid_az,right_thumb_prox_yaw,right_thumb_prox_pitch,right_thumb_prox_roll,right_thumb_prox_ax,right_thumb_prox_ay,right_thumb_prox_az,right_index_mcp_flex,right_index_pip_flex,right_index_mid_yaw,right_index_mid_pitch,right_index_mid_roll,right_index_mid_ax,right_index_mid_ay,right_index_mid_az,right_index_prox_yaw,right_index_prox_pitch,right_index_prox_roll,right_index_prox_ax,right_index_prox_ay,right_index_prox_az,right_middle_mcp_flex,right_middle_pip_flex,right_middle_mid_yaw,right_middle_mid_pitch,right_middle_mid_roll,right_middle_mid_ax,right_middle_mid_ay,right_middle_mid_az,right_middle_prox_yaw,right_middle_prox_pitch,right_middle_prox_roll,right_middle_prox_ax,right_middle_prox_ay,right_middle_prox_az,right_ring_mcp_flex,right_ring_pip_flex,right_ring_mid_yaw,right_ring_mid_pitch,right_ring_mid_roll,right_ring_mid_ax,right_ring_mid_ay,right_ring_mid_az,right_ring_prox_yaw,right_ring_prox_pitch,right_ring_prox_roll,right_ring_prox_ax,right_ring_prox_ay,right_ring_prox_az,right_pinky_mcp_flex,right_pinky_pip_flex,right_pinky_mid_yaw,right_pinky_mid_pitch,right_pinky_mid_roll,right_pinky_mid_ax,right_pinky_mid_ay,right_pinky_mid_az,right_pinky_prox_yaw,right_pinky_prox_pitch,right_pinky_prox_roll,right_pinky_prox_ax,right_pinky_prox_ay,right_pinky_prox_az,right_wrist_ax,right_wrist_ay,right_wrist_az,right_wrist_heading,right_wrist_pitch,right_wrist_roll
1,56,2026-04-18T15:41:04.453,1776490865502.1357,647727,2240,1776490865496.8423,638396,2217,LeftGlove,-1,-1,0,0,0,0,0,0,0.52,0.2,-1.04,0.04,0.24,-0.09,2071,1677,-0.59,-0.39,-1.06,-0.16,-0.2,-0.02,-0.05,-0.34,-0.81,-0.09,0.07,0.39,973,1992,1.27,-0.32,-0.21,0.05,0.08,0.38,0.83,-0.56,0.95,-0.16,0.1,0.23,30,1942,-0.17,-0.11,-0.05,-0.01,0.03,0.02,0.06,-0.21,1.4,-0.15,0.02,-0.23,2061,2223,0.15,-0.2,-0.01,0.01,0.02,0.01,-0.16,0.05,1.1,-0.07,0.04,-0.48,1931,1971,0.08,-0.41,-0.2,0.02,-0.03,-0.04,0.66,-0.39,0.88,-0.07,0.06,-0.2,-0.44,8.79,4.23,273.44,-3.63,-64.31,RightGlove,-1,-1,0,0,0,0,0,0,-0.23,0.1,-1.35,-0.02,0.08,0.1,1993,2060,0.09,-0.02,-1.33,0.19,-0.29,-0.63,0.22,0.15,-1.16,0.06,-0.16,-0.1,1991,1979,0.56,0.02,0.13,0.02,0.05,0.02,0.31,-0.32,1.54,-0.02,0.16,-0.41,1975,2030,-1.71,-0.27,0.64,0.15,0.07,0.57,-2.85,-2.44,1.84,0.26,0.06,-0.29,3326,3453,2.41,-0.33,-0.24,-0.19,0.1,0.45,0,0,0,0,0,0,2109,1965,-1.41,-0.21,0.01,0.39,-0.1,0.36,-2.68,-0.69,1.05,-0.18,0.28,0.07,0.63,8.79,4.33,140.63,3.0,-63.19
1,57,2026-04-18T15:41:04.483,1776490865540.3245,647767,2280,1776490865534.5806,638437,2256,LeftGlove,-1,-1,0,0,0,0,0,0,0.52,0.19,-1.04,0.04,0.24,-0.1,2070,1683,-0.6,-0.4,-1.06,-0.17,-0.19,-0.02,-0.05,-0.34,-0.81,-0.1,0.07,0.39,971,1992,1.27,-0.32,-0.21,0.03,0.08,0.37,0.84,-0.57,0.95,-0.15,0.08,0.22,29,1944,-0.17,-0.11,-0.05,-0.02,0.04,0.01,0.06,-0.22,1.4,-0.15,0.02,-0.23,2065,2228,0.15,-0.2,-0.02,0.01,0.02,0.0,-0.15,0.05,1.1,-0.07,0.05,-0.46,1933,1967,0.08,-0.41,-0.2,0.02,-0.01,-0.04,0.66,-0.39,0.88,-0.05,0.07,-0.18,-0.48,8.72,4.17,273.44,-3.56,-64.31,RightGlove,-1,-1,0,0,0,0,0,0,-0.23,0.1,-1.35,-0.02,0.07,0.13,1981,2067,0.1,-0.01,-1.33,0.17,-0.28,-0.62,0.22,0.15,-1.16,0.04,-0.16,-0.09,1989,1975,0.56,0.02,0.13,0.0,0.05,0.03,0.31,-0.32,1.55,-0.03,0.14,-0.42,1967,2030,-1.71,-0.28,0.64,0.15,0.08,0.58,-2.85,-2.44,1.84,0.26,0.08,-0.29,3333,3452,2.41,-0.33,-0.25,-0.18,0.1,0.46,0,0,0,0,0,0,2111,1964,-1.41,-0.21,0.0,0.37,-0.1,0.36,-2.69,-0.69,1.04,-0.2,0.26,0.06,0.64,8.68,4.44,140.63,3.0,-63.13
1,58,2026-04-18T15:41:04.521,1776490865613.645,647807,2320,1776490865574.5962,638476,2297,LeftGlove,-1,-1,0,0,0,0,0,0,0.53,0.19,-1.03,0.04,0.23,-0.1,2067,1683,-0.6,-0.41,-1.06,-0.16,-0.2,-0.02,-0.05,-0.34,-0.8,-0.09,0.07,0.38,974,1993,1.27,-0.32,-0.21,0.04,0.08,0.37,0.84,-0.57,0.95,-0.15,0.08,0.22,29,1944,-0.17,-0.11,-0.05,-0.02,0.04,0.01,0.07,-0.22,1.4,-0.14,0.02,-0.22,2061,2226,0.15,-0.2,-0.02,0.01,0.02,0.0,-0.15,0.05,1.1,-0.06,0.04,-0.46,1935,1967,0.08,-0.41,-0.2,0.04,-0.01,-0.05,0.67,-0.39,0.88,-0.05,0.06,-0.19,-0.5,8.79,4.26,273.44,-3.63,-64.19,RightGlove,-1,-1,0,0,0,0,0,0,-0.24,0.1,-1.34,-0.01,0.07,0.12,1983,2067,0.1,-0.01,-1.34,0.17,-0.27,-0.62,0.22,0.15,-1.17,0.06,-0.14,-0.09,1991,1974,0.56,0.02,0.14,0.0,0.04,0.03,0.32,-0.32,1.55,-0.02,0.15,-0.42,1975,2031,-1.72,-0.28,0.64,0.12,0.09,0.59,-2.85,-2.45,1.84,0.25,0.09,-0.3,3335,3455,2.42,-0.32,-0.25,-0.18,0.08,0.46,0,0,0,0,0,0,2109,1963,-1.4,-0.21,-0.01,0.36,-0.09,0.36,-2.69,-0.69,1.03,-0.2,0.2,0.08,0.57,8.65,4.36,140.69,3.0,-63.06
1,59,2026-04-18T15:41:04.568,1776490865619.0122,647847,2359,1776490865637.344,638517,2337,LeftGlove,-1,-1,0,0,0,0,0,0,0.53,0.19,-1.02,0.04,0.22,-0.09,2071,1685,-0.6,-0.41,-1.06,-0.14,-0.18,-0.02,-0.05,-0.34,-0.8,-0.08,0.06,0.39,971,1990,1.27,-0.32,-0.2,0.04,0.06,0.37,0.85,-0.58,0.95,-0.14,0.07,0.23,31,1944,-0.17,-0.11,-0.04,-0.01,0.04,0.01,0.08,-0.22,1.41,-0.15,0.03,-0.25,2065,2227,0.15,-0.2,-0.01,0.01,0.01,0.01,-0.15,0.04,1.11,-0.07,0.05,-0.48,1933,1967,0.08,-0.41,-0.2,0.03,-0.01,-0.04,0.67,-0.4,0.88,-0.05,0.06,-0.2,-0.55,8.73,4.27,273.31,-3.63,-64.13,RightGlove,-1,-1,0,0,0,0,0,0,-0.24,0.1,-1.34,-0.02,0.08,0.12,1989,2065,0.11,0.0,-1.34,0.15,-0.25,-0.6,0.22,0.16,-1.17,0.05,-0.14,-0.08,1984,1973,0.56,0.02,0.14,0.0,0.04,0.04,0.32,-0.32,1.56,-0.02,0.15,-0.42,1972,2027,-1.72,-0.28,0.64,0.15,0.08,0.59,-2.86,-2.45,1.84,0.26,0.09,-0.3,3327,3445,2.42,-0.32,-0.26,-0.16,0.1,0.47,0,0,0,0,0,0,2109,1967,-1.4,-0.21,-0.02,0.34,-0.1,0.37,-2.7,-0.68,1.02,-0.18,0.24,0.07,0.65,8.68,4.43,140.75,3.0,-63.0
1,60,2026-04-18T15:41:04.601,1776490865697.3728,647886,2399,1776490865653.5906,638557,2376,LeftGlove,-1,-1,0,0,0,0,0,0,0.53,0.18,-1.02,0.04,0.22,-0.09,2071,1685,-0.6,-0.42,-1.07,-0.14,-0.18,-0.02,-0.05,-0.34,-0.8,-0.08,0.06,0.38,973,1993,1.27,-0.32,-0.2,0.05,0.08,0.37,0.85,-0.58,0.95,-0.13,0.08,0.22,27,1942,-0.17,-0.11,-0.04,-0.01,0.06,0.03,0.09,-0.23,1.42,-0.15,0.04,-0.21,2063,2227,0.15,-0.2,-0.01,0.0,0.04,0.01,-0.15,0.04,1.11,-0.08,0.06,-0.46,1935,1971,0.08,-0.41,-0.2,0.02,0.01,-0.03,0.67,-0.4,0.88,-0.03,0.08,-0.17,-0.4,8.71,4.34,273.25,-3.56,-63.94,RightGlove,-1,-1,0,0,0,0,0,0,-0.24,0.11,-1.34,-0.01,0.06,0.13,1989,2063,0.11,0.01,-1.35,0.16,-0.27,-0.61,0.22,0.16,-1.17,0.04,-0.15,-0.09,1989,1974,0.56,0.02,0.14,0.0,0.03,0.02,0.32,-0.32,1.57,-0.03,0.13,-0.42,1974,2031,-1.72,-0.28,0.64,0.14,0.1,0.59,-2.86,-2.45,1.84,0.26,0.07,-0.29,3327,3453,2.42,-0.32,-0.26,-0.17,0.09,0.45,0,0,0,0,0,0,2109,1961,-1.39,-0.21,-0.03,0.32,-0.08,0.38,-2.7,-0.68,1.01,-0.18,0.21,0.08,0.45,8.62,4.5,140.81,2.94,-62.94
1,61,2026-04-18T15:41:04.607,1776490865703.3118,647926,2439,1776490865697.507,638596,2416,LeftGlove,-1,-1,0,0,0,0,0,0,0.53,0.18,-1.01,0.04,0.22,-0.08,2069,1687,-0.6,-0.42,-1.07,-0.13,-0.16,-0.01,-0.05,-0.34,-0.8,-0.05,0.06,0.39,972,1991,1.27,-0.32,-0.19,0.05,0.08,0.38,0.85,-0.59,0.96,-0.13,0.09,0.24,31,1944,-0.17,-0.11,-0.04,-0.03,0.05,0.04,0.09,-0.23,1.42,-0.15,0.03,-0.2,2063,2229,0.15,-0.2,-0.01,-0.01,0.04,0.02,-0.15,0.04,1.11,-0.09,0.06,-0.46,1935,1971,0.08,-0.41,-0.2,0.02,0.0,-0.03,0.67,-0.41,0.89,-0.04,0.09,-0.16,-0.43,8.78,4.43,273.13,-3.56,-63.88,RightGlove,-1,-1,0,0,0,0,0,0,-0.24,0.11,-1.33,-0.03,0.08,0.13,1989,2067,0.12,0.02,-1.35,0.15,-0.23,-0.59,0.22,0.16,-1.17,0.01,-0.09,-0.09,1984,1976,0.56,0.02,0.15,0.04,0.06,0.05,0.31,-2.83,1.57,0.01,0.19,-0.41,1975,2031,-1.73,-0.29,0.64,0.12,0.13,0.59,-2.86,-2.46,1.84,0.22,0.08,-0.3,3333,3450,2.43,-0.31,-0.27,-0.15,0.06,0.45,0,0,0,0,0,0,2109,1964,-1.39,-0.21,-0.04,0.3,-0.07,0.37,-2.71,-0.67,1.0,-0.18,0.2,0.04,0.44,8.57,4.52,141.19,2.88,-62.81
1,62,2026-04-18T15:41:04.643,1776490865739.8003,647966,2480,1776490865734.4502,638636,2456,LeftGlove,-1,-1,0,0,0,0,0,0,0.53,0.18,-1.0,0.05,0.24,-0.1,2072,1683,-0.6,-0.42,-1.07,-0.12,-0.16,-0.02,-0.05,-0.34,-0.8,-0.06,0.06,0.39,973,1993,1.27,-0.32,-0.19,0.07,0.08,0.39,0.85,-0.59,0.96,-0.11,0.09,0.24,30,1947,-0.17,-0.11,-0.03,-0.03,0.06,0.04,0.1,-0.23,1.43,-0.16,0.04,-0.2,2065,2231,0.15,-0.19,0.0,-0.01,0.06,0.02,-0.14,0.04,1.12,-0.09,0.08,-0.46,1933,1971,0.07,-0.41,-0.2,0.01,0.01,-0.02,0.67,-0.41,0.89,-0.03,0.1,-0.17,-0.42,8.81,4.47,273.19,-3.56,-63.75,RightGlove,-1,-1,0,0,0,0,0,0,-0.24,0.11,-1.33,-0.01,0.12,0.12,1993,2067,0.12,0.02,-1.35,0.15,-0.24,-0.59,0.22,0.16,-1.17,0.02,-0.09,-0.07,1983,1975,0.56,0.02,0.15,0.09,0.07,0.06,0.31,-2.83,1.58,0.01,0.19,-0.38,1976,2031,-1.73,-0.29,0.63,0.09,0.13,0.62,-2.87,-2.46,1.85,0.18,0.1,-0.28,3325,3450,2.43,-0.31,-0.27,-0.14,0.03,0.45,0,0,0,0,0,0,2111,1966,-1.38,-0.21,-0.05,0.28,-0.05,0.36,-2.72,-0.67,0.99,-0.21,0.14,0.05,0.24,8.51,4.51,141.38,2.81,-62.75
1,63,2026-04-18T15:41:04.650,1776490865820.0947,648007,2520,1776490865775.225,638676,2496,LeftGlove,-1,-1,0,0,0,0,0,0,0.53,0.18,-0.99,0.03,0.2,-0.07,2071,1685,-0.61,-0.43,-1.07,-0.12,-0.15,-0.01,-0.05,-0.34,-0.79,-0.06,0.05,0.39,973,1993,1.27,-0.32,-0.19,0.03,0.06,0.38,0.85,-0.6,0.96,-0.12,0.07,0.24,31,1944,-0.17,-0.11,-0.03,-0.01,0.05,0.03,0.11,-0.23,1.43,-0.14,0.02,-0.2,2066,2229,0.14,-0.19,0.0,0.01,0.03,0.01,-0.14,0.03,1.12,-0.08,0.05,-0.46,1939,1967,0.07,-0.41,-0.2,0.01,-0.01,-0.03,0.67,-0.41,0.89,-0.04,0.07,-0.18,-0.51,8.61,4.36,273.13,-3.56,-63.69,RightGlove,-1,-1,0,0,0,0,0,0,-0.23,0.12,-1.33,-0.04,0.11,0.12,1991,2063,0.13,0.03,-1.35,0.14,-0.27,-0.56,0.23,0.17,-1.18,-0.01,-0.12,-0.04,1983,1976,0.56,0.02,0.15,0.05,0.13,0.11,0.31,-2.83,1.58,0.02,0.21,-0.29,1971,2028,-1.73,-0.29,0.62,0.08,0.07,0.7,-2.85,-2.47,1.84,0.19,0.15,-0.19,3333,3452,2.43,-0.31,-0.28,-0.06,0.02,0.49,0,0,0,0,0,0,2111,1966,-1.39,-0.21,-0.06,0.19,-0.08,0.4,-2.74,-0.66,0.97,-0.16,0.19,0.09,0.27,9.0,5.28,141.5,2.69,-62.88
1,64,2026-04-18T15:41:04.690,1776490865826.8447,648047,2559,1776490865837.3918,638716,2536,LeftGlove,-1,-1,0,0,0,0,0,0,0.54,0.17,-0.99,0.03,0.21,-0.08,2068,1686,-0.61,-0.43,-1.07,-0.14,-0.15,-0.02,-0.05,-0.34,-0.79,-0.07,0.07,0.38,973,1993,1.27,-0.33,-0.18,0.05,0.08,0.38,0.86,-0.6,0.96,-0.11,0.08,0.23,31,1946,-0.18,-0.11,-0.03,-0.03,0.05,0.04,0.11,-0.24,1.44,-0.14,0.03,-0.22,2067,2228,0.14,-0.19,0.0,0.0,0.03,0.01,-0.14,0.03,1.12,-0.08,0.07,-0.46,1933,1971,0.07,-0.41,-0.2,0.02,0.01,-0.03,0.67,-0.42,0.89,-0.04,0.07,-0.17,-0.45,8.81,4.44,273.0,-3.56,-63.63,RightGlove,-1,-1,0,0,0,0,0,0,-0.21,0.12,-1.34,0.02,-0.03,0.17,1993,2066,0.14,0.05,-1.35,0.04,-0.21,-0.43,0.23,0.18,-1.18,-0.06,-0.11,-0.04,1983,1973,0.56,0.03,0.13,-0.16,0.01,0.12,0.3,-0.3,1.56,0.07,0.07,-0.33,1967,2031,-1.73,-0.28,0.6,0.31,0.03,0.57,-2.83,-2.49,1.82,0.38,0.14,-0.32,3333,3451,2.43,-0.29,-0.31,-0.18,0.24,0.56,0,0,0,0,0,0,2119,1965,-1.39,-0.2,-0.09,0.44,-0.22,0.4,-2.78,-0.64,0.95,-0.15,0.25,0.13,0.5,9.35,4.56,141.94,2.44,-63.0
1,65,2026-04-18T15:41:04.725,1776490865895.9402,648086,2600,1776490865854.994,638756,2573,LeftGlove,-1,-1,0,0,0,0,0,0,0.54,0.17,-0.98,0.02,0.19,-0.08,2071,1688,-0.61,-0.44,-1.08,-0.12,-0.15,-0.01,-0.05,-0.34,-0.79,-0.07,0.05,0.39,975,1992,1.26,-0.33,-0.18,0.03,0.06,0.38,0.86,-0.61,0.96,-0.11,0.06,0.24,35,1945,-0.18,-0.11,-0.03,-0.02,0.04,0.03,0.12,-0.24,1.44,-0.13,0.02,-0.21,2065,2229,0.14,-0.19,0.0,0.0,0.03,0.01,-0.14,0.03,1.13,-0.07,0.06,-0.46,1938,1967,0.07,-0.41,-0.2,0.01,0.0,-0.03,0.67,-0.42,0.89,-0.03,0.07,-0.17,-0.48,8.75,4.42,273.0,-3.56,-63.63,RightGlove,-1,-1,0,0,0,0,0,0,-0.19,0.15,-1.34,-0.02,0.09,0.1,1992,2063,0.17,0.07,-1.34,0.16,-0.18,-0.54,0.23,0.19,-1.17,0.1,0.08,-0.21,1981,1973,0.55,0.06,0.1,0.09,0.09,0.01,0.27,-0.27,1.55,0.05,0.16,-0.43,1947,2031,-1.72,-0.25,0.58,0.0,0.11,0.55,-2.85,-2.52,1.81,0.24,0.21,-0.25,3335,3447,2.43,-0.26,-0.33,-0.24,0.05,0.45,0,0,0,0,0,0,2121,1966,-1.4,-0.17,-0.12,0.32,-0.02,0.34,-2.84,-0.6,0.94,-0.2,0.18,0.09,0.04,8.4,5.07,142.56,1.69,-62.56
1,66,2026-04-18T15:41:04.761,1776490865901.5042,648127,2639,1776490865896.0728,638793,2616,LeftGlove,-1,-1,0,0,0,0,0,0,0.54,0.17,-0.98,0.03,0.19,-0.07,2069,1685,-0.62,-0.44,-1.08,-0.12,-0.14,-0.01,-0.05,-0.35,-0.79,-0.05,0.05,0.38,975,1995,1.27,-0.33,-0.18,0.04,0.07,0.38,0.86,-0.61,0.96,-0.11,0.07,0.23,31,1947,-0.18,-0.11,-0.03,-0.02,0.04,0.03,0.12,-0.24,1.44,-0.13,0.02,-0.2,2066,2230,0.14,-0.19,0.0,0.01,0.03,0.02,-0.13,0.03,1.13,-0.07,0.06,-0.46,1933,1975,0.07,-0.41,-0.2,0.02,0.01,-0.03,0.67,-0.42,0.89,-0.04,0.07,-0.17,-0.41,8.78,4.4,273.0,-3.56,-63.63,RightGlove,-1,-1,0,0,0,0,0,0,-0.18,0.17,-1.33,0.03,0.07,0.26,1995,2067,0.19,0.1,-1.32,0.26,-0.15,-0.52,0.22,0.19,-1.17,0.14,-0.19,0.04,1999,1991,0.55,0.09,0.08,0.11,-0.01,-0.01,0.23,-0.23,1.55,0.06,0.14,-0.57,1997,2029,-1.72,-0.23,0.56,0.07,0.2,0.47,-2.86,-2.56,1.8,0.2,0.11,-0.47,3335,3451,2.43,-0.24,-0.35,-0.17,-0.05,0.41,0,0,0,0,0,0,2117,1967,-1.4,-0.15,-0.16,0.33,0.01,0.31,-2.89,-0.56,0.91,-0.21,0.09,0.02,0.08,8.33,4.78,142.81,1.31,-62.44
1,67,2026-04-18T15:41:04.770,1776490865940.8354,648166,2679,1776490865935.4473,638835,2656,LeftGlove,-1,-1,0,0,0,0,0,0,0.54,0.17,-0.97,0.02,0.18,-0.07,2071,1689,-0.62,-0.45,-1.08,-0.11,-0.14,-0.01,-0.05,-0.35,-0.79,-0.05,0.04,0.39,979,1991,1.27,-0.33,-0.18,0.03,0.06,0.38,0.86,-0.61,0.96,-0.1,0.07,0.24,33,1946,-0.18,-0.11,-0.03,-0.03,0.05,0.03,0.13,-0.24,1.45,-0.13,0.03,-0.21,2068,2228,0.14,-0.19,0.0,0.0,0.03,0.01,-0.13,0.03,1.13,-0.07,0.06,-0.46,1935,1971,0.07,-0.41,-0.2,0.01,0.01,-0.03,0.67,-0.42,0.89,-0.04,0.07,-0.18,-0.48,8.7,4.35,273.13,-3.56,-63.63,RightGlove,-1,-1,0,0,0,0,0,0,-0.17,0.2,-1.32,0.01,0.04,0.1,1994,2059,0.19,0.12,-1.33,0.2,-0.14,-0.51,0.19,0.18,-1.17,0.13,0.0,-0.07,2005,1995,0.56,0.12,0.06,0.03,-0.08,0.03,0.2,-0.2,1.55,0.03,0.07,-0.56,2003,2032,-1.71,-0.21,0.54,0.14,0.14,0.45,-2.87,-2.59,1.78,0.36,0.01,-0.36,3333,3449,2.43,-0.23,-0.38,-0.12,0.07,0.45,0,0,0,0,0,0,2120,1967,-1.4,-0.15,-0.2,0.18,-0.08,0.33,-2.94,-0.54,0.88,-0.19,0.2,0.03,0.33,8.69,4.27,143.0,1.31,-62.31
1,68,2026-04-18T15:41:04.801,1776490865979.4958,648206,2719,1776490865973.6099,638875,2696,LeftGlove,-1,-1,0,0,0,0,0,0,0.54,0.16,-0.97,0.03,0.18,-0.08,2069,1688,-0.62,-0.45,-1.08,-0.12,-0.14,-0.01,-0.05,-0.35,-0.79,-0.06,0.06,0.38,974,1983,1.27,-0.33,-0.18,0.03,0.06,0.37,0.87,-0.62,0.96,-0.1,0.06,0.23,31,1947,-0.17,-0.11,-0.03,-0.02,0.04,0.03,0.13,-0.25,1.45,-0.12,0.02,-0.21,2066,2229,0.15,-0.19,0.0,-0.01,0.03,0.01,-0.13,0.02,1.13,-0.07,0.05,-0.47,1932,1971,0.07,-0.41,-0.2,0.02,0.0,-0.04,0.67,-0.42,0.89,-0.04,0.06,-0.18,-0.5,8.73,4.34,273.13,-3.56,-63.63,RightGlove,-1,-1,0,0,0,0,0,0,-0.17,0.21,-1.31,-0.05,-0.06,0.25,1996,2069,0.18,0.12,-1.33,0.21,-0.04,-0.52,0.14,0.15,-1.17,0.01,0.1,-0.1,2009,2003,0.57,0.14,0.04,0.14,-0.01,0.06,0.18,-0.18,1.54,0.07,0.14,-0.46,2003,2032,-1.71,-0.21,0.5,0.08,0.06,0.48,-2.84,-2.6,1.76,0.29,0.14,-0.38,3334,3451,2.44,-0.23,-0.42,-0.08,0.03,0.41,0,0,0,0,0,0,2121,1964,-1.4,-0.15,-0.24,0.23,-0.08,0.36,-2.98,-0.52,0.85,-0.06,0.33,-0.02,0.77,8.82,4.0,143.06,1.56,-62.38
1,69,2026-04-18T15:41:04.808,1776490866018.0515,648246,2758,1776490866012.7173,638915,2735,LeftGlove,-1,-1,0,0,0,0,0,0,0.54,0.16,-0.96,0.03,0.17,-0.07,2069,1685,-0.63,-0.46,-1.09,-0.11,-0.14,-0.01,-0.05,-0.35,-0.79,-0.06,0.03,0.39,975,1993,1.27,-0.33,-0.18,0.02,0.04,0.38,0.87,-0.62,0.95,-0.09,0.04,0.23,33,1947,-0.17,-0.11,-0.03,-0.01,0.03,0.03,0.13,-0.25,1.45,-0.12,0.02,-0.22,2066,2230,0.15,-0.19,0.0,0.01,0.02,0.01,-0.13,0.02,1.13,-0.05,0.04,-0.47,1933,1974,0.07,-0.41,-0.2,0.02,-0.01,-0.03,0.68,-0.43,0.89,-0.04,0.06,-0.19,-0.58,8.81,4.4,273.25,-3.63,-63.69,RightGlove,-1,-1,0,0,0,0,0,0,-0.17,0.22,-1.3,-0.04,0.04,0.17,1999,2065,0.17,0.12,-1.34,0.25,-0.08,-0.5,0.11,0.12,-1.18,-0.07,0.0,-0.08,2011,2003,0.57,0.15,0.02,0.07,0.02,-0.03,0.17,-0.18,1.53,0.01,0.14,-0.64,2003,2032,-1.71,-0.21,0.47,-0.05,0.1,0.55,-2.82,-2.61,1.74,0.21,0.2,-0.37,3326,3448,2.44,-0.23,-0.45,-0.06,0.01,0.52,0,0,0,0,0,0,2123,1967,-1.4,-0.16,-0.28,0.19,-0.06,0.35,-3.01,-0.51,0.82,-0.25,0.17,0.19,0.67,8.85,3.52,143.0,1.81,-62.38
1,70,2026-04-18T15:41:04.843,1776490866083.04,648285,2797,1776490866077.7134,638955,2774,LeftGlove,-1,-1,0,0,0,0,0,0,0.54,0.16,-0.96,0.03,0.17,-0.08,2069,1685,-0.63,-0.46,-1.09,-0.11,-0.13,-0.01,-0.06,-0.36,-0.79,-0.05,0.05,0.38,977,1993,1.27,-0.33,-0.18,0.04,0.05,0.38,0.87,-0.62,0.95,-0.08,0.05,0.24,31,1945,-0.17,-0.1,-0.03,-0.02,0.05,0.03,-1.7,0.18,-0.38,0.3,0.35,0.21,2065,2229,0.15,-0.19,0.0,0.0,0.04,0.01,-0.13,0.02,1.13,-0.07,0.07,-0.46,1939,1974,0.07,-0.41,-0.2,0.02,0.01,-0.04,0.68,-0.43,0.89,-0.03,0.06,-0.17,-0.54,8.75,4.36,273.25,-3.63,-63.69,RightGlove,-1,-1,0,0,0,0,0,0,-0.18,0.22,-1.29,-0.05,0.04,0.09,1997,2067,0.16,0.12,-1.35,0.12,-0.1,-0.54,0.08,0.11,-1.19,-0.01,0.07,-0.18,2011,2004,0.57,0.15,0.0,0.14,0.08,0.02,0.17,-0.18,1.53,0.03,0.18,-0.53,2004,2035,-1.72,-0.22,0.46,0.01,0.11,0.42,-2.79,-2.6,1.73,0.28,0.02,-0.55,3327,3451,2.44,-0.23,-0.48,-0.15,0.07,0.47,0,0,0,0,0,0,2123,1971,-1.4,-0.17,-0.31,0.21,-0.03,0.38,-3.04,-0.5,0.79,-0.14,0.16,0.03,0.69,8.58,4.63,142.75,2.06,-62.44
