run_index,request_id,request_ts,left_hand,left_glove_time_ms,left_time,left_palm_mcp_flex,left_palm_pip_flex,left_palm_mid_yaw,left_palm_mid_pitch,left_palm_mid_roll,left_palm_mid_ax,left_palm_mid_ay,left_palm_mid_az,left_palm_prox_yaw,left_palm_prox_pitch,left_palm_prox_roll,left_palm_prox_ax,left_palm_prox_ay,left_palm_prox_az,left_thumb_mcp_flex,left_thumb_pip_flex,left_thumb_mid_yaw,left_thumb_mid_pitch,left_thumb_mid_roll,left_thumb_mid_ax,left_thumb_mid_ay,left_thumb_mid_az,left_thumb_prox_yaw,left_thumb_prox_pitch,left_thumb_prox_roll,left_thumb_prox_ax,left_thumb_prox_ay,left_thumb_prox_az,left_index_mcp_flex,left_index_pip_flex,left_index_mid_yaw,left_index_mid_pitch,left_index_mid_roll,left_index_mid_ax,left_index_mid_ay,left_index_mid_az,left_index_prox_yaw,left_index_prox_pitch,left_index_prox_roll,left_index_prox_ax,left_index_prox_ay,left_index_prox_az,left_middle_mcp_flex,left_middle_pip_flex,left_middle_mid_yaw,left_middle_mid_pitch,left_middle_mid_roll,left_middle_mid_ax,left_middle_mid_ay,left_middle_mid_az,left_middle_prox_yaw,left_middle_prox_pitch,left_middle_prox_roll,left_middle_prox_ax,left_middle_prox_ay,left_middle_prox_az,left_ring_mcp_flex,left_ring_pip_flex,left_ring_mid_yaw,left_ring_mid_pitch,left_ring_mid_roll,left_ring_mid_ax,left_ring_mid_ay,left_ring_mid_az,left_ring_prox_yaw,left_ring_prox_pitch,left_ring_prox_roll,left_ring_prox_ax,left_ring_prox_ay,left_ring_prox_az,left_pinky_mcp_flex,left_pinky_pip_flex,left_pinky_mid_yaw,left_pinky_mid_pitch,left_pinky_mid_roll,left_pinky_mid_ax,left_pinky_mid_ay,left_pinky_mid_az,left_pinky_prox_yaw,left_pinky_prox_pitch,left_pinky_prox_roll,left_pinky_prox_ax,left_pinky_prox_ay,left_pinky_prox_az,left_wrist_ax,left_wrist_ay,left_wrist_az,left_wrist_heading,left_wrist_pitch,left_wrist_roll,right_hand,right_glove_time_ms,right_time,right_palm_mcp_flex,right_palm_pip_flex,right_palm_mid_yaw,right_palm_mid_pitch,right_palm_mid_roll,right_palm_mid_ax,right_palm_mid_ay,right_palm_mid_az,right_palm_prox_yaw,right_palm_prox_pitch,right_palm_prox_roll,right_palm_prox_ax,right_palm_prox_ay,right_palm_prox_az,right_thumb_mcp_flex,right_thumb_pip_flex,right_thumb_mid_yaw,right_thumb_mid_pitch,right_thumb_mid_roll,right_thumb_mid_ax,right_thumb_mid_ay,right_thumb_mid_az,right_thumb_prox_yaw,right_thumb_prox_pitch,right_thumb_prox_roll,right_thumb_prox_ax,right_thumb_prox_ay,right_thumb_prox_az,right_index_mcp_flex,right_index_pip_flex,right_index_mid_yaw,right_index_mid_pitch,right_index_mid_roll,right_index_mid_ax,right_index_mid_ay,right_index_mid_az,right_index_prox_yaw,right_index_prox_pitch,right_index_prox_roll,right_index_prox_ax,right_index_prox_ay,right_index_prox_az,right_middle_mcp_flex,right_middle_pip_flex,right_middle_mid_yaw,right_middle_mid_pitch,right_middle_mid_roll,right_middle_mid_ax,right_middle_mid_ay,right_middle_mid_az,right_middle_prox_yaw,right_middle_prox_pitch,right_middle_prox_roll,right_middle_prox_ax,right_middle_prox_ay,right_middle_prox_az,right_ring_mcp_flex,right_ring_pip_flex,right_ring_mid_yaw,right_ring_mid_pitch,right_ring_mid_roll,right_ring_mid_ax,right_ring_mid_ay,right_ring_mid_az,right_ring_prox_yaw,right_ring_prox_pitch,right_ring_prox_roll,right_ring_prox_ax,right_ring_prox_ay,right_ring_prox_az,right_pinky_mcp_flex,right_pinky_pip_flex,right_pinky_mid_yaw,right_pinky_mid_pitch,right_pinky_mid_roll,right_pinky_mid_ax,right_pinky_mid_ay,right_pinky_mid_az,right_pinky_prox_yaw,right_pinky_prox_pitch,right_pinky_prox_roll,right_pinky_prox_ax,right_pinky_prox_ay,right_pinky_prox_az,right_wrist_ax,right_wrist_ay,right_wrist_az,right_wrist_heading,right_wrist_pitch,right_wrist_roll
15,1,2026-04-17T10:32:03.392,LeftGlove,3278344,0,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2073,2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702,1674,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1611,2040,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3182,3283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3190,2127,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13,2.9,9.43,139.94,1,-17.19,LeftGlove,3128214,0,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2099,1852,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041,2126,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,2083,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2155,2292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.48,3.15,9.17,175.5,-2.56,-18.63
15,2,2026-04-17T10:32:03.510,LeftGlove,3278419,179,-1,-1,0,0,0,0,0,0,2.63,-0.04,-0.08,0.0,0.0,0.02,2077,2104,2.67,-0.16,0.11,0.01,0.0,-0.01,2.69,-0.22,0.07,-0.01,-0.01,-0.02,1717,1669,2.91,-0.25,-0.05,0,0.0,0.04,2.71,-0.15,-0.05,0.0,-0.01,0.09,1615,2039,2.75,-0.19,0,0.0,0.0,0.04,2.66,-0.15,0.01,0.01,0.0,0.06,3180,3282,2.79,-0.04,-0.01,0.0,0.0,0.01,2.71,-0.05,0.02,0.0,0.0,0.02,3187,2129,2.79,-0.08,0,0.0,0.0,0.0,2.76,-0.09,0.07,0,0,0.04,0.13,2.92,9.32,139.94,1,-17.19,LeftGlove,3128290,186,-1,-1,0,0,0,0,0,0,3.02,-0.03,-0.05,0.0,0.0,0.01,2099,1851,0.54,0,0.01,-0.02,0.01,0.09,1.24,-0.03,-0.04,0.01,-0.01,0.17,1046,2129,2.83,-0.12,0.01,0,-0.01,0.1,2.86,-0.08,-0.01,0.0,0.0,0.05,38,2084,-3.08,-0.12,0.01,-0.01,0,0.03,3.08,-0.09,0.03,0,-0.01,0.02,2157,2296,3.12,-0.12,0.01,-0.01,0.0,0.0,3.11,-0.06,0.01,0.0,0.0,0.03,2009,2038,3.14,-0.1,0.01,-0.01,0.01,0.01,3.13,-0.1,0.02,0.0,0,0.02,-0.5,3.13,9.19,175.5,-2.56,-18.63
15,3,2026-04-17T10:32:04.057,LeftGlove,3279582,1235,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2073,2110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711,1669,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607,2037,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191,3288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3195,2131,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.15,2.9,9.34,139.94,1,-17.19,LeftGlove,3129454,1240,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2101,1854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041,2129,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2083,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2154,2295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.48,3.14,9.24,175.5,-2.56,-18.63
15,4,2026-04-17T10:32:04.926,LeftGlove,3279876,1611,-1,-1,0,0,0,0,0,0,2.63,-0.04,-0.08,0.01,0.0,0.03,2075,2111,2.67,-0.16,0.11,0.0,0.0,-0.01,2.69,-0.22,0.07,0.01,0.02,-0.02,1715,1675,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1611,2039,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3193,3289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3205,2079,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1,2.88,9.32,139.94,1,-17.19,LeftGlove,3129747,1615,-1,-1,0,0,0,0,0,0,3.02,-0.03,-0.05,0.0,0.0,0.01,2103,1852,0.54,0,0.01,-0.01,0.0,0.08,1.24,-0.03,-0.04,0.0,-0.01,0.15,1045,2131,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,2083,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2157,2296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.46,3.07,9.25,175.5,-2.56,-18.63
15,5,2026-04-17T10:32:05.340,LeftGlove,3280258,2007,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2078,2109,2.67,-0.16,0.11,0.0,0.0,-0.01,2.69,-0.22,0.07,0.01,0.01,-0.02,1715,1673,0.0,0.0,0.0,0,0.0,0.0,2.71,-0.15,-0.05,0.0,-0.01,0.1,1611,2037,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3159,3274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3183,2131,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13,2.91,9.33,139.94,1,-17.19,LeftGlove,3130129,2010,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2099,1851,0.54,0,0.01,0.02,-0.02,0.08,1.24,-0.03,-0.04,0.0,-0.01,0.16,1049,2121,2.83,-0.12,0.01,0,-0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.0,27,2083,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2155,2296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5,3.12,9.25,175.5,-2.56,-18.63
15,6,2026-04-17T10:32:05.480,LeftGlove,3280391,2152,-1,-1,0,0,0,0,0,0,2.63,-0.04,-0.08,0.01,0.0,0.04,2077,2109,2.67,-0.16,0.11,0.0,-0.01,0.0,2.69,-0.22,0.07,0.01,0.01,-0.02,1723,1663,2.91,-0.25,-0.05,0,0.0,0.05,2.71,-0.15,-0.05,0.0,0.0,0.1,1619,2039,2.75,-0.19,0,-0.01,0.0,0.03,2.66,-0.15,0.01,0.0,0.0,0.07,3191,3281,2.79,-0.04,-0.01,0.0,0.01,0.0,2.71,-0.05,0.02,0.0,0.0,0.01,3206,2133,2.79,-0.08,0,-0.01,0.01,0.0,2.76,-0.09,0.07,0,0,0.05,0.16,2.92,9.35,139.94,1,-17.19,LeftGlove,3130262,2154,-1,-1,0,0,0,0,0,0,3.02,-0.03,-0.05,0.0,0.0,0.01,2100,1848,0.54,0,0.01,0.0,0.01,0.08,1.24,-0.03,-0.04,0.0,0.0,0.17,1046,2135,2.83,-0.12,0.01,0,0.0,0.09,2.86,-0.08,-0.01,0.0,0.0,0.05,29,2083,-3.08,-0.12,0.01,0.0,0,0.03,3.07,-0.09,0.03,0,0.0,0.03,2152,2293,3.12,-0.12,0.01,0.0,0.01,0.01,3.11,-0.06,0.01,0.0,0.0,0.02,2007,2037,3.14,-0.1,0.01,0.01,0.0,0.03,3.13,-0.1,0.02,0.0,0,0.02,-0.46,3.14,9.24,175.5,-2.56,-18.63
15,7,2026-04-17T10:32:05.999,LeftGlove,3281001,2657,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2075,2109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715,1675,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1611,2037,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3192,3291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3197,2133,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.14,2.9,9.34,139.94,1,-17.19,LeftGlove,3130872,2661,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2100,1852,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043,2133,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2083,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2155,2294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.48,3.13,9.22,175.5,-2.56,-18.63
15,8,2026-04-17T10:32:06.410,LeftGlove,3281319,3029,-1,-1,0,0,0,0,0,0,2.63,-0.04,-0.08,0.0,0.0,0.03,2075,2109,2.67,-0.16,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715,1675,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609,2039,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3195,3293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3207,2133,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.14,2.9,9.33,139.94,1,-17.19,LeftGlove,3131190,3033,-1,-1,0,0,0,0,0,0,3.02,-0.03,-0.05,0.0,0.0,0.01,2100,1853,0.54,0,0.01,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1043,2130,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,2084,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2157,2296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5,3.12,9.22,175.5,-2.56,-18.63
15,9,2026-04-17T10:32:06.504,LeftGlove,3281414,3138,-1,-1,0,0,0,0,0,0,2.63,-0.04,-0.08,0.0,0.0,0.03,2077,2116,2.67,-0.16,0.11,0.0,0.0,0.0,2.69,-0.22,0.07,-0.01,-0.01,-0.03,1717,1675,2.91,-0.25,-0.05,0,0.0,0.05,2.71,-0.15,-0.05,0.0,0.0,0.11,1613,2038,2.75,-0.19,0,0.0,0.0,0.03,2.66,-0.15,0.01,0.0,0.0,0.07,3195,3300,2.79,-0.04,-0.01,0.01,-0.01,0.0,2.71,-0.05,0.02,0.01,0.0,0.01,3206,2132,2.79,-0.08,0,0.0,0.0,0.01,2.76,-0.09,0.07,0,0,0.05,0.13,2.87,9.38,139.94,1,-17.19,LeftGlove,3131285,3142,-1,-1,0,0,0,0,0,0,3.02,-0.03,-0.05,0.0,0.0,0.01,2102,1851,0.54,0,0.01,-0.01,0.0,0.08,1.24,-0.03,-0.04,-0.01,0.0,0.16,1045,2132,2.83,-0.12,0.01,0,0.0,0.09,2.86,-0.08,-0.01,-0.01,0.0,0.06,29,2083,-3.08,-0.12,0.01,-0.01,0,0.03,3.07,-0.09,0.03,0,0.0,0.02,2159,2295,3.12,-0.12,0.01,0.0,-0.01,0.02,3.11,-0.06,0.01,0.01,0.0,0.03,2008,2029,3.14,-0.1,0.01,0.0,0.0,0.01,3.13,-0.1,0.02,0.0,0,0.03,-0.44,3.09,9.31,175.5,-2.56,-18.63
15,10,2026-04-17T10:32:06.736,LeftGlove,3281646,3498,-1,-1,0,0,0,0,0,0,2.63,-0.04,-0.08,0.0,0.0,0.03,2079,2107,2.67,-0.16,0.11,0.0,0.0,0.0,2.69,-0.22,0.07,-0.01,-0.01,-0.02,1720,1671,2.91,-0.24,-0.05,0,0.0,0.05,2.71,-0.15,-0.05,0.0,0.0,0.1,1614,2038,2.75,-0.19,0,0.0,0.0,0.03,2.66,-0.15,0.01,-0.01,-0.01,0.07,3194,3293,2.79,-0.04,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3211,2125,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13,2.89,-0.01,139.94,1,-0.06,LeftGlove,3131516,3502,-1,-1,0,0,0,0,0,0,3.02,-0.03,-0.05,0.0,0.0,0.02,2103,1852,0.54,0,0.01,0.0,0.0,0.09,1.24,-0.03,-0.04,0.0,0.0,0.16,1045,2133,2.83,-0.12,0.01,0,0.0,0.1,2.86,-0.08,-0.01,0.0,0.01,0.05,27,2080,-3.08,-0.12,0.01,0.0,0,0.03,3.07,-0.09,0.03,0,0.0,0.03,2156,2295,3.12,-0.12,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2005,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.48,3.15,9.21,175.5,-2.56,-18.63
