run_index,hand,request_id,request_ts,glove_time_ms,time,palm_mcp_flex,palm_pip_flex,palm_mid_yaw,palm_mid_pitch,palm_mid_roll,palm_mid_ax,palm_mid_ay,palm_mid_az,palm_prox_yaw,palm_prox_pitch,palm_prox_roll,palm_prox_ax,palm_prox_ay,palm_prox_az,thumb_mcp_flex,thumb_pip_flex,thumb_mid_yaw,thumb_mid_pitch,thumb_mid_roll,thumb_mid_ax,thumb_mid_ay,thumb_mid_az,thumb_prox_yaw,thumb_prox_pitch,thumb_prox_roll,thumb_prox_ax,thumb_prox_ay,thumb_prox_az,index_mcp_flex,index_pip_flex,index_mid_yaw,index_mid_pitch,index_mid_roll,index_mid_ax,index_mid_ay,index_mid_az,index_prox_yaw,index_prox_pitch,index_prox_roll,index_prox_ax,index_prox_ay,index_prox_az,middle_mcp_flex,middle_pip_flex,middle_mid_yaw,middle_mid_pitch,middle_mid_roll,middle_mid_ax,middle_mid_ay,middle_mid_az,middle_prox_yaw,middle_prox_pitch,middle_prox_roll,middle_prox_ax,middle_prox_ay,middle_prox_az,ring_mcp_flex,ring_pip_flex,ring_mid_yaw,ring_mid_pitch,ring_mid_roll,ring_mid_ax,ring_mid_ay,ring_mid_az,ring_prox_yaw,ring_prox_pitch,ring_prox_roll,ring_prox_ax,ring_prox_ay,ring_prox_az,pinky_mcp_flex,pinky_pip_flex,pinky_mid_yaw,pinky_mid_pitch,pinky_mid_roll,pinky_mid_ax,pinky_mid_ay,pinky_mid_az,pinky_prox_yaw,pinky_prox_pitch,pinky_prox_roll,pinky_prox_ax,pinky_prox_ay,pinky_prox_az,wrist_ax,wrist_ay,wrist_az,wrist_heading,wrist_pitch,wrist_roll
1,LeftGlove,31,2026-04-17T09:43:15.449,199766,11241,-1,-1,0,0,0,0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,2096,1854,-0.02,0.0,0.0,-0.01,0.0,0.0,-0.01,0,0,0.0,0.0,0.01,1035,2120,0.02,-0.01,0,0.0,0.0,0.01,0.01,-0.01,0,0.0,0.0,0.0,36,2067,-0.01,-0.02,0.0,0.0,0.0,0.01,-0.04,-0.02,0.0,0.01,-0.01,0.0,2149,2282,0.02,-0.01,-0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983,2025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,2.93,9.29,356.25,-2.38,-17.88
1,LeftGlove,32,2026-04-17T09:43:15.990,200380,11668,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2099,1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1031,2119,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,2.92,9.34,356.25,-2.38,-17.88
1,LeftGlove,33,2026-04-17T09:43:16.400,200714,12061,-1,-1,0,0,0,0,0,0,0.57,2.15,-1.67,0.26,-0.89,0.24,2101,1853,-0.02,0.0,0.0,0.0,0.0,-0.02,0.0,0,0,0.0,0.0,0.0,1034,2120,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983,2025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,2.94,9.3,356.25,-2.38,-17.88
1,LeftGlove,34,2026-04-17T09:43:16.814,201199,12488,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2101,1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1031,2121,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2027,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,2.93,9.3,356.25,-2.38,-17.88
1,LeftGlove,35,2026-04-17T09:43:17.292,201609,12897,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2100,1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1031,2119,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983,2027,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,2.95,9.29,356.25,-2.38,-17.88
1,LeftGlove,36,2026-04-17T09:43:17.422,201814,13294,-1,-1,0,0,0,0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,2100,1850,-0.02,0.0,0.0,-0.01,0.0,-0.01,-0.01,0,0,0.0,0.0,-0.01,1035,2120,0.02,0.0,0,0.0,0.0,0.0,0.01,-0.01,0,-0.01,0.01,0.01,33,2069,-0.01,-0.02,0.0,0.0,0.0,0.0,-0.04,-0.02,0.0,0.0,0.0,0.0,2149,2283,0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989,2026,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,2.94,9.29,356.25,-2.38,-17.88
1,LeftGlove,37,2026-04-17T09:43:18.027,202428,13716,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2099,1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1031,2119,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148,2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980,2025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,2.95,9.33,356.25,-2.38,-17.88
1,LeftGlove,38,2026-04-17T09:43:18.167,202474,13826,-1,-1,0,0,0,0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,2099,1849,-0.02,0.0,0.0,0.0,0.0,-0.02,-0.01,0,0,0.0,-0.01,-0.01,1033,2120,0.02,0.0,0,0.0,0.0,0.0,0.01,-0.01,0,0.0,0.0,0.0,35,2072,-0.01,-0.02,0.0,0.0,0.0,0.0,-0.04,-0.02,0.0,0.0,0.0,0.01,2150,2284,0.01,-0.01,-0.01,0.0,-0.01,0.01,0.01,-0.01,0.0,0.0,0.0,0.01,1991,2027,-0.01,-0.01,0,0.0,-0.01,0.0,-0.01,-0.02,0.0,0.0,0.0,0.0,-0.46,2.95,9.27,356.25,-2.38,-17.88
1,LeftGlove,39,2026-04-17T09:43:18.640,203043,14333,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2101,1853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1020,2119,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27,2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983,2027,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,2.9,9.32,356.25,-2.38,-17.88
1,LeftGlove,40,2026-04-17T09:43:18.823,203247,14724,-1,-1,0,0,0,0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,2099,1855,-0.02,0.0,0.0,-0.01,0.0,0.0,-0.01,0,0,0.0,-0.01,-0.01,1035,2119,0.02,0.0,0,0.01,-0.01,-0.01,0.01,-0.01,0,0.0,0.01,-0.01,37,2069,-0.01,-0.02,0.0,0.01,0.01,0.02,-0.04,-0.02,0.0,0.0,-0.01,0.0,2155,2284,0.01,-0.01,-0.01,-0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1989,2025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,2.92,9.28,356.25,-2.38,-17.88
1,LeftGlove,41,2026-04-17T09:43:19.587,204066,15353,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2095,1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1031,2119,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148,2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2020,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,2.96,9.3,356.25,-2.38,-17.88
1,LeftGlove,42,2026-04-17T09:43:20.074,204476,15763,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2098,1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1031,2116,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979,2026,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37,2.94,9.33,356.25,-2.38,-17.88
1,LeftGlove,43,2026-04-17T09:43:20.484,204885,16172,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2101,1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1033,2121,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147,2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,2.98,9.29,356.25,-2.38,-17.88
1,LeftGlove,44,2026-04-17T09:43:20.893,205295,16582,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2095,1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1033,2120,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2152,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977,2024,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,2.96,9.18,356.25,-2.38,-17.88
1,LeftGlove,45,2026-04-17T09:43:21.030,205334,16672,-1,-1,0,0,0,0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,2099,1851,-0.02,0.0,0.0,0.0,0.0,-0.01,-0.01,0,0,-0.01,0.0,0.0,1035,2118,0.02,-0.01,0,-0.01,0.0,0.01,0.01,-0.01,0,0.0,0.0,0.0,30,2069,-0.01,-0.02,0.0,0.0,0.0,0.0,-0.04,-0.02,0.0,0.0,0.0,0.01,2148,2285,0.01,-0.01,-0.01,0.0,0.0,0.0,0.01,-0.01,0.0,0.0,0.01,0.01,1983,2027,-0.01,-0.01,0,0.0,0.0,0.0,-0.01,-0.02,0.0,0.0,0.0,0.01,-0.44,2.95,9.31,356.25,-2.38,-17.88
1,LeftGlove,46,2026-04-17T09:43:21.507,205910,17199,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2100,1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1033,2119,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2151,2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983,2025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43,2.98,9.29,356.25,-2.38,-17.88
1,LeftGlove,47,2026-04-17T09:43:21.919,206319,17608,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2091,1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1032,2121,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,31,2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989,2023,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,2.97,9.25,356.25,-2.38,-17.88
1,LeftGlove,48,2026-04-17T09:43:22.328,206729,18017,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2099,1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1032,2121,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983,2025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,2.95,9.35,356.25,-2.38,-17.88
1,LeftGlove,49,2026-04-17T09:43:22.494,206798,18186,-1,-1,0,0,0,0,0,0,0.02,0.0,0.0,0.0,0.0,-0.01,2101,1851,-0.02,0.0,0.0,0.0,0.0,-0.02,-0.01,0,0,0.0,0.01,-0.01,1032,2121,0.02,-0.01,0,0.0,0.0,0.0,0.01,-0.01,0,0.0,0.0,0.0,31,2071,-0.01,-0.02,0.0,0.0,0.0,0.0,-0.04,-0.02,0.0,0.0,0.0,0.01,2151,2283,0.01,-0.01,-0.01,-0.01,0.01,0.02,0.01,-0.01,0.0,0.0,0.0,0.0,1989,2027,-0.01,-0.01,0,0.0,0.0,0.0,-0.01,-0.02,0.0,0.0,0.0,0.0,-0.47,2.97,9.28,356.25,-2.38,-17.88
1,LeftGlove,50,2026-04-17T09:43:22.940,207307,18596,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2100,1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1031,2119,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2026,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,2.92,9.3,356.25,-2.38,-17.88
1,LeftGlove,51,2026-04-17T09:43:23.351,207753,19043,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2099,1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1030,2120,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27,2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983,2023,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,2.9,9.35,356.25,-2.38,-17.88
1,LeftGlove,52,2026-04-17T09:43:23.761,208162,19449,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2099,1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1032,2120,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2024,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,2.98,9.27,356.25,-2.38,-17.88
1,LeftGlove,53,2026-04-17T09:43:24.171,208572,19862,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2095,1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1032,2118,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980,2024,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,2.98,9.28,356.25,-2.38,-17.88
1,LeftGlove,54,2026-04-17T09:43:24.312,208634,20014,-1,-1,0,0,0,0,0,0,0.02,0.0,0.0,0.0,0.0,-0.01,2107,1850,-0.02,0.0,0.0,-0.01,0.0,-0.01,-0.01,0,0,0.01,0.0,0.0,1033,2119,0.02,-0.01,0,0.0,0.0,0.02,0.01,-0.01,0,0.01,0.0,0.0,34,2069,-0.01,-0.02,0.0,0.01,0.0,0.0,-0.04,-0.02,0.0,0.0,0.0,0.0,2151,2283,0.01,-0.01,-0.01,0.0,0.0,0.01,0.01,-0.01,0.0,0.01,0.0,-0.01,1990,2027,-0.01,-0.01,0,0.0,0.0,0.0,-0.01,-0.02,0.0,-0.01,0.0,0.01,-0.42,2.94,9.29,356.25,-2.38,-17.88
1,LeftGlove,55,2026-04-17T09:43:24.783,209186,20473,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2095,1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1016,2121,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2027,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,2.92,9.38,356.25,-2.38,-17.88
1,LeftGlove,56,2026-04-17T09:43:25.194,209596,20883,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2098,1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1031,2119,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979,2024,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43,2.94,9.28,356.25,-2.38,-17.88
1,LeftGlove,57,2026-04-17T09:43:25.604,210108,21395,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2100,1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1032,2119,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2151,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,2.93,9.32,356.25,-2.38,-17.88
1,LeftGlove,58,2026-04-17T09:43:26.116,210429,21774,-1,-1,0,0,0,0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,2101,1851,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1031,2123,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2151,2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2026,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43,2.93,9.28,356.25,-2.38,-17.88
1,LeftGlove,59,2026-04-17T09:43:26.228,210533,21901,-1,-1,0,0,0,0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,2096,1848,-0.02,0.0,0.0,0.0,0.0,-0.01,-0.01,0,0,0.0,0.0,0.0,1033,2119,0.02,-0.01,0,-0.01,0.0,0.01,0.01,-0.01,0,0.0,0.0,0.0,31,2066,-0.01,-0.02,0.0,-0.01,0.0,0.01,-0.04,-0.02,0.0,0.0,0.0,0.0,2152,2285,0.01,-0.01,-0.01,0.0,0.01,0.01,0.01,-0.01,-0.01,0.0,0.0,-0.01,1991,2025,-0.01,-0.01,0,0.02,0.0,0.0,-0.01,-0.02,0.0,0.0,0.01,0.0,-0.4,2.89,9.37,356.25,-2.38,-17.88
1,LeftGlove,60,2026-04-17T09:43:26.627,211030,22319,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2100,1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1023,2120,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980,2027,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,2.95,9.31,356.25,-2.38,-17.88
1,LeftGlove,61,2026-04-17T09:43:27.039,211439,22728,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2102,1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1034,2109,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979,2024,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,2.92,9.3,356.25,-2.38,-17.88
1,LeftGlove,62,2026-04-17T09:43:27.448,211849,23138,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2095,1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1031,2121,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,33,2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2151,2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,2.92,9.28,356.25,-2.38,-17.88
1,LeftGlove,63,2026-04-17T09:43:27.858,212258,23547,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2094,1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1033,2121,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979,2025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,2.94,9.3,356.25,-2.38,-17.88
1,LeftGlove,64,2026-04-17T09:43:28.369,212685,23975,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2100,1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1033,2122,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2023,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,2.97,9.34,356.25,-2.38,-17.88
1,LeftGlove,65,2026-04-17T09:43:28.427,212733,24087,-1,-1,0,0,0,0,0,0,0.02,0.0,0.0,0.0,0.0,-0.01,2101,1853,-0.02,0.0,0.0,0.0,0.0,-0.01,-0.01,0,0,0.0,0.0,0.0,1035,2120,0.02,-0.01,0,0.0,0.0,0.0,0.0,-0.01,0,0.0,0.0,0.0,35,2070,-0.01,-0.02,0.0,0.0,0.0,0.01,-0.04,-0.02,0.0,0.0,0.01,-0.01,2151,2284,0.01,-0.01,-0.01,0.0,0.0,0.01,0.01,-0.01,-0.01,-0.01,0.0,0.0,1989,2021,-0.01,-0.01,0,0.0,0.0,0.0,-0.01,-0.02,0.0,0.0,0.01,-0.01,-0.39,2.94,9.24,356.25,-2.38,-17.88
1,LeftGlove,66,2026-04-17T09:43:29.001,213487,24775,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2095,1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1031,2115,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,30,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,2.94,9.28,356.25,-2.38,-17.88
