run_index,hand,glove_time_ms,time,palm_mcp_flex,palm_pip_flex,palm_mid_yaw,palm_mid_pitch,palm_mid_roll,palm_mid_ax,palm_mid_ay,palm_mid_az,palm_prox_yaw,palm_prox_pitch,palm_prox_roll,palm_prox_ax,palm_prox_ay,palm_prox_az,thumb_mcp_flex,thumb_pip_flex,thumb_mid_yaw,thumb_mid_pitch,thumb_mid_roll,thumb_mid_ax,thumb_mid_ay,thumb_mid_az,thumb_prox_yaw,thumb_prox_pitch,thumb_prox_roll,thumb_prox_ax,thumb_prox_ay,thumb_prox_az,index_mcp_flex,index_pip_flex,index_mid_yaw,index_mid_pitch,index_mid_roll,index_mid_ax,index_mid_ay,index_mid_az,index_prox_yaw,index_prox_pitch,index_prox_roll,index_prox_ax,index_prox_ay,index_prox_az,middle_mcp_flex,middle_pip_flex,middle_mid_yaw,middle_mid_pitch,middle_mid_roll,middle_mid_ax,middle_mid_ay,middle_mid_az,middle_prox_yaw,middle_prox_pitch,middle_prox_roll,middle_prox_ax,middle_prox_ay,middle_prox_az,ring_mcp_flex,ring_pip_flex,ring_mid_yaw,ring_mid_pitch,ring_mid_roll,ring_mid_ax,ring_mid_ay,ring_mid_az,ring_prox_yaw,ring_prox_pitch,ring_prox_roll,ring_prox_ax,ring_prox_ay,ring_prox_az,pinky_mcp_flex,pinky_pip_flex,pinky_mid_yaw,pinky_mid_pitch,pinky_mid_roll,pinky_mid_ax,pinky_mid_ay,pinky_mid_az,pinky_prox_yaw,pinky_prox_pitch,pinky_prox_roll,pinky_prox_ax,pinky_prox_ay,pinky_prox_az
10,LeftGlove,450528,0,-1,-1,0,0,0,0,0,0,-0.27,-0.37,0.18,-0.01,0.0,0.96,2031,2070,1.23,-0.37,0.66,-0.02,-0.01,0.17,-0.77,-0.43,0.71,0.01,0.0,0.14,2073,2055,3.04,-0.08,0.35,0.0,0.0,0.08,-2.75,-0.21,0.25,0.01,0.0,0.0,2057,2035,1.16,-0.42,0.09,-0.09,-0.02,0.45,1.48,-0.35,0.13,0.0,0.06,0.43,3333,3499,-0.58,-0.33,-0.11,-0.03,0.0,0.56,-0.25,-0.32,0.08,-0.01,0.0,0.49,3391,3141,-0.97,-0.2,-0.01,-0.01,0.01,0.46,0.0,0.0,0.0,0.0,0.0,0.0
10,LeftGlove,450897,370,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2008,2071,1.24,-0.36,0.65,-0.01,0.0,0.18,-0.77,-0.43,0.7,0.0,-0.02,0.14,2057,2071,3.04,-0.08,0.35,-0.01,0.0,0.08,-2.75,-0.21,0.25,0.0,0.0,0.0,2059,2039,1.14,-0.42,0.09,-0.11,0.0,0.46,1.47,-0.35,0.14,-0.01,0.07,0.44,3335,3509,-0.59,-0.33,-0.11,-0.01,-0.01,0.54,-0.26,-0.32,0.08,-0.01,0.0,0.48,3392,3119,-0.97,-0.2,0.0,-0.01,0.0,0.47,-1.95,-0.16,0.07,0.0,-0.04,0.32
10,LeftGlove,451237,704,-1,-1,0,0,0,0,0,0,-0.27,-0.37,0.18,-0.02,-0.01,1.01,2031,2079,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,-0.43,0.7,0.0,0.04,0.28,1675,1635,3.05,-0.07,0.32,-0.08,-0.02,0.18,-2.77,-0.2,0.18,-0.07,-0.09,0.21,1609,2039,1.1,-0.42,0.08,0.0,-0.05,0.8,1.43,-0.37,0.11,0.2,-0.09,0.76,3325,3498,-0.66,-0.36,-0.16,0.1,0.24,0.74,-0.34,-0.37,0.03,0.11,0.2,0.61,3405,3113,-1.13,-0.21,-0.16,-0.03,-0.07,0.47,-2.15,-0.2,-0.15,0.04,-0.13,0.33
10,LeftGlove,451571,1044,-1,-1,0,0,0,0,0,0,-0.49,-0.46,-0.09,-0.07,0.17,0.9,2036,2043,1.28,-0.68,0.55,0.13,-0.08,-0.08,-0.86,-0.79,0.49,-0.01,0.09,-0.03,1675,1637,2.98,-0.18,-0.14,-0.03,-0.1,0.14,-2.89,-0.34,-0.3,-0.1,-0.09,0.33,2055,2035,0.0,0.0,0.0,0.0,0.0,0.0,1.34,-0.45,-0.22,0.16,-0.01,0.63,3326,3495,-0.83,-0.4,-0.5,0.06,0.02,0.65,-0.54,-0.45,-0.25,0.05,0.01,0.68,3375,3117,-1.41,-0.21,-0.45,0.06,-0.14,0.33,-2.5,-0.24,-0.42,0.08,-0.03,0.35
10,LeftGlove,451911,1379,-1,-1,0,0,0,0,0,0,-0.67,-0.46,-0.51,-0.34,0.13,0.64,1983,2039,1.61,-1.03,0.07,0.25,-0.25,-0.78,-0.67,-0.91,-0.22,0.23,0.0,-0.79,2040,2026,3.02,0.08,-0.53,-0.34,0.06,-0.43,3.14,-0.16,-0.77,-0.18,-0.05,0.13,2041,2036,0.82,-0.3,0.09,-0.06,0.19,0.34,0.0,0.0,0.0,0.0,0.0,0.0,3327,3496,-0.99,-0.41,-0.04,0.03,0.07,0.7,0.27,-0.44,1.23,-0.04,-0.4,-0.02,3375,3107,-1.75,-0.23,-0.59,0.15,-0.06,0.55,-2.96,-0.32,-0.69,-0.07,0.07,0.53
10,LeftGlove,452246,1715,-1,-1,0,0,0,0,0,0,-0.84,-0.48,-0.64,-0.32,0.02,0.52,1963,2020,1.75,-1.01,-0.4,0.02,-0.01,-0.84,-0.76,-0.89,-0.7,-0.06,0.0,-0.57,2043,2037,2.91,0.1,-0.66,0.02,0.14,-0.19,2.97,-0.19,-0.89,-0.02,0.03,0.28,2040,2039,0.65,-0.38,0.18,-0.33,-0.24,0.38,0.65,-0.58,1.52,-0.39,0.03,-0.02,3324,3492,-1.16,-0.48,0.01,0.38,-0.15,0.62,0.59,-0.66,1.43,0.05,-0.35,-0.12,3373,3109,-1.98,-0.29,-0.58,0.3,-0.11,0.49,0.0,0.0,0.0,0.0,0.0,0.0
10,LeftGlove,452582,2078,-1,-1,0,0,0,0,0,0,-0.99,-0.51,-0.59,-0.2,-0.1,0.57,1972,2023,1.78,-1.02,-0.64,0.08,0.12,-0.81,-0.78,-0.86,-0.92,-0.08,-0.21,-0.67,2020,2031,2.89,0.15,-0.64,0.05,0.06,-0.13,2.99,-0.12,-0.84,-0.09,-0.08,0.23,2044,2031,0.57,-0.38,0.19,-0.22,-0.19,0.42,0.79,-0.69,1.5,-0.25,-0.01,0.07,3334,3499,-1.19,-0.52,-0.04,0.29,-0.04,0.68,0.66,-0.75,1.37,0.04,-0.25,-0.05,3379,3109,-2.03,-0.34,-0.6,0.19,0.03,0.49,3.11,-0.38,-0.68,0.01,0.15,0.54
10,LeftGlove,452945,2408,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1982,2025,1.77,-1.06,-0.65,0.05,0.11,-0.88,-0.81,-0.89,-0.97,-0.12,-0.08,-0.59,2038,2031,2.89,0.15,-0.65,-0.01,0.1,-0.14,2.99,-0.1,-0.84,0.0,-0.05,0.25,2039,2035,0.55,-0.38,0.15,-0.12,-0.17,0.41,0.85,-0.69,1.45,-0.19,-0.01,-0.03,3335,3495,-1.18,-0.49,-0.08,0.17,-0.05,0.71,0.66,-0.76,1.34,0.05,-0.16,-0.02,3382,3113,-2.04,-0.33,-0.62,0.19,-0.01,0.51,3.11,-0.36,-0.68,0.02,0.13,0.53
10,LeftGlove,453275,2738,-1,-1,0,0,0,0,0,0,-1.07,-0.57,-0.55,-0.13,-0.08,0.56,1981,2039,1.78,-1.09,-0.71,0.05,0.11,-0.87,0.0,0.0,0.0,0.0,0.0,0.0,2041,2038,2.87,0.16,-0.65,0.01,0.06,-0.15,2.98,-0.1,-0.83,-0.04,0.1,0.26,2039,2037,0.52,-0.38,0.12,-0.08,-0.13,0.39,0.92,-0.7,1.4,-0.17,-0.03,0.03,3335,3496,-1.18,-0.48,-0.12,0.19,-0.03,0.69,0.65,-0.78,1.28,0.07,-0.14,-0.02,3389,3113,-2.06,-0.35,-0.65,0.14,-0.02,0.53,3.09,-0.36,-0.69,0.05,0.14,0.56
10,LeftGlove,453605,3078,-1,-1,0,0,0,0,0,0,-1.1,-0.61,-0.55,-0.07,-0.07,0.56,1981,2025,1.78,-1.13,-0.74,0.08,0.14,-0.86,-0.84,-0.91,-1.1,-0.07,-0.09,-0.63,2029,2031,2.85,0.13,-0.65,0.03,0.02,-0.12,2.97,-0.12,-0.82,-0.01,-0.02,0.27,2040,2037,0.5,-0.41,0.08,-0.08,-0.2,0.43,1.04,-0.72,1.32,-0.11,0.0,0.03,3333,3495,0.0,0.0,0.0,0.0,0.0,0.0,0.63,-0.8,1.2,0.05,-0.09,0.01,3381,3123,-2.07,-0.37,-0.69,0.12,0.01,0.54,3.08,-0.37,-0.71,0.04,0.12,0.56
