Timestamp,Data
2025-10-22 11:30:53.914,Sensor 2 (0x1D) - X: -0.428 Y: -0.057 Z: 0.946 | Orientation: Flat
2025-10-22 11:30:54.451,Sensor 1 (0x1C) - X: 0.080 Y: 0.088 Z: 0.997 | Orientation: Flat
2025-10-22 11:30:54.492,Sensor 2 (0x1D) - X: -0.325 Y: -0.049 Z: 0.924 | Orientation: Flat
2025-10-22 11:30:55.029,Sensor 1 (0x1C) - X: 0.020 Y: 0.113 Z: 0.902 | Orientation: Flat
2025-10-22 11:30:55.069,Sensor 2 (0x1D) - X: -0.253 Y: 0.003 Z: 0.744 | Orientation: Flat
2025-10-22 11:30:55.606,Sensor 1 (0x1C) - X: 0.084 Y: 0.122 Z: 1.001 | Orientation: Flat
2025-10-22 11:30:55.646,Sensor 2 (0x1D) - X: -0.014 Y: 0.238 Z: 1.082 | Orientation: Flat
2025-10-22 11:30:56.183,Sensor 1 (0x1C) - X: -0.224 Y: 0.181 Z: 0.655 | Orientation: Flat
2025-10-22 11:30:56.225,Sensor 2 (0x1D) - X: -0.354 Y: 0.223 Z: -0.065 | Orientation: Flat
2025-10-22 11:30:56.762,Sensor 1 (0x1C) - X: -0.219 Y: -0.104 Z: 0.966 | Orientation: Flat
2025-10-22 11:30:56.805,Sensor 2 (0x1D) - X: -0.347 Y: -0.007 Z: 0.932 | Orientation: Flat
2025-10-22 11:31:04.739,XC3732 Dual Sensor Test (MMA8452Q)
2025-10-22 11:31:04.753,XC3732 Sensor 1 (0x1C) initialized
2025-10-22 11:31:04.764,XC3732 Sensor 2 (0x1D) initialized
2025-10-22 11:31:04.776,Sensor 1 (0x1C) - X: 0.912 Y: 0.005 Z: 0.271 | Orientation: Portrait Up
2025-10-22 11:31:04.787,Sensor 2 (0x1D) - X: 0.951 Y: 0.124 Z: -0.138 | Orientation: Landscape Right
2025-10-22 11:31:04.799,Sensor 1 (0x1C) - X: 0.924 Y: 0.002 Z: 0.287 | Orientation: Landscape Right
2025-10-22 11:31:04.811,Sensor 2 (0x1D) - X: 0.955 Y: 0.128 Z: -0.120 | Orientation: Landscape Right
2025-10-22 11:31:05.053,Sensor 1 (0x1C) - X: 0.924 Y: 0.026 Z: 0.287 | Orientation: Landscape Right
2025-10-22 11:31:05.116,Sensor 2 (0x1D) - X: 0.972 Y: 0.157 Z: -0.119 | Orientation: Landscape Right
2025-10-22 11:31:05.653,Sensor 1 (0x1C) - X: 0.932 Y: 0.042 Z: 0.289 | Orientation: Landscape Right
2025-10-22 11:31:05.716,Sensor 2 (0x1D) - X: 0.960 Y: 0.137 Z: -0.129 | Orientation: Landscape Right
2025-10-22 11:31:06.253,Sensor 1 (0x1C) - X: 0.928 Y: 0.048 Z: 0.295 | Orientation: Landscape Right
2025-10-22 11:31:06.316,Sensor 2 (0x1D) - X: 0.959 Y: 0.150 Z: -0.116 | Orientation: Landscape Right
2025-10-22 11:31:06.853,Sensor 1 (0x1C) - X: 0.931 Y: 0.059 Z: 0.312 | Orientation: Landscape Right
2025-10-22 11:31:06.917,Sensor 2 (0x1D) - X: 0.933 Y: 0.170 Z: -0.105 | Orientation: Landscape Right
2025-10-22 11:31:07.453,Sensor 1 (0x1C) - X: 0.930 Y: 0.074 Z: 0.297 | Orientation: Landscape Right
2025-10-22 11:31:07.518,Sensor 2 (0x1D) - X: 0.948 Y: 0.176 Z: -0.115 | Orientation: Landscape Right
2025-10-22 11:31:08.054,Sensor 1 (0x1C) - X: 0.929 Y: 0.064 Z: 0.304 | Orientation: Landscape Right
2025-10-22 11:31:08.118,Sensor 2 (0x1D) - X: 0.948 Y: 0.166 Z: -0.110 | Orientation: Landscape Right
2025-10-22 11:31:08.653,Sensor 1 (0x1C) - X: 0.928 Y: 0.037 Z: 0.312 | Orientation: Landscape Right
2025-10-22 11:31:08.717,Sensor 2 (0x1D) - X: 0.957 Y: 0.161 Z: -0.109 | Orientation: Landscape Right
2025-10-22 11:31:09.254,Sensor 1 (0x1C) - X: 0.921 Y: 0.018 Z: 0.293 | Orientation: Landscape Right
2025-10-22 11:31:09.317,Sensor 2 (0x1D) - X: 0.946 Y: 0.149 Z: -0.114 | Orientation: Landscape Right
2025-10-22 11:31:09.854,Sensor 1 (0x1C) - X: 0.944 Y: 0.050 Z: 0.317 | Orientation: Landscape Right
2025-10-22 11:31:09.917,Sensor 2 (0x1D) - X: 0.955 Y: 0.131 Z: -0.116 | Orientation: Landscape Right
2025-10-22 11:31:10.454,Sensor 1 (0x1C) - X: 0.920 Y: 0.048 Z: 0.303 | Orientation: Landscape Right
2025-10-22 11:31:10.517,Sensor 2 (0x1D) - X: 0.947 Y: 0.156 Z: -0.116 | Orientation: Landscape Right
2025-10-22 11:31:11.054,Sensor 1 (0x1C) - X: 0.920 Y: 0.052 Z: 0.301 | Orientation: Landscape Right
2025-10-22 11:31:11.118,Sensor 2 (0x1D) - X: 0.949 Y: 0.159 Z: -0.116 | Orientation: Landscape Right
2025-10-22 11:31:11.655,Sensor 1 (0x1C) - X: 0.920 Y: 0.060 Z: 0.317 | Orientation: Landscape Right
2025-10-22 11:31:11.718,Sensor 2 (0x1D) - X: 0.948 Y: 0.161 Z: -0.103 | Orientation: Landscape Right
2025-10-22 11:31:12.255,Sensor 1 (0x1C) - X: 0.925 Y: 0.013 Z: 0.309 | Orientation: Landscape Right
2025-10-22 11:31:12.318,Sensor 2 (0x1D) - X: 0.958 Y: 0.146 Z: -0.100 | Orientation: Landscape Right
2025-10-22 11:31:12.854,Sensor 1 (0x1C) - X: 0.945 Y: 0.066 Z: 0.305 | Orientation: Landscape Right
2025-10-22 11:31:12.918,Sensor 2 (0x1D) - X: 0.955 Y: 0.183 Z: -0.123 | Orientation: Landscape Right
2025-10-22 11:31:13.455,Sensor 1 (0x1C) - X: 0.927 Y: 0.079 Z: 0.299 | Orientation: Landscape Right
2025-10-22 11:31:13.518,Sensor 2 (0x1D) - X: 0.944 Y: 0.174 Z: -0.104 | Orientation: Landscape Right
2025-10-22 11:31:14.055,Sensor 1 (0x1C) - X: 0.904 Y: 0.054 Z: 0.321 | Orientation: Landscape Right
2025-10-22 11:31:14.118,Sensor 2 (0x1D) - X: 0.948 Y: 0.167 Z: -0.096 | Orientation: Landscape Right
2025-10-22 11:31:14.654,Sensor 1 (0x1C) - X: 0.948 Y: 0.034 Z: 0.340 | Orientation: Landscape Right
2025-10-22 11:31:14.718,Sensor 2 (0x1D) - X: 0.981 Y: 0.126 Z: -0.074 | Orientation: Landscape Right
2025-10-22 11:31:15.255,Sensor 1 (0x1C) - X: 0.891 Y: 0.137 Z: 0.378 | Orientation: Landscape Right
2025-10-22 11:31:15.317,Sensor 2 (0x1D) - X: 0.963 Y: 0.140 Z: 0.096 | Orientation: Landscape Right
2025-10-22 11:31:15.854,Sensor 1 (0x1C) - X: 0.929 Y: 0.156 Z: 0.312 | Orientation: Landscape Right
2025-10-22 11:31:15.916,Sensor 2 (0x1D) - X: 0.501 Y: 0.216 Z: 0.660 | Orientation: Landscape Right
2025-10-22 11:31:16.453,Sensor 1 (0x1C) - X: 0.907 Y: 0.148 Z: 0.303 | Orientation: Landscape Right
2025-10-22 11:31:16.504,Sensor 2 (0x1D) - X: -0.104 Y: 0.146 Z: 1.007 | Orientation: Flat
2025-10-22 11:31:17.042,Sensor 1 (0x1C) - X: 0.907 Y: 0.137 Z: 0.292 | Orientation: Landscape Right
2025-10-22 11:31:17.093,Sensor 2 (0x1D) - X: -0.190 Y: 0.090 Z: 0.982 | Orientation: Flat
2025-10-22 11:31:17.631,Sensor 1 (0x1C) - X: 0.927 Y: 0.138 Z: 0.298 | Orientation: Landscape Right
2025-10-22 11:31:17.682,Sensor 2 (0x1D) - X: -0.170 Y: 0.089 Z: 0.982 | Orientation: Flat
2025-10-22 11:31:18.219,Sensor 1 (0x1C) - X: 0.926 Y: 0.133 Z: 0.293 | Orientation: Landscape Right
2025-10-22 11:31:18.270,Sensor 2 (0x1D) - X: -0.186 Y: 0.089 Z: 0.955 | Orientation: Flat
2025-10-22 11:31:18.807,Sensor 1 (0x1C) - X: 0.923 Y: 0.129 Z: 0.304 | Orientation: Landscape Right
2025-10-22 11:31:18.859,Sensor 2 (0x1D) - X: -0.243 Y: 0.068 Z: 0.964 | Orientation: Flat
2025-10-22 11:31:19.396,Sensor 1 (0x1C) - X: 0.744 Y: 0.149 Z: 0.423 | Orientation: Landscape Right
2025-10-22 11:31:19.448,Sensor 2 (0x1D) - X: -0.183 Y: 0.052 Z: 0.954 | Orientation: Flat
2025-10-22 11:31:19.984,Sensor 1 (0x1C) - X: -0.063 Y: 0.063 Z: 1.046 | Orientation: Flat
2025-10-22 11:31:20.025,Sensor 2 (0x1D) - X: -0.285 Y: 0.025 Z: 0.994 | Orientation: Flat
2025-10-22 11:31:20.562,Sensor 1 (0x1C) - X: -0.058 Y: 0.028 Z: 1.030 | Orientation: Flat
2025-10-22 11:31:20.603,Sensor 2 (0x1D) - X: -0.123 Y: 0.008 Z: 0.993 | Orientation: Flat
2025-10-22 11:31:21.140,Sensor 1 (0x1C) - X: -0.062 Y: 0.020 Z: 1.003 | Orientation: Flat
2025-10-22 11:31:21.181,Sensor 2 (0x1D) - X: -0.124 Y: 0.033 Z: 0.988 | Orientation: Flat
2025-10-22 11:31:21.719,Sensor 1 (0x1C) - X: -0.062 Y: 0.014 Z: 1.012 | Orientation: Flat
2025-10-22 11:31:21.760,Sensor 2 (0x1D) - X: -0.104 Y: 0.044 Z: 0.990 | Orientation: Flat
2025-10-22 11:31:22.297,Sensor 1 (0x1C) - X: -0.072 Y: 0.015 Z: 1.008 | Orientation: Flat
2025-10-22 11:31:22.339,Sensor 2 (0x1D) - X: -0.153 Y: -0.021 Z: 0.997 | Orientation: Flat
2025-10-22 11:31:22.876,Sensor 1 (0x1C) - X: -0.061 Y: 0.049 Z: 1.037 | Orientation: Flat
2025-10-22 11:31:22.918,Sensor 2 (0x1D) - X: -0.148 Y: -0.054 Z: 1.014 | Orientation: Flat
2025-10-22 11:31:23.455,Sensor 1 (0x1C) - X: 0.080 Y: 0.032 Z: 1.095 | Orientation: Flat
2025-10-22 11:31:23.496,Sensor 2 (0x1D) - X: -0.038 Y: -0.113 Z: 1.081 | Orientation: Flat
2025-10-22 11:31:24.033,Sensor 1 (0x1C) - X: 0.645 Y: 0.384 Z: 0.683 | Orientation: Landscape Right
2025-10-22 11:31:24.084,Sensor 2 (0x1D) - X: 0.268 Y: 0.149 Z: 0.968 | Orientation: Flat
2025-10-22 11:31:24.621,Sensor 1 (0x1C) - X: 0.769 Y: 0.300 Z: 0.243 | Orientation: Landscape Right
2025-10-22 11:31:24.672,Sensor 2 (0x1D) - X: 0.100 Y: 0.489 Z: 0.912 | Orientation: Flat
2025-10-22 11:31:25.208,Sensor 1 (0x1C) - X: 0.901 Y: 0.223 Z: 0.040 | Orientation: Landscape Right
2025-10-22 11:31:25.259,Sensor 2 (0x1D) - X: 0.096 Y: 0.380 Z: 0.877 | Orientation: Flat
2025-10-22 11:31:25.796,Sensor 1 (0x1C) - X: 0.881 Y: 0.356 Z: 0.174 | Orientation: Landscape Right
2025-10-22 11:31:25.857,Sensor 2 (0x1D) - X: -0.184 Y: 0.585 Z: 0.795 | Orientation: Portrait Down
2025-10-22 11:31:26.394,Sensor 1 (0x1C) - X: 0.902 Y: 0.177 Z: 0.428 | Orientation: Landscape Right
2025-10-22 11:31:26.455,Sensor 2 (0x1D) - X: -0.138 Y: 0.379 Z: 0.891 | Orientation: Portrait Down
2025-10-22 11:31:26.992,Sensor 1 (0x1C) - X: 0.846 Y: 0.314 Z: 0.361 | Orientation: Landscape Right
2025-10-22 11:31:27.053,Sensor 2 (0x1D) - X: -0.310 Y: 0.422 Z: 0.832 | Orientation: Portrait Down
2025-10-22 11:31:27.590,Sensor 1 (0x1C) - X: 0.907 Y: 0.293 Z: 0.229 | Orientation: Landscape Right
2025-10-22 11:31:27.640,Sensor 2 (0x1D) - X: 0.181 Y: 0.371 Z: 0.913 | Orientation: Flat
2025-10-22 11:31:28.177,Sensor 1 (0x1C) - X: 0.972 Y: 0.192 Z: 0.371 | Orientation: Landscape Right
2025-10-22 11:31:28.228,Sensor 2 (0x1D) - X: 0.041 Y: 0.369 Z: 1.046 | Orientation: Flat
2025-10-22 11:31:28.765,Sensor 1 (0x1C) - X: 0.946 Y: 0.231 Z: 0.124 | Orientation: Landscape Right
2025-10-22 11:31:28.817,Sensor 2 (0x1D) - X: -0.121 Y: 0.339 Z: 0.911 | Orientation: Flat
2025-10-22 11:31:29.354,Sensor 1 (0x1C) - X: 0.923 Y: 0.304 Z: -0.093 | Orientation: Landscape Right
2025-10-22 11:31:29.416,Sensor 2 (0x1D) - X: -0.509 Y: 0.399 Z: 0.758 | Orientation: Portrait Down
2025-10-22 11:31:29.952,Sensor 1 (0x1C) - X: 0.932 Y: 0.287 Z: -0.042 | Orientation: Landscape Right
2025-10-22 11:31:30.016,Sensor 2 (0x1D) - X: -0.858 Y: 0.314 Z: 0.336 | Orientation: Landscape Left
2025-10-22 11:31:30.552,Sensor 1 (0x1C) - X: 0.858 Y: 0.269 Z: -0.015 | Orientation: Landscape Right
2025-10-22 11:31:30.616,Sensor 2 (0x1D) - X: -0.861 Y: 0.160 Z: 0.292 | Orientation: Landscape Left
2025-10-22 11:31:31.153,Sensor 1 (0x1C) - X: 0.883 Y: 0.221 Z: 0.117 | Orientation: Landscape Right
2025-10-22 11:31:31.216,Sensor 2 (0x1D) - X: -0.875 Y: 0.236 Z: 0.255 | Orientation: Landscape Left
2025-10-22 11:31:31.751,Sensor 1 (0x1C) - X: 0.940 Y: 0.220 Z: 0.164 | Orientation: Landscape Right
2025-10-22 11:31:31.814,Sensor 2 (0x1D) - X: -0.938 Y: 0.238 Z: 0.380 | Orientation: Landscape Left
2025-10-22 11:31:32.351,Sensor 1 (0x1C) - X: 0.944 Y: 0.240 Z: 0.203 | Orientation: Landscape Right
2025-10-22 11:31:32.401,Sensor 2 (0x1D) - X: 0.191 Y: 0.252 Z: 0.818 | Orientation: Flat
2025-10-22 11:31:32.938,Sensor 1 (0x1C) - X: 0.754 Y: 0.299 Z: 0.187 | Orientation: Landscape Right
2025-10-22 11:31:32.989,Sensor 2 (0x1D) - X: 0.221 Y: 0.482 Z: 0.718 | Orientation: Flat
2025-10-22 11:31:33.526,Sensor 1 (0x1C) - X: 0.475 Y: 0.313 Z: 0.840 | Orientation: Landscape Right
2025-10-22 11:31:33.588,Sensor 2 (0x1D) - X: 0.342 Y: 0.552 Z: 0.784 | Orientation: Landscape Right
2025-10-22 11:31:34.125,Sensor 1 (0x1C) - X: 0.433 Y: 0.472 Z: 0.701 | Orientation: Landscape Right
2025-10-22 11:31:34.187,Sensor 2 (0x1D) - X: 0.191 Y: 0.497 Z: 0.973 | Orientation: Landscape Right
2025-10-22 11:31:34.724,Sensor 1 (0x1C) - X: 0.246 Y: 0.661 Z: 0.824 | Orientation: Landscape Right
2025-10-22 11:31:34.787,Sensor 2 (0x1D) - X: 0.065 Y: 0.643 Z: 1.092 | Orientation: Landscape Right
2025-10-22 11:31:35.323,Sensor 1 (0x1C) - X: 0.611 Y: -0.482 Z: 0.600 | Orientation: Landscape Right
2025-10-22 11:31:35.375,Sensor 2 (0x1D) - X: 0.333 Y: -0.188 Z: 0.973 | Orientation: Flat
2025-10-22 11:31:35.913,Sensor 1 (0x1C) - X: 0.603 Y: -0.039 Z: 0.656 | Orientation: Landscape Right
2025-10-22 11:31:35.966,Sensor 2 (0x1D) - X: 0.235 Y: -0.003 Z: 0.870 | Orientation: Flat
2025-10-22 11:31:36.502,Sensor 1 (0x1C) - X: -0.128 Y: -0.154 Z: 0.962 | Orientation: Flat
2025-10-22 11:31:36.555,Sensor 2 (0x1D) - X: -0.550 Y: 0.065 Z: 0.813 | Orientation: Landscape Left
2025-10-22 11:31:37.092,Sensor 1 (0x1C) - X: -0.034 Y: 0.603 Z: 0.835 | Orientation: Portrait Down
2025-10-22 11:31:37.153,Sensor 2 (0x1D) - X: -0.226 Y: 0.744 Z: 0.626 | Orientation: Portrait Down
