run_index,hand,glove_time_ms,time,palm_mcp_flex,palm_pip_flex,palm_mid_yaw,palm_mid_pitch,palm_mid_roll,palm_mid_ax,palm_mid_ay,palm_mid_az,palm_prox_yaw,palm_prox_pitch,palm_prox_roll,palm_prox_ax,palm_prox_ay,palm_prox_az,thumb_mcp_flex,thumb_pip_flex,thumb_mid_yaw,thumb_mid_pitch,thumb_mid_roll,thumb_mid_ax,thumb_mid_ay,thumb_mid_az,thumb_prox_yaw,thumb_prox_pitch,thumb_prox_roll,thumb_prox_ax,thumb_prox_ay,thumb_prox_az,index_mcp_flex,index_pip_flex,index_mid_yaw,index_mid_pitch,index_mid_roll,index_mid_ax,index_mid_ay,index_mid_az,index_prox_yaw,index_prox_pitch,index_prox_roll,index_prox_ax,index_prox_ay,index_prox_az,middle_mcp_flex,middle_pip_flex,middle_mid_yaw,middle_mid_pitch,middle_mid_roll,middle_mid_ax,middle_mid_ay,middle_mid_az,middle_prox_yaw,middle_prox_pitch,middle_prox_roll,middle_prox_ax,middle_prox_ay,middle_prox_az,ring_mcp_flex,ring_pip_flex,ring_mid_yaw,ring_mid_pitch,ring_mid_roll,ring_mid_ax,ring_mid_ay,ring_mid_az,ring_prox_yaw,ring_prox_pitch,ring_prox_roll,ring_prox_ax,ring_prox_ay,ring_prox_az,pinky_mcp_flex,pinky_pip_flex,pinky_mid_yaw,pinky_mid_pitch,pinky_mid_roll,pinky_mid_ax,pinky_mid_ay,pinky_mid_az,pinky_prox_yaw,pinky_prox_pitch,pinky_prox_roll,pinky_prox_ax,pinky_prox_ay,pinky_prox_az
3,LeftGlove,740924,0,-1,-1,0,0,0,0,0,0,0.14,-0.39,0.18,0.02,-0.02,1.01,2023,2067,1.55,-0.34,0.69,-0.02,0.02,0.22,-0.41,-0.38,0.7,0.01,0.01,0.19,2045,2023,-2.44,-0.15,0.43,-0.01,-0.01,0.12,-2.52,-0.3,0.34,-0.04,0.02,0.0,2056,2025,-1.77,-0.46,0.08,0.0,-0.01,0.45,1.41,-0.44,0.22,-0.01,0.02,0.43,3403,3575,-0.54,-0.36,-0.07,0.01,-0.01,0.59,-0.09,-0.37,0.18,0.03,0.01,0.43,3381,3103,-1.43,-0.22,0.01,-0.02,-0.01,0.51,-3.07,-0.22,0.09,-0.06,0.0,0.35
3,LeftGlove,741600,366,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2054,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3407,3578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3385,3107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,LeftGlove,741644,471,-1,-1,0,0,0,0,0,0,0.14,-0.39,0.19,0.02,0.02,0.98,2022,2069,1.55,-0.34,0.68,0.01,-0.01,0.21,-0.41,-0.37,0.7,0.0,-0.01,0.19,2055,2043,-2.44,-0.16,0.43,0.0,-0.01,0.09,-2.51,-0.32,0.34,0.01,-0.01,0.0,2045,2025,-1.77,-0.47,0.08,0.0,-0.02,0.47,1.42,-0.45,0.22,0.0,0.01,0.43,3417,3579,-0.54,-0.37,-0.06,0.01,0.02,0.58,-0.07,-0.38,0.18,0.0,0.0,0.46,3389,3107,-1.43,-0.23,0.01,0.0,0.02,0.52,-3.07,-0.23,0.1,-0.02,-0.02,0.4
3,LeftGlove,741750,641,-1,-1,0,0,0,0,0,0,0.15,-0.39,0.19,0.01,-0.01,0.98,2021,2069,1.55,-0.34,0.69,-0.01,-0.03,0.21,-0.4,-0.37,0.7,0.01,-0.02,0.19,2054,2053,-2.44,-0.16,0.43,0.0,-0.02,0.12,-2.51,-0.32,0.34,0.01,0.0,0.0,2055,2023,-1.77,-0.47,0.08,0.0,-0.02,0.48,1.42,-0.45,0.22,-0.01,0.03,0.45,3404,3579,-0.54,-0.37,-0.07,0.02,0.01,0.58,-0.07,-0.38,0.18,0.02,0.01,0.44,3390,3109,-1.43,-0.23,0.01,-0.02,0.03,0.51,-3.07,-0.23,0.1,-0.01,0.0,0.35
3,LeftGlove,741920,874,-1,-1,0,0,0,0,0,0,0.15,-0.39,0.19,0.04,-0.01,0.96,2019,2071,1.55,-0.34,0.69,-0.02,-0.01,0.22,-0.4,-0.37,0.7,0.02,0.0,0.19,2055,2053,-2.44,-0.16,0.43,0.03,-0.02,0.11,-2.51,-0.32,0.34,-0.01,0.0,-0.01,2054,2025,-1.77,-0.47,0.08,-0.03,0.04,0.45,1.42,-0.45,0.22,0.02,-0.03,0.44,3406,3589,-0.54,-0.38,-0.06,0.0,-0.02,0.6,-0.06,-0.4,0.18,0.0,0.03,0.49,3391,3100,-1.43,-0.25,0.01,-0.01,0.06,0.51,-3.06,-0.25,0.09,-0.03,0.0,0.4
3,LeftGlove,742153,1163,-1,-1,0,0,0,0,0,0,0.14,-0.42,0.19,-0.01,0.01,0.97,2021,2079,1.54,-0.34,0.69,-0.02,0.04,0.24,-0.39,-0.37,0.7,0.02,0.0,0.18,2038,2041,-2.44,-0.18,0.44,0.0,0.0,0.1,-2.49,-0.35,0.34,0.01,-0.01,0.02,2053,2023,-1.76,-0.49,0.09,-0.01,0.02,0.47,1.44,-0.47,0.22,0.01,0.0,0.45,3407,3567,-0.54,-0.39,-0.06,0.03,0.01,0.6,-0.04,-0.41,0.19,-0.01,0.01,0.46,3391,3099,-1.43,-0.25,0.01,0.01,0.01,0.54,-3.06,-0.25,0.1,-0.01,0.0,0.42
3,LeftGlove,742442,1502,-1,-1,0,0,0,0,0,0,0.14,-0.4,0.19,0.0,-0.01,0.99,2023,2077,1.55,-0.34,0.69,0.0,0.01,0.22,-0.39,-0.37,0.7,0.02,0.03,0.19,2055,2043,-2.44,-0.17,0.43,-0.04,0.02,0.1,-2.5,-0.33,0.34,0.01,-0.01,0.02,2035,2025,-1.76,-0.47,0.09,0.0,-0.01,0.49,1.43,-0.45,0.22,0.01,-0.01,0.44,3411,3581,-0.54,-0.37,-0.06,0.07,0.12,0.62,-0.07,-0.4,0.16,0.12,0.43,1.03,3388,3101,-1.43,-0.24,-0.03,-0.21,0.5,0.86,-3.12,-0.27,-0.03,-0.07,-0.15,0.46
3,LeftGlove,742781,1845,-1,-1,0,0,0,0,0,0,0.07,-0.51,0.03,0.23,0.17,1.14,2024,2063,1.42,-0.56,0.71,-0.02,-0.07,0.24,-0.52,-0.72,0.63,0.14,0.22,0.17,1661,1623,-2.32,-0.29,0.01,-0.17,-0.03,0.08,-2.52,-0.38,-0.2,-0.47,-0.58,0.6,1581,2027,-1.76,-0.47,-0.22,-0.11,-0.06,0.22,1.42,-0.43,0.24,0.58,0.35,0.35,3405,3577,-1.12,-2.83,-3.08,0.39,0.79,-1.97,0.0,0.0,0.0,0.0,0.0,0.0,3379,3087,-1.89,-0.23,-0.45,-0.31,0.16,0.51,2.62,-0.29,-0.55,0.11,-0.12,0.37
3,LeftGlove,743124,2184,-1,-1,0,0,0,0,0,0,-0.41,-0.46,-0.45,-0.18,0.31,0.62,1972,2025,1.73,-0.94,0.02,0.23,-0.12,-0.58,-0.63,-0.87,-0.33,-0.11,0.06,-0.58,1645,1607,-2.62,0.0,-0.57,0.18,-0.01,-0.25,3.13,-0.28,-0.83,0.05,0.31,0.2,1575,2025,-2.1,-0.44,0.1,0.37,0.02,0.39,0.82,-0.62,1.41,-0.56,0.01,0.15,3400,3573,-1.14,-2.67,-2.83,0.18,-1.4,-1.19,0.58,-0.66,1.36,-0.09,-0.62,-0.04,3379,3080,0.0,0.0,0.0,0.0,0.0,0.0,2.25,-0.39,-0.67,-0.08,0.25,0.53
3,LeftGlove,743463,2547,-1,-1,0,0,0,0,0,0,-0.68,-0.55,-0.62,-0.3,0.01,0.59,1962,2029,1.84,-1.08,-0.44,0.13,0.03,-0.82,-0.65,-0.87,-0.75,-0.09,0.0,-0.58,2037,2045,-2.72,-0.01,-0.64,0.01,0.0,-0.13,3.07,-0.29,-0.84,-0.16,0.01,0.27,2042,2023,-2.15,-0.49,0.05,0.07,0.11,0.49,0.93,-0.69,1.35,-0.23,-0.07,0.02,3402,3589,-1.26,-2.67,-2.86,0.12,-1.76,1.09,0.6,-0.71,1.29,0.06,-0.2,0.01,3379,3087,-2.58,-0.31,-0.63,0.17,0.02,0.53,2.26,-0.37,-0.68,-0.15,0.15,0.53
