run_index,request_id,request_ts,right_hand,right_glove_time_ms,right_time,right_palm_mcp_flex,right_palm_pip_flex,right_palm_mid_yaw,right_palm_mid_pitch,right_palm_mid_roll,right_palm_mid_ax,right_palm_mid_ay,right_palm_mid_az,right_palm_prox_yaw,right_palm_prox_pitch,right_palm_prox_roll,right_palm_prox_ax,right_palm_prox_ay,right_palm_prox_az,right_thumb_mcp_flex,right_thumb_pip_flex,right_thumb_mid_yaw,right_thumb_mid_pitch,right_thumb_mid_roll,right_thumb_mid_ax,right_thumb_mid_ay,right_thumb_mid_az,right_thumb_prox_yaw,right_thumb_prox_pitch,right_thumb_prox_roll,right_thumb_prox_ax,right_thumb_prox_ay,right_thumb_prox_az,right_index_mcp_flex,right_index_pip_flex,right_index_mid_yaw,right_index_mid_pitch,right_index_mid_roll,right_index_mid_ax,right_index_mid_ay,right_index_mid_az,right_index_prox_yaw,right_index_prox_pitch,right_index_prox_roll,right_index_prox_ax,right_index_prox_ay,right_index_prox_az,right_middle_mcp_flex,right_middle_pip_flex,right_middle_mid_yaw,right_middle_mid_pitch,right_middle_mid_roll,right_middle_mid_ax,right_middle_mid_ay,right_middle_mid_az,right_middle_prox_yaw,right_middle_prox_pitch,right_middle_prox_roll,right_middle_prox_ax,right_middle_prox_ay,right_middle_prox_az,right_ring_mcp_flex,right_ring_pip_flex,right_ring_mid_yaw,right_ring_mid_pitch,right_ring_mid_roll,right_ring_mid_ax,right_ring_mid_ay,right_ring_mid_az,right_ring_prox_yaw,right_ring_prox_pitch,right_ring_prox_roll,right_ring_prox_ax,right_ring_prox_ay,right_ring_prox_az,right_pinky_mcp_flex,right_pinky_pip_flex,right_pinky_mid_yaw,right_pinky_mid_pitch,right_pinky_mid_roll,right_pinky_mid_ax,right_pinky_mid_ay,right_pinky_mid_az,right_pinky_prox_yaw,right_pinky_prox_pitch,right_pinky_prox_roll,right_pinky_prox_ax,right_pinky_prox_ay,right_pinky_prox_az,right_wrist_ax,right_wrist_ay,right_wrist_az,right_wrist_heading,right_wrist_pitch,right_wrist_roll,left_hand,left_glove_time_ms,left_time,left_palm_mcp_flex,left_palm_pip_flex,left_palm_mid_yaw,left_palm_mid_pitch,left_palm_mid_roll,left_palm_mid_ax,left_palm_mid_ay,left_palm_mid_az,left_palm_prox_yaw,left_palm_prox_pitch,left_palm_prox_roll,left_palm_prox_ax,left_palm_prox_ay,left_palm_prox_az,left_thumb_mcp_flex,left_thumb_pip_flex,left_thumb_mid_yaw,left_thumb_mid_pitch,left_thumb_mid_roll,left_thumb_mid_ax,left_thumb_mid_ay,left_thumb_mid_az,left_thumb_prox_yaw,left_thumb_prox_pitch,left_thumb_prox_roll,left_thumb_prox_ax,left_thumb_prox_ay,left_thumb_prox_az,left_index_mcp_flex,left_index_pip_flex,left_index_mid_yaw,left_index_mid_pitch,left_index_mid_roll,left_index_mid_ax,left_index_mid_ay,left_index_mid_az,left_index_prox_yaw,left_index_prox_pitch,left_index_prox_roll,left_index_prox_ax,left_index_prox_ay,left_index_prox_az,left_middle_mcp_flex,left_middle_pip_flex,left_middle_mid_yaw,left_middle_mid_pitch,left_middle_mid_roll,left_middle_mid_ax,left_middle_mid_ay,left_middle_mid_az,left_middle_prox_yaw,left_middle_prox_pitch,left_middle_prox_roll,left_middle_prox_ax,left_middle_prox_ay,left_middle_prox_az,left_ring_mcp_flex,left_ring_pip_flex,left_ring_mid_yaw,left_ring_mid_pitch,left_ring_mid_roll,left_ring_mid_ax,left_ring_mid_ay,left_ring_mid_az,left_ring_prox_yaw,left_ring_prox_pitch,left_ring_prox_roll,left_ring_prox_ax,left_ring_prox_ay,left_ring_prox_az,left_pinky_mcp_flex,left_pinky_pip_flex,left_pinky_mid_yaw,left_pinky_mid_pitch,left_pinky_mid_roll,left_pinky_mid_ax,left_pinky_mid_ay,left_pinky_mid_az,left_pinky_prox_yaw,left_pinky_prox_pitch,left_pinky_prox_roll,left_pinky_prox_ax,left_pinky_prox_ay,left_pinky_prox_az,left_wrist_ax,left_wrist_ay,left_wrist_az,left_wrist_heading,left_wrist_pitch,left_wrist_roll
14,11,2026-04-17T10:30:47.246,LeftGlove,3052128,4904,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,2099,1847,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043,2124,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,26,2079,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2158,2297,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2003,2035,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.48,3.11,9.23,175.5,-2.44,-18.5,LeftGlove,3202257,4910,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2075,2109,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715,1671,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1619,2038,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3217,3315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3225,2118,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.11,2.89,-0.01,-0.06,-0.06,-0.06
14,12,2026-04-17T10:30:47.405,LeftGlove,3052190,5053,-1,-1,0,0,0,0,0,0,3.02,-0.03,-0.05,0,0,0.01,2103,1849,0.55,0,0.01,0,0,0.08,1.25,-0.03,-0.04,0.0,-0.01,0.17,1048,2137,2.84,-0.12,0.01,0,0,0.1,2.86,-0.08,-0.01,0,0,0.06,29,2085,-3.08,-0.12,0.01,0.01,0,0.03,3.08,-0.09,0.03,0,0.0,0.03,2157,2297,3.12,-0.12,0.01,0,0,0.01,3.12,-0.06,0.01,0,0,0.03,2009,2037,-3.14,-0.1,0.01,0,0,0.02,3.14,-0.1,0.02,0.0,0,0.02,-0.48,3.1,9.24,175.5,-2.44,-18.5,LeftGlove,3202319,5058,-1,-1,0,0,0,0,0,0,2.63,-0.04,-0.08,0.0,-0.01,0.03,2074,2111,2.67,-0.16,0.11,0.0,0,0.0,2.7,-0.22,0.07,0.01,0.01,-0.01,1711,1669,2.91,-0.24,-0.05,0,0,0.05,2.71,-0.15,-0.05,0.0,0,0.09,1611,2039,2.75,-0.19,0,0,0,0.03,2.67,-0.15,0.01,0,0,0.07,3221,3317,2.8,-0.04,-0.01,0.0,0.0,0.0,2.71,-0.05,0.02,0,0,0.02,3227,2119,2.8,-0.08,0,0,0,0.01,2.77,-0.09,0.07,0.0,0,0.04,0.14,2.89,-0.01,-0.06,-0.06,-0.06
14,13,2026-04-17T10:30:48.064,LeftGlove,3053499,6278,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,2101,1850,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042,2132,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,25,2083,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2156,2296,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2010,2038,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.47,3.22,9.06,175.5,-2.44,-18.5,LeftGlove,3203624,6279,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2075,2111,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711,1671,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1613,2037,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3218,3319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3224,2119,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.16,3.02,-0.01,139.94,1.13,-17.13
14,14,2026-04-17T10:30:48.987,LeftGlove,3053780,6667,-1,-1,0,0,0,0,0,0,3.02,-0.03,-0.05,0,0,0.01,2101,1853,0.55,0,0.01,0,0,0.08,1.25,-0.03,-0.04,0.0,0.01,0.17,1049,2130,2.84,-0.12,0.01,0,0,0.09,0.0,0.0,0.0,0,0,0.0,28,2083,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2157,2295,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2007,2035,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.46,3.13,9.26,175.5,-2.44,-18.5,LeftGlove,3204100,6751,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2076,2109,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715,1670,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1608,2037,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3218,3317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3222,2117,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12,2.89,9.34,-0.06,-0.06,-0.06
14,15,2026-04-17T10:30:49.425,LeftGlove,3054212,7049,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,2096,1851,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047,2133,2.84,-0.12,0.01,0,0,0.09,2.86,-0.08,-0.01,0,0,0.06,25,2083,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2157,2297,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2005,2039,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5,3.11,9.26,175.5,-2.44,-18.5,LeftGlove,3204510,7161,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2073,2110,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715,1673,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1607,2037,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3215,3317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3223,2111,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.13,2.9,9.33,139.94,1.13,-17.13
14,16,2026-04-17T10:30:49.835,LeftGlove,3054689,7466,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,2099,1839,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039,2125,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,28,2084,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2155,2293,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2006,2037,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.49,3.11,9.21,175.5,-2.44,-18.5,LeftGlove,3204817,7557,-1,-1,0,0,0,0,0,0,2.63,-0.04,-0.08,-0.01,0.0,0.03,2076,2111,2.67,-0.16,0.11,0.0,0,-0.01,2.7,-0.22,0.07,0.01,0.01,-0.01,1709,1671,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1599,2037,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3219,3317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3223,2119,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12,2.88,9.32,139.94,1.13,-17.13
14,17,2026-04-17T10:30:50.031,LeftGlove,3054995,7855,-1,-1,0,0,0,0,0,0,3.02,-0.03,-0.05,0,0,0.01,2099,1853,0.55,0,0.01,0,0,0.08,1.25,-0.03,-0.04,0.0,0.0,0.16,1045,2131,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,28,2084,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2157,2295,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2008,2039,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.47,3.11,9.26,175.5,-2.44,-18.5,LeftGlove,3204943,7681,-1,-1,0,0,0,0,0,0,2.63,-0.04,-0.08,0.0,0.0,0.03,2077,2111,2.67,-0.16,0.11,-0.01,0,0.0,2.7,-0.22,0.07,-0.01,0.0,-0.02,1717,1675,2.91,-0.24,-0.05,0,0,0.05,2.71,-0.15,-0.05,-0.01,0,0.1,1619,2039,2.75,-0.19,0,0,0,0.03,2.67,-0.15,0.01,0,0,0.07,3214,3317,2.8,-0.04,-0.01,0.0,0.0,0.0,2.71,-0.05,0.02,0,0,0.02,3225,2121,2.8,-0.08,0,0,0,0.0,2.76,-0.09,0.07,0.0,0,0.04,0.11,2.91,9.31,139.94,1.13,-17.13
14,18,2026-04-17T10:30:50.624,LeftGlove,3055507,8284,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,2100,1849,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043,2131,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,28,2084,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2157,2296,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2003,2031,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.47,3.12,9.23,175.5,-2.44,-18.5,LeftGlove,3205637,8288,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2074,2111,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719,1671,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1612,2040,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3219,3312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3224,2119,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.13,2.92,9.31,139.94,1.13,-17.13
14,19,2026-04-17T10:30:50.783,LeftGlove,3055572,8438,-1,-1,0,0,0,0,0,0,3.02,-0.03,-0.05,0,0,0.02,2099,1851,0.55,0,0.01,0,0,0.08,1.25,-0.03,-0.04,0.0,0.0,0.17,1045,2133,2.84,-0.12,0.01,0,0,0.1,2.86,-0.08,-0.01,0,0,0.05,29,2084,-3.08,-0.12,0.01,0.0,0,0.03,3.08,-0.09,0.03,0,0.0,0.03,2156,2294,3.12,-0.12,0.01,0,0,0.02,3.12,-0.06,0.01,0,0,0.02,2008,2037,3.14,-0.1,0.01,0,0,0.02,3.14,-0.1,0.02,-0.01,0,0.03,-0.46,3.11,9.24,175.5,-2.44,-18.5,LeftGlove,3205701,8443,-1,-1,0,0,0,0,0,0,2.63,-0.04,-0.08,0.0,0.0,0.03,2075,2111,2.67,-0.16,0.11,0.0,0,-0.01,2.7,-0.22,0.07,0.01,0.01,-0.02,1718,1672,2.91,-0.24,-0.05,0,0,0.05,2.71,-0.15,-0.05,0.0,0,0.09,1613,2037,2.75,-0.19,0,0,0,0.03,2.67,-0.15,0.01,0,0,0.07,3213,3311,2.8,-0.04,-0.01,0.01,0.01,0.0,2.71,-0.05,0.02,0,0,0.02,3226,2117,2.8,-0.08,0,0,0,0.01,2.77,-0.09,0.07,0.0,0,0.03,0.13,2.9,-0.01,-0.06,-0.06,-0.06
14,20,2026-04-17T10:30:50.964,LeftGlove,3055746,8736,-1,-1,0,0,0,0,0,0,3.02,-0.03,-0.05,0,0,0.02,2100,1851,0.55,0,0.01,0,0,0.08,1.25,-0.03,-0.04,0.0,0.0,0.17,1047,2127,2.84,-0.12,0.01,0,0,0.09,2.86,-0.08,-0.01,0,0,0.06,37,2085,-3.08,-0.12,0.01,0.0,0,0.02,3.08,-0.09,0.03,0,0.0,0.03,2156,2295,3.12,-0.12,0.0,0,0,0.02,3.12,-0.06,0.01,0,0,0.02,2007,2039,3.14,-0.1,0.01,0,0,0.03,3.14,-0.1,0.02,0.0,0,0.02,-0.48,3.12,9.21,175.5,-2.44,-18.5,LeftGlove,3205875,8737,-1,-1,0,0,0,0,0,0,2.63,-0.04,-0.08,0.0,0.0,0.03,2077,2107,2.67,-0.16,0.11,0.0,0,0.0,2.7,-0.22,0.07,0.0,0.0,-0.03,1720,1675,2.91,-0.24,-0.05,0,0,0.05,2.71,-0.15,-0.05,0.0,0,0.09,1613,2040,2.75,-0.19,0,0,0,0.03,2.67,-0.15,0.01,0,0,0.07,3215,3317,2.8,-0.04,-0.01,0.0,0.0,0.0,2.71,-0.05,0.02,0,0,0.01,3227,2117,2.8,-0.08,0,0,0,0.01,2.77,-0.09,0.07,0.0,0,0.04,0.13,2.9,-0.01,-0.06,-0.06,-0.06
14,21,2026-04-17T10:30:51.930,LeftGlove,3057063,9840,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,2098,1849,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041,2129,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,27,2083,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2156,2297,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2006,2036,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.48,3.1,9.23,175.5,-2.44,-18.5,LeftGlove,3207192,9845,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2073,2109,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713,1671,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1615,2039,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3219,3319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3225,2119,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,2.91,-0.01,-0.06,-0.06,-0.06
