run_index,hand,glove_time_ms,time,palm_mcp_flex,palm_pip_flex,palm_mid_yaw,palm_mid_pitch,palm_mid_roll,palm_mid_ax,palm_mid_ay,palm_mid_az,palm_prox_yaw,palm_prox_pitch,palm_prox_roll,palm_prox_ax,palm_prox_ay,palm_prox_az,thumb_mcp_flex,thumb_pip_flex,thumb_mid_yaw,thumb_mid_pitch,thumb_mid_roll,thumb_mid_ax,thumb_mid_ay,thumb_mid_az,thumb_prox_yaw,thumb_prox_pitch,thumb_prox_roll,thumb_prox_ax,thumb_prox_ay,thumb_prox_az,index_mcp_flex,index_pip_flex,index_mid_yaw,index_mid_pitch,index_mid_roll,index_mid_ax,index_mid_ay,index_mid_az,index_prox_yaw,index_prox_pitch,index_prox_roll,index_prox_ax,index_prox_ay,index_prox_az,middle_mcp_flex,middle_pip_flex,middle_mid_yaw,middle_mid_pitch,middle_mid_roll,middle_mid_ax,middle_mid_ay,middle_mid_az,middle_prox_yaw,middle_prox_pitch,middle_prox_roll,middle_prox_ax,middle_prox_ay,middle_prox_az,ring_mcp_flex,ring_pip_flex,ring_mid_yaw,ring_mid_pitch,ring_mid_roll,ring_mid_ax,ring_mid_ay,ring_mid_az,ring_prox_yaw,ring_prox_pitch,ring_prox_roll,ring_prox_ax,ring_prox_ay,ring_prox_az,pinky_mcp_flex,pinky_pip_flex,pinky_mid_yaw,pinky_mid_pitch,pinky_mid_roll,pinky_mid_ax,pinky_mid_ay,pinky_mid_az,pinky_prox_yaw,pinky_prox_pitch,pinky_prox_roll,pinky_prox_ax,pinky_prox_ay,pinky_prox_az
11,LeftGlove,1057090,0,-1,-1,0,0,0,0,0,0,0.41,-0.26,0.23,0.02,0.0,0.79,2024,2075,2.0,-0.2,0.55,-0.03,-0.02,0.29,-0.67,-0.25,0.68,0.04,0.03,0.24,2159,2133,2.74,-2.66,-2.81,-0.62,0.22,-0.99,-0.01,-1.39,0.44,0.11,-1.88,1.38,2149,2027,-2.11,-0.34,0.06,-0.04,0.0,0.29,2.0,-0.32,0.12,0.02,-0.13,0.26,3343,3540,-0.8,-0.33,-0.13,-0.05,0.02,0.55,-0.3,-0.32,-0.03,-0.17,0.04,0.4,3388,3195,-1.65,-0.23,-0.05,-0.04,0.09,0.31,2.77,-0.18,-0.04,-0.49,-0.27,0.05
11,LeftGlove,1057804,404,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2003,2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2151,2137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2131,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3315,3541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3411,3197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,LeftGlove,1057848,510,-1,-1,0,0,0,0,0,0,0.48,-0.35,0.23,0.08,-0.01,0.89,2027,2085,1.97,-0.24,0.63,-0.02,-0.01,0.3,-0.59,-0.29,0.72,0.05,0.02,0.26,2135,2129,-2.11,0.0,0.44,-0.03,0.01,0.1,-2.61,-0.11,0.25,0.0,-0.02,-0.03,2133,2022,-2.06,-0.4,0.04,-0.07,0.01,0.38,2.02,-0.36,0.08,0.07,-0.07,0.36,3359,3543,-0.75,-0.34,-0.11,0.0,0.08,0.51,-0.24,-0.31,0.01,-0.01,0.12,0.42,3402,3195,-1.64,-0.23,-0.01,-0.06,0.06,0.42,2.77,-0.19,0.0,-0.02,-0.08,0.27
11,LeftGlove,1057955,681,-1,-1,0,0,0,0,0,0,0.47,-0.35,0.23,0.08,-0.02,0.89,2027,2078,1.96,-0.25,0.63,0.0,0.0,0.31,-0.59,-0.29,0.71,0.04,0.01,0.26,2157,2139,-2.11,0.0,0.44,-0.01,0.01,0.11,-2.6,-0.11,0.25,0.01,-0.02,-0.04,2135,2027,-2.06,-0.4,0.05,-0.04,0.01,0.37,2.02,-0.36,0.09,0.05,-0.06,0.36,3364,3543,-0.75,-0.34,-0.1,0.01,0.06,0.51,-0.24,-0.31,0.02,-0.01,0.09,0.43,3389,3193,-1.64,-0.22,0.0,-0.05,0.05,0.42,2.77,-0.18,0.01,-0.02,-0.06,0.27
11,LeftGlove,1058126,916,-1,-1,0,0,0,0,0,0,0.47,-0.34,0.23,0.05,-0.01,0.9,2024,2073,1.96,-0.25,0.63,-0.01,0.0,0.32,-0.59,-0.29,0.72,0.02,0.0,0.27,2157,2157,-2.11,0.0,0.44,-0.01,0.0,0.1,-2.61,-0.11,0.26,0.0,0.0,-0.05,2141,2032,-2.06,-0.39,0.06,-0.04,0.01,0.37,2.02,-0.35,0.11,0.05,-0.06,0.35,3367,3543,-0.75,-0.32,-0.09,-0.01,0.06,0.49,-0.24,-0.3,0.04,0.01,0.07,0.42,3421,3193,-1.64,-0.21,0.01,-0.03,0.03,0.43,2.77,-0.18,0.02,0.0,-0.04,0.28
11,LeftGlove,1058361,1206,-1,-1,0,0,0,0,0,0,0.46,-0.33,0.23,0.04,-0.01,0.89,2024,2077,1.96,-0.24,0.62,-0.02,0.0,0.3,-0.6,-0.29,0.71,0.02,0.0,0.26,2155,2136,-2.11,0.0,0.44,-0.01,0.0,0.1,-2.6,-0.12,0.27,0.0,-0.01,-0.03,2143,2027,-2.06,-0.38,0.07,-0.02,0.0,0.38,2.02,-0.35,0.12,0.04,-0.03,0.36,3359,3549,-0.75,-0.32,-0.08,0.0,0.04,0.5,-0.24,-0.3,0.05,0.0,0.06,0.43,3389,3191,-1.64,-0.21,0.01,-0.04,0.04,0.41,2.77,-0.18,0.03,-0.01,-0.05,0.27
11,LeftGlove,1058651,1549,-1,-1,0,0,0,0,0,0,0.46,-0.33,0.23,0.02,-0.01,0.9,2028,2074,1.96,-0.24,0.62,-0.04,-0.02,0.28,-0.59,-0.29,0.71,0.01,-0.01,0.27,2159,2141,-2.11,-0.01,0.44,0.0,-0.01,0.12,-2.6,-0.13,0.27,-0.02,-0.01,-0.03,2139,2027,-2.05,-0.39,0.07,-0.04,0.01,0.4,2.03,-0.35,0.12,0.07,-0.06,0.42,3359,3543,-0.75,-0.34,-0.1,0.0,0.05,0.54,-0.22,-0.33,0.03,0.12,0.07,0.42,3385,3194,-1.64,-0.24,-0.06,-0.05,0.03,0.46,2.76,-0.22,-0.06,0.0,-0.1,0.36
11,LeftGlove,1058994,1892,-1,-1,0,0,0,0,0,0,0.46,-0.4,0.18,0.09,-0.06,0.92,2023,2073,1.89,-0.34,0.64,0.0,-0.06,0.22,-0.62,-0.43,0.71,0.0,0.06,0.19,2077,2030,-2.05,-0.1,0.34,0.0,-0.03,0.14,-2.54,-0.2,0.16,0.02,-0.05,0.05,2090,2028,-2.03,-0.42,-0.02,-0.2,0.06,0.51,0.0,0.0,0.0,0.0,0.0,0.0,3352,3537,-0.8,-0.37,-0.16,0.06,0.15,0.64,-0.25,-0.36,0.01,0.1,0.12,0.52,3391,3209,-1.73,-0.22,-0.13,-0.09,0.09,0.48,2.65,-0.22,-0.14,-0.11,-0.16,0.44
11,LeftGlove,1059336,2229,-1,-1,0,0,0,0,0,0,0.34,-0.41,0.07,0.13,0.02,1.05,2027,2076,1.79,-0.5,0.6,0.09,0.04,0.27,-0.74,-0.6,0.63,-0.08,0.0,0.23,2150,2131,-2.06,-0.16,0.14,-0.14,0.03,0.29,-2.57,-0.28,-0.04,-0.3,-0.07,0.29,2100,2027,-2.12,-0.45,-0.1,0.11,0.1,0.46,1.98,-0.42,0.25,0.06,-0.1,0.1,3369,3535,3.09,-0.45,-1.31,0.0,0.07,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,3383,3191,-2.04,-0.19,-0.25,-0.41,-0.13,0.49,2.36,-0.24,-0.26,-0.32,-0.08,0.19
11,LeftGlove,1059674,2592,-1,-1,0,0,0,0,0,0,-0.1,-0.4,-0.35,-0.16,0.31,0.58,1987,2027,1.93,-0.91,0.03,0.19,-0.21,-0.46,-0.69,-0.81,-0.24,0.03,0.24,-0.63,2148,2125,-2.24,0.06,-0.35,-0.02,0.01,-0.37,-3.05,-0.21,-0.63,0.17,0.09,0.02,2135,2025,-2.47,-0.43,0.22,0.44,0.05,0.33,-2.34,-2.53,1.58,-0.47,0.47,-0.14,3364,3549,-2.04,2.9,2.62,-0.57,-0.33,-0.57,0.63,-0.67,1.51,0.04,-0.7,-0.04,3385,3175,-2.85,-0.21,-0.5,0.72,0.24,0.42,-0.75,-2.54,-2.26,-1.83,0.5,-1.43
