run_index,hand,glove_time_ms,time,palm_mcp_flex,palm_pip_flex,palm_mid_yaw,palm_mid_pitch,palm_mid_roll,palm_mid_ax,palm_mid_ay,palm_mid_az,palm_prox_yaw,palm_prox_pitch,palm_prox_roll,palm_prox_ax,palm_prox_ay,palm_prox_az,thumb_mcp_flex,thumb_pip_flex,thumb_mid_yaw,thumb_mid_pitch,thumb_mid_roll,thumb_mid_ax,thumb_mid_ay,thumb_mid_az,thumb_prox_yaw,thumb_prox_pitch,thumb_prox_roll,thumb_prox_ax,thumb_prox_ay,thumb_prox_az,index_mcp_flex,index_pip_flex,index_mid_yaw,index_mid_pitch,index_mid_roll,index_mid_ax,index_mid_ay,index_mid_az,index_prox_yaw,index_prox_pitch,index_prox_roll,index_prox_ax,index_prox_ay,index_prox_az,middle_mcp_flex,middle_pip_flex,middle_mid_yaw,middle_mid_pitch,middle_mid_roll,middle_mid_ax,middle_mid_ay,middle_mid_az,middle_prox_yaw,middle_prox_pitch,middle_prox_roll,middle_prox_ax,middle_prox_ay,middle_prox_az,ring_mcp_flex,ring_pip_flex,ring_mid_yaw,ring_mid_pitch,ring_mid_roll,ring_mid_ax,ring_mid_ay,ring_mid_az,ring_prox_yaw,ring_prox_pitch,ring_prox_roll,ring_prox_ax,ring_prox_ay,ring_prox_az,pinky_mcp_flex,pinky_pip_flex,pinky_mid_yaw,pinky_mid_pitch,pinky_mid_roll,pinky_mid_ax,pinky_mid_ay,pinky_mid_az,pinky_prox_yaw,pinky_prox_pitch,pinky_prox_roll,pinky_prox_ax,pinky_prox_ay,pinky_prox_az
4,LeftGlove,828453,0,-1,-1,0,0,0,0,0,0,0.18,-0.36,0.21,0.07,-0.02,0.91,2030,2075,1.69,-0.3,0.66,0.01,0.01,0.28,0.0,0.0,0.0,0.0,0.0,0.0,2059,2053,-2.46,-0.08,0.41,0.01,-0.03,0.09,-2.63,-0.22,0.3,-0.02,0.0,-0.03,2058,2031,-1.84,-0.42,0.08,-0.01,0.02,0.42,1.44,-0.4,0.16,0.01,-0.02,0.4,3487,3699,-0.56,-0.32,-0.06,0.01,0.02,0.5,-0.19,-0.33,0.1,0.03,0.02,0.45,3555,2057,-1.46,-0.22,0.03,0.02,0.09,0.46,-3.12,-0.21,0.08,-0.04,0.05,0.28
4,LeftGlove,829047,367,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2037,2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043,2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3384,3566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3382,3150,-1.46,-0.21,0.04,0.0,0.02,0.45,-3.11,-0.2,0.12,-0.03,0.0,0.31
4,LeftGlove,829153,561,-1,-1,0,0,0,0,0,0,0.18,-0.34,0.21,0.02,-0.01,0.92,2027,2085,1.68,-0.31,0.68,0.0,0.0,0.27,-0.6,-0.41,0.77,0.02,0.05,0.18,2055,2045,-2.45,-0.08,0.41,-0.03,-0.01,0.08,-2.63,-0.22,0.3,-0.02,-0.02,0.0,2055,2027,-1.85,-0.42,0.08,0.03,0.0,0.42,1.44,-0.4,0.17,0.01,-0.01,0.4,3339,3573,-0.56,-0.31,-0.06,0.01,0.01,0.5,-0.2,-0.32,0.11,0.01,0.0,0.45,3381,3159,-1.46,-0.21,0.04,0.0,0.01,0.45,-3.1,-0.2,0.12,-0.02,0.01,0.31
4,LeftGlove,829348,825,-1,-1,0,0,0,0,0,0,0.18,-0.35,0.21,0.01,0.0,0.92,2026,2075,1.68,-0.31,0.68,0.01,-0.02,0.26,-0.6,-0.41,0.77,0.0,0.0,0.2,2071,2045,-2.45,-0.08,0.41,0.01,0.0,0.09,-2.63,-0.23,0.31,0.0,-0.01,-0.02,2075,2023,-1.85,-0.42,0.08,0.0,0.0,0.41,1.44,-0.4,0.17,0.01,-0.02,0.41,3384,3567,-0.56,-0.31,-0.06,0.02,0.0,0.51,-0.19,-0.32,0.11,-0.01,-0.01,0.44,3380,3173,-1.45,-0.21,0.03,0.01,-0.02,0.45,-3.1,-0.2,0.12,-0.03,0.0,0.31
4,LeftGlove,829612,1142,-1,-1,0,0,0,0,0,0,0.18,-0.35,0.21,0.0,0.0,0.93,2037,2076,1.68,-0.31,0.68,0.0,-0.01,0.27,-0.6,-0.41,0.77,-0.01,-0.01,0.2,2056,2055,-2.45,-0.08,0.41,0.01,-0.01,0.1,-2.63,-0.23,0.31,0.0,0.0,-0.01,2059,2031,-1.84,-0.42,0.08,-0.01,0.02,0.41,1.44,-0.4,0.17,0.01,0.0,0.41,3391,3564,-0.56,-0.31,-0.06,0.0,0.01,0.52,-0.19,-0.32,0.11,0.05,0.0,0.44,3375,3158,-1.46,-0.21,0.03,0.02,0.03,0.45,-3.1,-0.21,0.12,-0.02,0.0,0.34
4,LeftGlove,829929,1507,-1,-1,0,0,0,0,0,0,0.18,-0.37,0.22,0.18,0.0,1.03,2023,2069,1.64,-0.3,0.71,-0.01,-0.02,0.36,-0.67,-0.4,0.82,-0.01,0.0,0.27,2056,2044,-2.49,-0.16,0.48,0.09,-0.04,0.48,-2.57,-0.36,0.4,-0.1,-0.09,0.51,1999,2024,-1.86,-0.5,0.25,-0.28,0.25,0.69,1.48,-0.51,0.42,0.23,-0.3,0.65,3380,3565,-0.56,-0.42,0.12,0.22,-0.12,0.55,0.27,-0.49,0.75,-0.46,0.34,0.04,3372,3128,-1.63,-0.29,-0.07,-0.06,-0.17,0.42,2.91,-0.32,-0.1,-0.33,-0.12,0.48
4,LeftGlove,830294,1846,-1,-1,0,0,0,0,0,0,-0.18,-0.43,-0.2,-0.05,0.29,0.87,1961,2014,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,-0.81,0.27,-0.05,0.34,-0.22,2010,2007,-2.4,0.07,-0.16,-0.06,-0.04,-0.22,-2.9,-0.12,-0.5,-0.05,-0.05,-0.05,2021,2031,-2.1,-0.39,0.39,0.16,-0.01,0.18,0.36,-2.56,1.68,-0.34,0.15,-0.2,3379,3564,-1.04,-0.52,0.21,0.29,-0.36,0.5,0.73,-2.45,1.66,-0.21,-0.75,-0.14,3363,3145,-2.47,-0.26,-0.47,0.75,-0.13,0.44,2.21,-0.39,-0.56,-0.02,0.58,0.54
4,LeftGlove,830633,2178,-1,-1,0,0,0,0,0,0,-0.69,-0.59,-0.56,-0.32,-0.01,0.63,1983,2025,1.81,-1.08,-0.28,0.27,0.05,-0.76,0.0,0.0,0.0,0.0,0.0,0.0,2023,2027,-2.73,-0.02,-0.6,0.1,0.07,-0.17,3.01,-0.31,-0.84,-0.2,0.01,0.24,2015,2031,-2.18,-0.52,0.16,0.0,0.21,0.39,0.77,-0.75,1.56,-0.1,-0.12,-0.01,3369,3568,-1.13,-0.6,0.04,0.29,0.11,0.7,0.81,-0.82,1.52,0.03,-0.15,-0.03,3367,3143,-2.58,-0.34,-0.53,0.17,0.13,0.57,2.18,-0.42,-0.61,-0.28,0.04,0.56
4,LeftGlove,830965,2506,-1,-1,0,0,0,0,0,0,-0.76,-0.61,-0.55,-0.14,0.06,0.66,1971,2013,1.78,-1.16,-0.34,0.2,0.08,-0.78,-0.89,-1.05,-0.83,-0.14,-0.11,-0.58,2023,2028,0.0,0.0,0.0,0.0,0.0,0.0,3.01,-0.28,-0.81,-0.05,-0.01,0.3,2031,2028,-2.23,-0.54,0.13,0.1,0.15,0.48,0.89,-0.81,1.5,-0.25,-0.12,0.04,3375,3573,-1.17,-0.61,-0.02,0.34,0.0,0.71,0.84,-0.89,1.44,0.11,-0.21,0.04,3359,3125,-2.68,-0.37,-0.58,0.24,0.14,0.56,2.15,-0.42,-0.63,-0.09,-0.03,0.62
4,LeftGlove,831293,2843,-1,-1,0,0,0,0,0,0,-0.78,-0.63,-0.52,-0.1,0.04,0.68,1974,2035,1.74,-1.21,-0.29,0.2,0.06,-0.73,-0.92,-1.07,-0.85,-0.1,-0.06,-0.6,2035,2029,-2.7,0.0,-0.57,0.04,0.03,-0.12,3.09,-0.21,-0.76,-0.09,0.0,0.24,2028,2027,-2.22,-0.49,0.13,0.06,0.13,0.44,0.93,-0.79,1.46,-0.12,-0.11,0.03,3383,3571,-1.13,-0.56,-0.04,0.18,0.02,0.74,-1.18,3.02,2.83,0.28,-0.47,-0.67,3358,3135,0.0,0.0,0.0,0.0,0.0,0.0,2.2,-0.4,-0.64,-0.13,0.07,0.58
4,LeftGlove,831630,3179,-1,-1,0,0,0,0,0,0,-0.78,-0.63,-0.48,-0.08,0.05,0.67,1979,2031,1.69,-1.23,-0.14,0.2,0.06,-0.7,-0.94,-1.09,-0.81,-0.09,-0.01,-0.59,2035,2015,-2.67,0.01,-0.54,0.02,-0.02,-0.11,3.12,-0.17,-0.73,-0.05,0.02,0.25,2039,2029,-2.21,-0.46,0.12,0.05,0.09,0.43,0.98,-0.78,1.42,-0.11,-0.03,0.01,3398,3575,-1.1,-0.52,-0.06,0.12,0.01,0.72,-1.47,3.03,2.8,0.86,0.29,-0.87,3317,3125,-2.62,-0.35,-0.62,0.05,0.04,0.55,0.0,0.0,0.0,0.0,0.0,0.0
4,LeftGlove,831966,3536,-1,-1,0,0,0,0,0,0,-0.78,-0.62,-0.45,-0.04,0.01,0.68,1983,2039,1.66,-1.22,-0.02,0.16,0.03,-0.7,-0.95,-1.1,-0.76,-0.09,-0.01,-0.51,2031,2040,-2.67,0.01,-0.53,0.02,0.0,-0.11,3.12,-0.17,-0.72,0.01,0.06,0.25,2035,2029,-2.22,-0.47,0.1,0.02,0.01,0.47,1.03,-0.78,1.38,-0.1,-0.05,0.03,3385,3567,-1.09,-0.51,-0.07,0.07,0.02,0.72,-1.67,3.02,2.79,0.69,0.13,-0.72,3368,3145,-2.63,-0.35,-0.64,0.05,0.06,0.55,2.24,-0.36,-0.66,-0.07,0.03,0.57
4,LeftGlove,832323,3885,-1,-1,0,0,0,0,0,0,-0.79,-0.62,-0.44,-0.03,0.0,0.7,1977,2035,1.62,-1.23,0.08,0.15,0.02,-0.68,-0.96,-1.11,-0.76,-0.06,-0.04,-0.58,2032,2029,-2.68,0.02,-0.53,0.05,-0.03,-0.12,-0.4,-1.35,-1.44,0.34,1.66,1.6,2037,2029,-0.88,2.23,2.43,0.93,-1.13,0.31,0.0,0.0,0.0,0.0,0.0,0.0,3385,3573,-1.1,-0.5,-0.08,0.03,-0.04,0.75,-1.18,3.04,2.81,0.98,0.42,-1.0,3360,3143,-2.63,-0.36,-0.64,0.06,0.04,0.58,2.24,-0.36,-0.66,-0.05,0.01,0.58
4,LeftGlove,832671,4225,-1,-1,0,0,0,0,0,0,-0.79,-0.62,-0.43,0.0,0.03,0.68,1976,2035,1.59,-1.23,0.17,0.12,0.0,-0.65,-0.98,-1.12,-0.74,-0.06,0.0,-0.51,2031,2023,-2.67,0.02,-0.52,0.02,-0.01,-0.1,-0.41,-1.79,-1.67,0.14,-1.39,1.04,2043,2036,-0.88,2.21,2.43,-1.24,1.66,1.83,1.05,-0.78,1.36,-0.08,-0.03,0.03,3381,3577,0.0,0.0,0.0,0.0,0.0,0.0,-1.24,3.03,2.81,0.37,-0.36,-0.65,3348,3126,-2.63,-0.35,-0.64,0.08,0.03,0.58,2.24,-0.35,-0.66,-0.02,0.04,0.58
4,LeftGlove,833012,4562,-1,-1,0,0,0,0,0,0,-0.79,-0.62,-0.42,-0.01,0.0,0.68,1978,2039,1.56,-1.23,0.26,0.11,0.0,-0.65,-0.99,-1.13,-0.71,-0.04,0.01,-0.5,2036,2030,-2.67,0.03,-0.5,-0.02,-0.03,-0.1,-0.31,-1.72,-1.73,-0.5,-1.63,0.34,2039,2027,-0.88,2.19,2.44,1.26,0.19,-0.9,1.06,-0.78,1.36,-0.05,-0.03,0.01,3381,3545,-1.1,-0.48,-0.07,0.02,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,3370,3147,-2.62,-0.34,-0.64,0.08,-0.01,0.57,2.24,-0.34,-0.65,-0.03,0.05,0.56
4,LeftGlove,833349,4923,-1,-1,0,0,0,0,0,0,-0.79,-0.62,-0.41,-0.03,-0.05,0.71,1981,2047,1.54,-1.22,0.33,0.11,0.01,-0.66,-1.0,-1.14,-0.7,-0.04,-0.01,-0.57,2031,2029,-2.67,0.03,-0.5,0.02,-0.01,-0.1,-0.34,-1.74,-1.71,-0.6,-1.25,0.19,2039,2027,-0.88,2.19,2.44,-1.93,1.78,-0.14,1.08,-0.77,1.34,-0.02,-0.02,0.02,3383,3573,-1.09,-0.48,-0.07,0.02,-0.01,0.72,0.76,-0.85,1.27,0.0,-0.04,-0.07,3375,3109,-2.61,-0.34,-0.64,0.01,0.01,0.57,2.25,-0.34,-0.66,-0.01,0.06,0.58
4,LeftGlove,833710,5261,-1,-1,0,0,0,0,0,0,-0.78,-0.62,-0.4,-0.01,-0.01,0.69,1978,2043,0.0,0.0,0.0,0.0,0.0,0.0,-1.01,-1.14,-0.66,-0.03,-0.01,-0.55,2037,2031,-2.67,0.03,-0.49,0.01,-0.01,-0.1,-0.33,-1.72,-1.74,0.32,1.02,1.08,2039,2035,-0.88,2.21,2.43,1.18,0.01,-0.85,1.09,-0.77,1.34,-0.04,-0.01,0.02,3379,3601,-1.09,-0.48,-0.07,0.02,-0.03,0.72,0.76,-0.85,1.26,-0.01,0.0,-0.05,3385,3159,-2.6,-0.34,-0.64,0.03,-0.01,0.57,2.25,-0.34,-0.65,-0.01,0.0,0.56
4,LeftGlove,834047,5599,-1,-1,0,0,0,0,0,0,-0.78,-0.61,-0.4,-0.01,0.0,0.68,1977,2038,1.5,-1.2,0.46,0.09,-0.01,-0.63,-1.02,-1.15,-0.64,-0.04,-0.01,-0.49,2009,2030,-2.67,0.03,-0.48,0.01,0.01,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,2041,2026,-0.88,2.22,2.43,-1.77,-1.78,-1.82,1.1,-0.77,1.33,-0.04,-0.02,0.0,3383,3567,-1.09,-0.48,-0.07,0.01,-0.02,0.72,0.77,-0.85,1.25,-0.01,-0.02,-0.05,3372,3147,-2.6,-0.34,-0.64,0.03,0.01,0.58,2.26,-0.34,-0.65,-0.02,-0.03,0.58
4,LeftGlove,834386,5929,-1,-1,0,0,0,0,0,0,-0.78,-0.61,-0.4,0.02,-0.01,0.69,1981,2041,1.48,-1.18,0.51,0.07,0.0,-0.63,-1.03,-1.16,-0.61,-0.04,0.0,-0.48,2037,2035,-2.67,0.03,-0.48,0.03,0.0,-0.1,3.14,-0.13,-0.66,0.01,0.02,0.24,2043,2019,0.0,0.0,0.0,0.0,0.0,0.0,1.1,-0.77,1.33,-0.02,0.0,0.02,3385,3566,-1.09,-0.48,-0.07,0.02,-0.02,0.7,0.77,-0.85,1.25,0.0,-0.02,-0.07,3367,3147,-2.6,-0.34,-0.64,0.01,0.0,0.57,2.26,-0.33,-0.65,-0.01,0.0,0.57
4,LeftGlove,834716,6261,-1,-1,0,0,0,0,0,0,-0.78,-0.61,-0.4,0.0,-0.02,0.68,1979,2042,1.46,-1.18,0.55,0.05,-0.01,-0.61,-1.03,-1.16,-0.6,-0.02,0.01,-0.53,2037,2035,-2.66,0.04,-0.47,0.02,-0.01,-0.1,-3.14,-0.12,-0.66,0.01,0.01,0.24,2045,2036,-2.23,-0.44,0.1,0.01,0.0,0.44,1.1,-0.77,1.33,-0.03,0.0,-0.01,3381,3581,-1.09,-0.47,-0.07,0.01,-0.01,0.7,0.77,-0.85,1.25,0.0,0.0,-0.07,3345,3144,0.0,0.0,0.0,0.0,0.0,0.0,2.26,-0.33,-0.64,-0.01,0.05,0.56
4,LeftGlove,835049,6596,-1,-1,0,0,0,0,0,0,-0.78,-0.61,-0.39,0.0,-0.01,0.68,1991,2045,1.45,-1.17,0.59,0.06,-0.01,-0.63,-1.03,-1.16,-0.56,-0.02,0.02,-0.53,2036,2031,-2.66,0.04,-0.46,0.01,-0.01,-0.1,-3.14,-0.12,-0.65,0.01,0.0,0.26,2036,2024,-2.23,-0.43,0.11,0.04,0.02,0.45,1.1,-0.77,1.34,0.0,-0.01,-0.01,3385,3573,-1.09,-0.47,-0.06,0.02,-0.03,0.7,0.77,-0.85,1.26,-0.02,0.0,-0.07,3365,3125,-2.58,-0.33,-0.63,0.03,-0.02,0.54,0.0,0.0,0.0,0.0,0.0,0.0
4,LeftGlove,835383,6951,-1,-1,0,0,0,0,0,0,-0.78,-0.61,-0.39,-0.01,-0.01,0.69,1981,2036,1.43,-1.16,0.62,0.05,-0.01,-0.63,-1.04,-1.16,-0.53,-0.02,0.01,-0.48,2037,2027,-2.65,0.04,-0.46,0.0,0.0,-0.11,-3.13,-0.11,-0.65,0.0,0.02,0.23,2044,2025,-2.23,-0.43,0.11,0.01,0.0,0.44,1.1,-0.77,1.34,-0.01,0.0,-0.02,3386,3577,-1.09,-0.47,-0.06,0.01,-0.01,0.7,0.77,-0.85,1.26,-0.01,0.0,-0.08,3363,3123,-2.57,-0.33,-0.63,0.02,0.0,0.56,2.26,-0.32,-0.63,0.01,0.01,0.57
4,LeftGlove,835738,7291,-1,-1,0,0,0,0,0,0,-0.78,-0.6,-0.39,0.0,-0.01,0.69,1978,2043,1.42,-1.15,0.64,0.05,-0.01,-0.61,-1.05,-1.17,-0.51,-0.01,0.01,-0.5,2038,2035,-2.65,0.05,-0.45,0.0,-0.01,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,2037,2026,-2.23,-0.43,0.11,0.03,0.02,0.43,1.11,-0.77,1.34,0.0,0.0,0.0,3381,3573,-1.09,-0.47,-0.06,-0.01,0.0,0.71,0.77,-0.85,1.26,-0.02,-0.01,-0.1,3358,3131,-2.57,-0.33,-0.62,0.01,-0.01,0.54,2.27,-0.32,-0.63,-0.01,0.0,0.56
4,LeftGlove,836078,7631,-1,-1,0,0,0,0,0,0,-0.77,-0.6,-0.39,-0.01,-0.01,0.69,1990,2044,1.41,-1.14,0.66,0.04,-0.01,-0.62,-1.05,-1.17,-0.48,-0.01,0.02,-0.49,2039,2036,-2.65,0.05,-0.45,0.0,-0.01,-0.09,-3.13,-0.11,-0.65,0.0,-0.02,0.23,2031,2031,1.01,-0.44,-0.66,0.27,0.28,-0.17,1.11,-0.77,1.34,0.0,0.01,-0.02,3384,3574,-1.09,-0.47,-0.06,-0.01,-0.01,0.73,0.0,0.0,0.0,0.0,0.0,0.0,3351,3143,-2.57,-0.33,-0.62,0.02,-0.01,0.56,2.27,-0.32,-0.62,0.0,0.03,0.56
