run_timestamp,request_id,request_ts,left_received,right_received,left_glove_time_ms,left_read_time,left_palm_flex_mcp,left_palm_flex_pip,left_palm_yaw_mid,left_palm_pitch_mid,left_palm_roll_mid,left_palm_ax_mid,left_palm_ay_mid,left_palm_az_mid,left_palm_yaw_prox,left_palm_pitch_prox,left_palm_roll_prox,left_palm_ax_prox,left_palm_ay_prox,left_palm_az_prox,left_thumb_flex_mcp,left_thumb_flex_pip,left_thumb_yaw_mid,left_thumb_pitch_mid,left_thumb_roll_mid,left_thumb_ax_mid,left_thumb_ay_mid,left_thumb_az_mid,left_thumb_yaw_prox,left_thumb_pitch_prox,left_thumb_roll_prox,left_thumb_ax_prox,left_thumb_ay_prox,left_thumb_az_prox,left_index_flex_mcp,left_index_flex_pip,left_index_yaw_mid,left_index_pitch_mid,left_index_roll_mid,left_index_ax_mid,left_index_ay_mid,left_index_az_mid,left_index_yaw_prox,left_index_pitch_prox,left_index_roll_prox,left_index_ax_prox,left_index_ay_prox,left_index_az_prox,left_middle_flex_mcp,left_middle_flex_pip,left_middle_yaw_mid,left_middle_pitch_mid,left_middle_roll_mid,left_middle_ax_mid,left_middle_ay_mid,left_middle_az_mid,left_middle_yaw_prox,left_middle_pitch_prox,left_middle_roll_prox,left_middle_ax_prox,left_middle_ay_prox,left_middle_az_prox,left_ring_flex_mcp,left_ring_flex_pip,left_ring_yaw_mid,left_ring_pitch_mid,left_ring_roll_mid,left_ring_ax_mid,left_ring_ay_mid,left_ring_az_mid,left_ring_yaw_prox,left_ring_pitch_prox,left_ring_roll_prox,left_ring_ax_prox,left_ring_ay_prox,left_ring_az_prox,left_pinky_flex_mcp,left_pinky_flex_pip,left_pinky_yaw_mid,left_pinky_pitch_mid,left_pinky_roll_mid,left_pinky_ax_mid,left_pinky_ay_mid,left_pinky_az_mid,left_pinky_yaw_prox,left_pinky_pitch_prox,left_pinky_roll_prox,left_pinky_ax_prox,left_pinky_ay_prox,left_pinky_az_prox,right_glove_time_ms,right_read_time,right_palm_flex_mcp,right_palm_flex_pip,right_palm_yaw_mid,right_palm_pitch_mid,right_palm_roll_mid,right_palm_ax_mid,right_palm_ay_mid,right_palm_az_mid,right_palm_yaw_prox,right_palm_pitch_prox,right_palm_roll_prox,right_palm_ax_prox,right_palm_ay_prox,right_palm_az_prox,right_thumb_flex_mcp,right_thumb_flex_pip,right_thumb_yaw_mid,right_thumb_pitch_mid,right_thumb_roll_mid,right_thumb_ax_mid,right_thumb_ay_mid,right_thumb_az_mid,right_thumb_yaw_prox,right_thumb_pitch_prox,right_thumb_roll_prox,right_thumb_ax_prox,right_thumb_ay_prox,right_thumb_az_prox,right_index_flex_mcp,right_index_flex_pip,right_index_yaw_mid,right_index_pitch_mid,right_index_roll_mid,right_index_ax_mid,right_index_ay_mid,right_index_az_mid,right_index_yaw_prox,right_index_pitch_prox,right_index_roll_prox,right_index_ax_prox,right_index_ay_prox,right_index_az_prox,right_middle_flex_mcp,right_middle_flex_pip,right_middle_yaw_mid,right_middle_pitch_mid,right_middle_roll_mid,right_middle_ax_mid,right_middle_ay_mid,right_middle_az_mid,right_middle_yaw_prox,right_middle_pitch_prox,right_middle_roll_prox,right_middle_ax_prox,right_middle_ay_prox,right_middle_az_prox,right_ring_flex_mcp,right_ring_flex_pip,right_ring_yaw_mid,right_ring_pitch_mid,right_ring_roll_mid,right_ring_ax_mid,right_ring_ay_mid,right_ring_az_mid,right_ring_yaw_prox,right_ring_pitch_prox,right_ring_roll_prox,right_ring_ax_prox,right_ring_ay_prox,right_ring_az_prox,right_pinky_flex_mcp,right_pinky_flex_pip,right_pinky_yaw_mid,right_pinky_pitch_mid,right_pinky_roll_mid,right_pinky_ax_mid,right_pinky_ay_mid,right_pinky_az_mid,right_pinky_yaw_prox,right_pinky_pitch_prox,right_pinky_roll_prox,right_pinky_ax_prox,right_pinky_ay_prox,right_pinky_az_prox
2026-04-14 22:17:29,1,2026-04-14T12:17:58.203Z,True,True,41424.0,2026-04-14 22:17:58.517,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,1749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.0,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.0,1658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.0,1699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41442.0,2026-04-14 22:17:58.517,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,-0.01,-0.01
2026-04-14 22:17:29,2,2026-04-14T12:17:58.303Z,True,True,41728.0,2026-04-14 22:17:59.008,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,287.0,-0.01,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,-0.02,0.0,0.0,173.0,1747.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.0,1735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,1695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41748.0,2026-04-14 22:17:59.008,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.01,0.0,0.0,0.0,503.0,623.0,0.03,0.0,0.07,0.01,0.01,-0.07,0.1,0.01,0.08,0.0,0.01,-0.01,501.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-14 22:17:29,3,2026-04-14T12:17:58.403Z,True,True,41839.0,2026-04-14 22:17:59.008,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,287.0,-0.01,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,0.0,0.01,0.01,0.0,181.0,1748.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.0,1735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.0,1659.0,0.0,0.0,-0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1658.0,1699.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,41860.0,2026-04-14 22:17:59.008,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.01,0.0,0.0,0.0,552.0,605.0,0.03,0.0,0.07,0.0,0.0,-0.07,0.1,0.01,0.08,0.01,0.0,-0.02,483.0,539.0,0.07,0.02,-0.02,0.0,0.01,-0.01,0.07,0.02,-0.01,-0.01,0.0,-0.01,559.0,511.0,0.04,-0.01,0.0,0.0,0.0,0.01,0.03,-0.03,-0.01,0.0,0.0,0.0,428.0,566.0,-0.11,-0.07,-0.01,0.1,0.04,-0.02,0.0,0.0,0.0,0.0,0.01,0.0,696.0,424.0,0.0,-0.01,0.0,-0.01,0.0,0.02,0.0,0.0,0.0,0.0,-0.01,0.0
2026-04-14 22:17:29,4,2026-04-14T12:17:58.504Z,True,True,41910.0,2026-04-14 22:17:59.038,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,293.0,-0.01,0.0,0.0,0.01,0.0,0.0,-0.01,0.0,0.0,0.01,0.0,0.0,181.0,1749.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.0,1736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739.0,1658.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1659.0,1699.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,-0.01,41955.0,2026-04-14 22:17:59.058,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.01,0.0,0.0,0.0,462.0,557.0,0.03,0.0,0.07,0.01,0.0,-0.07,0.1,0.01,0.08,0.0,0.0,-0.01,501.0,555.0,0.07,0.02,-0.02,-0.02,0.0,0.01,0.07,0.02,-0.01,-0.01,0.0,-0.02,543.0,517.0,0.04,-0.01,0.0,0.01,-0.01,0.01,0.03,-0.03,-0.01,0.0,0.0,0.0,431.0,565.0,-0.11,-0.07,-0.01,0.1,0.04,-0.02,0.0,0.0,0.0,-0.01,0.01,0.0,687.0,421.0,0.0,-0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-14 22:17:29,5,2026-04-14T12:17:58.604Z,True,True,42136.0,2026-04-14 22:17:59.341,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,287.0,-0.01,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,173.0,1747.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,1723.0,1735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739.0,1659.0,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.01,0.0,1656.0,1693.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,42121.0,2026-04-14 22:17:59.341,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.01,0.0,0.0,0.01,477.0,591.0,0.03,0.0,0.07,0.01,0.0,-0.07,0.1,0.01,0.08,0.0,0.01,-0.01,552.0,601.0,0.07,0.02,-0.02,0.01,0.0,-0.01,0.07,0.02,-0.01,0.0,0.0,-0.02,567.0,500.0,0.04,-0.01,0.0,0.0,0.0,0.01,0.03,-0.03,-0.01,0.01,0.0,0.0,439.0,564.0,-0.12,-0.07,-0.01,0.1,0.05,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,713.0,427.0,0.0,-0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,-0.01,0.0
2026-04-14 22:17:29,6,2026-04-14T12:17:58.705Z,True,True,42354.0,2026-04-14 22:17:59.438,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,282.0,-0.01,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.02,0.01,0.0,179.0,1751.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.0,1736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739.0,1657.0,0.0,0.0,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1657.0,1705.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,42339.0,2026-04-14 22:17:59.494,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.01,0.0,0.0,0.0,566.0,597.0,0.03,0.0,0.07,0.01,0.0,-0.06,0.09,0.01,0.08,0.0,0.0,-0.01,550.0,601.0,0.07,0.02,-0.02,0.01,0.0,-0.01,0.07,0.02,-0.01,0.0,0.0,-0.01,581.0,505.0,0.04,-0.01,0.0,0.0,0.0,0.0,0.03,-0.03,-0.01,0.0,0.0,0.0,422.0,555.0,-0.12,-0.07,-0.01,0.11,0.04,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,734.0,419.0,0.0,-0.01,0.0,-0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01
2026-04-14 22:17:29,7,2026-04-14T12:17:58.805Z,True,True,42520.0,2026-04-14 22:17:59.553,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,306.0,-0.01,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,0.0,243.0,1752.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1723.0,1736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739.0,1657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,1693.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,42591.0,2026-04-14 22:17:59.775,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.01,0.0,0.0,0.0,487.0,575.0,0.03,-0.01,0.07,0.01,0.0,-0.06,0.09,0.01,0.08,0.0,0.0,-0.01,568.0,615.0,0.07,0.02,-0.02,0.0,0.0,-0.01,0.07,0.02,-0.01,0.0,0.0,-0.02,566.0,494.0,0.04,-0.01,0.0,-0.01,0.0,0.0,0.03,-0.03,-0.01,0.0,0.0,0.0,428.0,556.0,-0.13,-0.07,-0.01,0.11,0.04,-0.01,0.0,0.0,0.0,0.0,0.0,0.01,728.0,413.0,0.0,-0.01,0.0,-0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-14 22:17:29,8,2026-04-14T12:17:58.905Z,True,True,42645.0,2026-04-14 22:17:59.662,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,287.0,-0.01,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,0.0,176.0,1750.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,1727.0,1735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.0,1668.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.01,1659.0,1695.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,-0.01,0.0,0.0,42873.0,2026-04-14 22:18:00.076,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.01,0.0,0.0,0.0,446.0,559.0,0.03,-0.01,0.07,0.01,0.0,-0.06,0.09,0.01,0.08,0.0,0.0,-0.01,583.0,622.0,0.07,0.02,-0.02,0.0,0.0,-0.01,0.07,0.02,-0.01,-0.01,0.0,-0.01,587.0,499.0,0.04,-0.01,0.0,0.0,-0.01,0.0,0.03,-0.03,-0.01,0.0,0.0,0.0,436.0,565.0,-0.13,-0.07,-0.01,0.1,0.04,-0.01,-0.01,0.0,0.0,0.0,0.01,0.0,733.0,415.0,0.0,-0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-14 22:17:29,9,2026-04-14T12:17:59.006Z,True,True,42746.0,2026-04-14 22:17:59.743,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,285.0,-0.01,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,-0.02,0.0,0.0,175.0,1749.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1725.0,1736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.0,1658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657.0,1691.0,-0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,-0.01,0.0,0.0,43174.0,2026-04-14 22:18:00.396,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.01,0.0,0.0,0.01,471.0,547.0,0.03,-0.01,0.07,0.01,0.0,-0.06,0.09,0.01,0.08,0.0,0.0,-0.01,597.0,637.0,0.07,0.02,-0.02,0.01,0.0,-0.01,0.07,0.02,-0.01,-0.01,0.0,-0.01,585.0,505.0,0.04,-0.01,0.0,0.0,0.0,0.01,0.03,-0.03,-0.01,0.0,0.0,-0.01,423.0,549.0,-0.14,-0.07,-0.01,0.1,0.04,-0.02,-0.01,0.0,0.0,0.0,0.0,0.0,731.0,416.0,0.0,-0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-14 22:17:29,10,2026-04-14T12:17:59.106Z,True,True,42835.0,2026-04-14 22:17:59.823,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,287.0,-0.01,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,-0.02,0.0,0.0,179.0,1759.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.0,1735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.0,1671.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,1695.0,-0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,43497.0,2026-04-14 22:18:00.738,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.01,0.0,0.0,0.0,661.0,609.0,0.03,-0.01,0.07,0.01,0.0,-0.06,0.09,0.01,0.08,0.0,0.0,-0.01,585.0,623.0,0.07,0.02,-0.02,0.0,0.0,0.0,0.07,0.02,-0.01,0.0,0.0,-0.02,581.0,509.0,0.04,-0.01,0.0,0.0,-0.01,0.01,0.03,-0.03,-0.01,0.0,0.0,0.0,427.0,569.0,-0.14,-0.07,-0.01,0.1,0.05,-0.02,-0.01,0.0,0.0,0.0,0.01,0.0,731.0,424.0,0.0,-0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0
