run_timestamp,request_id,request_ts,left_received,right_received,left_glove_time_ms,left_read_time,left_palm_ax_prox,left_palm_ay_prox,left_palm_az_prox,left_palm_yaw_prox,left_palm_pitch_prox,left_palm_roll_prox,left_palm_flex_mcp,left_palm_flex_pip,left_palm_ax_mid,left_palm_ay_mid,left_palm_az_mid,left_palm_yaw_mid,left_palm_pitch_mid,left_palm_roll_mid,left_thumb_ax_prox,left_thumb_ay_prox,left_thumb_az_prox,left_thumb_yaw_prox,left_thumb_pitch_prox,left_thumb_roll_prox,left_thumb_flex_mcp,left_thumb_flex_pip,left_thumb_ax_mid,left_thumb_ay_mid,left_thumb_az_mid,left_thumb_yaw_mid,left_thumb_pitch_mid,left_thumb_roll_mid,left_index_ax_prox,left_index_ay_prox,left_index_az_prox,left_index_yaw_prox,left_index_pitch_prox,left_index_roll_prox,left_index_flex_mcp,left_index_flex_pip,left_index_ax_mid,left_index_ay_mid,left_index_az_mid,left_index_yaw_mid,left_index_pitch_mid,left_index_roll_mid,left_middle_ax_prox,left_middle_ay_prox,left_middle_az_prox,left_middle_yaw_prox,left_middle_pitch_prox,left_middle_roll_prox,left_middle_flex_mcp,left_middle_flex_pip,left_middle_ax_mid,left_middle_ay_mid,left_middle_az_mid,left_middle_yaw_mid,left_middle_pitch_mid,left_middle_roll_mid,left_ring_ax_prox,left_ring_ay_prox,left_ring_az_prox,left_ring_yaw_prox,left_ring_pitch_prox,left_ring_roll_prox,left_ring_flex_mcp,left_ring_flex_pip,left_ring_ax_mid,left_ring_ay_mid,left_ring_az_mid,left_ring_yaw_mid,left_ring_pitch_mid,left_ring_roll_mid,left_pinky_ax_prox,left_pinky_ay_prox,left_pinky_az_prox,left_pinky_yaw_prox,left_pinky_pitch_prox,left_pinky_roll_prox,left_pinky_flex_mcp,left_pinky_flex_pip,left_pinky_ax_mid,left_pinky_ay_mid,left_pinky_az_mid,left_pinky_yaw_mid,left_pinky_pitch_mid,left_pinky_roll_mid,left_wrist_ax_prox,left_wrist_ay_prox,left_wrist_az_prox,left_wrist_yaw_prox,left_wrist_pitch_prox,left_wrist_roll_prox,left_wrist_flex_mcp,left_wrist_flex_pip,left_wrist_ax_mid,left_wrist_ay_mid,left_wrist_az_mid,left_wrist_yaw_mid,left_wrist_pitch_mid,left_wrist_roll_mid,right_glove_time_ms,right_read_time,right_palm_ax_prox,right_palm_ay_prox,right_palm_az_prox,right_palm_yaw_prox,right_palm_pitch_prox,right_palm_roll_prox,right_palm_flex_mcp,right_palm_flex_pip,right_palm_ax_mid,right_palm_ay_mid,right_palm_az_mid,right_palm_yaw_mid,right_palm_pitch_mid,right_palm_roll_mid,right_thumb_ax_prox,right_thumb_ay_prox,right_thumb_az_prox,right_thumb_yaw_prox,right_thumb_pitch_prox,right_thumb_roll_prox,right_thumb_flex_mcp,right_thumb_flex_pip,right_thumb_ax_mid,right_thumb_ay_mid,right_thumb_az_mid,right_thumb_yaw_mid,right_thumb_pitch_mid,right_thumb_roll_mid,right_index_ax_prox,right_index_ay_prox,right_index_az_prox,right_index_yaw_prox,right_index_pitch_prox,right_index_roll_prox,right_index_flex_mcp,right_index_flex_pip,right_index_ax_mid,right_index_ay_mid,right_index_az_mid,right_index_yaw_mid,right_index_pitch_mid,right_index_roll_mid,right_middle_ax_prox,right_middle_ay_prox,right_middle_az_prox,right_middle_yaw_prox,right_middle_pitch_prox,right_middle_roll_prox,right_middle_flex_mcp,right_middle_flex_pip,right_middle_ax_mid,right_middle_ay_mid,right_middle_az_mid,right_middle_yaw_mid,right_middle_pitch_mid,right_middle_roll_mid,right_ring_ax_prox,right_ring_ay_prox,right_ring_az_prox,right_ring_yaw_prox,right_ring_pitch_prox,right_ring_roll_prox,right_ring_flex_mcp,right_ring_flex_pip,right_ring_ax_mid,right_ring_ay_mid,right_ring_az_mid,right_ring_yaw_mid,right_ring_pitch_mid,right_ring_roll_mid,right_pinky_ax_prox,right_pinky_ay_prox,right_pinky_az_prox,right_pinky_yaw_prox,right_pinky_pitch_prox,right_pinky_roll_prox,right_pinky_flex_mcp,right_pinky_flex_pip,right_pinky_ax_mid,right_pinky_ay_mid,right_pinky_az_mid,right_pinky_yaw_mid,right_pinky_pitch_mid,right_pinky_roll_mid,right_wrist_ax_prox,right_wrist_ay_prox,right_wrist_az_prox,right_wrist_yaw_prox,right_wrist_pitch_prox,right_wrist_roll_prox,right_wrist_flex_mcp,right_wrist_flex_pip,right_wrist_ax_mid,right_wrist_ay_mid,right_wrist_az_mid,right_wrist_yaw_mid,right_wrist_pitch_mid,right_wrist_roll_mid
2026-04-11 21:43:43,155,2026-04-11T11:43:58.618Z,True,True,387618.0,2026-04-11 21:43:58.677,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2133.0,2029.0,,,,,,,,,,,,,1011.0,2069.0,,,,,,,,,,,,,0.0,1979.0,,,,,,,,,,,,,2169.0,1890.0,,,,,,,,,,,,,1642.0,1691.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,130480.0,2026-04-11 21:43:58.677,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3193.0,3967.0,,,,,,,,,,,,,3985.0,3601.0,,,,,,,,,,,,,2487.0,2971.0,,,,,,,,,,,,,2989.0,3063.0,,,,,,,,,,,,,2870.0,1990.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,156,2026-04-11T11:43:58.669Z,True,True,387665.0,2026-04-11 21:43:58.693,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2132.0,2027.0,,,,,,,,,,,,,1015.0,2069.0,,,,,,,,,,,,,0.0,1977.0,,,,,,,,,,,,,2165.0,1893.0,,,,,,,,,,,,,1640.0,1689.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,130527.0,2026-04-11 21:43:58.692,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3191.0,3987.0,,,,,,,,,,,,,3988.0,3607.0,,,,,,,,,,,,,2480.0,3093.0,,,,,,,,,,,,,3111.0,3195.0,,,,,,,,,,,,,2967.0,1989.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,157,2026-04-11T11:43:58.719Z,True,True,387721.0,2026-04-11 21:43:58.777,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2133.0,2028.0,,,,,,,,,,,,,1015.0,2069.0,,,,,,,,,,,,,0.0,1979.0,,,,,,,,,,,,,2167.0,1900.0,,,,,,,,,,,,,1635.0,1682.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,130580.0,2026-04-11 21:43:58.778,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3187.0,3979.0,,,,,,,,,,,,,3992.0,3597.0,,,,,,,,,,,,,2487.0,3027.0,,,,,,,,,,,,,3061.0,3143.0,,,,,,,,,,,,,2924.0,1988.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,158,2026-04-11T11:43:58.770Z,True,True,387765.0,2026-04-11 21:43:58.793,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2131.0,2024.0,,,,,,,,,,,,,1014.0,2069.0,,,,,,,,,,,,,0.0,1981.0,,,,,,,,,,,,,2167.0,1901.0,,,,,,,,,,,,,1634.0,1683.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,130629.0,2026-04-11 21:43:58.797,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3189.0,3960.0,,,,,,,,,,,,,3960.0,3539.0,,,,,,,,,,,,,2783.0,3020.0,,,,,,,,,,,,,3047.0,3125.0,,,,,,,,,,,,,2909.0,1989.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,159,2026-04-11T11:43:58.820Z,True,True,387823.0,2026-04-11 21:43:58.878,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2133.0,2025.0,,,,,,,,,,,,,1012.0,2071.0,,,,,,,,,,,,,0.0,1979.0,,,,,,,,,,,,,2167.0,2154.0,,,,,,,,,,,,,1399.0,1490.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,130682.0,2026-04-11 21:43:58.877,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3180.0,3951.0,,,,,,,,,,,,,3973.0,3529.0,,,,,,,,,,,,,2780.0,2995.0,,,,,,,,,,,,,2088.0,3113.0,,,,,,,,,,,,,2901.0,1988.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,160,2026-04-11T11:43:58.871Z,True,True,387866.0,2026-04-11 21:43:58.893,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2131.0,2025.0,,,,,,,,,,,,,1017.0,2072.0,,,,,,,,,,,,,0.0,1978.0,,,,,,,,,,,,,2168.0,2095.0,,,,,,,,,,,,,1461.0,1531.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,130728.0,2026-04-11 21:43:58.895,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3191.0,3961.0,,,,,,,,,,,,,3967.0,3533.0,,,,,,,,,,,,,2779.0,3053.0,,,,,,,,,,,,,3093.0,3172.0,,,,,,,,,,,,,2942.0,1990.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,161,2026-04-11T11:43:58.921Z,True,True,387919.0,2026-04-11 21:43:58.980,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2135.0,2027.0,,,,,,,,,,,,,1013.0,2072.0,,,,,,,,,,,,,0.0,1979.0,,,,,,,,,,,,,2168.0,2120.0,,,,,,,,,,,,,1448.0,1553.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,130781.0,2026-04-11 21:43:58.978,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3179.0,3965.0,,,,,,,,,,,,,3975.0,3691.0,,,,,,,,,,,,,2682.0,3037.0,,,,,,,,,,,,,3064.0,3150.0,,,,,,,,,,,,,2927.0,1989.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,162,2026-04-11T11:43:58.972Z,True,True,387968.0,2026-04-11 21:43:58.998,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2129.0,2028.0,,,,,,,,,,,,,1015.0,2071.0,,,,,,,,,,,,,0.0,1981.0,,,,,,,,,,,,,2171.0,2069.0,,,,,,,,,,,,,1481.0,1551.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,130829.0,2026-04-11 21:43:58.995,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3199.0,3963.0,,,,,,,,,,,,,3967.0,3537.0,,,,,,,,,,,,,2771.0,2077.0,,,,,,,,,,,,,3113.0,3192.0,,,,,,,,,,,,,2973.0,1994.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,163,2026-04-11T11:43:59.023Z,True,True,388021.0,2026-04-11 21:43:59.079,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2135.0,2027.0,,,,,,,,,,,,,1016.0,2071.0,,,,,,,,,,,,,0.0,1980.0,,,,,,,,,,,,,2167.0,2096.0,,,,,,,,,,,,,1461.0,1527.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,130883.0,2026-04-11 21:43:59.078,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3177.0,3961.0,,,,,,,,,,,,,3933.0,3544.0,,,,,,,,,,,,,2745.0,3063.0,,,,,,,,,,,,,3112.0,3183.0,,,,,,,,,,,,,2961.0,1990.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,164,2026-04-11T11:43:59.073Z,True,True,388068.0,2026-04-11 21:43:59.096,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2127.0,2027.0,,,,,,,,,,,,,1017.0,2073.0,,,,,,,,,,,,,0.0,1979.0,,,,,,,,,,,,,2169.0,1978.0,,,,,,,,,,,,,1567.0,1637.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,130930.0,2026-04-11 21:43:59.097,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3179.0,3986.0,,,,,,,,,,,,,3987.0,3595.0,,,,,,,,,,,,,2489.0,3089.0,,,,,,,,,,,,,3111.0,3207.0,,,,,,,,,,,,,2983.0,1952.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,165,2026-04-11T11:43:59.124Z,True,True,388122.0,2026-04-11 21:43:59.182,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2133.0,2028.0,,,,,,,,,,,,,1011.0,2067.0,,,,,,,,,,,,,0.0,1978.0,,,,,,,,,,,,,2167.0,2077.0,,,,,,,,,,,,,1479.0,1555.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,130983.0,2026-04-11 21:43:59.180,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3177.0,3973.0,,,,,,,,,,,,,3963.0,3533.0,,,,,,,,,,,,,2767.0,3099.0,,,,,,,,,,,,,3128.0,3117.0,,,,,,,,,,,,,2983.0,1993.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,166,2026-04-11T11:43:59.174Z,True,True,388170.0,2026-04-11 21:43:59.200,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2133.0,2025.0,,,,,,,,,,,,,1014.0,2069.0,,,,,,,,,,,,,0.0,1980.0,,,,,,,,,,,,,2167.0,2094.0,,,,,,,,,,,,,1461.0,1531.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131032.0,2026-04-11 21:43:59.198,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3179.0,3959.0,,,,,,,,,,,,,3960.0,3516.0,,,,,,,,,,,,,2851.0,3101.0,,,,,,,,,,,,,3144.0,3228.0,,,,,,,,,,,,,2989.0,1991.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,167,2026-04-11T11:43:59.224Z,True,True,388221.0,2026-04-11 21:43:59.284,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2133.0,2028.0,,,,,,,,,,,,,1015.0,2071.0,,,,,,,,,,,,,0.0,1980.0,,,,,,,,,,,,,2167.0,2095.0,,,,,,,,,,,,,1453.0,1525.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131082.0,2026-04-11 21:43:59.282,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3161.0,3977.0,,,,,,,,,,,,,3991.0,3595.0,,,,,,,,,,,,,2487.0,3131.0,,,,,,,,,,,,,3165.0,3253.0,,,,,,,,,,,,,3001.0,1991.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,168,2026-04-11T11:43:59.275Z,True,True,388271.0,2026-04-11 21:43:59.300,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2132.0,2023.0,,,,,,,,,,,,,1012.0,2073.0,,,,,,,,,,,,,0.0,1977.0,,,,,,,,,,,,,2169.0,2087.0,,,,,,,,,,,,,1469.0,1547.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131133.0,2026-04-11 21:43:59.299,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3167.0,3987.0,,,,,,,,,,,,,3995.0,3605.0,,,,,,,,,,,,,2473.0,3127.0,,,,,,,,,,,,,3161.0,3253.0,,,,,,,,,,,,,3003.0,1991.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,169,2026-04-11T11:43:59.325Z,True,True,388326.0,2026-04-11 21:43:59.384,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2129.0,2027.0,,,,,,,,,,,,,1015.0,2069.0,,,,,,,,,,,,,0.0,1981.0,,,,,,,,,,,,,2166.0,2083.0,,,,,,,,,,,,,1471.0,1545.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131184.0,2026-04-11 21:43:59.382,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3173.0,3963.0,,,,,,,,,,,,,3968.0,3540.0,,,,,,,,,,,,,2741.0,3103.0,,,,,,,,,,,,,3141.0,3222.0,,,,,,,,,,,,,2979.0,1989.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,170,2026-04-11T11:43:59.375Z,True,True,388371.0,2026-04-11 21:43:59.402,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2130.0,2028.0,,,,,,,,,,,,,1015.0,2071.0,,,,,,,,,,,,,0.0,1980.0,,,,,,,,,,,,,2166.0,2079.0,,,,,,,,,,,,,1467.0,1545.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131233.0,2026-04-11 21:43:59.400,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3147.0,3987.0,,,,,,,,,,,,,3961.0,3517.0,,,,,,,,,,,,,2848.0,3109.0,,,,,,,,,,,,,3145.0,3230.0,,,,,,,,,,,,,2983.0,1995.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,171,2026-04-11T11:43:59.426Z,True,True,388421.0,2026-04-11 21:43:59.484,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2133.0,2029.0,,,,,,,,,,,,,1015.0,2072.0,,,,,,,,,,,,,0.0,1981.0,,,,,,,,,,,,,2165.0,2085.0,,,,,,,,,,,,,1469.0,1547.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131283.0,2026-04-11 21:43:59.483,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3117.0,3985.0,,,,,,,,,,,,,3993.0,3601.0,,,,,,,,,,,,,2479.0,3114.0,,,,,,,,,,,,,3149.0,3231.0,,,,,,,,,,,,,2989.0,1988.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,172,2026-04-11T11:43:59.477Z,True,True,388472.0,2026-04-11 21:43:59.500,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2135.0,2027.0,,,,,,,,,,,,,1015.0,2070.0,,,,,,,,,,,,,0.0,1982.0,,,,,,,,,,,,,2170.0,2086.0,,,,,,,,,,,,,1468.0,1546.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131334.0,2026-04-11 21:43:59.501,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3172.0,3980.0,,,,,,,,,,,,,3987.0,3595.0,,,,,,,,,,,,,2485.0,3118.0,,,,,,,,,,,,,3151.0,3174.0,,,,,,,,,,,,,2997.0,1991.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,173,2026-04-11T11:43:59.527Z,True,True,388522.0,2026-04-11 21:43:59.583,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2135.0,2024.0,,,,,,,,,,,,,1015.0,2071.0,,,,,,,,,,,,,0.0,1981.0,,,,,,,,,,,,,2169.0,2080.0,,,,,,,,,,,,,1479.0,1549.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131385.0,2026-04-11 21:43:59.584,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3171.0,3977.0,,,,,,,,,,,,,3989.0,3592.0,,,,,,,,,,,,,2486.0,3091.0,,,,,,,,,,,,,3133.0,3224.0,,,,,,,,,,,,,2984.0,1989.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,174,2026-04-11T11:43:59.577Z,True,True,388572.0,2026-04-11 21:43:59.601,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2131.0,2028.0,,,,,,,,,,,,,1015.0,2071.0,,,,,,,,,,,,,0.0,1979.0,,,,,,,,,,,,,2167.0,2085.0,,,,,,,,,,,,,1469.0,1548.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131434.0,2026-04-11 21:43:59.601,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3172.0,3965.0,,,,,,,,,,,,,3964.0,3513.0,,,,,,,,,,,,,2856.0,3099.0,,,,,,,,,,,,,3135.0,3221.0,,,,,,,,,,,,,2982.0,1989.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,175,2026-04-11T11:43:59.628Z,True,True,388626.0,2026-04-11 21:43:59.689,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2134.0,2025.0,,,,,,,,,,,,,1015.0,2074.0,,,,,,,,,,,,,0.0,1983.0,,,,,,,,,,,,,2168.0,2076.0,,,,,,,,,,,,,1469.0,1545.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131486.0,2026-04-11 21:43:59.687,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3164.0,3967.0,,,,,,,,,,,,,3960.0,3689.0,,,,,,,,,,,,,2740.0,3089.0,,,,,,,,,,,,,3125.0,3208.0,,,,,,,,,,,,,2973.0,2005.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,176,2026-04-11T11:43:59.678Z,True,True,388674.0,2026-04-11 21:43:59.700,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2135.0,2029.0,,,,,,,,,,,,,1015.0,2074.0,,,,,,,,,,,,,0.0,1982.0,,,,,,,,,,,,,2168.0,2089.0,,,,,,,,,,,,,1469.0,1543.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131536.0,2026-04-11 21:43:59.702,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3189.0,3964.0,,,,,,,,,,,,,3963.0,3593.0,,,,,,,,,,,,,2845.0,3068.0,,,,,,,,,,,,,3108.0,3188.0,,,,,,,,,,,,,2957.0,1991.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,177,2026-04-11T11:43:59.729Z,True,True,388724.0,2026-04-11 21:43:59.787,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2132.0,2029.0,,,,,,,,,,,,,1016.0,2069.0,,,,,,,,,,,,,0.0,1980.0,,,,,,,,,,,,,2169.0,2088.0,,,,,,,,,,,,,1468.0,1543.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131586.0,2026-04-11 21:43:59.785,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3188.0,3967.0,,,,,,,,,,,,,3967.0,3546.0,,,,,,,,,,,,,2718.0,3059.0,,,,,,,,,,,,,3078.0,3180.0,,,,,,,,,,,,,2955.0,1989.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,178,2026-04-11T11:43:59.779Z,True,True,388776.0,2026-04-11 21:43:59.801,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2132.0,2027.0,,,,,,,,,,,,,1015.0,2075.0,,,,,,,,,,,,,0.0,1982.0,,,,,,,,,,,,,2167.0,2083.0,,,,,,,,,,,,,1471.0,1553.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131636.0,2026-04-11 21:43:59.800,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3177.0,3959.0,,,,,,,,,,,,,4013.0,3691.0,,,,,,,,,,,,,2477.0,3043.0,,,,,,,,,,,,,3081.0,3149.0,,,,,,,,,,,,,2935.0,1990.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,179,2026-04-11T11:43:59.830Z,True,True,388827.0,2026-04-11 21:43:59.888,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2134.0,2027.0,,,,,,,,,,,,,1016.0,2071.0,,,,,,,,,,,,,0.0,1982.0,,,,,,,,,,,,,2169.0,2083.0,,,,,,,,,,,,,1469.0,1549.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131687.0,2026-04-11 21:43:59.886,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3145.0,3964.0,,,,,,,,,,,,,3965.0,3545.0,,,,,,,,,,,,,2712.0,2995.0,,,,,,,,,,,,,3032.0,3120.0,,,,,,,,,,,,,2904.0,1992.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,180,2026-04-11T11:43:59.880Z,True,True,388876.0,2026-04-11 21:43:59.907,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2134.0,2024.0,,,,,,,,,,,,,1015.0,2071.0,,,,,,,,,,,,,0.0,1981.0,,,,,,,,,,,,,2169.0,2067.0,,,,,,,,,,,,,1491.0,1563.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131737.0,2026-04-11 21:43:59.904,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3175.0,3979.0,,,,,,,,,,,,,3993.0,3595.0,,,,,,,,,,,,,2478.0,3041.0,,,,,,,,,,,,,3077.0,3152.0,,,,,,,,,,,,,2936.0,1995.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,181,2026-04-11T11:43:59.931Z,True,True,388926.0,2026-04-11 21:43:59.989,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2133.0,2029.0,,,,,,,,,,,,,1017.0,2074.0,,,,,,,,,,,,,0.0,1983.0,,,,,,,,,,,,,2169.0,2072.0,,,,,,,,,,,,,1481.0,1555.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131789.0,2026-04-11 21:43:59.988,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3177.0,3960.0,,,,,,,,,,,,,3847.0,3543.0,,,,,,,,,,,,,2725.0,3017.0,,,,,,,,,,,,,3047.0,3129.0,,,,,,,,,,,,,2917.0,1991.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,182,2026-04-11T11:43:59.982Z,True,True,388978.0,2026-04-11 21:44:00.005,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2131.0,2025.0,,,,,,,,,,,,,1016.0,2073.0,,,,,,,,,,,,,0.0,1983.0,,,,,,,,,,,,,2168.0,2079.0,,,,,,,,,,,,,1476.0,1555.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131839.0,2026-04-11 21:44:00.005,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3187.0,3963.0,,,,,,,,,,,,,3965.0,3518.0,,,,,,,,,,,,,2835.0,3079.0,,,,,,,,,,,,,3113.0,3192.0,,,,,,,,,,,,,2964.0,1995.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,183,2026-04-11T11:44:00.032Z,True,True,389026.0,2026-04-11 21:44:00.091,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2130.0,2027.0,,,,,,,,,,,,,1017.0,2076.0,,,,,,,,,,,,,0.0,1983.0,,,,,,,,,,,,,2169.0,2079.0,,,,,,,,,,,,,1471.0,1551.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131889.0,2026-04-11 21:44:00.090,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3181.0,3973.0,,,,,,,,,,,,,3963.0,3547.0,,,,,,,,,,,,,2699.0,3081.0,,,,,,,,,,,,,3111.0,3193.0,,,,,,,,,,,,,2967.0,1991.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 21:43:43,184,2026-04-11T11:44:00.082Z,True,True,389077.0,2026-04-11 21:44:00.104,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2136.0,2031.0,,,,,,,,,,,,,1013.0,2077.0,,,,,,,,,,,,,0.0,1983.0,,,,,,,,,,,,,2171.0,2073.0,,,,,,,,,,,,,1485.0,1558.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,131940.0,2026-04-11 21:44:00.107,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3170.0,4014.0,,,,,,,,,,,,,4015.0,3695.0,,,,,,,,,,,,,2036.0,3059.0,,,,,,,,,,,,,3119.0,3157.0,,,,,,,,,,,,,2891.0,1991.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
