run_timestamp,request_id,request_ts,left_received,right_received,left_glove_time_ms,left_read_time,left_palm_ax_prox,left_palm_ay_prox,left_palm_az_prox,left_palm_yaw_prox,left_palm_pitch_prox,left_palm_roll_prox,left_palm_flex_mcp,left_palm_flex_pip,left_thumb_ax_prox,left_thumb_ay_prox,left_thumb_az_prox,left_thumb_yaw_prox,left_thumb_pitch_prox,left_thumb_roll_prox,left_thumb_flex_mcp,left_thumb_flex_pip,left_index_ax_prox,left_index_ay_prox,left_index_az_prox,left_index_yaw_prox,left_index_pitch_prox,left_index_roll_prox,left_index_flex_mcp,left_index_flex_pip,left_middle_ax_prox,left_middle_ay_prox,left_middle_az_prox,left_middle_yaw_prox,left_middle_pitch_prox,left_middle_roll_prox,left_middle_flex_mcp,left_middle_flex_pip,left_ring_ax_prox,left_ring_ay_prox,left_ring_az_prox,left_ring_yaw_prox,left_ring_pitch_prox,left_ring_roll_prox,left_ring_flex_mcp,left_ring_flex_pip,left_pinky_ax_prox,left_pinky_ay_prox,left_pinky_az_prox,left_pinky_yaw_prox,left_pinky_pitch_prox,left_pinky_roll_prox,left_pinky_flex_mcp,left_pinky_flex_pip,left_wrist_ax_prox,left_wrist_ay_prox,left_wrist_az_prox,left_wrist_yaw_prox,left_wrist_pitch_prox,left_wrist_roll_prox,left_wrist_flex_mcp,left_wrist_flex_pip,right_glove_time_ms,right_read_time,right_palm_ax_prox,right_palm_ay_prox,right_palm_az_prox,right_palm_yaw_prox,right_palm_pitch_prox,right_palm_roll_prox,right_palm_flex_mcp,right_palm_flex_pip,right_palm_ax_mic,right_palm_ay_mid,right_palm_az_mid,right_palm_yaw_mid,right_palm_pitch_mid,right_palm_roll_mid,right_thumb_ax_prox,right_thumb_ay_prox,right_thumb_az_prox,right_thumb_yaw_prox,right_thumb_pitch_prox,right_thumb_roll_prox,right_thumb_flex_mcp,right_thumb_flex_pip,right_thumb_ax_mic,right_thumb_ay_mid,right_thumb_az_mid,right_thumb_yaw_mid,right_thumb_pitch_mid,right_thumb_roll_mid,right_index_ax_prox,right_index_ay_prox,right_index_az_prox,right_index_yaw_prox,right_index_pitch_prox,right_index_roll_prox,right_index_flex_mcp,right_index_flex_pip,right_index_ax_mic,right_index_ay_mid,right_index_az_mid,right_index_yaw_mid,right_index_pitch_mid,right_index_roll_mid,right_middle_ax_prox,right_middle_ay_prox,right_middle_az_prox,right_middle_yaw_prox,right_middle_pitch_prox,right_middle_roll_prox,right_middle_flex_mcp,right_middle_flex_pip,right_middle_ax_mic,right_middle_ay_mid,right_middle_az_mid,right_middle_yaw_mid,right_middle_pitch_mid,right_middle_roll_mid,right_ring_ax_prox,right_ring_ay_prox,right_ring_az_prox,right_ring_yaw_prox,right_ring_pitch_prox,right_ring_roll_prox,right_ring_flex_mcp,right_ring_flex_pip,right_ring_ax_mic,right_ring_ay_mid,right_ring_az_mid,right_ring_yaw_mid,right_ring_pitch_mid,right_ring_roll_mid,right_pinky_ax_prox,right_pinky_ay_prox,right_pinky_az_prox,right_pinky_yaw_prox,right_pinky_pitch_prox,right_pinky_roll_prox,right_pinky_flex_mcp,right_pinky_flex_pip,right_pinky_ax_mic,right_pinky_ay_mid,right_pinky_az_mid,right_pinky_yaw_mid,right_pinky_pitch_mid,right_pinky_roll_mid,right_wrist_ax_prox,right_wrist_ay_prox,right_wrist_az_prox,right_wrist_yaw_prox,right_wrist_pitch_prox,right_wrist_roll_prox,right_wrist_flex_mcp,right_wrist_flex_pip,right_wrist_ax_mic,right_wrist_ay_mid,right_wrist_az_mid,right_wrist_yaw_mid,right_wrist_pitch_mid,right_wrist_roll_mid
2026-04-11 14:44:35,1,2026-04-11T04:44:50.388Z,True,True,5163949,2026-04-11 14:44:50.470,,,,,,,-1,-1,,,,,,,2163,2079,,,,,,,1041,2171,,,,,,,1627,2147,,,,,,,2222,2316,,,,,,,1385,1455,,,,,,,-1,-1,5164541.0,2026-04-11 14:44:50.476,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2199.0,3985.0,,,,,,,,,,,,,3989.0,3561.0,,,,,,,,,,,,,2249.0,2924.0,,,,,,,,,,,,,2965.0,3029.0,,,,,,,,,,,,,2871.0,2068.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 14:44:35,2,2026-04-11T04:44:50.438Z,True,True,5163974,2026-04-11 14:44:50.487,,,,,,,-1,-1,,,,,,,2159,2085,,,,,,,1043,2172,,,,,,,1629,2149,,,,,,,2220,2316,,,,,,,1375,1455,,,,,,,-1,-1,5164568.0,2026-04-11 14:44:50.496,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3368.0,3983.0,,,,,,,,,,,,,3987.0,3571.0,,,,,,,,,,,,,2247.0,2926.0,,,,,,,,,,,,,2965.0,3034.0,,,,,,,,,,,,,2871.0,2071.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 14:44:35,3,2026-04-11T04:44:50.489Z,True,True,5163996,2026-04-11 14:44:50.512,,,,,,,-1,-1,,,,,,,2165,2077,,,,,,,1039,2175,,,,,,,1630,2149,,,,,,,2221,2316,,,,,,,1381,1453,,,,,,,-1,-1,5164587.0,2026-04-11 14:44:50.523,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3323.0,3980.0,,,,,,,,,,,,,3987.0,3563.0,,,,,,,,,,,,,2259.0,2926.0,,,,,,,,,,,,,2963.0,3031.0,,,,,,,,,,,,,2873.0,2071.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 14:44:35,4,2026-04-11T04:44:50.540Z,True,True,5164061,2026-04-11 14:44:50.571,,,,,,,-1,-1,,,,,,,2159,2084,,,,,,,1044,2175,,,,,,,1629,2147,,,,,,,2221,2315,,,,,,,1383,1453,,,,,,,-1,-1,5164638.0,2026-04-11 14:44:50.596,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3359.0,3979.0,,,,,,,,,,,,,3987.0,3565.0,,,,,,,,,,,,,2259.0,2926.0,,,,,,,,,,,,,2965.0,3032.0,,,,,,,,,,,,,2873.0,2069.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 14:44:35,5,2026-04-11T04:44:50.590Z,True,True,5164095,2026-04-11 14:44:50.609,,,,,,,-1,-1,,,,,,,2159,2079,,,,,,,1041,2175,,,,,,,1615,2148,,,,,,,2221,2316,,,,,,,1383,1451,,,,,,,-1,-1,5164688.0,2026-04-11 14:44:50.611,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3379.0,3981.0,,,,,,,,,,,,,3987.0,3561.0,,,,,,,,,,,,,2259.0,2927.0,,,,,,,,,,,,,2967.0,3032.0,,,,,,,,,,,,,2871.0,2071.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 14:44:35,6,2026-04-11T04:44:50.641Z,True,True,5164146,2026-04-11 14:44:50.657,,,,,,,-1,-1,,,,,,,2165,2083,,,,,,,1041,2170,,,,,,,1607,2149,,,,,,,2222,2315,,,,,,,1375,1461,,,,,,,-1,-1,5164739.0,2026-04-11 14:44:50.699,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3384.0,3981.0,,,,,,,,,,,,,3981.0,3561.0,,,,,,,,,,,,,2259.0,2925.0,,,,,,,,,,,,,2966.0,3031.0,,,,,,,,,,,,,2872.0,2071.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 14:44:35,7,2026-04-11T04:44:50.691Z,True,True,5164208,2026-04-11 14:44:50.717,,,,,,,-1,-1,,,,,,,2165,2079,,,,,,,1042,2175,,,,,,,1579,2147,,,,,,,2219,2317,,,,,,,1382,1455,,,,,,,-1,-1,5164790.0,2026-04-11 14:44:50.716,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3386.0,3983.0,,,,,,,,,,,,,3980.0,3565.0,,,,,,,,,,,,,2259.0,2927.0,,,,,,,,,,,,,2965.0,3033.0,,,,,,,,,,,,,2869.0,2071.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 14:44:35,8,2026-04-11T04:44:50.742Z,True,True,5164248,2026-04-11 14:44:50.757,,,,,,,-1,-1,,,,,,,2163,2079,,,,,,,1041,2184,,,,,,,1564,2146,,,,,,,2221,2315,,,,,,,1381,1455,,,,,,,-1,-1,5164842.0,2026-04-11 14:44:50.803,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3359.0,3975.0,,,,,,,,,,,,,3992.0,3563.0,,,,,,,,,,,,,2259.0,2927.0,,,,,,,,,,,,,2967.0,3033.0,,,,,,,,,,,,,2869.0,2071.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 14:44:35,9,2026-04-11T04:44:50.792Z,True,True,5164303,2026-04-11 14:44:50.815,,,,,,,-1,-1,,,,,,,2166,2079,,,,,,,1039,2180,,,,,,,1563,2146,,,,,,,2221,2316,,,,,,,1381,1455,,,,,,,-1,-1,5164895.0,2026-04-11 14:44:50.823,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3354.0,3976.0,,,,,,,,,,,,,3987.0,3563.0,,,,,,,,,,,,,2261.0,2927.0,,,,,,,,,,,,,2967.0,3032.0,,,,,,,,,,,,,2873.0,2069.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 14:44:35,10,2026-04-11T04:44:50.843Z,True,True,5164351,2026-04-11 14:44:50.864,,,,,,,-1,-1,,,,,,,2163,2083,,,,,,,1039,2175,,,,,,,1577,2147,,,,,,,2221,2315,,,,,,,1381,1458,,,,,,,-1,-1,5164943.0,2026-04-11 14:44:50.901,,,,,,,-1.0,-1.0,,,,,,,,,,,,,3351.0,3977.0,,,,,,,,,,,,,3987.0,3561.0,,,,,,,,,,,,,2253.0,2926.0,,,,,,,,,,,,,2965.0,3031.0,,,,,,,,,,,,,2871.0,2071.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
