run_timestamp,request_id,request_ts,left_received,right_received,left_glove_time_ms,left_read_time,left_palm_ax_prox,left_palm_ay_prox,left_palm_az_prox,left_palm_yaw_prox,left_palm_pitch_prox,left_palm_roll_prox,left_palm_flex_mcp,left_palm_flex_pip,left_thumb_ax_prox,left_thumb_ay_prox,left_thumb_az_prox,left_thumb_yaw_prox,left_thumb_pitch_prox,left_thumb_roll_prox,left_thumb_flex_mcp,left_thumb_flex_pip,left_index_ax_prox,left_index_ay_prox,left_index_az_prox,left_index_yaw_prox,left_index_pitch_prox,left_index_roll_prox,left_index_flex_mcp,left_index_flex_pip,left_middle_ax_prox,left_middle_ay_prox,left_middle_az_prox,left_middle_yaw_prox,left_middle_pitch_prox,left_middle_roll_prox,left_middle_flex_mcp,left_middle_flex_pip,left_ring_ax_prox,left_ring_ay_prox,left_ring_az_prox,left_ring_yaw_prox,left_ring_pitch_prox,left_ring_roll_prox,left_ring_flex_mcp,left_ring_flex_pip,left_pinky_ax_prox,left_pinky_ay_prox,left_pinky_az_prox,left_pinky_yaw_prox,left_pinky_pitch_prox,left_pinky_roll_prox,left_pinky_flex_mcp,left_pinky_flex_pip,left_wrist_ax_prox,left_wrist_ay_prox,left_wrist_az_prox,left_wrist_yaw_prox,left_wrist_pitch_prox,left_wrist_roll_prox,left_wrist_flex_mcp,left_wrist_flex_pip,right_glove_time_ms,right_read_time,right_palm_ax_prox,right_palm_ay_prox,right_palm_az_prox,right_palm_yaw_prox,right_palm_pitch_prox,right_palm_roll_prox,right_palm_flex_mcp,right_palm_flex_pip,right_palm_ax_mic,right_palm_ay_mid,right_palm_az_mid,right_palm_yaw_mid,right_palm_pitch_mid,right_palm_roll_mid,right_thumb_ax_prox,right_thumb_ay_prox,right_thumb_az_prox,right_thumb_yaw_prox,right_thumb_pitch_prox,right_thumb_roll_prox,right_thumb_flex_mcp,right_thumb_flex_pip,right_thumb_ax_mic,right_thumb_ay_mid,right_thumb_az_mid,right_thumb_yaw_mid,right_thumb_pitch_mid,right_thumb_roll_mid,right_index_ax_prox,right_index_ay_prox,right_index_az_prox,right_index_yaw_prox,right_index_pitch_prox,right_index_roll_prox,right_index_flex_mcp,right_index_flex_pip,right_index_ax_mic,right_index_ay_mid,right_index_az_mid,right_index_yaw_mid,right_index_pitch_mid,right_index_roll_mid,right_middle_ax_prox,right_middle_ay_prox,right_middle_az_prox,right_middle_yaw_prox,right_middle_pitch_prox,right_middle_roll_prox,right_middle_flex_mcp,right_middle_flex_pip,right_middle_ax_mic,right_middle_ay_mid,right_middle_az_mid,right_middle_yaw_mid,right_middle_pitch_mid,right_middle_roll_mid,right_ring_ax_prox,right_ring_ay_prox,right_ring_az_prox,right_ring_yaw_prox,right_ring_pitch_prox,right_ring_roll_prox,right_ring_flex_mcp,right_ring_flex_pip,right_ring_ax_mic,right_ring_ay_mid,right_ring_az_mid,right_ring_yaw_mid,right_ring_pitch_mid,right_ring_roll_mid,right_pinky_ax_prox,right_pinky_ay_prox,right_pinky_az_prox,right_pinky_yaw_prox,right_pinky_pitch_prox,right_pinky_roll_prox,right_pinky_flex_mcp,right_pinky_flex_pip,right_pinky_ax_mic,right_pinky_ay_mid,right_pinky_az_mid,right_pinky_yaw_mid,right_pinky_pitch_mid,right_pinky_roll_mid,right_wrist_ax_prox,right_wrist_ay_prox,right_wrist_az_prox,right_wrist_yaw_prox,right_wrist_pitch_prox,right_wrist_roll_prox,right_wrist_flex_mcp,right_wrist_flex_pip,right_wrist_ax_mic,right_wrist_ay_mid,right_wrist_az_mid,right_wrist_yaw_mid,right_wrist_pitch_mid,right_wrist_roll_mid
2026-04-11 17:14:47,1,2026-04-11T07:20:17.444Z,True,True,3668992.0,2026-04-11 17:20:17.536,,,,,,,-1.0,-1.0,,,,,,,3087.0,3912.0,,,,,,,3919.0,3451.0,,,,,,,2665.0,2989.0,,,,,,,3034.0,3103.0,,,,,,,2907.0,2063.0,,,,,,,-1.0,-1.0,3669114.0,2026-04-11 17:20:17.544,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2164.0,2086.0,,,,,,,,,,,,,1061.0,2183.0,,,,,,,,,,,,,595.0,1895.0,,,,,,,,,,,,,2221.0,2358.0,,,,,,,,,,,,,1337.0,1451.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 17:14:47,2,2026-04-11T07:20:17.494Z,True,True,3669026.0,2026-04-11 17:20:17.597,,,,,,,-1.0,-1.0,,,,,,,3184.0,3911.0,,,,,,,3919.0,3455.0,,,,,,,2660.0,2988.0,,,,,,,3035.0,3111.0,,,,,,,2907.0,2083.0,,,,,,,-1.0,-1.0,3669156.0,2026-04-11 17:20:17.597,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2166.0,2089.0,,,,,,,,,,,,,1055.0,2188.0,,,,,,,,,,,,,591.0,1898.0,,,,,,,,,,,,,2224.0,2359.0,,,,,,,,,,,,,1337.0,1451.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 17:14:47,3,2026-04-11T07:20:17.545Z,True,True,3669103.0,2026-04-11 17:20:17.626,,,,,,,-1.0,-1.0,,,,,,,3157.0,3911.0,,,,,,,3923.0,3453.0,,,,,,,2660.0,2987.0,,,,,,,3032.0,3108.0,,,,,,,2905.0,2079.0,,,,,,,-1.0,-1.0,3669188.0,2026-04-11 17:20:17.616,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2169.0,2085.0,,,,,,,,,,,,,1055.0,2187.0,,,,,,,,,,,,,590.0,1896.0,,,,,,,,,,,,,2223.0,2360.0,,,,,,,,,,,,,1340.0,1451.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 17:14:47,4,2026-04-11T07:20:17.595Z,True,True,3669111.0,2026-04-11 17:20:17.667,,,,,,,-1.0,-1.0,,,,,,,2872.0,3911.0,,,,,,,3921.0,3452.0,,,,,,,2637.0,2991.0,,,,,,,3019.0,3101.0,,,,,,,2901.0,2083.0,,,,,,,-1.0,-1.0,3669232.0,2026-04-11 17:20:17.674,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2166.0,2087.0,,,,,,,,,,,,,1055.0,2195.0,,,,,,,,,,,,,597.0,1893.0,,,,,,,,,,,,,2224.0,2360.0,,,,,,,,,,,,,1339.0,1449.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 17:14:47,5,2026-04-11T07:20:17.645Z,True,True,3669150.0,2026-04-11 17:20:17.714,,,,,,,-1.0,-1.0,,,,,,,3112.0,3915.0,,,,,,,3927.0,3464.0,,,,,,,2664.0,2976.0,,,,,,,3023.0,3095.0,,,,,,,2895.0,2126.0,,,,,,,-1.0,-1.0,3669277.0,2026-04-11 17:20:17.681,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2167.0,2088.0,,,,,,,,,,,,,1059.0,2188.0,,,,,,,,,,,,,581.0,1897.0,,,,,,,,,,,,,2223.0,2359.0,,,,,,,,,,,,,1339.0,1453.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 17:14:47,6,2026-04-11T07:20:17.696Z,True,True,3669201.0,2026-04-11 17:20:17.889,,,,,,,-1.0,-1.0,,,,,,,3116.0,3917.0,,,,,,,3917.0,3451.0,,,,,,,2663.0,2987.0,,,,,,,3030.0,3103.0,,,,,,,2903.0,2079.0,,,,,,,-1.0,-1.0,3669330.0,2026-04-11 17:20:17.825,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2167.0,2085.0,,,,,,,,,,,,,1055.0,2183.0,,,,,,,,,,,,,126.0,1901.0,,,,,,,,,,,,,2223.0,2359.0,,,,,,,,,,,,,1339.0,1455.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 17:14:47,7,2026-04-11T07:20:17.747Z,True,True,3669261.0,2026-04-11 17:20:18.124,,,,,,,-1.0,-1.0,,,,,,,2745.0,3913.0,,,,,,,3915.0,3449.0,,,,,,,2667.0,2983.0,,,,,,,3028.0,3099.0,,,,,,,2907.0,2084.0,,,,,,,-1.0,-1.0,3669383.0,2026-04-11 17:20:18.002,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2165.0,2085.0,,,,,,,,,,,,,1062.0,2171.0,,,,,,,,,,,,,162.0,1897.0,,,,,,,,,,,,,2221.0,2357.0,,,,,,,,,,,,,1339.0,1450.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 17:14:47,8,2026-04-11T07:20:17.798Z,True,True,3669612.0,2026-04-11 17:20:18.140,,,,,,,-1.0,-1.0,,,,,,,3155.0,3913.0,,,,,,,3923.0,3452.0,,,,,,,2671.0,3000.0,,,,,,,3045.0,3119.0,,,,,,,2916.0,2079.0,,,,,,,-1.0,-1.0,3669546.0,2026-04-11 17:20:18.018,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2168.0,2089.0,,,,,,,,,,,,,1061.0,2184.0,,,,,,,,,,,,,563.0,1895.0,,,,,,,,,,,,,2221.0,1967.0,,,,,,,,,,,,,1699.0,1753.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 17:14:47,9,2026-04-11T07:20:17.848Z,True,True,3669619.0,2026-04-11 17:20:18.154,,,,,,,-1.0,-1.0,,,,,,,3179.0,3919.0,,,,,,,3927.0,3455.0,,,,,,,2675.0,3000.0,,,,,,,3048.0,3124.0,,,,,,,2915.0,2079.0,,,,,,,-1.0,-1.0,3669633.0,2026-04-11 17:20:18.023,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2165.0,2087.0,,,,,,,,,,,,,1053.0,2186.0,,,,,,,,,,,,,583.0,1897.0,,,,,,,,,,,,,2233.0,1976.0,,,,,,,,,,,,,1691.0,1753.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
2026-04-11 17:14:47,10,2026-04-11T07:20:17.899Z,True,True,3669627.0,2026-04-11 17:20:18.183,,,,,,,-1.0,-1.0,,,,,,,3187.0,3912.0,,,,,,,3928.0,3455.0,,,,,,,2671.0,3001.0,,,,,,,3047.0,3119.0,,,,,,,2915.0,2077.0,,,,,,,-1.0,-1.0,3669641.0,2026-04-11 17:20:18.053,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2169.0,2088.0,,,,,,,,,,,,,1063.0,2172.0,,,,,,,,,,,,,581.0,2094.0,,,,,,,,,,,,,2220.0,1974.0,,,,,,,,,,,,,1694.0,1749.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,
