run_timestamp,request_id,request_ts,left_received,right_received,right_glove_time_ms,right_read_time,right_palm_ax_prox,right_palm_ay_prox,right_palm_az_prox,right_palm_yaw_prox,right_palm_pitch_prox,right_palm_roll_prox,right_palm_flex_mcp,right_palm_flex_pip,right_palm_ax_mic,right_palm_ay_mid,right_palm_az_mid,right_palm_yaw_mid,right_palm_pitch_mid,right_palm_roll_mid,right_thumb_ax_prox,right_thumb_ay_prox,right_thumb_az_prox,right_thumb_yaw_prox,right_thumb_pitch_prox,right_thumb_roll_prox,right_thumb_flex_mcp,right_thumb_flex_pip,right_thumb_ax_mic,right_thumb_ay_mid,right_thumb_az_mid,right_thumb_yaw_mid,right_thumb_pitch_mid,right_thumb_roll_mid,right_index_ax_prox,right_index_ay_prox,right_index_az_prox,right_index_yaw_prox,right_index_pitch_prox,right_index_roll_prox,right_index_flex_mcp,right_index_flex_pip,right_index_ax_mic,right_index_ay_mid,right_index_az_mid,right_index_yaw_mid,right_index_pitch_mid,right_index_roll_mid,right_middle_ax_prox,right_middle_ay_prox,right_middle_az_prox,right_middle_yaw_prox,right_middle_pitch_prox,right_middle_roll_prox,right_middle_flex_mcp,right_middle_flex_pip,right_middle_ax_mic,right_middle_ay_mid,right_middle_az_mid,right_middle_yaw_mid,right_middle_pitch_mid,right_middle_roll_mid,right_ring_ax_prox,right_ring_ay_prox,right_ring_az_prox,right_ring_yaw_prox,right_ring_pitch_prox,right_ring_roll_prox,right_ring_flex_mcp,right_ring_flex_pip,right_ring_ax_mic,right_ring_ay_mid,right_ring_az_mid,right_ring_yaw_mid,right_ring_pitch_mid,right_ring_roll_mid,right_pinky_ax_prox,right_pinky_ay_prox,right_pinky_az_prox,right_pinky_yaw_prox,right_pinky_pitch_prox,right_pinky_roll_prox,right_pinky_flex_mcp,right_pinky_flex_pip,right_pinky_ax_mic,right_pinky_ay_mid,right_pinky_az_mid,right_pinky_yaw_mid,right_pinky_pitch_mid,right_pinky_roll_mid,right_wrist_ax_prox,right_wrist_ay_prox,right_wrist_az_prox,right_wrist_yaw_prox,right_wrist_pitch_prox,right_wrist_roll_prox,right_wrist_flex_mcp,right_wrist_flex_pip,right_wrist_ax_mic,right_wrist_ay_mid,right_wrist_az_mid,right_wrist_yaw_mid,right_wrist_pitch_mid,right_wrist_roll_mid,left_glove_time_ms,left_read_time,left_palm_ax_prox,left_palm_ay_prox,left_palm_az_prox,left_palm_yaw_prox,left_palm_pitch_prox,left_palm_roll_prox,left_palm_flex_mcp,left_palm_flex_pip,left_palm_ax_mid,left_palm_ay_mid,left_palm_az_mid,left_thumb_ax_prox,left_thumb_ay_prox,left_thumb_az_prox,left_thumb_yaw_prox,left_thumb_pitch_prox,left_thumb_roll_prox,left_thumb_flex_mcp,left_thumb_flex_pip,left_thumb_ax_mid,left_thumb_ay_mid,left_thumb_az_mid,left_index_ax_prox,left_index_ay_prox,left_index_az_prox,left_index_yaw_prox,left_index_pitch_prox,left_index_roll_prox,left_index_flex_mcp,left_index_flex_pip,left_index_ax_mid,left_index_ay_mid,left_index_az_mid,left_middle_ax_prox,left_middle_ay_prox,left_middle_az_prox,left_middle_yaw_prox,left_middle_pitch_prox,left_middle_roll_prox,left_middle_flex_mcp,left_middle_flex_pip,left_middle_ax_mid,left_middle_ay_mid,left_middle_az_mid,left_ring_ax_prox,left_ring_ay_prox,left_ring_az_prox,left_ring_yaw_prox,left_ring_pitch_prox,left_ring_roll_prox,left_ring_flex_mcp,left_ring_flex_pip,left_ring_ax_mid,left_ring_ay_mid,left_ring_az_mid,left_pinky_ax_prox,left_pinky_ay_prox,left_pinky_az_prox,left_pinky_yaw_prox,left_pinky_pitch_prox,left_pinky_roll_prox,left_pinky_flex_mcp,left_pinky_flex_pip,left_pinky_ax_mid,left_pinky_ay_mid,left_pinky_az_mid,left_wrist_ax_prox,left_wrist_ay_prox,left_wrist_az_prox,left_wrist_yaw_prox,left_wrist_pitch_prox,left_wrist_roll_prox,left_wrist_flex_mcp,left_wrist_flex_pip,left_wrist_ax_mid,left_wrist_ay_mid,left_wrist_az_mid
2026-04-13 15:24:54,11,2026-04-13T05:25:06.605Z,True,True,199958.0,2026-04-13 15:25:06.660,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2119.0,4095.0,,,,,,,,,,,,,4095.0,3846.0,,,,,,,,,,,,,2072.0,1781.0,,,,,,,,,,,,,1792.0,1821.0,,,,,,,,,,,,,2139.0,2067.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62063.0,2026-04-13 15:25:06.624,24836.0,16331.0,30804.0,,,,-1.0,-1.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,2181.0,2013.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,1095.0,2188.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,0.0,2124.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,2224.0,2361.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,1278.0,1476.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,-1.0,-1.0,560.0,6.0,-7434.0
2026-04-13 15:24:54,12,2026-04-13T05:25:06.655Z,True,True,200009.0,2026-04-13 15:25:06.674,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2120.0,4095.0,,,,,,,,,,,,,4095.0,3852.0,,,,,,,,,,,,,2077.0,1780.0,,,,,,,,,,,,,1811.0,1821.0,,,,,,,,,,,,,2137.0,2072.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62113.0,2026-04-13 15:25:06.687,-396.0,974.0,-396.0,,,,-1.0,-1.0,12.0,0.0,10.0,-396.0,974.0,-396.0,,,,2172.0,2008.0,12.0,0.0,10.0,-396.0,974.0,-396.0,,,,1086.0,2191.0,12.0,0.0,10.0,-396.0,974.0,-396.0,,,,0.0,2124.0,12.0,0.0,10.0,-396.0,974.0,-396.0,,,,2229.0,2360.0,12.0,0.0,10.0,-396.0,974.0,-396.0,,,,1279.0,1478.0,12.0,0.0,10.0,-396.0,974.0,-396.0,,,,-1.0,-1.0,12.0,0.0,10.0
2026-04-13 15:24:54,13,2026-04-13T05:25:06.706Z,True,True,200059.0,2026-04-13 15:25:06.764,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2121.0,4095.0,,,,,,,,,,,,,4095.0,3813.0,,,,,,,,,,,,,2073.0,1786.0,,,,,,,,,,,,,1819.0,1822.0,,,,,,,,,,,,,2134.0,2075.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62165.0,2026-04-13 15:25:06.724,24836.0,16331.0,-396.0,,,,-1.0,-1.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,2173.0,2011.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,1087.0,2189.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,0.0,2124.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,2231.0,2360.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,1285.0,1480.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,-1.0,-1.0,-1.0,511.0,27200.0
2026-04-13 15:24:54,14,2026-04-13T05:25:06.756Z,True,True,200111.0,2026-04-13 15:25:06.782,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2119.0,4095.0,,,,,,,,,,,,,4095.0,3839.0,,,,,,,,,,,,,2075.0,1785.0,,,,,,,,,,,,,1813.0,1822.0,,,,,,,,,,,,,2141.0,2079.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62216.0,2026-04-13 15:25:06.772,16.0,0.0,-396.0,,,,-1.0,-1.0,28424.0,16389.0,28434.0,16.0,0.0,-396.0,,,,2175.0,2007.0,28424.0,16389.0,28434.0,16.0,0.0,-396.0,,,,1094.0,2193.0,28424.0,16389.0,28434.0,16.0,0.0,-396.0,,,,0.0,2123.0,28424.0,16389.0,28434.0,16.0,0.0,-396.0,,,,2227.0,2360.0,28424.0,16389.0,28434.0,16.0,0.0,-396.0,,,,1279.0,1480.0,28424.0,16389.0,28434.0,16.0,0.0,-396.0,,,,-1.0,-1.0,28424.0,16389.0,28434.0
2026-04-13 15:24:54,15,2026-04-13T05:25:06.807Z,True,True,200161.0,2026-04-13 15:25:06.862,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2120.0,4095.0,,,,,,,,,,,,,4095.0,3835.0,,,,,,,,,,,,,2079.0,1784.0,,,,,,,,,,,,,1815.0,1827.0,,,,,,,,,,,,,2141.0,2075.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62265.0,2026-04-13 15:25:06.819,24836.0,16331.0,-13616.0,,,,-1.0,-1.0,0.0,0.0,27200.0,24836.0,16331.0,-13616.0,,,,2172.0,2005.0,0.0,0.0,27200.0,24836.0,16331.0,-13616.0,,,,1096.0,2187.0,0.0,0.0,27200.0,24836.0,16331.0,-13616.0,,,,0.0,2123.0,0.0,0.0,27200.0,24836.0,16331.0,-13616.0,,,,2228.0,2360.0,0.0,0.0,27200.0,24836.0,16331.0,-13616.0,,,,1279.0,1479.0,0.0,0.0,27200.0,24836.0,16331.0,-13616.0,,,,-1.0,-1.0,0.0,0.0,27200.0
2026-04-13 15:24:54,16,2026-04-13T05:25:06.857Z,True,True,200213.0,2026-04-13 15:25:06.876,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2112.0,4095.0,,,,,,,,,,,,,4095.0,3847.0,,,,,,,,,,,,,2073.0,1787.0,,,,,,,,,,,,,1816.0,1828.0,,,,,,,,,,,,,2139.0,2085.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62317.0,2026-04-13 15:25:06.871,-7434.0,-32713.0,-16752.0,,,,-1.0,-1.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,2172.0,2007.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,1091.0,2195.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,0.0,2127.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,2227.0,2361.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,1287.0,1483.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,-1.0,-1.0,0.0,0.0,32.0
2026-04-13 15:24:54,17,2026-04-13T05:25:06.908Z,True,True,200263.0,2026-04-13 15:25:06.964,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2119.0,4095.0,,,,,,,,,,,,,4095.0,3852.0,,,,,,,,,,,,,2075.0,1784.0,,,,,,,,,,,,,1817.0,1820.0,,,,,,,,,,,,,2136.0,2076.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62369.0,2026-04-13 15:25:06.923,0.0,0.0,-1.0,,,,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,,2170.0,2011.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,,1085.0,2191.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,,0.0,2123.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,,2229.0,2361.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,,1279.0,1481.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,,-1.0,-1.0,0.0,0.0,0.0
2026-04-13 15:24:54,18,2026-04-13T05:25:06.958Z,True,True,200313.0,2026-04-13 15:25:06.998,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2123.0,4095.0,,,,,,,,,,,,,4095.0,3859.0,,,,,,,,,,,,,2072.0,1784.0,,,,,,,,,,,,,1815.0,1827.0,,,,,,,,,,,,,2137.0,2083.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62417.0,2026-04-13 15:25:06.974,16.0,0.0,30804.0,,,,-1.0,-1.0,28613.0,16389.0,28647.0,16.0,0.0,30804.0,,,,2175.0,2006.0,28613.0,16389.0,28647.0,16.0,0.0,30804.0,,,,1095.0,2199.0,28613.0,16389.0,28647.0,16.0,0.0,30804.0,,,,0.0,2123.0,28613.0,16389.0,28647.0,16.0,0.0,30804.0,,,,2230.0,2359.0,28613.0,16389.0,28647.0,16.0,0.0,30804.0,,,,1279.0,1471.0,28613.0,16389.0,28647.0,16.0,0.0,30804.0,,,,-1.0,-1.0,28613.0,16389.0,28647.0
2026-04-13 15:24:54,19,2026-04-13T05:25:07.009Z,True,True,200365.0,2026-04-13 15:25:07.066,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2120.0,4095.0,,,,,,,,,,,,,4095.0,3849.0,,,,,,,,,,,,,2073.0,1785.0,,,,,,,,,,,,,1819.0,1823.0,,,,,,,,,,,,,2137.0,2079.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62469.0,2026-04-13 15:25:07.023,24836.0,16331.0,-396.0,,,,-1.0,-1.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,2169.0,2012.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,1095.0,2187.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,0.0,2126.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,2224.0,2367.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,1285.0,1482.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,-1.0,-1.0,-1.0,511.0,27200.0
2026-04-13 15:24:54,20,2026-04-13T05:25:07.059Z,True,True,200414.0,2026-04-13 15:25:07.089,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2120.0,4095.0,,,,,,,,,,,,,4095.0,3895.0,,,,,,,,,,,,,2079.0,1785.0,,,,,,,,,,,,,1815.0,1826.0,,,,,,,,,,,,,2139.0,2072.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62518.0,2026-04-13 15:25:07.074,24836.0,16331.0,30804.0,,,,-1.0,-1.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,2175.0,2004.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,1087.0,2195.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,0.0,2125.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,2227.0,2361.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,1285.0,1479.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,-1.0,-1.0,560.0,6.0,-7434.0
2026-04-13 15:24:54,21,2026-04-13T05:25:07.109Z,True,True,200462.0,2026-04-13 15:25:07.177,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2116.0,4095.0,,,,,,,,,,,,,4095.0,3847.0,,,,,,,,,,,,,2077.0,1781.0,,,,,,,,,,,,,1810.0,1821.0,,,,,,,,,,,,,2136.0,2075.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62567.0,2026-04-13 15:25:07.121,24844.0,16331.0,21.0,,,,-1.0,-1.0,-16452.0,16334.0,8.0,24844.0,16331.0,21.0,,,,2183.0,2007.0,-16452.0,16334.0,8.0,24844.0,16331.0,21.0,,,,1095.0,2197.0,-16452.0,16334.0,8.0,24844.0,16331.0,21.0,,,,0.0,2125.0,-16452.0,16334.0,8.0,24844.0,16331.0,21.0,,,,2227.0,2361.0,-16452.0,16334.0,8.0,24844.0,16331.0,21.0,,,,1288.0,1481.0,-16452.0,16334.0,8.0,24844.0,16331.0,21.0,,,,-1.0,-1.0,-16452.0,16334.0,8.0
2026-04-13 15:24:54,22,2026-04-13T05:25:07.160Z,True,True,200516.0,2026-04-13 15:25:07.183,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2119.0,4095.0,,,,,,,,,,,,,4095.0,3847.0,,,,,,,,,,,,,2073.0,1780.0,,,,,,,,,,,,,1813.0,1820.0,,,,,,,,,,,,,2139.0,2078.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62620.0,2026-04-13 15:25:07.181,16.0,0.0,-396.0,,,,-1.0,-1.0,28613.0,16389.0,28647.0,16.0,0.0,-396.0,,,,2171.0,2008.0,28613.0,16389.0,28647.0,16.0,0.0,-396.0,,,,1096.0,2189.0,28613.0,16389.0,28647.0,16.0,0.0,-396.0,,,,0.0,2121.0,28613.0,16389.0,28647.0,16.0,0.0,-396.0,,,,2223.0,2361.0,28613.0,16389.0,28647.0,16.0,0.0,-396.0,,,,1275.0,1478.0,28613.0,16389.0,28647.0,16.0,0.0,-396.0,,,,-1.0,-1.0,28613.0,16389.0,28647.0
2026-04-13 15:24:54,23,2026-04-13T05:25:07.211Z,True,True,200566.0,2026-04-13 15:25:07.377,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2121.0,4095.0,,,,,,,,,,,,,4095.0,3851.0,,,,,,,,,,,,,2073.0,1783.0,,,,,,,,,,,,,1808.0,1821.0,,,,,,,,,,,,,2131.0,2075.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62669.0,2026-04-13 15:25:07.223,0.0,0.0,0.0,,,,-1.0,-1.0,-396.0,16334.0,524.0,0.0,0.0,0.0,,,,2172.0,2008.0,-396.0,16334.0,524.0,0.0,0.0,0.0,,,,1085.0,2189.0,-396.0,16334.0,524.0,0.0,0.0,0.0,,,,0.0,2125.0,-396.0,16334.0,524.0,0.0,0.0,0.0,,,,2227.0,2363.0,-396.0,16334.0,524.0,0.0,0.0,0.0,,,,1285.0,1480.0,-396.0,16334.0,524.0,0.0,0.0,0.0,,,,-1.0,-1.0,-396.0,16334.0,524.0
2026-04-13 15:24:54,24,2026-04-13T05:25:07.261Z,True,True,200728.0,2026-04-13 15:25:07.394,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2117.0,4095.0,,,,,,,,,,,,,4095.0,3839.0,,,,,,,,,,,,,2073.0,1776.0,,,,,,,,,,,,,1800.0,1820.0,,,,,,,,,,,,,2136.0,2075.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62740.0,2026-04-13 15:25:07.297,-396.0,974.0,-396.0,,,,-1.0,-1.0,24.0,0.0,10.0,-396.0,974.0,-396.0,,,,2184.0,2011.0,24.0,0.0,10.0,-396.0,974.0,-396.0,,,,1093.0,2185.0,24.0,0.0,10.0,-396.0,974.0,-396.0,,,,0.0,2127.0,24.0,0.0,10.0,-396.0,974.0,-396.0,,,,2231.0,2363.0,24.0,0.0,10.0,-396.0,974.0,-396.0,,,,1285.0,1477.0,24.0,0.0,10.0,-396.0,974.0,-396.0,,,,-1.0,-1.0,24.0,0.0,10.0
2026-04-13 15:24:54,25,2026-04-13T05:25:07.312Z,True,True,200736.0,2026-04-13 15:25:07.409,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2117.0,4095.0,,,,,,,,,,,,,4095.0,3850.0,,,,,,,,,,,,,2073.0,1783.0,,,,,,,,,,,,,1807.0,1821.0,,,,,,,,,,,,,2137.0,2071.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62770.0,2026-04-13 15:25:07.324,-7434.0,-32713.0,-16752.0,,,,-1.0,-1.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,2173.0,2013.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,1087.0,2189.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,0.0,2125.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,2231.0,2360.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,1287.0,1477.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,-1.0,-1.0,0.0,0.0,32.0
2026-04-13 15:24:54,26,2026-04-13T05:25:07.362Z,True,True,200744.0,2026-04-13 15:25:07.415,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2119.0,4095.0,,,,,,,,,,,,,4095.0,3848.0,,,,,,,,,,,,,2067.0,1781.0,,,,,,,,,,,,,1815.0,1819.0,,,,,,,,,,,,,2139.0,2075.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62823.0,2026-04-13 15:25:07.377,-7434.0,-32713.0,-16752.0,,,,-1.0,-1.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,2181.0,2009.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,1095.0,2199.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,0.0,2125.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,2228.0,2361.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,1289.0,1481.0,0.0,0.0,32.0,-7434.0,-32713.0,-16752.0,,,,-1.0,-1.0,0.0,0.0,32.0
2026-04-13 15:24:54,27,2026-04-13T05:25:07.413Z,True,True,200766.0,2026-04-13 15:25:07.431,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2111.0,4095.0,,,,,,,,,,,,,4095.0,3839.0,,,,,,,,,,,,,2076.0,1787.0,,,,,,,,,,,,,1813.0,1829.0,,,,,,,,,,,,,2133.0,2073.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62872.0,2026-04-13 15:25:07.434,24836.0,16331.0,-7434.0,,,,-1.0,-1.0,35.0,6.0,27200.0,24836.0,16331.0,-7434.0,,,,2173.0,2008.0,35.0,6.0,27200.0,24836.0,16331.0,-7434.0,,,,1092.0,2191.0,35.0,6.0,27200.0,24836.0,16331.0,-7434.0,,,,0.0,2125.0,35.0,6.0,27200.0,24836.0,16331.0,-7434.0,,,,2229.0,2361.0,35.0,6.0,27200.0,24836.0,16331.0,-7434.0,,,,1289.0,1483.0,35.0,6.0,27200.0,24836.0,16331.0,-7434.0,,,,-1.0,-1.0,35.0,6.0,27200.0
2026-04-13 15:24:54,28,2026-04-13T05:25:07.463Z,True,True,200821.0,2026-04-13 15:25:07.519,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2117.0,4095.0,,,,,,,,,,,,,4095.0,3835.0,,,,,,,,,,,,,2075.0,1779.0,,,,,,,,,,,,,1816.0,1820.0,,,,,,,,,,,,,2119.0,2075.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62926.0,2026-04-13 15:25:07.485,24836.0,16331.0,-396.0,,,,-1.0,-1.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,2175.0,1998.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,1085.0,2193.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,0.0,2126.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,2229.0,2362.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,1287.0,1477.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,-1.0,-1.0,-1.0,511.0,27200.0
2026-04-13 15:24:54,29,2026-04-13T05:25:07.514Z,True,True,200867.0,2026-04-13 15:25:07.544,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2117.0,4095.0,,,,,,,,,,,,,4095.0,3848.0,,,,,,,,,,,,,2075.0,1781.0,,,,,,,,,,,,,1803.0,1821.0,,,,,,,,,,,,,2136.0,2079.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,62973.0,2026-04-13 15:25:07.527,24836.0,16331.0,30804.0,,,,-1.0,-1.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,2175.0,2011.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,1083.0,2189.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,0.0,2127.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,2227.0,2363.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,1287.0,1476.0,560.0,6.0,-7434.0,24836.0,16331.0,30804.0,,,,-1.0,-1.0,560.0,6.0,-7434.0
2026-04-13 15:24:54,30,2026-04-13T05:25:07.564Z,True,True,200919.0,2026-04-13 15:25:07.622,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2117.0,4095.0,,,,,,,,,,,,,4095.0,3849.0,,,,,,,,,,,,,2071.0,1781.0,,,,,,,,,,,,,1792.0,1821.0,,,,,,,,,,,,,2139.0,2075.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,63024.0,2026-04-13 15:25:07.579,16.0,0.0,30804.0,,,,-1.0,-1.0,28424.0,16389.0,28434.0,16.0,0.0,30804.0,,,,2169.0,2013.0,28424.0,16389.0,28434.0,16.0,0.0,30804.0,,,,1085.0,2197.0,28424.0,16389.0,28434.0,16.0,0.0,30804.0,,,,0.0,2123.0,28424.0,16389.0,28434.0,16.0,0.0,30804.0,,,,2228.0,2360.0,28424.0,16389.0,28434.0,16.0,0.0,30804.0,,,,1285.0,1479.0,28424.0,16389.0,28434.0,16.0,0.0,30804.0,,,,-1.0,-1.0,28424.0,16389.0,28434.0
2026-04-13 15:24:54,31,2026-04-13T05:25:07.616Z,True,True,200971.0,2026-04-13 15:25:07.633,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2120.0,4095.0,,,,,,,,,,,,,4095.0,3838.0,,,,,,,,,,,,,2065.0,1782.0,,,,,,,,,,,,,1800.0,1827.0,,,,,,,,,,,,,2137.0,2077.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,63074.0,2026-04-13 15:25:07.629,24836.0,16331.0,-396.0,,,,-1.0,-1.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,2181.0,2005.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,1087.0,2188.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,0.0,2125.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,2229.0,2361.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,1287.0,1479.0,-1.0,511.0,27200.0,24836.0,16331.0,-396.0,,,,-1.0,-1.0,-1.0,511.0,27200.0
2026-04-13 15:24:54,32,2026-04-13T05:25:07.666Z,True,True,201020.0,2026-04-13 15:25:07.729,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2119.0,4095.0,,,,,,,,,,,,,4095.0,3836.0,,,,,,,,,,,,,2072.0,1786.0,,,,,,,,,,,,,1791.0,1823.0,,,,,,,,,,,,,2141.0,2078.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,63125.0,2026-04-13 15:25:07.681,0.0,0.0,-1.0,,,,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,,2171.0,2007.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,,1093.0,2191.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,,0.0,2125.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,,2228.0,2361.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,,1285.0,1478.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,,-1.0,-1.0,0.0,0.0,0.0
2026-04-13 15:24:54,33,2026-04-13T05:25:07.717Z,True,True,201072.0,2026-04-13 15:25:07.744,,,,,,,-1.0,-1.0,,,,,,,,,,,,,2116.0,4095.0,,,,,,,,,,,,,4095.0,3851.0,,,,,,,,,,,,,2072.0,1785.0,,,,,,,,,,,,,1812.0,1823.0,,,,,,,,,,,,,2137.0,2079.0,,,,,,,,,,,,,-1.0,-1.0,,,,,,,63177.0,2026-04-13 15:25:07.734,-396.0,974.0,-396.0,,,,-1.0,-1.0,27132.0,16331.0,-16532.0,-396.0,974.0,-396.0,,,,2183.0,2006.0,27132.0,16331.0,-16532.0,-396.0,974.0,-396.0,,,,1095.0,2189.0,27132.0,16331.0,-16532.0,-396.0,974.0,-396.0,,,,0.0,2125.0,27132.0,16331.0,-16532.0,-396.0,974.0,-396.0,,,,2227.0,2361.0,27132.0,16331.0,-16532.0,-396.0,974.0,-396.0,,,,1287.0,1479.0,27132.0,16331.0,-16532.0,-396.0,974.0,-396.0,,,,-1.0,-1.0,27132.0,16331.0,-16532.0
