Time,FilteredSignal
15.313,0.00017649575142472
15.329,0.000153362163612783
15.345,0.000145629111930346
15.438,0.000152619619455367
15.451,0.000172573386953393
15.463,0.000202919967739333
15.476,0.000240555005826432
15.488,0.000282090916048975
15.501,0.000324065305946947
15.513,0.000363100167161382
15.526,0.000396010806628004
15.537,0.00041986867623709
15.551,0.000432029926331223
15.563,0.000430150806332052
15.575,0.000412216847383073
15.588,0.000376610262160837
15.601,0.000322228942200099
15.613,0.000248654815537583
15.626,0.000156354309188603
15.638,4.68827588647347e-05
15.651,-7.69417135501393e-05
15.663,-0.000210932015308703
15.675,-0.000349528848875876
15.688,-0.000485927048276834
15.7,-0.00061234394958992
15.715,-0.00072042744659698
15.73,-0.000801788465435773
15.747,-0.000848629351336201
15.763,-0.000854424208285698
15.779,-0.000814592184691845
15.795,-0.000727095252018587
15.811,-0.000592891988418497
15.827,-0.00041618842747778
15.843,-0.000204443130637428
15.859,3.18969325185115e-05
15.875,0.000279931068784872
15.891,0.000525086142052779
15.907,0.000752093333001415
15.923,0.000946085010094048
15.939,0.00109372005480392
15.955,0.00118424002235431
15.971,0.00121036243654837
15.987,0.00116892972325998
16.003,0.00106125088938238
16.02,0.000893096050084294
16.036,0.000674330370707329
16.052,0.000418204616769488
16.068,0.000140353791827166
16.084,-0.000142411651244201
16.1,-0.000413413238204992
16.116,-0.000657390596891969
16.132,-0.000861648176420244
16.148,-0.00101695799322328
16.164,-0.00111813850070518
16.18,-0.00116426363148423
16.196,-0.00115849458019022
16.212,-0.00110756385332782
16.228,-0.00102097182805709
16.244,-0.000909979071981592
16.26,-0.000786493194209975
16.276,-0.00066195553615848
16.292,-0.000546327707276588
16.309,-0.000447261176003818
16.325,-0.000369510252389474
16.341,-0.000314625969022548
16.356,-0.000280947447283916
16.373,-0.000263885983942863
16.389,-0.000256472919321826
16.405,-0.00025011708776049
16.421,-0.000235497327515284
16.437,-0.000203505769503665
16.453,-0.000146159096931217
16.469,-5.74039400148688e-05
16.485,6.62447315040264e-05
16.501,0.000225277701272819
16.517,0.000417004047122025
16.533,0.000635605750851448
16.549,0.000872416908914487
16.565,0.00111639462942648
16.581,0.00135474088431867
16.598,0.0015736337915876
16.613,0.00175903061542078
16.63,0.0018975096089807
16.645,0.00197712020902323
16.662,0.00198820890108709
16.678,0.00192418102898218
16.694,0.00178214892682774
16.71,0.00156340833493773
16.726,0.00127368367537677
16.742,0.000923093023961356
16.758,0.000525806099688671
16.774,9.93978924613235e-05
16.79,-0.000336071787210017
16.806,-0.000759201119423867
16.822,-0.00114854232629889
16.838,-0.00148396528577448
16.854,-0.00174798965277819
16.871,-0.00192698187275391
16.887,-0.00201212038890037
16.903,-0.00200004921864514
16.919,-0.00189316409899635
16.935,-0.00169950412529184
16.951,-0.00143225296141212
16.967,-0.00110888481778485
16.983,-0.000750018551234215
16.999,-0.000378065147626753
17.015,-1.57671987856849e-05
17.031,0.000315266153152177
17.047,0.000595927547645012
17.063,0.000810790133315932
17.079,0.000949017644288053
17.095,0.00100494511821981
17.111,0.000978292030819024
17.127,0.000873996348842754
17.143,0.000701688315544873
17.16,0.000474854218338196
17.176,0.000209767904516042
17.192,-7.5714885507973e-05
17.208,-0.000363400388113731
17.224,-0.000635946610234004
17.24,-0.000877918317209251
17.256,-0.0010766400953344
17.272,-0.00122279797524531
17.288,-0.00131076399988008
17.304,-0.00133864657143885
17.32,-0.00130809697383551
17.336,-0.00122392274238067
17.352,-0.00109356663945591
17.368,-0.00092650516219687
17.384,-0.000733607697489103
17.401,-0.000526484572155886
17.417,-0.00031684480406234
17.433,-0.00011588232327027
17.449,6.62912659116328e-05
17.465,0.000221152617857738
17.481,0.000342202318645394
17.497,0.000425325310238765
17.513,0.000469069083639242
17.529,0.00047482492751849
17.545,0.000446887935850113
17.561,0.000392364730877653
17.577,0.000320898003265511
17.593,0.000244186542367748
17.609,0.000175298161774305
17.625,0.000127797820250459
17.641,0.000114740122761912
17.657,0.000147599835942616
17.673,0.000235231450816853
17.689,0.000382955359776193
17.705,0.000591862569749826
17.722,0.00085841339311966
17.738,0.0011743807695208
17.754,0.00152715842428234
17.77,0.00190042072059393
17.786,0.00227508789579876
17.802,0.00263052107000819
17.818,0.00294585039858648
17.834,0.00320133078324563
17.85,0.00337962303383311
17.866,0.00346691065849175
17.882,0.00345377874649951
17.898,0.00333579833254883
17.914,0.00311377615635941
17.93,0.00279364762175036
17.946,0.00238601307292621
17.962,0.00190534470420098
17.978,0.00136892025276339
17.994,0.000795566412881473
18.011,0.000204317131530354
18.027,-0.000386894006035023
18.042,-0.000962386947975005
18.059,-0.00150962720381246
18.075,-0.00201977602399029
18.091,-0.00248785283458259
18.107,-0.0029125050562315
18.123,-0.00329542413367709
18.139,-0.00364048696290961
18.155,-0.00395273162524966
18.171,-0.00423728928799926
18.187,-0.00449838813918048
18.203,-0.00473852372357866
18.219,-0.00495786075040112
18.235,-0.00515390262437092
18.251,-0.00532144170349551
18.267,-0.00545278609028444
18.284,-0.00553824497396308
18.3,-0.00556684088065633
18.316,-0.00552720161774257
18.332,-0.00540856732391701
18.348,-0.00520183089364704
18.364,-0.00490051651590744
18.38,-0.00450159529494155
18.396,-0.00400604251093369
18.412,-0.00341905983162373
18.428,-0.00274991711195785
18.444,-0.00201140865581233
18.46,-0.00121896147604923
18.476,-0.000389471435173214
18.492,0.000460027062354526
18.508,0.00131373258525772
18.524,0.00215835574875769
18.54,0.00298417583904603
18.556,0.00378575995731572
18.572,0.00456225299019889
18.589,0.00531717570365078
18.604,0.00605770229155178
18.62,0.00679342756225865
18.636,0.00753467660797133
18.653,0.00829045543041973
18.669,0.00906618748838765
18.685,0.00986142215778279
18.701,0.0106677276710755
18.717,0.011466987449075
18.733,0.0122303057485354
18.749,0.0129177012358161
18.765,0.0134787291631763
18.781,0.0138541238550876
18.797,0.0139784903596895
18.813,0.0137839962800929
18.829,0.0132049260605302
18.845,0.0121828691291857
18.861,0.0106722297705451
18.878,0.00864567867138361
18.893,0.0060991222407521
18.909,0.0030557541071384
18.926,-0.000431222574854263
18.942,-0.00427755560141999
18.958,-0.00836885549773858
18.974,-0.0125636194610121
18.99,-0.0166983964742931
19.006,-0.0205949634401324
19.022,-0.0240692060286089
19.038,-0.0269412326184567
19.054,-0.029046121128356
19.07,-0.030244612063425
19.086,-0.0304330110323559
19.102,-0.0295515542948831
19.118,-0.0275905370205313
19.134,-0.024593618909938
19.15,-0.020657905315053
19.166,-0.0159306380376709
19.183,-0.0106025915564753
19.198,-0.00489852726108472
19.215,0.000934715492696987
19.23,0.00664173341292726
19.247,0.0119727956826978
19.263,0.0166978550887425
19.279,0.0206193873766588
19.295,0.0235831860489296
19.311,0.0254863864889077
19.327,0.0262822017606044
19.343,0.0259811007232907
19.359,0.0246484217870478
19.375,0.0223986701969949
19.391,0.019386975010032
19.407,0.0157983695320322
19.423,0.0118356941367698
19.439,0.00770699320417922
19.456,0.00361328285819021
19.472,-0.000262494135416395
19.488,-0.00376462556081258
19.504,-0.00677135779080518
19.521,-0.00919884826795113
19.536,-0.0110022174951294
19.552,-0.0121738085015676
19.568,-0.0127389837205456
19.584,-0.0127499774571898
19.6,-0.0122784593618984
19.616,-0.0114075395123436
19.632,-0.0102239535618235
19.648,-0.00881110818528305
19.664,-0.00724354974053233
19.68,-0.00558325302487377
19.696,-0.00387792620973528
19.712,-0.00216131278040628
19.728,-0.000455266952675592
19.744,0.00122679233777119
19.76,0.00287557088187614
19.776,0.00448133386997332
19.792,0.00602971636263551
19.808,0.00749850894088857
19.824,0.00885591492957895
19.841,0.0100605951204379
19.857,0.0110635725551767
19.873,0.0118118049084594
19.889,0.0122529993369647
19.905,0.0123410867571758
19.92,0.0120417046909029
19.937,0.0113370501018548
19.953,0.0102295388397221
19.969,0.00874383848842013
19.985,0.00692702017521485
20.001,0.00484677833411323
20.017,0.00258785773383082
20.033,0.000246977486791327
20.049,-0.00207334899116612
20.065,-0.00427161835993118
20.081,-0.00625423038611698
20.097,-0.00794191559409926
20.113,-0.00927517749626897
20.129,-0.0102183143536003
20.145,-0.0107617033742897
20.161,-0.010922159931235
20.177,-0.010741313147021
20.193,-0.0102820667417333
20.209,-0.00962334842596659
20.226,-0.00885349702483574
20.242,-0.00806278275106634
20.258,-0.00733567475657174
20.274,-0.00674352918303914
20.29,-0.00633834984941797
20.305,-0.00614817309230492
20.322,-0.00617446891969637
20.338,-0.00639176329958798
20.354,-0.00674949934799419
20.37,-0.00717598594018842
20.386,-0.00758413604133262
20.402,-0.00787857264309168
20.418,-0.00796357929111177
20.434,-0.00775130224868307
20.45,-0.00716958015645997
20.466,-0.00616878851494268
20.482,-0.00472714190790697
20.498,-0.00285399650729846
20.514,-0.00059083532370768
20.53,0.00199020833922982
20.546,0.00479023663765571
20.562,0.00768962121608689
20.578,0.0105557264148149
20.594,0.0132517023663131
20.611,0.0156456301586423
20.627,0.0176192748499905
20.642,0.0190757466100714
20.659,0.0199454797930527
20.675,0.0201901054218561
20.691,0.0198039981541912
20.707,0.0188134987228769
20.723,0.0172740162445572
20.739,0.015265374670795
20.755,0.0128858706490632
20.771,0.0102455591693431
20.787,0.00745929040064335
20.803,0.00463999538212215
20.819,0.00189266163467156
20.835,-0.000690648085598923
20.851,-0.00303449406562218
20.867,-0.00508235980197649
20.883,-0.00679755737900856
20.899,-0.00816284084966229
20.915,-0.00917890631474643
20.931,-0.00986201015296253
20.947,-0.0102409673538816
20.963,-0.0103538006284392
20.979,-0.0102442993008321
20.996,-0.0099587180609609
21.011,-0.00954280366293636
21.028,-0.00903928636678646
21.043,-0.0084859166377571
21.06,-0.00791407389359486
21.076,-0.00734793218201633
21.092,-0.00680414216889769
21.108,-0.00629197662217263
21.124,-0.00581388131632669
21.14,-0.00536637068757762
21.156,-0.00494120522481616
21.172,-0.00452678242516448
21.188,-0.00410966307304595
21.204,-0.00367614178980777
21.22,-0.00321376052947115
21.236,-0.00271266041606726
21.252,-0.00216667333428321
21.268,-0.00157407081289416
21.284,-0.000937913126912691
21.3,-0.000265973981291206
21.316,0.000429746415816116
21.332,0.00113386713563566
21.349,0.00182874216240166
21.365,0.00249573361304526
21.381,0.00311652514341619
21.396,0.00367436707479318
21.413,0.00415515954783943
21.429,0.00454829685929094
21.445,0.00484721714847512
21.461,0.00504962862146099
21.477,0.00515741327145182
21.493,0.00517623568881275
21.509,0.00511490544428927
21.525,0.00498455786483311
21.541,0.00479772949974466
21.557,0.00456740754970144
21.573,0.00430612524456318
21.589,0.00402516179148528
21.605,0.00373389236023954
21.621,0.00343932260412658
21.637,0.00314583092851808
21.653,0.00285512808297936
21.669,0.00256642850215692
21.685,0.00227681324197439
21.701,0.00198175233806415
21.717,0.00167574680887413
21.733,0.00135304806464449
21.749,0.00100841317150599
21.765,0.000637854312188727
21.782,0.000239337075229257
21.798,-0.000186624421686079
21.813,-0.000636533016027304
21.83,-0.00110369130334772
21.846,-0.0015782488797974
21.862,-0.00204754320152466
21.878,-0.00249673891726957
21.894,-0.00290974162773068
21.91,-0.00327033004664279
21.926,-0.00356341813765603
21.942,-0.00377633129471688
21.958,-0.00389996504167339
21.974,-0.00392969673039697
21.99,-0.00386594210110121
22.006,-0.00371428588854754
22.022,-0.00348516134896733
22.038,-0.00319310027862422
22.054,-0.00285561838621539
22.07,-0.00249183731023917
22.086,-0.0021209699930515
22.102,-0.00176080770940541
22.118,-0.00142634481215928
22.135,-0.00112866286575215
22.15,-0.000874171316986436
22.167,-0.000664269512746195
22.182,-0.000495457460988476
22.198,-0.00035988331275688
22.214,-0.000246277296194219
22.23,-0.000141187828594705
22.247,-3.04086115966407e-05
22.263,9.95315691674151e-05
22.279,0.000259949304934779
22.295,0.000458781576714876
22.311,0.000699659859342571
22.327,0.00098136137821546
22.343,0.00129768530553619
22.359,0.00163776792030581
22.375,0.0019868140170523
22.391,0.00232718557215259
22.407,0.00263975769010242
22.423,0.00290542886380742
22.439,0.00310665857148283
22.455,0.00322890255911719
22.471,0.00326182716476735
22.487,0.00320020620351155
22.503,0.00304443061498898
22.519,0.00280058786541188
22.535,0.00248009555327077
22.551,0.00209890421026202
22.567,0.00167631823299523
22.583,0.00123351799986579
22.599,0.000791895819542606
22.616,0.000371340658966622
22.632,-1.1379426889291e-05
22.648,-0.000343985303392881
22.664,-0.000619665979671045
22.68,-0.000837559841837523
22.696,-0.00100267222524454
22.712,-0.00112521422197832
22.728,-0.00121940112657099
22.744,-0.00130180386128738
22.76,-0.00138939937634529
22.776,-0.00149750777508268
22.792,-0.00163782549241539
22.808,-0.00181676139639305
22.824,-0.00203425791705845
22.84,-0.00228323584845935
22.856,-0.00254974352065463
22.872,-0.00281382343390998
22.888,-0.00305103714790305
22.904,-0.00323451882968859
22.92,-0.00333736912389973
22.936,-0.00333516373605578
22.952,-0.00320834068357817
22.968,-0.00294424617604571
22.984,-0.00253865654599619
23.001,-0.00199664541102198
23.017,-0.00133272488538095
23.033,-0.000570252128650758
23.049,0.000259847244781206
23.065,0.00112093419765061
23.081,0.00197294196889165
23.097,0.00277491383994345
23.113,0.00348759899677971
23.129,0.00407591517033192
23.145,0.00451110588028392
23.161,0.00477245034829531
23.177,0.00484842038350934
23.193,0.00473721930493674
23.209,0.0044466841577088
23.225,0.00399358242840613
23.241,0.00340238120901302
23.257,0.00270360187695957
23.273,0.00193189307442744
23.289,0.00112396127685379
23.305,0.000316496077245623
23.321,-0.000455780956778712
23.337,-0.00116183073870408
23.353,-0.00177568676026043
23.369,-0.00227746535681912
23.386,-0.00265397146965954
23.402,-0.00289889913118061
23.418,-0.00301264463487631
23.434,-0.00300176819678626
23.45,-0.00287815777319301
23.466,-0.00265796419807883
23.482,-0.00236038710238825
23.498,-0.00200639422514959
23.514,-0.00161745288032964
23.53,-0.0012143448583887
23.546,-0.000816128622813743
23.562,-0.000439304460752909
23.578,-9.72248219507233e-05
23.594,0.000200228320832102
23.61,0.000446701169124092
23.626,0.000639185257605835
23.642,0.000777636632437549
23.659,0.000864453820332928
23.675,0.000903881175285949
23.691,0.000901406212471345
23.706,0.000863210599207933
23.722,0.000795716072601973
23.739,0.000705244511530707
23.755,0.000597791791878804
23.771,0.000478901404023593
23.787,0.000353616892562715
23.803,0.000226490492211065
23.819,0.000101625852688595
23.835,-1.72666009132748e-05
23.851,-0.00012682190084266
23.867,-0.000223997725801925
23.883,-0.000306089191236343
23.899,-0.000370787004674979
23.915,-0.000416275178685176
23.931,-0.000441352926311682
23.947,-0.000445554757660995
23.963,-0.000429237726755972
23.979,-0.000393608240467734
23.995,-0.000340671320291389
24.011,-0.000273098618957168
24.027,-0.000194025502077085
24.043,-0.000106801479763875
24.059,-1.47296290504351e-05
24.076,7.91654180138758e-05
24.091,0.000172307224401591
24.107,0.000262653757773478
24.123,0.000348691707506861
24.14,0.000429341152054573
24.155,0.000503783094714698
24.172,0.000571234505626801
24.188,0.000630707412210531
24.204,0.000680795913434275
24.22,0.0007195355408675
24.236,0.000744373354107446
24.252,0.000752274729563342
24.268,0.000739974006325728
24.284,0.000704352584943814
24.3,0.000642903859743908
24.316,0.000554225160970811
24.332,0.000438466817810829
24.348,0.000297668380833883
24.364,0.000135921614494456
24.38,-4.06808812588285e-05
24.396,-0.000224325097374389
24.412,-0.000405965555945924
24.428,-0.000575979279834815
24.444,-0.000724915370761763
24.46,-0.000844258848302291
24.476,-0.000927124258881326
24.493,-0.000968802776422351
24.509,-0.000967106582800666
24.525,-0.000922482462988637
24.541,-0.000837896141756197
24.557,-0.00071851479892639
24.573,-0.000571235214845058
24.589,-0.000404117936520137
24.605,-0.000225792513963809
24.621,-4.489515685174e-05
24.637,0.000130410351496685
24.653,0.000292793462242828
24.669,0.000435984609518572
24.685,0.000554877294063684
24.701,0.000645530681246421
24.717,0.000705108964074968
24.733,0.000731794180168002
24.749,0.000724704048564867
24.765,0.000683840044584886
24.781,0.00061008360702622
24.798,0.000505247679059331
24.814,0.000372175824318446
24.83,0.000214863945586029
24.846,3.8564358789326e-05
24.862,-0.000150176331692693
24.877,-0.000343592358685489
24.894,-0.000532922331547601
24.91,-0.000708797318156129
24.926,-0.000861783769610629
24.942,-0.000983041893546762
24.958,-0.00106503199080461
24.974,-0.00110218185810423
24.99,-0.0010914237991419
25.006,-0.00103252256090206
25.022,-0.00092814308976703
25.038,-0.000783643447999875
25.054,-0.000606616600734967
25.07,-0.000406237947321044
25.086,-0.000192497040477074
25.102,2.46008836162626e-05
25.118,0.000235782380736509
25.134,0.000433131607568518
25.15,0.000610537642451176
25.166,0.000763925341485066
25.182,0.000891256977905445
25.198,0.000992320312214292
25.214,0.00106834454003242
25.231,0.00112150487386388
25.247,0.0011543873956972
25.263,0.00116948600762669
25.279,0.00116879180335374
25.295,0.00115351561676801
25.311,0.00112396348128613
25.327,0.00107956614067414
25.343,0.00101904707090844
25.359,0.000940698344579077
25.375,0.000842722902150859
25.391,0.000723597800229162
25.407,0.000582414524430561
25.423,0.00041915773883158
25.439,0.000234894147520262
25.455,3.18596384399318e-05
25.471,-0.000186548045423587
25.487,-0.000415849278941521
25.503,-0.000650608152748263
25.519,-0.000884580649715378
25.535,-0.00111087198384844
25.552,-0.0013221012321937
25.567,-0.00151058195461929
25.583,-0.0016685344844817
25.599,-0.00178834645852898
25.616,-0.00186289185589944
25.632,-0.0018859073824046
25.648,-0.00185241257592546
25.664,-0.00175914941914727
25.68,-0.00160500871468464
25.696,-0.00139140300391962
25.712,-0.00112254001209325
25.728,-0.000805550194795539
25.744,-0.000450430874025102
25.76,-6.9786638931482e-05
25.776,0.000321634912988166
25.792,0.000707596383989334
25.808,0.00107118297366558
25.824,0.00139573009810378
25.84,0.00166580729132256
25.856,0.00186818661159267
25.872,0.00199271772631769
25.889,0.00203303615889934
25.904,0.00198704537902008
25.92,0.00185713305870047
25.936,0.00165010303385179
25.952,0.00137682688642515
25.969,0.00105164213589754
25.985,0.000691543895581787
26.001,0.000315229351132145
26.017,-5.7940337434203e-05
26.033,-0.000408995300916992
26.049,-0.000720366653172082
26.065,-0.000976795282372669
26.081,-0.00116609674983852
26.097,-0.00127975427922284
26.113,-0.00131332595794267
26.129,-0.00126666209129017
26.145,-0.00114393229176042
26.161,-0.000953461707924148
26.177,-0.000707377072675941
26.193,-0.000421067941976795
26.209,-0.000112473314512137
26.226,0.000198793184604638
26.241,0.000492461116355422
26.257,0.000748732832375172
26.273,0.000949474462166782
26.289,0.00107939961677398
26.305,0.00112716626027086
26.321,0.00108630418445533
26.337,0.000955893158017604
26.353,0.000740919875291468
26.37,0.00045225643758483
26.386,0.00010622500469362
26.402,-0.000276257039853583
26.418,-0.000670920581952945
26.434,-0.00105170681016237
26.45,-0.00139254076766115
26.466,-0.00166917989038734
26.482,-0.00186098432090794
26.498,-0.00195245634947278
26.514,-0.00193441452797786
26.53,-0.00180470040919091
26.546,-0.0015683578824713
26.562,-0.00123727232032506
26.578,-0.00082930486285806
26.594,-0.000367001400228994
26.61,0.000124008802932802
26.626,0.000616787053449849
26.642,0.00108488464366094
26.658,0.00150402449230589
26.674,0.00185353919647696
26.69,0.00211747006430768
26.706,0.00228527035527028
26.722,0.00235209550693799
26.739,0.00231869766542636
26.755,0.00219096867229783
26.771,0.00197919497229862
26.787,0.00169710170404599
26.803,0.00136077272315288
26.819,0.000987537014699714
26.835,0.000594907556231809
26.851,0.000199645784544065
26.867,-0.000182994484678743
26.883,-0.000539812218967043
26.899,-0.00085998492599021
26.915,-0.00113518859727726
26.931,-0.00135954412789027
26.947,-0.00152943461175948
26.963,-0.00164324225359563
26.979,-0.00170105126723473
26.995,-0.00170435552318297
27.011,-0.00165579894506991
27.027,-0.00155896579996055
27.044,-0.00141822923366698
27.059,-0.00123865963718602
27.075,-0.00102598838569442
27.091,-0.000786615734482624
27.108,-0.00052764388321358
27.124,-0.000256909447119082
27.14,1.70134294958825e-05
27.156,0.000284867273676342
27.172,0.000536848601822577
27.188,0.000762851075794486
27.204,0.000952829732404637
27.22,0.00109728671988166
27.236,0.00118785897190465
27.252,0.00121796852117915
27.268,0.00118348076929022
27.284,0.00108330590497288
27.3,0.000919873430494132
27.316,0.000699410110125565
27.332,0.000431959752228604
27.348,0.000131101044631578
27.364,-0.000186652669305104
27.38,-0.00050275268887921
27.396,-0.000797757165917277
27.412,-0.00105262767399454
27.429,-0.00125006954024023
27.445,-0.00137579677578982
27.461,-0.00141960846731999
27.476,-0.00137618291801112
27.493,-0.00124552506822877
27.509,-0.00103303685687326
27.525,-0.000749213970306608
27.541,-0.000409001464904515
27.557,-3.08628823114013e-05
27.573,0.000364367171781266
27.589,0.000754767435258989
27.605,0.00111866693467625
27.621,0.00143594884909245
27.637,0.0016892385262499
27.653,0.00186490157183257
27.669,0.00195379316469496
27.685,0.00195171913062021
27.701,0.00185958950796261
27.717,0.00168326505350581
27.733,0.00143311661449844
27.749,0.00112333588498893
27.766,0.000771051372193671
27.781,0.000395312733263625
27.798,1.60085965238138e-05
27.813,-0.000347221814774886
27.83,-0.000676031492863741
27.846,-0.000954319770615987
27.862,-0.00116906203726497
27.878,-0.0013109861819627
27.894,-0.00137507277716816
27.91,-0.0013608589640202
27.926,-0.00127252570545633
27.942,-0.00111874732386137
27.958,-0.00091228529518748
27.974,-0.000669318278054267
27.99,-0.00040851766636101
28.006,-0.000149900339257333
28.022,8.64854463666055e-05
28.038,0.000281961944814631
28.054,0.000420613399740243
28.07,0.000490556941269093
28.086,0.000484981225129775
28.102,0.000402852427790117
28.118,0.000249210877931365
28.134,3.50141261847532e-05
28.15,-0.000223481512049245
28.166,-0.000505773578681473
28.183,-0.000788540925391947
28.198,-0.00104735810431521
28.214,-0.00125858246955619
28.23,-0.00140127537298459
28.246,-0.00145899970070902
28.263,-0.00142132905872599
28.279,-0.00128491541357658
28.295,-0.00105399346451611
28.311,-0.000740248861881833
28.327,-0.000362038553760987
28.343,5.6982528544358e-05
28.359,0.000489712674304536
28.375,0.000907767404969105
28.391,0.00128375943937554
28.407,0.00159348622206628
28.423,0.00181782527083791
28.439,0.00194416492702352
28.455,0.00196724303088643
28.471,0.00188932653368504
28.487,0.00171973511898656
28.503,0.00147378189509578
28.519,0.00117126350039464
28.535,0.000834671534402482
28.551,0.000487312328658423
28.567,0.000151513521394285
28.584,-0.000152931535537937
28.6,-0.000409970894993666
28.616,-0.000608089545633916
28.632,-0.000740679209721526
28.648,-0.000806012840192627
28.664,-0.000806888753613535
28.68,-0.000750029488268849
28.696,-0.000645324890707839
28.712,-0.000504999396174051
28.728,-0.000342764587685766
28.744,-0.000172996295645347
28.76,-9.95605910632509e-06
28.776,0.000132937859176637
28.792,0.0002437930072245
28.808,0.000312881540121848
28.824,0.000333227612118566
28.84,0.0003011177680409
28.856,0.000216489890475999
28.872,8.31447337672638e-05
28.888,-9.12749580211132e-05
28.905,-0.00029557946090274
28.921,-0.000515619905549445
28.937,-0.000735156865512709
28.953,-0.000936962302665853
28.969,-0.00110407434355104
28.985,-0.00122110074145518
29.001,-0.00127545629205572
29.017,-0.00125842200174063
29.033,-0.00116592887531854
29.049,-0.000998995481968946
29.065,-0.000763782025982434
29.081,-0.000471258694094422
29.097,-0.000136518121840991
29.113,0.00022221095741116
29.129,0.000584770208412423
29.145,0.000930404520772938
29.161,0.00123911959561674
29.177,0.00149296329527166
29.193,0.00167713958988696
29.209,0.00178088273677854
29.225,0.00179804438738882
29.241,0.00172737361224454
29.257,0.00157249563323685
29.273,0.00134161541961083
29.289,0.00104698391612571
29.305,0.00070416820835935
29.321,0.00033116701754841
29.337,-5.25864239221698e-05
29.354,-0.000427289877855072
29.37,-0.000773858628637513
29.386,-0.0010749822314361
29.402,-0.00131609749535118
29.418,-0.0014862216479617
29.434,-0.00157858975732282
29.45,-0.00159104407038487
29.466,-0.00152613161833747
29.482,-0.00139088248598927
29.498,-0.00119626606080094
29.514,-0.000956354485145814
29.53,-0.00068725565626473
29.546,-0.000405905727775832
29.562,-0.000128828175515127
29.578,0.000129029532786348
29.594,0.000355279811424345
29.61,0.000540817538777257
29.626,0.00068022701867036
29.642,0.000771850723822074
29.658,0.000817530087717838
29.674,0.000822059603115239
29.69,0.000792421839650728
29.706,0.000736890392189179
29.722,0.000664098432527659
29.738,0.000582171008741543
29.754,0.00049800841394933
29.771,0.000416786278519369
29.786,0.000341708722197834
29.803,0.00027401860827622
29.819,0.000213237808352973
29.835,0.000157584338073592
29.851,0.000104496319995899
29.867,5.11872206088808e-05
29.883,-4.83801873320519e-06
29.899,-6.53628260297132e-05
29.915,-0.000131172445515627
29.931,-0.000201916429551068
29.947,-0.000276113841321059
29.963,-0.000351277328543383
29.979,-0.000424122132044404
29.995,-0.00049082405945799
30.011,-0.000547294365812874
30.027,-0.000589446306944264
30.043,-0.000613436411100716
30.059,-0.000615873633422549
30.075,-0.000594000620912708
30.091,-0.000545859069649751
30.107,-0.000470451275354804
30.123,-0.000367902644169786
30.139,-0.000239619530778956
30.155,-8.8427567442081e-05
30.171,8.13312534734536e-05
30.188,0.00026376954583105
30.204,0.000451522060739729
30.22,0.000635933821837173
30.236,0.000807382740373517
30.252,0.000955738841444288
30.268,0.00107095050914959
30.284,0.00114373341771819
30.3,0.00116631878004589
30.316,0.00113319884616897
30.332,0.00104179510106529
30.348,0.00089297080691087
30.364,0.00069131513846579
30.38,0.00044514220313163
30.396,0.000166174315776862
30.412,-0.000131088140105147
30.428,-0.000430272670104083
30.444,-0.000714246114922037
30.46,-0.000966335889113825
30.476,-0.0011715509560042
30.492,-0.00131769014651244
30.508,-0.00139623481734161
30.524,-0.00140294435511228
30.54,-0.00133810590026824
30.556,-0.00120642860313773
30.573,-0.00101660960534713
30.589,-0.000780628235415147
30.604,-0.000512845374778898
30.621,-0.000228996299995508
30.637,5.4833637498797e-05
30.653,0.000323170368753967
30.669,0.00056198638399086
30.685,0.000759367980629644
30.701,0.000905994651015098
30.717,0.000995431233710711
30.733,0.00102425015470275
30.749,0.000992012462221295
30.765,0.00090114114287327
30.781,0.000756717413732864
30.797,0.000566220861536799
30.813,0.000339220985291278
30.829,8.70161528496983e-05
30.845,-0.000177790070672777
30.861,-0.000441784584318089
30.877,-0.000691314083524267
30.893,-0.000913115818072514
30.909,-0.0010949807383906
30.925,-0.00122640546552845
30.941,-0.00129918101769196
30.957,-0.00130786520854258
30.973,-0.0012500928420296
30.99,-0.00112669352141795
31.006,-0.000941609213482149
31.022,-0.000701628193763708
31.037,-0.000415973096467533
31.054,-9.57940498534784e-05
31.07,0.000246378774365674
31.086,0.000597175365289709
31.102,0.000942885440485335
31.118,0.00126990223949995
31.134,0.00156511254530491
31.15,0.00181624820932182
31.166,0.0020122228173608
31.182,0.00214347811633516
31.198,0.00220235564400959
31.214,0.00218349127293765
31.23,0.00208421032556605
31.246,0.00190488482380928
31.262,0.00164920601521539
31.279,0.00132432577460803
31.294,0.000940828319459842
31.311,0.000512505667901838
31.327,5.59241626920829e-05
31.343,-0.000410215119257719
31.359,-0.000865902181584325
31.375,-0.00129079294267564
31.391,-0.00166528087525278
31.407,-0.00197160255805273
31.422,-0.00219490765964987
31.438,-0.0023242202057937
31.455,-0.00235321843890819
31.471,-0.0022807683793768
31.487,-0.00211116187441823
31.503,-0.00185402939033907
31.519,-0.00152391677205593
31.535,-0.00113953364142904
31.551,-0.000722701710725589
31.567,-0.000297054901909216
31.583,0.00011343237939716
31.599,0.000485990234715822
31.615,0.000800555950585924
31.631,0.00104111128066272
31.647,0.00119673815887034
31.663,0.00126229933390778
31.679,0.00123868450292171
31.695,0.0011326016889473
31.711,0.000955933344594829
31.727,0.000724714103498183
31.743,0.000457819570033272
31.76,0.000175480331833776
31.775,-0.00010225013906803
31.791,-0.000356943248589202
31.808,-0.000573039917495721
31.824,-0.000738795871789316
