Timestamp,S1_X,S1_Y,S1_Z,S1_p,S1_r,S2_X,S2_Y,S2_Z,S2_p,S2_r
2025-11-05 17:45:44.911,-0.13,-0.03,0.99,-7.29,-1.69,-0.42,0.07,0.88,-24.83,4.29
2025-11-05 17:45:44.925,-0.13,-0.04,0.98,-7.63,-2.27,-0.42,0.04,0.88,-24.83,2.54
2025-11-05 17:45:44.937,-0.15,-0.04,1.02,-8.42,-2.52,-0.46,0.04,0.93,-27.07,2.64
2025-11-05 17:45:44.949,-0.18,-0.04,1.11,-10.58,-1.82,-0.52,0.06,1.04,-31.17,3.21
2025-11-05 17:45:44.962,-0.14,-0.01,1.03,-7.86,-0.32,-0.43,0.12,0.89,-25.7,7.74
2025-11-05 17:45:44.974,-0.13,-0.03,0.95,-7.18,-1.89,-0.39,0.05,0.8,-22.87,3.36
2025-11-05 17:45:44.987,-0.11,-0.03,0.95,-6.28,-1.53,-0.39,0.07,0.81,-22.75,4.93
2025-11-05 17:45:44.999,-0.12,-0.04,0.97,-6.73,-2.07,-0.4,0.06,0.88,-23.6,3.7
2025-11-05 17:45:45.012,-0.12,-0.05,0.98,-6.73,-3.07,-0.4,0.03,0.88,-23.72,2.04
2025-11-05 17:45:45.024,-0.13,-0.06,1.02,-7.41,-3.41,-0.43,0.02,0.93,-25.32,1.33
2025-11-05 17:45:45.037,-0.15,-0.04,1.03,-8.76,-2.28,-0.47,0.03,0.98,-28.33,1.6
2025-11-05 17:45:45.050,-0.15,-0.03,1.04,-8.76,-1.5,-0.45,0.1,0.94,-26.94,5.82
2025-11-05 17:45:45.063,-0.13,0.0,0.98,-7.29,0.23,-0.4,0.09,0.85,-23.85,5.76
2025-11-05 17:45:45.078,-0.1,-0.03,0.96,-5.94,-1.64,-0.38,0.07,0.81,-22.39,5.08
2025-11-05 17:45:45.090,-0.12,-0.03,0.97,-6.62,-1.85,-0.4,0.07,0.86,-23.48,4.82
2025-11-05 17:45:45.103,-0.13,-0.04,0.99,-7.29,-2.47,-0.42,0.04,0.91,-24.71,2.83
2025-11-05 17:45:45.116,-0.12,-0.03,0.99,-6.84,-1.8,-0.41,0.07,0.88,-24.34,4.3
2025-11-05 17:45:45.128,-0.12,-0.04,1.01,-7.07,-2.22,-0.43,0.05,0.91,-25.57,2.94
2025-11-05 17:45:45.141,-0.14,-0.02,1.03,-8.08,-1.31,-0.46,0.06,0.96,-27.07,3.74
2025-11-05 17:45:45.154,-0.15,-0.01,1.06,-8.65,-0.42,-0.46,0.1,0.93,-27.57,6.09
2025-11-05 17:45:45.167,-0.13,-0.01,0.98,-7.18,-0.46,-0.41,0.08,0.86,-24.34,5.08
2025-11-05 17:45:45.180,-0.12,-0.04,0.96,-6.96,-2.09,-0.41,0.04,0.84,-24.09,2.92
2025-11-05 17:45:45.193,-0.13,-0.04,1.0,-7.41,-2.45,-0.43,0.07,0.89,-25.2,4.25
2025-11-05 17:45:45.206,-0.12,-0.02,1.0,-7.07,-1.12,-0.41,0.08,0.88,-24.34,5.21
2025-11-05 17:45:45.218,-0.12,-0.03,0.97,-7.07,-1.96,-0.41,0.05,0.87,-24.21,3.62
2025-11-05 17:45:45.231,-0.13,-0.02,0.99,-7.52,-1.36,-0.42,0.06,0.88,-25.08,4.07
2025-11-05 17:45:45.250,-0.15,-0.02,1.02,-8.42,-1.1,-0.45,0.08,0.93,-26.94,4.7
