Timestamp,S1_X,S1_Y,S1_Z,S1_p,S1_r,S2_X,S2_Y,S2_Z,S2_p,S2_r
2025-11-05 08:56:17.086,-0.15,-0.45,0.88,-8.54,-27.12,-0.15,-0.69,0.72,-8.88,-43.66
2025-11-05 08:56:17.098,-0.15,-0.44,0.88,-8.42,-26.77,-0.16,-0.7,0.72,-8.99,-44.14
2025-11-05 08:56:17.110,-0.15,-0.45,0.88,-8.65,-26.87,-0.16,-0.7,0.72,-8.99,-44.14
2025-11-05 08:56:17.122,-0.15,-0.45,0.88,-8.88,-26.92,-0.16,-0.7,0.72,-9.1,-44.22
2025-11-05 08:56:17.134,-0.12,-0.49,0.91,-6.84,-28.22,-0.17,-0.6,0.8,-9.78,-36.8
2025-11-05 08:56:17.146,-0.1,-0.41,0.79,-5.94,-27.81,-0.1,-0.72,0.71,-5.72,-45.08
2025-11-05 08:56:17.158,-0.17,-0.42,0.92,-10.01,-24.53,-0.17,-0.75,0.68,-9.78,-47.91
2025-11-05 08:56:17.170,-0.14,-0.44,0.91,-7.86,-25.68,-0.19,-0.59,0.86,-11.15,-34.17
2025-11-05 08:56:17.183,-0.2,-0.5,0.99,-11.61,-26.88,-0.23,-0.71,0.8,-13.55,-41.89
2025-11-05 08:56:17.195,-0.07,-0.46,0.93,-3.81,-26.18,-0.26,-0.78,0.66,-15.29,-49.51
2025-11-05 08:56:17.207,-0.04,-0.17,0.75,-2.01,-13.12,0.03,-0.33,0.56,1.79,-30.88
2025-11-05 08:56:17.219,-0.08,-0.49,1.04,-4.37,-25.25,-0.03,-0.9,0.69,-1.45,-52.77
2025-11-05 08:56:17.231,-0.06,-0.52,0.84,-3.47,-31.43,-0.13,-0.67,0.76,-7.52,-41.32
2025-11-05 08:56:17.243,0.02,-0.48,1.0,1.34,-25.58,-0.06,-0.6,0.84,-3.58,-35.4
2025-11-05 08:56:17.255,-0.19,-0.53,1.0,-10.69,-27.76,-0.21,-0.75,0.69,-12.06,-47.26
2025-11-05 08:56:17.267,-0.19,-0.55,0.95,-10.69,-30.12,-0.21,-0.72,0.71,-12.06,-45.39
2025-11-05 08:56:17.279,-0.25,-0.33,1.0,-14.36,-18.27,-0.38,-0.66,0.78,-22.39,-40.34
2025-11-05 08:56:17.291,-0.24,-0.34,1.07,-14.02,-17.77,-0.19,-0.57,0.84,-11.03,-34.3
2025-11-05 08:56:17.303,-0.4,-0.28,0.79,-23.6,-19.48,-0.44,-0.8,0.84,-25.94,-43.57
2025-11-05 08:56:17.315,-0.3,-0.36,0.91,-17.74,-21.5,-0.27,-0.48,0.73,-15.75,-33.48
2025-11-05 08:56:17.327,-0.5,-0.13,0.94,-29.74,-8.18,-0.67,-0.69,0.74,-42.36,-42.73
2025-11-05 08:56:17.340,-0.49,-0.27,1.23,-29.61,-12.22,-0.57,-0.76,1.37,-35.04,-29.09
2025-11-05 08:56:17.352,-0.51,-0.26,1.26,-30.91,-11.75,-0.54,-0.86,1.37,-33.02,-32.17
2025-11-05 08:56:17.363,-0.5,-0.28,1.17,-30.26,-13.52,-0.52,-0.87,1.27,-31.17,-34.42
2025-11-05 08:56:17.375,-0.47,-0.23,1.04,-28.21,-12.61,-0.47,-0.72,1.0,-28.33,-35.81
2025-11-05 08:56:17.387,-0.39,-0.15,0.87,-22.87,-9.84,-0.39,-0.43,0.76,-22.87,-29.62
2025-11-05 08:56:17.399,-0.36,-0.1,0.73,-21.3,-8.09,-0.32,-0.17,0.53,-18.68,-17.73
2025-11-05 08:56:17.412,-0.25,-0.04,0.68,-14.25,-3.13,-0.22,-0.16,0.45,-12.75,-19.47
2025-11-05 08:56:17.424,-0.24,-0.01,0.57,-13.67,-1.18,-0.25,-0.08,0.52,-14.71,-8.73
2025-11-05 08:56:17.437,-0.15,-0.07,0.48,-8.54,-8.1,-0.13,-0.34,-0.04,-7.18,-96.16
2025-11-05 08:56:17.449,-0.18,-0.05,0.54,-10.47,-5.38,-0.15,0.1,0.3,-8.54,17.65
2025-11-05 08:56:17.461,-0.27,0.21,0.73,-15.87,16.17,-0.18,0.16,0.42,-10.12,20.97
2025-11-05 08:56:17.473,-0.29,0.15,0.67,-17.15,12.49,-0.39,0.33,0.82,-23.12,22.01
2025-11-05 08:56:17.485,-0.36,0.16,0.78,-21.3,11.69,-0.5,0.09,1.07,-30.26,4.91
2025-11-05 08:56:17.498,-0.52,0.13,0.91,-31.3,7.94,-0.56,0.06,1.05,-34.09,3.4
2025-11-05 08:56:17.510,-0.58,0.02,0.9,-35.59,1.48,-0.7,-0.09,1.13,-44.21,-4.64
2025-11-05 08:56:17.522,-0.59,0.0,0.98,-35.87,0.23,-0.68,-0.41,1.05,-42.82,-21.19
2025-11-05 08:56:17.535,-0.75,-0.11,1.15,-48.25,-5.6,-0.75,-0.43,1.14,-48.59,-20.41
2025-11-05 08:56:17.547,-0.7,-0.2,0.99,-44.68,-11.22,-0.77,-0.54,1.12,-50.31,-25.8
2025-11-05 08:56:17.559,-0.68,-0.19,0.98,-43.13,-10.94,-0.72,-0.77,1.01,-45.79,-37.31
2025-11-05 08:56:17.571,-0.76,-0.3,0.91,-49.27,-18.21,-0.64,-0.79,0.75,-39.98,-46.52
2025-11-05 08:56:17.584,-0.67,-0.26,0.82,-41.91,-17.57,-0.6,-0.8,0.75,-36.7,-46.73
2025-11-05 08:56:17.596,-0.65,-0.23,0.83,-40.87,-15.71,-0.55,-0.66,0.67,-33.69,-44.83
2025-11-05 08:56:17.608,-0.66,-0.08,0.81,-41.01,-5.9,-0.5,-0.36,0.38,-30.26,-43.79
2025-11-05 08:56:17.620,-0.6,0.04,0.65,-36.98,3.45,-0.5,-0.1,0.55,-30.26,-9.86
2025-11-05 08:56:17.632,-0.57,0.13,0.6,-34.5,12.53,-0.61,-0.01,0.66,-37.69,-0.51
2025-11-05 08:56:17.644,-0.64,0.1,0.75,-39.84,7.27,-0.61,-0.05,0.72,-37.26,-4.18
2025-11-05 08:56:17.656,-0.63,0.13,0.88,-39.26,8.36,-0.65,-0.04,0.98,-40.42,-2.5
2025-11-05 08:56:17.668,-0.7,0.11,1.01,-44.21,6.28,-0.69,-0.24,1.13,-43.59,-11.84
2025-11-05 08:56:17.680,-0.6,0.03,0.96,-36.98,1.99,-0.64,-0.26,1.06,-39.69,-13.81
2025-11-05 08:56:17.692,-0.61,0.04,0.87,-37.54,2.69,-0.57,-0.27,0.83,-34.91,-17.91
2025-11-05 08:56:17.704,-0.74,0.91,0.28,-48.09,73.23,-1.22,-0.46,0.37,,-51.73
2025-11-05 08:56:17.716,-0.62,-0.19,0.74,-38.4,-14.14,-0.76,-0.94,0.75,-49.62,-51.14
2025-11-05 08:56:17.728,-0.74,0.55,0.71,-48.09,37.92,-0.88,-1.68,0.29,-61.04,-80.05
2025-11-05 08:56:17.740,-0.5,-0.15,1.02,-29.87,-8.51,-0.36,-0.15,0.93,-20.94,-9.05
2025-11-05 08:56:17.752,-0.55,0.01,0.65,-33.15,1.21,-0.27,-0.77,0.16,-15.64,-78.19
2025-11-05 08:56:17.765,-0.42,0.14,0.56,-24.95,13.71,-0.3,-0.08,0.13,-17.62,-32.01
2025-11-05 08:56:17.776,-0.43,0.05,0.66,-25.57,4.54,-0.14,-0.05,0.61,-7.97,-4.4
2025-11-05 08:56:17.789,-0.41,0.31,0.64,-24.46,25.93,-0.44,-0.04,0.69,-26.32,-3.57
2025-11-05 08:56:17.801,-0.39,0.33,0.56,-22.87,30.7,-0.4,0.23,0.74,-23.72,17.47
2025-11-05 08:56:17.813,-0.5,-0.09,1.18,-30.0,-4.36,-0.47,-0.16,1.47,-28.21,-6.29
2025-11-05 08:56:17.825,-0.65,0.01,1.28,-40.57,0.26,-0.61,-0.57,1.41,-37.4,-22.18
2025-11-05 08:56:17.837,-0.61,-0.06,1.01,-37.69,-3.44,-0.63,-0.44,0.97,-38.83,-24.5
2025-11-05 08:56:17.849,-0.7,0.27,0.77,-44.05,19.61,-0.66,0.1,0.59,-41.61,9.89
2025-11-05 08:56:17.861,-0.51,1.93,0.52,-30.91,74.91,-0.81,2.35,0.9,-54.34,68.99
2025-11-05 08:56:17.873,-0.59,-0.17,0.75,-36.42,-12.88,-0.29,0.77,1.13,-16.92,34.3
2025-11-05 08:56:17.885,-0.48,0.7,0.59,-28.46,49.6,-0.44,-0.57,0.48,-25.82,-50.0
2025-11-05 08:56:17.897,-0.41,-0.05,0.69,-24.46,-3.91,-0.03,-0.11,0.19,-1.79,-29.3
2025-11-05 08:56:17.909,-0.42,0.69,0.95,-24.71,35.88,-0.41,0.45,0.74,-24.34,31.18
2025-11-05 08:56:17.922,-0.38,0.35,1.01,-22.51,19.36,-0.34,-0.09,0.76,-19.75,-6.45
2025-11-05 08:56:17.933,-0.44,0.27,0.94,-25.94,15.82,-0.43,-0.52,1.58,-25.57,-18.18
2025-11-05 08:56:17.945,-0.53,0.2,0.99,-31.69,11.42,-0.47,-0.24,1.19,-28.21,-11.55
2025-11-05 08:56:17.957,-0.35,0.09,0.91,-20.46,5.41,-0.44,-0.04,0.97,-25.82,-2.43
2025-11-05 08:56:17.969,-0.39,0.18,0.9,-23.12,11.41,-0.37,-0.0,1.15,-21.66,-0.19
2025-11-05 08:56:17.981,-0.38,0.02,1.02,-22.39,0.87,-0.36,0.01,1.22,-21.3,0.37
2025-11-05 08:56:17.993,-0.47,-0.19,0.86,-28.21,-12.38,-0.4,-0.05,1.06,-23.48,-2.73
2025-11-05 08:56:18.005,-0.26,-0.1,1.07,-15.17,-5.53,-0.24,-0.33,0.81,-14.13,-22.37
2025-11-05 08:56:18.016,-0.1,-0.19,0.9,-5.49,-12.09,-0.02,0.08,0.72,-0.9,6.65
2025-11-05 08:56:18.029,-0.11,-0.1,0.9,-6.28,-6.2,-0.02,0.05,0.77,-1.01,3.79
2025-11-05 08:56:18.041,-0.04,0.1,0.85,-2.35,6.92,-0.01,0.03,0.9,-0.56,2.12
2025-11-05 08:56:18.053,-0.06,0.09,1.04,-3.7,5.17,-0.06,0.18,0.95,-3.47,10.61
2025-11-05 08:56:18.065,-0.08,0.05,1.04,-4.71,2.79,-0.09,0.04,1.0,-4.93,2.46
2025-11-05 08:56:18.076,-0.07,-0.06,1.0,-4.26,-3.35,-0.09,-0.04,0.96,-5.04,-2.68
2025-11-05 08:56:18.088,-0.12,-0.16,1.02,-7.07,-9.16,-0.12,-0.19,0.92,-6.73,-11.64
2025-11-05 08:56:18.100,-0.08,-0.23,0.85,-4.48,-15.3,-0.1,-0.25,1.02,-5.72,-13.98
2025-11-05 08:56:18.112,-0.04,-0.14,0.83,-2.13,-9.88,-0.05,-0.09,0.87,-2.91,-6.06
2025-11-05 08:56:18.124,-0.07,-0.09,0.87,-3.92,-5.93,-0.06,-0.11,0.9,-3.58,-7.19
2025-11-05 08:56:18.136,0.01,-0.01,0.91,0.67,-0.37,-0.04,-0.19,0.86,-2.57,-12.18
2025-11-05 08:56:18.148,-0.03,-0.07,1.02,-1.68,-3.83,-0.04,-0.1,0.96,-2.24,-5.91
2025-11-05 08:56:18.160,-0.01,-0.12,1.02,-0.67,-6.91,-0.04,-0.07,1.02,-2.57,-4.16
2025-11-05 08:56:18.172,-0.05,-0.21,1.11,-2.69,-10.86,-0.05,-0.22,1.02,-3.02,-12.17
2025-11-05 08:56:18.184,-0.03,-0.3,1.02,-1.68,-16.37,-0.06,-0.24,1.0,-3.7,-13.3
2025-11-05 08:56:18.196,-0.02,-0.2,0.92,-1.01,-12.43,-0.02,-0.1,0.98,-1.01,-5.68
2025-11-05 08:56:18.208,-0.04,-0.14,0.96,-2.01,-8.07,-0.04,-0.12,0.93,-2.46,-7.27
2025-11-05 08:56:18.220,-0.04,-0.15,1.03,-2.46,-8.4,-0.02,-0.09,1.06,-1.12,-5.07
2025-11-05 08:56:18.232,-0.04,-0.11,1.11,-2.35,-5.53,-0.05,-0.05,1.07,-3.02,-2.62
2025-11-05 08:56:18.245,-0.04,-0.08,1.07,-2.35,-4.38,-0.06,-0.04,1.03,-3.7,-2.27
2025-11-05 08:56:18.257,-0.06,-0.06,1.03,-3.47,-3.58,-0.06,-0.06,1.01,-3.47,-3.21
2025-11-05 08:56:18.269,-0.06,-0.1,0.98,-3.47,-5.7,-0.07,-0.07,0.97,-4.26,-4.39
2025-11-05 08:56:18.282,-0.08,-0.11,0.94,-4.59,-6.89,-0.11,-0.11,0.96,-6.5,-6.64
2025-11-05 08:56:18.294,-0.02,0.03,0.82,-1.34,2.32,-0.07,0.13,0.93,-4.26,7.88
2025-11-05 08:56:18.306,-0.22,-0.13,0.96,-12.64,-7.85,-0.16,-0.01,0.96,-9.44,-0.58
2025-11-05 08:56:18.318,-0.04,0.11,0.97,-2.35,6.68,-0.06,0.2,0.89,-3.47,12.54
2025-11-05 08:56:18.331,0.03,0.22,0.87,1.9,14.25,-0.05,0.2,0.96,-3.13,11.89
2025-11-05 08:56:18.343,-0.0,0.02,0.94,-0.11,1.42,-0.04,0.05,0.86,-2.01,3.66
2025-11-05 08:56:18.356,0.01,-0.04,0.85,0.56,-2.36,-0.02,-0.02,0.82,-1.23,-1.64
2025-11-05 08:56:18.367,-0.09,-0.25,0.92,-4.93,-14.95,-0.08,-0.27,0.67,-4.59,-22.32
2025-11-05 08:56:18.380,-0.14,-0.56,0.86,-8.2,-32.87,-0.12,-0.83,0.99,-6.62,-39.86
2025-11-05 08:56:18.392,-0.31,0.38,1.02,-17.97,20.16,-0.3,0.21,0.53,-17.74,22.17
2025-11-05 08:56:18.404,-0.15,0.15,1.05,-8.54,8.01,-0.28,0.4,1.01,-16.33,21.55
2025-11-05 08:56:18.416,-0.22,0.17,1.08,-12.87,8.81,-0.29,0.29,1.39,-17.04,11.71
2025-11-05 08:56:18.428,-0.27,0.17,1.34,-15.87,7.16,-0.3,0.23,1.82,-17.27,7.34
2025-11-05 08:56:18.440,-0.28,0.04,1.34,-16.22,1.84,-0.3,0.12,1.7,-17.39,4.08
2025-11-05 08:56:18.452,-0.3,0.03,1.12,-17.62,1.5,-0.33,-0.03,1.03,-19.04,-1.85
2025-11-05 08:56:18.465,-0.3,-0.05,1.09,-17.5,-2.86,-0.33,-0.19,0.94,-19.04,-11.65
2025-11-05 08:56:18.477,-0.3,-0.07,1.21,-17.39,-3.32,-0.31,-0.11,1.18,-18.33,-5.41
2025-11-05 08:56:18.489,-0.29,0.13,1.29,-17.04,5.6,-0.32,0.16,1.41,-18.68,6.55
2025-11-05 08:56:18.501,-0.3,0.36,1.37,-17.74,14.88,-0.34,0.5,1.39,-20.11,19.85
2025-11-05 08:56:18.513,-0.32,0.45,1.45,-18.8,17.04,-0.4,0.66,1.6,-23.36,22.4
2025-11-05 08:56:18.525,-0.31,0.34,1.48,-18.21,13.09,-0.41,0.45,1.65,-24.09,15.16
2025-11-05 08:56:18.538,-0.36,0.24,1.56,-21.06,8.81,-0.46,0.22,1.53,-27.45,8.21
2025-11-05 08:56:18.550,-0.48,0.2,1.72,-28.46,6.62,-0.56,0.18,1.84,-34.36,5.45
2025-11-05 08:56:18.562,-0.45,0.08,1.65,-26.57,2.78,-0.65,0.16,1.86,-40.72,4.86
2025-11-05 08:56:18.574,-0.43,0.09,1.39,-25.45,3.79,-0.63,0.22,1.56,-39.26,8.2
2025-11-05 08:56:18.586,-0.36,-0.0,0.66,-21.3,-0.17,-0.55,0.07,0.85,-33.29,4.87
2025-11-05 08:56:18.598,-0.07,-0.16,0.08,-3.81,-64.29,-0.28,-0.3,-0.01,-16.1,-91.48
2025-11-05 08:56:18.610,0.16,-0.24,-0.48,9.1,-153.16,0.02,-0.48,-0.91,1.01,-152.03
2025-11-05 08:56:18.622,0.34,-0.25,-0.64,19.87,-158.32,0.4,-0.5,-1.64,23.36,-163.09
2025-11-05 08:56:18.634,0.44,-0.2,-0.7,25.94,-164.35,0.48,-0.33,-1.48,28.46,-167.36
2025-11-05 08:56:18.647,0.4,-0.04,-0.23,23.85,-170.93,0.38,-0.11,-0.71,22.15,-170.97
