Timestamp,S1_X,S1_Y,S1_Z,S1_p,S1_r,S2_X,S2_Y,S2_Z,S2_p,S2_r
2025-11-05 08:54:40.596,-0.14,0.01,1.0,-8.2,0.61,-0.09,-0.01,0.99,-5.44,-0.73
2025-11-05 08:54:40.608,-0.14,0.01,1.0,-8.25,0.62,-0.09,-0.01,0.99,-5.04,-0.57
2025-11-05 08:54:40.620,-0.14,0.01,1.0,-8.2,0.5,-0.09,-0.02,0.99,-4.99,-0.9
2025-11-05 08:54:40.632,-0.14,0.0,1.0,-8.14,0.28,-0.1,-0.01,0.99,-5.66,-0.57
2025-11-05 08:54:40.644,-0.14,0.01,1.0,-8.08,0.5,-0.09,-0.02,1.0,-5.27,-0.9
2025-11-05 08:54:40.656,-0.14,0.01,1.0,-8.14,0.45,-0.09,-0.02,0.99,-5.1,-1.19
2025-11-05 08:54:40.668,-0.14,0.01,1.01,-7.97,0.45,-0.09,-0.01,0.99,-5.21,-0.73
2025-11-05 08:54:40.680,-0.14,0.01,1.0,-8.2,0.5,-0.09,-0.01,0.99,-5.04,-0.79
2025-11-05 08:54:40.692,-0.14,0.01,1.0,-8.14,0.56,-0.09,-0.02,1.0,-5.27,-0.9
2025-11-05 08:54:40.704,-0.14,0.01,1.0,-8.2,0.33,-0.09,-0.02,0.99,-5.44,-0.9
2025-11-05 08:54:40.716,-0.14,0.01,1.0,-8.14,0.45,-0.08,-0.01,0.99,-4.87,-0.85
2025-11-05 08:54:40.728,-0.14,0.01,0.99,-8.08,0.51,-0.09,-0.02,0.99,-4.99,-0.9
2025-11-05 08:54:40.740,-0.15,0.01,1.0,-8.37,0.61,-0.09,-0.02,1.0,-5.04,-0.95
2025-11-05 08:54:40.751,-0.14,0.0,1.0,-8.25,0.11,-0.09,-0.01,0.99,-5.15,-0.51
2025-11-05 08:54:40.763,-0.14,0.0,1.0,-7.86,0.28,-0.09,-0.01,1.0,-4.99,-0.67
2025-11-05 08:54:40.775,-0.14,0.01,1.0,-8.25,0.45,-0.1,-0.01,1.0,-5.49,-0.73
2025-11-05 08:54:40.787,-0.14,0.01,0.99,-8.03,0.51,-0.08,-0.01,0.99,-4.82,-0.85
2025-11-05 08:54:40.799,-0.14,0.01,0.99,-8.08,0.51,-0.08,-0.01,0.97,-4.71,-0.86
2025-11-05 08:54:40.812,-0.14,0.01,1.01,-7.91,0.39,-0.08,-0.01,0.98,-4.59,-0.74
2025-11-05 08:54:40.824,-0.15,0.01,1.03,-8.48,0.7,-0.09,-0.01,1.03,-5.04,-0.71
2025-11-05 08:54:40.836,-0.14,0.0,0.98,-8.31,0.17,-0.1,-0.01,1.0,-5.72,-0.78
2025-11-05 08:54:40.848,-0.13,0.01,1.0,-7.75,0.45,-0.08,-0.01,0.98,-4.71,-0.74
2025-11-05 08:54:40.860,-0.15,0.01,1.01,-8.71,0.67,-0.1,-0.01,1.01,-5.77,-0.55
2025-11-05 08:54:40.873,-0.13,-0.0,1.0,-7.46,-0.22,-0.08,-0.01,0.98,-4.65,-0.69
2025-11-05 08:54:40.884,-0.15,0.01,1.01,-8.76,0.72,-0.1,-0.01,1.02,-5.83,-0.39
2025-11-05 08:54:40.896,-0.14,0.0,1.0,-7.86,0.28,-0.08,-0.02,1.0,-4.82,-0.89
2025-11-05 08:54:40.908,-0.14,0.01,0.99,-8.2,0.68,-0.09,-0.0,0.99,-5.1,-0.06
2025-11-05 08:54:40.921,-0.14,0.01,1.01,-8.31,0.66,-0.09,-0.01,1.0,-5.38,-0.5
2025-11-05 08:54:40.933,-0.14,0.01,0.99,-8.2,0.73,-0.09,-0.01,0.99,-4.99,-0.34
2025-11-05 08:54:40.945,-0.14,0.01,1.0,-8.14,0.39,-0.09,-0.0,1.0,-4.99,-0.17
2025-11-05 08:54:40.957,-0.14,0.01,1.0,-8.14,0.73,-0.09,-0.0,1.0,-4.99,-0.28
2025-11-05 08:54:40.969,-0.14,0.01,1.0,-8.08,0.45,-0.09,-0.01,0.99,-5.1,-0.45
2025-11-05 08:54:40.981,-0.14,0.01,1.0,-8.08,0.62,-0.09,-0.01,1.0,-5.04,-0.39
2025-11-05 08:54:40.993,-0.14,0.01,1.0,-8.25,0.62,-0.09,-0.01,0.99,-5.04,-0.56
2025-11-05 08:54:41.005,-0.15,0.01,1.0,-8.37,0.51,-0.09,-0.01,0.99,-5.04,-0.34
2025-11-05 08:54:41.017,-0.14,0.01,1.0,-8.03,0.51,-0.09,-0.0,0.99,-5.15,-0.17
2025-11-05 08:54:41.029,-0.14,0.01,1.0,-8.2,0.61,-0.09,-0.0,0.99,-5.04,-0.23
2025-11-05 08:54:41.041,-0.14,0.01,1.0,-8.08,0.39,-0.08,-0.01,0.99,-4.87,-0.4
2025-11-05 08:54:41.053,-0.14,0.01,0.99,-8.2,0.45,-0.09,-0.0,0.98,-5.27,-0.29
2025-11-05 08:54:41.065,-0.15,0.01,1.01,-8.59,0.56,-0.09,-0.01,1.03,-5.27,-0.54
2025-11-05 08:54:41.077,-0.13,0.0,0.99,-7.69,0.06,-0.08,-0.01,0.96,-4.87,-0.82
2025-11-05 08:54:41.089,-0.15,0.01,1.0,-8.88,0.51,-0.1,-0.0,1.0,-5.55,-0.28
2025-11-05 08:54:41.101,-0.13,0.0,1.0,-7.46,0.06,-0.08,-0.01,0.99,-4.59,-0.57
2025-11-05 08:54:41.113,-0.15,0.01,1.0,-8.71,0.5,-0.09,-0.01,0.99,-5.44,-0.51
2025-11-05 08:54:41.125,-0.14,0.0,1.0,-8.14,0.17,-0.09,-0.01,1.0,-5.04,-0.79
2025-11-05 08:54:41.137,-0.15,0.01,1.0,-8.37,0.39,-0.09,-0.01,0.99,-5.1,-0.45
2025-11-05 08:54:41.149,-0.14,0.01,1.0,-8.2,0.33,-0.09,-0.01,1.0,-5.1,-0.79
2025-11-05 08:54:41.161,-0.14,0.01,1.0,-8.08,0.45,-0.09,-0.01,0.99,-5.27,-0.45
2025-11-05 08:54:41.173,-0.14,0.0,1.0,-8.08,0.22,-0.09,-0.01,0.99,-5.04,-0.73
2025-11-05 08:54:41.185,-0.14,0.01,1.0,-8.14,0.61,-0.09,-0.01,0.99,-5.1,-0.45
2025-11-05 08:54:41.197,-0.14,0.01,1.0,-8.03,0.56,-0.09,-0.01,1.0,-5.04,-0.72
2025-11-05 08:54:41.209,-0.14,0.01,1.0,-8.03,0.5,-0.08,-0.01,1.0,-4.87,-0.67
2025-11-05 08:54:41.221,-0.15,0.01,1.0,-8.37,0.33,-0.09,-0.01,0.99,-4.99,-0.56
2025-11-05 08:54:41.234,-0.14,0.01,1.0,-8.08,0.56,-0.08,-0.01,0.99,-4.87,-0.39
2025-11-05 08:54:41.245,-0.14,0.01,1.0,-8.31,0.34,-0.08,-0.02,0.99,-4.87,-0.9
2025-11-05 08:54:41.257,-0.14,0.01,1.0,-8.14,0.45,-0.09,-0.02,1.0,-5.15,-1.01
2025-11-05 08:54:41.270,-0.14,0.01,1.0,-8.2,0.45,-0.09,-0.01,0.99,-5.27,-0.51
2025-11-05 08:54:41.281,-0.14,0.01,1.0,-8.03,0.51,-0.08,-0.01,0.99,-4.87,-0.62
2025-11-05 08:54:41.294,-0.14,0.01,1.0,-7.8,0.39,-0.09,-0.01,0.99,-5.1,-0.68
2025-11-05 08:54:41.306,-0.14,0.01,1.0,-8.14,0.45,-0.09,-0.01,1.0,-5.1,-0.73
2025-11-05 08:54:41.318,-0.15,0.0,1.0,-8.48,0.17,-0.09,-0.01,1.0,-4.93,-0.56
2025-11-05 08:54:41.330,-0.14,0.0,1.01,-8.25,0.17,-0.09,-0.01,1.0,-5.04,-0.39
2025-11-05 08:54:41.342,-0.14,0.01,1.0,-8.2,0.45,-0.09,-0.02,1.0,-5.04,-0.95
2025-11-05 08:54:41.354,-0.14,0.01,1.0,-8.31,0.5,-0.09,-0.02,1.0,-5.15,-1.01
2025-11-05 08:54:41.366,-0.15,0.01,1.0,-8.54,0.39,-0.09,-0.01,0.99,-5.04,-0.56
2025-11-05 08:54:41.379,-0.14,0.01,1.0,-8.08,0.5,-0.09,-0.01,0.99,-5.1,-0.56
2025-11-05 08:54:41.390,-0.14,0.01,1.0,-8.25,0.34,-0.08,-0.01,1.0,-4.82,-0.62
2025-11-05 08:54:41.406,-0.15,0.0,1.0,-8.37,0.17,-0.09,-0.01,1.0,-5.04,-0.62
2025-11-05 08:54:41.419,-0.14,0.01,1.0,-8.14,0.56,-0.08,-0.01,0.99,-4.87,-0.68
2025-11-05 08:54:41.431,-0.14,0.01,1.0,-8.14,0.33,-0.08,-0.01,0.99,-4.76,-0.56
2025-11-05 08:54:41.443,-0.14,0.01,1.0,-8.08,0.61,-0.09,-0.02,0.99,-5.21,-0.9
2025-11-05 08:54:41.455,-0.14,0.01,1.01,-8.25,0.61,-0.09,-0.01,0.99,-4.99,-0.4
2025-11-05 08:54:41.467,-0.14,0.0,1.0,-8.14,0.28,-0.09,-0.01,0.99,-5.04,-0.79
2025-11-05 08:54:41.480,-0.14,0.01,1.01,-7.97,0.45,-0.09,-0.01,0.99,-5.15,-0.62
2025-11-05 08:54:41.492,-0.15,0.01,1.0,-8.37,0.45,-0.08,-0.01,0.99,-4.87,-0.79
2025-11-05 08:54:41.504,-0.14,0.0,1.0,-8.08,0.17,-0.09,-0.02,0.99,-4.93,-1.02
2025-11-05 08:54:41.516,-0.14,0.0,1.0,-8.2,0.28,-0.09,-0.01,1.0,-4.93,-0.73
2025-11-05 08:54:41.528,-0.14,0.0,1.0,-8.2,0.28,-0.09,-0.01,0.99,-5.32,-0.84
2025-11-05 08:54:41.540,-0.14,0.01,1.0,-8.2,0.56,-0.08,-0.02,0.99,-4.87,-0.96
2025-11-05 08:54:41.552,-0.14,0.0,1.0,-8.03,0.22,-0.08,-0.01,0.99,-4.82,-0.79
2025-11-05 08:54:41.564,-0.14,0.01,1.0,-8.25,0.34,-0.09,-0.01,0.99,-5.21,-0.62
2025-11-05 08:54:41.575,-0.14,0.0,1.0,-8.31,0.28,-0.09,-0.02,0.99,-5.04,-1.02
