Time,filt_S1_X,filt_S1_Y,filt_S1_Z,filt_S1_p,filt_S1_r,filt_S2_X,filt_S2_Y,filt_S2_Z,filt_S2_p,filt_S2_r
3.164,-0.134581243673527,-0.0295211560269555,1.00274051771835,-7.75936878169832,-1.66181463630237,-0.432322534056175,0.0616665069931538,0.89241839115956,-25.6352894481372,3.86715426238649
3.176,-0.134789268903046,-0.0288015599170163,1.00251523819218,-7.76722313150324,-1.63402603607699,-0.432933366181923,0.0622813422678088,0.892520272633395,-25.6594687951217,3.90804763702044
3.188,-0.134978706561504,-0.0281682835757314,1.00223219882467,-7.77334726596121,-1.61164312198004,-0.433481052035003,0.0625018291158749,0.892625492809789,-25.6791999612111,3.92784456490072
3.2,-0.135135331981297,-0.027653095430954,1.00189599056282,-7.77682586206427,-1.59596802010097,-0.43392897949829,0.0623304085020337,0.892718419182432,-25.6926259310731,3.92605228163249
3.212,-0.135247890650148,-0.0272818424519427,1.00151475485893,-7.77702419123692,-1.58790741682211,-0.434249669697234,0.0617955690163429,0.89278673576331,-25.6984463201511,3.90360551933593
3.224,-0.135309239640898,-0.0270733177097114,1.00109958389088,-7.77367699207416,-1.58795035423764,-0.434426352183428,0.0609472091353849,0.892821870327476,-25.6960039350043,3.86266410278528
3.236,-0.135316915751813,-0.0270387270285953,1.00066364346193,-7.76692739014895,-1.5961822894703,-0.434453290835464,0.0598500159360606,0.892818679683991,-25.6852940291656,3.80629767954141
3.248,-0.135273145172135,-0.0271813259309249,1.00022133056026,-7.75731362226704,-1.61230371485226,-0.434335199055032,0.0585765118996368,0.892774746307829,-25.6669171376227,3.73814645481465
3.261,-0.135184394412712,-0.0274960131248304,0.999787667312695,-7.74571021072428,-1.635636952856,-0.434086107656582,0.0572010555254578,0.892689693668398,-25.6419987954204,3.66212447034359
3.273,-0.135060625297053,-0.0279689601666643,0.999378071813638,-7.73323734587734,-1.66512407399774,-0.433727996909188,0.0557954444248472,0.892564926934918,-25.612097205936,3.58219550430714
3.286,-0.134914419485022,-0.028577557857146,0.999008520184264,-7.72115427515491,-1.69933217735694,-0.433289349201417,0.0544261170782758,0.892403991509834,-25.579110410176,3.50221714513677
3.298,-0.134760046282844,-0.0292909664533644,0.998695863745616,-7.71074792702166,-1.73648422860991,-0.432803542562182,0.0531525585755626,0.892213320909505,-25.5451787940861,3.42583156692491
3.311,-0.134612412129148,-0.0300714167754116,0.998457814040542,-7.70322026459971,-1.77452677455493,-0.432306826142025,0.0520264454444028,0.892002775501736,-25.5125657682451,3.35638236351964
3.323,-0.13448576805633,-0.0308762289511845,0.998312078280384,-7.69957356432874,-1.81123549584682,-0.431835663793943,0.0510911860610832,0.891785355751979,-25.4835003283867,3.29684488605389
3.335,-0.134392137440247,-0.0316603517620088,0.998274438130043,-7.70049615111256,-1.84434893583777,-0.431423526255667,0.0503817093755752,0.891575865093114,-25.4599827437575,3.24976618221765
3.346,-0.134339628714947,-0.0323791415518764,0.998356083386121,-7.7062606236484,-1.87171422193392,-0.431097590833259,0.0499244986723646,0.891388851463411,-25.4435792324607,3.21721563770971
3.358,-0.134331005680983,-0.032991140078417,0.998560954052602,-7.71665622118555,-1.89142961623567,-0.430876063542672,0.0497378517188693,0.89123655653404,-25.4352497089562,3.20074572038762
3.37,-0.134362973962553,-0.0334606799062092,0.998884001852915,-7.73097923916717,-1.90197242718954,-0.43076684914419,0.0498322643889456,0.891127663969649,-25.4352558159511,3.20135956492777
3.382,-0.134426516943509,-0.033760132457532,0.999311061833494,-7.74809536754496,-1.90230105649403,-0.430767991880253,0.0502108206996409,0.891067290974751,-25.443179700675,3.21948439692941
3.394,-0.134508287514184,-0.0338715903112089,0.999820426695973,-7.76656740400326,-1.8919209039972,-0.430869721626446,0.0508694562850193,0.891057994777964,-25.4580485432127,3.25495061168685
3.406,-0.134592685053051,-0.0337878742424908,1.00038549400394,-7.78482092032744,-1.87091243914121,-0.431057325531427,0.0517968440718523,0.891100961367827,-25.4785211820192,3.30696951679375
3.419,-0.134664043592674,-0.033512945650196,1.00097748372815,-7.80131122553006,-1.83993237277529,-0.431313811320486,0.0529735568194094,0.891196492991961,-25.5030753069448,3.37409567615121
3.431,-0.134708435868659,-0.0330619256650071,1.00156745263899,-7.81466175803648,-1.80020449576687,-0.431621597127298,0.0543703095565225,0.891343452358879,-25.5301470365822,3.45416444445514
3.443,-0.134714861371989,-0.0324608550154096,1.00212741904751,-7.82376018247537,-1.75350892190827,-0.431963039053928,0.055945540250787,0.891537980686962,-25.5582065642722,3.54421603551014
3.455,-0.134675845860648,-0.0317460936916721,1.00263090695992,-7.82781339294353,-1.70216086346743,-0.432320130207999,0.0576431798348065,0.891772134486666,-25.5857828911043,3.64044701997888
3.467,-0.134587613803776,-0.0309630075139485,1.00305338897072,-7.82637042763328,-1.64895361299564,-0.432673962713629,0.0593918545777748,0.892033037840946,-25.6114659066229,3.73825060468712
3.479,-0.134450000758563,-0.0301635044272793,1.00337302125418,-7.8193234026498,-1.59703562534955,-0.433004545640445,0.0611066733657453,0.89230294321718,-25.6339159926662,3.83240153616463
3.491,-0.134266213859097,-0.029402155464664,1.00357188221806,-7.80689396822264,-1.54970182693905,-0.433291397794191,0.0626941907556561,0.89256038834325,-25.6519040541511,3.91740930379998
3.503,-0.134042478495549,-0.0287310171242695,1.00363768876505,-7.78960852460719,-1.51010103670002,-0.433515016190147,0.0640603434548343,0.892782379044608,-25.664389367462,3.98801809161653
3.516,-0.133787555872559,-0.0281937428560061,1.00356565226545,-7.76826105365649,-1.4808891385306,-0.433658928032113,0.0651203470905025,0.892947170852983,-25.6706216343529,4.03978687528908
3.528,-0.133512114372023,-0.0278199919715135,1.00335988030652,-7.7438607847804,-1.46388484700061,-0.433711763041074,0.0658088407177253,0.89303695624364,-25.670237519055,4.06964648160499
3.54,-0.133227999252587,-0.0276213744843197,1.00303374384289,-7.7175650291167,-1.45980253999476,-0.433668792937173,0.0660881446740162,0.893039834168452,-25.6633208797985,4.07631153647791
3.552,-0.13294751719742,-0.0275900834189694,1.00260894063445,-7.69060325003028,-1.46813489846253,-0.433532617215883,0.065952600228325,0.89295080703922,-25.6504090516485,4.06043666439344
3.564,-0.132682869594121,-0.0277008675000234,1.00211340232087,-7.66420233287544,-1.48723021766853,-0.433312956363658,0.0654278040327511,0.892771946908196,-25.6324457188383,4.02445949082366
3.576,-0.13244581163262,-0.0279161127230908,1.00157849838487,-7.63952223717822,-1.51455744988114,-0.433025735310351,0.0645650580887042,0.89251206906051,-25.6106953205907,3.97216384208997
3.588,-0.132247497620403,-0.0281928163046796,1.00103608181125,-7.61760596397232,-1.54709424144759,-0.432691758140123,0.0634329211507974,0.892186185599556,-25.5866397116212,3.90808991276423
3.6,-0.132098351331506,-0.0284896342550004,1.00051582691618,-7.59934155549709,-1.58173798938503,-0.43233526966173,0.0621084958259687,0.891814787785824,-25.5618750217242,3.83696095594189
3.612,-0.132007769424502,-0.0287722970680641,1.00004314397669,-7.58543145565387,-1.61564565133575,-0.431982591033992,0.0606705992149554,0.891422819696418,-25.5380197496542,3.76326171981457
3.624,-0.131983563498828,-0.0290164235334453,0.999637814525163,-7.57636690569968,-1.64644782183463,-0.431660861851087,0.0591956560119393,0.89103817892621,-25.5166382468774,3.69101792845324
3.636,-0.132031187166245,-0.0292077234285129,0.999313378346462,-7.57240814472834,-1.6723332544373,-0.431396768468339,0.0577558028116502,0.890689677020216,-25.4991771082851,3.62373846635248
3.648,-0.132152876857549,-0.0293403893710747,0.999077162052498,-7.57357195138131,-1.69204164728301,-0.431215025896991,0.0564178296804363,0.890404514329976,-25.4869046038529,3.56442685230427
3.66,-0.132346860213398,-0.0294148997868194,0.99893067862529,-7.57962782197433,-1.70482379735274,-0.431136381650177,0.0552414397239734,0.890205442170927,-25.4808386744877,3.51556051242061
3.672,-0.132606812159506,-0.0294363248736056,0.99887009111484,-7.59010512134218,-1.71042074057654,-0.431175123899922,0.0542759669523535,0.890107968053553,-25.4816550611847,3.47897912895716
3.685,-0.132921759798473,-0.0294135643514868,0.998886634656675,-7.60431518174938,-1.70907786380334,-0.431336479236774,0.0535559001436357,0.890118207641863,-25.4895857926857,3.45569868542227
3.697,-0.133276575326282,-0.0293591437791606,0.998967167867958,-7.62139149393227,-1.70156749773078,-0.431614612682263,0.0530966131303794,0.890232050368594,-25.5043365586272,3.44573172425565
3.709,-0.133653026600769,-0.0292887897741032,0.999095068897123,-7.64034624736692,-1.68917343672768,-0.431991903477177,0.0528919723480049,0.890435926629676,-25.5250526120764,3.44800988275319
3.721,-0.134031184537892,-0.0292201689986774,0.999251475167255,-7.66013562617185,-1.67360274160249,-0.432439804167587,0.0529149506363076,0.89070885395117,-25.5503476560112,3.46047167344183
3.733,-0.134390945594873,-0.0291706629401387,0.999416690801979,-7.67972486694342,-1.65681987840659,-0.432921208465933,0.0531214389466507,0.891025127640388,-25.5783953396594,3.48032203402329
3.745,-0.134713509444358,-0.0291545422850911,0.999571632299412,-7.69814828916871,-1.64082720792317,-0.433394030775305,0.053456539960686,0.891357168241901,-25.6070767991385,3.50441591529648
3.757,-0.13498274036427,-0.0291802339983355,0.999699292150865,-7.71456466517044,-1.62743451593878,-0.433815558297138,0.0538619980615573,0.891678298310946,-25.6341726154283,3.52968157048715
3.769,-0.135186362168486,-0.0292484811841045,0.999786170039367,-7.72830926490767,-1.61806631343439,-0.434146988809252,0.0542831826758206,0.891965277973535,-25.6575769642905,3.5534876304387
3.781,-0.135316898593448,-0.0293520357859946,0.999823469845229,-7.73893951000459,-1.61364767021461,-0.43435746931089,0.0546742670354369,0.892200305325557,-25.6755003992305,3.57387580083569
3.794,-0.135372215075769,-0.0294770909291976,0.999807751728975,-7.74626499100486,-1.61458686078354,-0.4344270160319,0.0550009337283617,0.892372103774764,-25.6866257588522,3.58962771361063
3.806,-0.135355506529787,-0.0296060845938913,0.999740794572472,-7.7503506867924,-1.62084195509862,-0.434347959798217,0.0552408737768909,0.89247586071696,-25.6901942161331,3.60019569412173
3.818,-0.13527466555567,-0.0297210402809085,0.999628662572614,-7.75148772172198,-1.63203168647376,-0.434124921487438,0.0553830866758839,0.892512136070207,-25.6860202559415,3.60557424298501
3.83,-0.135141142077706,-0.0298064724866716,0.999480252308502,-7.75013642126099,-1.64754156417191,-0.43377362119664,0.0554271403466882,0.892485209349395,-25.6744537622379,3.60619582878446
3.842,-0.134968576249249,-0.0298511338924491,0.99930577876173,-7.74685648204881,-1.66658887399736,-0.433318975076773,0.0553830648249305,0.892401467294698,-25.6563159954676,3.60289831851263
3.854,-0.134771547432018,-0.02984838128337,0.999115658228956,-7.74224368853729,-1.68823737409034,-0.432792932115207,0.0552717696722104,0.892268296768581,-25.6328326250706,3.59695570924792
3.867,-0.134564690730786,-0.0297954498294663,0.998920035418575,-7.73688867885296,-1.71138019909148,-0.432232357310677,0.0551252232390592,0.892093623967962,-25.6055737481532,3.59011849036919
3.879,-0.134362237914919,-0.0296922656866373,0.998728840824362,-7.73136214456185,-1.7347269969487,-0.431677012302766,0.0549853379822216,0.891885897861868,-25.5763936459916,3.58459009316646
3.89,-0.134177851930717,-0.0295405027546611,0.99855195664493,-7.72621878131821,-1.75683312222673,-0.431167451772765,0.0549006344134096,0.891654145049344,-25.5473513470409,3.58287482564171
3.903,-0.134024541639545,-0.0293433551317764,0.998399052914808,-7.72200613763913,-1.77619217042355,-0.43074262025172,0.0549203677690003,0.891407815214485,-25.5205953732259,3.58747268295174
3.915,-0.133914482603928,-0.0291060195279742,0.998278953467168,-7.71926636572815,-1.79138257020098,-0.430437138022633,0.0550868125707558,0.891156380736941,-25.4982118131245,3.60046078047891
3.927,-0.133858666054067,-0.0288364244053272,0.9981987459868,-7.71852528751355,-1.80123019637906,-0.430278531423918,0.0554273547303062,0.890908831895443,-25.4820531981427,3.62306084661756
3.939,-0.133866374670868,-0.0285455951839802,0.998162977990848,-7.72026903624759,-1.80493995569043,-0.430284782438314,0.0559483604324668,0.890673211464131,-25.4735747893029,3.65531132432672
3.951,-0.133944508838766,-0.0282472445392586,0.998173152134551,-7.72491103917978,-1.8021630682203,-0.43046252415014,0.0566323365679436,0.890456240712928,-25.4737027478251,3.69593309598125
3.963,-0.134096785681229,-0.0279565142143771,0.998227548065443,-7.73275186302227,-1.79299023591755,-0.430806128468934,0.0574390361052962,0.890263041223382,-25.4827520017509,3.74242375066977
3.979,-0.134322862208674,-0.0276880830021381,0.99832132445071,-7.7439340732516,-1.7778811575988,-0.431297890554594,0.058310275443638,0.89009699474898,-25.5004054858572,3.7913616333173
3.995,-0.134617512686722,-0.0274540658151683,0.998446875232976,-7.75839553491523,-1.75755548016097,-0.431909423373082,0.0591774458770695,0.889959823150183,-25.5257584456995,3.83885524278909
4.011,-0.134970064309978,-0.027262261439618,0.998594406498193,-7.77582694469003,-1.73287993393248,-0.432604150456107,0.0599701176023935,0.889851914604383,-25.5574186863898,3.88104026347625
4.027,-0.135364307410356,-0.0271152646266248,0.998752639137761,-7.79564184047411,-1.70478548675419,-0.433340521960228,0.0606240082069497,0.889772806330653,-25.5936415887438,3.91452025084873
4.043,-0.135779049575845,-0.0270106576428059,0.99890953600388,-7.81696941575422,-1.67423087990772,-0.43407547971893,0.061087094487891,0.889721692183363,-25.6324771976252,3.93667937567722
4.059,-0.136189391879757,-0.026942055095069,0.999053042450979,-7.83868026971101,-1.64220140852887,-0.434767805173646,0.0613235640186893,0.889697874734257,-25.6719157787622,3.94585423102177
4.075,-0.13656866222393,-0.0269004744877477,0.999171881408253,-7.85945023834447,-1.60971235524702,-0.435381120430167,0.0613160670092005,0.889701093094824,-25.7100263053485,3.94140158094061
4.091,-0.136890773307743,-0.0268755528176847,0.99925635664466,-7.87785870719959,-1.57778932240464,-0.435886327642046,0.0610668572573675,0.889731588952092,-25.7450812120417,3.92370857483279
4.107,-0.137132665052214,-0.0268564782918038,0.999299019557434,-7.89251014339359,-1.54742025279974,-0.436263248261827,0.0605979320830505,0.889789785762863,-25.7756561959523,3.89416163647299
4.123,-0.137276503594336,-0.0268328526722585,0.999295125795865,-7.9021647134611,-1.51949748593429,-0.436501324675101,0.0599497478950859,0.889875663155913,-25.8006959006791,3.85505431975625
4.139,-0.137311410811921,-0.0267957340864003,0.99924298528065,-7.90586480643894,-1.49477371317977,-0.436599455881023,0.0591780519510578,0.889988145401637,-25.8195447719315,3.80940820939102
4.155,-0.137234600928459,-0.0267388291292444,0.999144350770827,-7.9030452879654,-1.47384175315974,-0.436565184952131,0.0583488588287358,0.890124820891246,-25.8319485058582,3.76070701269601
4.171,-0.137051844101741,-0.026659498487069,0.999004813263298,-7.8936145336516,-1.45713039105952,-0.436413453994842,0.0575321984947112,0.890282053516357,-25.838031325148,3.71257720649007
4.187,-0.136777182497553,-0.0265591745237248,0.998833977561717,-7.87799310205059,-1.44490214365441,-0.436165080379607,0.0567955856911485,0.890455313403324,-25.8382528041138,3.66846543043655
4.203,-0.136431860248576,-0.0264429882411511,0.998645204079241,-7.85710088062929,-1.43724577059217,-0.43584508816567,0.0561981039510651,0.890639567557394,-25.8333499951517,3.63135725863776
4.219,-0.13604253089206,-0.0263187251030544,0.998454884456408,-7.83229177386483,-1.43406876475841,-0.435481026073886,0.0557856892619242,0.890829721143758,-25.8242730327559,3.60356247782913
4.235,-0.135638945633653,-0.0261954960781128,0.99828133874345,-7.80524396926946,-1.43510323945438,-0.435101341829371,0.0555878584422787,0.891021114793617,-25.8121190693347,3.58657244773504
4.251,-0.135251434496109,-0.0260825688360585,0.998143394940177,-7.77782011555319,-1.43993590251769,-0.434733788349067,0.055615933149214,0.891209929355842,-25.7980620936637,3.580986098651
4.267,-0.134908509528577,-0.0259886021960849,0.998058694905217,-7.75191438182524,-1.44805908340311,-0.434403822264145,0.0558627868483376,0.891393279294662,-25.783274185551,3.58650365055398
4.283,-0.134634842587839,-0.0259212191895332,0.998041888234551,-7.7293031502679,-1.4589250267293,-0.434133052087488,0.0563041341774783,0.891568936302524,-25.768840988988,3.60199124309103
4.3,-0.134449753464542,-0.025886732503712,0.998103004744922,-7.71151396721034,-1.47198495739497,-0.433937883313062,0.0569011851064157,0.89173482462294,-25.7556821596525,3.62561140887015
4.316,-0.134366234771768,-0.0258900196529411,0.998246232239836,-7.69972344660728,-1.48671211958204,-0.433828463776051,0.0576041016895598,0.891888429945621,-25.7444860294418,3.65499182295635
4.332,-0.13439046093206,-0.0259347821964954,0.998469116925756,-7.69468975260245,-1.50262787135472,-0.433807919424663,0.0583554653543749,0.892026161441465,-25.7356603417488,3.68738886940205
4.348,-0.134521708220306,-0.026024334967865,0.998762155975142,-7.69672129406035,-1.51934849076234,-0.433871894388013,0.0590932863834141,0.892142784917432,-25.7293011808772,3.71982019651885
4.364,-0.134752655490425,-0.0261626120313442,0.999108971456505,-7.70568122744629,-1.53664347628046,-0.434008597982365,0.0597538709057145,0.892231261089246,-25.7251916657587,3.74918804993325
4.38,-0.135070082440669,-0.026354646308197,0.999487406489153,-7.7210253043066,-1.55446722213404,-0.434199671217386,0.0602754406800239,0.892283311647596,-25.7228456363976,3.77245152070327
4.396,-0.135455975204223,-0.0266058141284836,0.999871678519611,-7.74186756632822,-1.57292267517446,-0.434422043726848,0.0606032226002194,0.892290710746645,-25.721600948138,3.78689489227178
4.412,-0.135888990967299,-0.0269196662064704,1.00023534132703,-7.76706612857181,-1.59214282181538,-0.434650662406568,0.0606959040735629,0.892246988733092,-25.7207507145687,3.79048744295742
4.428,-0.136346150886407,-0.0272948631722018,1.0005545406222,-7.79532018364383,-1.61211603113353,-0.434861687892383,0.0605324114633659,0.892149126390581,-25.7196877117368,3.78227067395354
4.444,-0.136804544284429,-0.0277222348329605,1.00081092154583,-7.82526772284624,-1.63251256801213,-0.435035528915006,0.0601173495309718,0.891998782720338,-25.7180276896111,3.76267027220621
4.46,-0.137242783715187,-0.028183072812057,1.00099352978353,-7.85557191126011,-1.65257707729277,-0.435159003198075,0.0594833992916816,0.89180260533789,-25.7156748617196,3.73362851223868
4.476,-0.137642011725263,-0.028649431211479,1.00109924597448,-7.8849859962101,-1.67113268580909,-0.43522609839507,0.0586895547997487,0.891571386068307,-25.7128053366232,3.69849007976257
4.492,-0.13798643609016,-0.0290866510089329,1.00113173321601,-7.91239419443267,-1.68670866889479,-0.435237246893621,0.0578150053125565,0.891318264301993,-25.7097720058228,3.66163157488335
4.509,-0.138263582600257,-0.029457770794761,1.00109936983579,-7.93683683759162,-1.697770756037,-0.435197532777683,0.0569493924730794,0.891056587728594,-25.7069649762029,3.62788059720894
4.524,-0.138464566156303,-0.0297290067119725,1.0010129190083,-7.9575352528733,-1.70300603414951,-0.435114562782808,0.0561809821152948,0.890798129149197,-25.7046780223971,3.60181918637433
4.54,-0.138584597519317,-0.0298751402186022,1.00088361707178,-7.97392890933836,-1.70159599808747,-0.434996709157745,0.0555848642318687,0.890552096606112,-25.7030246546249,3.58710220206784
4.556,-0.138623711280622,-0.0298836362904419,1.00072203270233,-7.98572522691684,-1.69341217372447,-0.434852136090073,0.0552133193020222,0.890324984153899,-25.7019230820065,3.58592339905001
4.572,-0.138587471432574,-0.0297566927362127,1.00053768851344,-7.9929491077888,-1.67909246675865,-0.434688648819543,0.055089883607498,0.890121029724515,-25.7011427588989,3.59872331656037
4.588,-0.138487296677566,-0.0295109549904864,1.00033921852511,-7.99597174145259,-1.65998813698931,-0.434514112348999,0.0552077987045829,0.889942948263667,-25.7003881983483,3.62417732115186
4.604,-0.138340055096143,-0.0291750461226955,1.00013476873641,-7.99549805789245,-1.63799427760433,-0.43433702742263,0.0555328414228034,0.889792636845096,-25.6993904642881,3.65945532624554
4.621,-0.138166679249476,-0.0287853385383738,0.999932352880923,-7.99249835218834,-1.61529059760408,-0.43416682675721,0.0560099867003711,0.889671636111826,-25.697979360583,3.70070735438787
4.637,-0.137989763826101,-0.0283806725340575,0.999739920531974,-7.98808222260358,-1.59403377284539,-0.434013567791247,0.0565727547066513,0.88958125027231,-25.6961167344092,3.74369002761021
4.653,-0.13783043662294,-0.0279970184280892,0.999565003916138,-7.98333105326244,-1.57605827849362,-0.433886933976886,0.0571535176734708,0.889522344622227,-25.6938825004939,3.78441491150494
4.669,-0.137705129820363,-0.0276631858849645,0.999413953553486,-7.97912241961254,-1.5626473856293,-0.433794736781566,0.0576928384603714,0.889494905258119,-25.6914180255917,3.81969271449337
4.685,-0.137623030410548,-0.027398427589457,0.99929089125851,-7.9759870579087,-1.55441993449846,-0.433741333454391,0.0581462624268701,0.889497479293877,-25.6888439271971,3.84747750682693
4.701,-0.137584859956187,-0.0272122093397787,0.999196626854639,-7.97403279627123,-1.5513450955009,-0.433726489676606,0.0584877437119661,0.889526708021042,-25.6861800510314,3.8669705928516
4.717,-0.137583295124782,-0.027105756380081,0.999127935724203,-7.97295378739591,-1.55286028271111,-0.433745196998292,0.058709779016511,0.889577302168061,-25.6833012566288,3.8785047649657
4.733,-0.137604930369085,-0.0270745260891606,0.999077657151123,-7.9721237345908,-1.55804281780745,-0.433788750026288,0.0588210260504498,0.889642785825088,-25.6799562306724,3.88327597983157
4.749,-0.137633322536132,-0.0271107034725435,0.999035872039935,-7.97075345728113,-1.56578458048575,-0.43384698183581,0.0588424348665275,0.889717014033413,-25.6758540339238,3.88300510009394
4.765,-0.137652438547855,-0.0272051273063413,0.998991986039215,-7.96807953726601,-1.57493768894854,-0.433911086326092,0.0588027469111676,0.889796017234543,-25.6707934183744,3.8795988016432
4.781,-0.137649802689444,-0.0273484669732203,0.998937148185781,-7.96354466741567,-1.58442279813728,-0.433976176767539,0.0587339216214858,0.889879480657188,-25.6647903461383,3.87485439292942
4.797,-0.137618778368784,-0.0275317303674988,0.998866316497463,-7.9569329656383,-1.59330510094349,-0.434042800218659,0.0586668880200444,0.889971272300222,-25.6581600930714,3.87023490135639
4.814,-0.137559634948725,-0.0277462418495986,0.998779444609869,-7.94843368648513,-1.600843382566,-0.434116977880903,0.058627998439855,0.890078746199102,-25.6515278605476,3.86673088010608
4.829,-0.13747928395369,-0.027983218405611,0.998681544291339,-7.9386217269583,-1.60651261271273,-0.434208768837018,0.0586365279394349,0.890210876750145,-25.6457641445779,3.86481586273864
4.846,-0.13738980547502,-0.0282331270382627,0.998581651408804,-7.92836038051319,-1.61000026682304,-0.434329704524116,0.0587033959924968,0.890375564723436,-25.6418591600358,3.86448732188878
4.861,-0.137306107837334,-0.0284851131192791,0.998490979126255,-7.91864836209763,-1.61118238411681,-0.4344896742418,0.0588310259038206,0.890576711651438,-25.6407623599698,3.86536843451948
4.878,-0.137243233728548,-0.0287268196304462,0.998420784767146,-7.91044605187815,-1.61009087059871,-0.434693968830827,0.0590140503576763,0.89081185333241,-25.6432202977595,3.86683713378658
4.894,-0.137213889797448,-0.0289447914248017,0.99838058668197,-7.90452063108784,-1.60688304066182,-0.434941172463698,0.0592405335328086,0.891071131239612,-25.6496475364602,3.86815278647726
4.91,-0.137226674758478,-0.0291254428639588,0.99837718361446,-7.90134207607491,-1.60181892227267,-0.435222360636736,0.059493494563832,0.891338025273935,-25.6600563053931,3.86856372872366
4.926,-0.137285219861363,-0.0292563993978399,0.998414515306945,-7.9010435537985,-1.59524635262612,-0.435521671402719,0.0597526587519298,0.891591688048385,-25.6740522245592,3.86739198465908
4.942,-0.137388165190984,-0.0293279689124982,0.998494064232675,-7.90343991149665,-1.58759088217446,-0.435817980609006,0.0599964162365247,0.891810246272254,-25.6908859629487,3.86409829670856
4.958,-0.137529732621872,-0.0293345100735186,0.998615435183503,-7.90808598098684,-1.57934591887415,-0.436087284707651,0.0602039167657551,0.89197427936543,-25.7095428966737,3.85833098671567
4.974,-0.137700651358322,-0.0292754709540965,0.998776877158285,-7.91435445348343,-1.57105712368007,-0.43630542206011,0.0603571436833849,0.892069789159932,-25.7288533988679,3.84996006238874
4.99,-0.13788924812394,-0.0291558724286727,0.998975644317436,-7.92151730571117,-1.56329498498937,-0.436450795284795,0.0604427474985602,0.892090172657984,-25.7476084016577,3.83909576918145
5.006,-0.138082548354519,-0.0289860840067068,0.999208135310074,-7.92882051796788,-1.55661366832511,-0.4365067313245,0.0604533664846453,0.892036900738612,-25.7646646200763,3.8260869218086
5.022,-0.138267263524619,-0.0287809230210984,0.999469748966679,-7.93554686781957,-1.55150268073456,-0.436463121549206,0.0603881367391752,0.89191881305223,-25.7790249672273,3.81148968045934
5.038,-0.13843060971786,-0.0285582968115684,0.999754464195577,-7.94106582442448,-1.54834424852978,-0.436317139237511,0.0602522172708172,0.891750215046269,-25.7898875520016,3.79599996377827
5.054,-0.138560992069943,-0.0283376417069913,1.0000543091859,-7.94487268346777,-1.54738627671023,-0.436073105703948,0.0600554720113375,0.891548235196266,-25.7966690241955,3.78035733394844
5.07,-0.138648634111406,-0.0281382696136227,1.00035901967265,-7.9466200629083,-1.54872934831302,-0.43574180844566,0.0598107756189668,0.891330051094811,-25.7990168548573,3.76524600310995
5.086,-0.138686203190539,-0.0279775734773353,1.00065620902478,-7.94614356107233,-1.55231617198631,-0.43533963701029,0.0595324969528813,0.891110595683445,-25.7968252648782,3.75122466052538
5.102,-0.138669402656798,-0.0278690609641378,1.00093226232307,-7.94348045979148,-1.55791288313402,-0.434887772854365,0.0592355003448062,0.89090121241098,-25.7902610895579,3.73870480096365
5.118,-0.138597411569191,-0.0278204180917389,1.00117393773612,-7.93887694464757,-1.56508441265183,-0.434411422671051,0.0589346431865056,0.890709442418482,-25.7797927383046,3.72797384733568
5.134,-0.138473006340594,-0.0278320637932,1.00137038250828,-7.93277706144527,-1.5731807038881,-0.433938858737119,0.0586444762358029,0.890539765758211,-25.7662037507108,3.71923953561874
5.15,-0.13830223091364,-0.0278966874308891,1.00151505175276,-7.92578700923291,-1.58135431965429,-0.43349995286262,0.0583788195691415,0.890394806623895,-25.7505680760759,3.71266820344026
5.166,-0.138093591190152,-0.0279999992589701,1.00160696301885,-7.91861217864733,-1.58861973176888,-0.433124020421198,0.058150065771554,0.890276403326174,-25.7341709160829,3.70840196451127
5.183,-0.137856897148306,-0.0281225542526903,1.00165090606623,-7.91197142788775,-1.59394864530172,-0.432837080662341,0.0579683080909098,0.890186126130645,-25.718376204475,3.70655721915525
5.199,-0.137601998578314,-0.0282422663817578,1.00165658655044,-7.90650143549908,-1.59638496289274,-0.432658939243986,0.0578405363973879,0.890125181587512,-25.7044619049866,3.7072161320506
5.215,-0.137337709637106,-0.0283371864778878,1.00163700782652,-7.90267027963923,-1.59516129228446,-0.432600671026276,0.0577701083190129,0.890093955305812,-25.6934578942574,3.71041839071877
5.231,-0.137071184119436,-0.0283881783359637,1.00160654009036,-7.90072055884959,-1.58980161722105,-0.43266308762129,0.0577565837388669,0.890091599716455,-25.686023992621,3.71615136270884
5.247,-0.136807889112436,-0.0283811855017254,1.00157907474914,-7.9006560694354,-1.58019651421447,-0.432836610115989,0.0577959525610234,0.890116010094908,-25.6823965066286,3.72433502462677
5.263,-0.136552142167481,-0.0283088216967058,1.00156647611378,-7.90227301181707,-1.56663880772284,-0.433102645264292,0.0578812922080128,0.890164251596746,-25.6824116647809,3.7348049635587
5.279,-0.136307979829621,-0.0281710906203673,1.00157735015453,-7.90522258586598,-1.54981244486691,-0.433436182603538,0.0580038629331052,0.890233173126723,-25.6855910178982,3.74730342233473
5.295,-0.136079994036742,-0.0279751827550874,1.00161606452723,-7.90908361950646,-1.53073621727518,-0.433809035676662,0.0581545112601268,0.890319791997868,-25.6912574754133,3.76148619004676
5.311,-0.135873778714471,-0.0277344855201215,1.00168198910069,-7.91342481917575,-1.51067355512002,-0.434193058706406,0.0583250477534141,0.890421149318376,-25.6986480367035,3.77694218658089
