Timestamp,S1_X,S1_Y,S1_Z,S1_p,S1_r,S2_X,S2_Y,S2_Z,S2_p,S2_r
2025-11-05 08:55:19.534,-0.14,0.01,1.0,-8.08,0.67,-0.08,0.02,0.98,-4.82,1.37
2025-11-05 08:55:19.546,-0.14,0.01,1.01,-7.97,0.33,-0.08,0.01,0.99,-4.48,0.57
2025-11-05 08:55:19.558,-0.14,0.01,0.99,-7.97,0.45,-0.08,0.01,0.99,-4.71,0.45
2025-11-05 08:55:19.571,-0.14,0.0,0.99,-8.08,0.23,-0.09,0.0,1.0,-5.15,0.22
2025-11-05 08:55:19.583,-0.14,0.0,0.99,-8.08,0.23,-0.08,0.0,1.0,-4.82,0.22
2025-11-05 08:55:19.595,-0.14,0.01,1.0,-8.08,0.45,-0.08,0.0,1.0,-4.71,0.0
2025-11-05 08:55:19.607,-0.14,0.01,1.0,-8.08,0.56,-0.09,0.01,0.99,-5.04,0.68
2025-11-05 08:55:19.620,-0.14,0.01,1.0,-8.08,0.45,-0.09,0.01,0.99,-4.93,0.56
2025-11-05 08:55:19.633,-0.14,0.01,1.0,-8.08,0.45,-0.08,0.01,0.99,-4.71,0.45
2025-11-05 08:55:19.644,-0.14,0.0,1.0,-8.08,0.22,-0.08,0.01,0.99,-4.82,0.57
2025-11-05 08:55:19.656,-0.14,0.0,1.0,-8.2,0.22,-0.08,0.01,1.0,-4.82,0.45
2025-11-05 08:55:19.669,-0.14,0.01,1.0,-8.2,0.33,-0.09,0.0,0.98,-5.04,0.0
2025-11-05 08:55:19.681,-0.13,-0.02,1.01,-7.41,-1.22,-0.08,0.03,1.0,-4.37,1.57
2025-11-05 08:55:19.693,-0.14,-0.05,1.04,-7.97,-3.01,-0.06,-0.04,1.01,-3.58,-2.45
2025-11-05 08:55:19.705,-0.13,0.03,1.01,-7.52,1.45,-0.07,0.03,0.99,-3.92,1.91
2025-11-05 08:55:19.717,-0.13,0.04,1.02,-7.63,2.53,-0.07,0.0,0.99,-3.92,0.0
2025-11-05 08:55:19.729,-0.11,0.07,0.97,-6.17,4.36,-0.11,-0.08,0.99,-6.17,-4.61
2025-11-05 08:55:19.741,-0.15,0.03,1.0,-8.88,1.45,-0.1,-0.06,0.97,-5.49,-3.33
2025-11-05 08:55:19.753,-0.18,-0.03,1.0,-10.24,-1.89,-0.09,-0.03,1.0,-5.15,-1.68
2025-11-05 08:55:19.766,-0.15,-0.01,0.99,-8.65,-0.45,-0.11,-0.0,1.0,-6.17,-0.11
2025-11-05 08:55:19.777,-0.14,-0.01,1.0,-8.31,-0.34,-0.08,0.01,0.97,-4.48,0.46
2025-11-05 08:55:19.789,-0.18,-0.08,0.99,-10.24,-4.74,-0.14,-0.04,1.0,-7.97,-2.35
2025-11-05 08:55:19.801,-0.14,0.01,1.01,-7.86,0.56,-0.09,0.0,0.98,-5.04,0.23
2025-11-05 08:55:19.813,-0.14,0.01,1.0,-8.08,0.45,-0.09,0.0,0.98,-4.93,0.11
2025-11-05 08:55:19.825,-0.14,0.0,1.0,-8.2,0.11,-0.08,0.0,0.97,-4.59,0.23
2025-11-05 08:55:19.837,-0.14,0.01,1.0,-7.97,0.45,-0.09,0.01,0.97,-5.15,0.57
2025-11-05 08:55:19.849,-0.14,0.01,1.0,-8.2,0.56,-0.08,0.0,0.98,-4.82,0.23
2025-11-05 08:55:19.861,-0.14,0.01,1.0,-7.86,0.34,-0.09,0.0,0.98,-4.93,0.11
2025-11-05 08:55:19.874,-0.13,0.0,1.0,-7.75,0.22,-0.08,0.0,0.98,-4.71,0.0
2025-11-05 08:55:19.885,-0.14,0.01,1.01,-8.2,0.33,-0.09,-0.0,0.98,-5.04,-0.11
2025-11-05 08:55:19.898,-0.14,0.56,1.05,-7.86,28.04,-0.09,-0.0,1.01,-4.93,-0.11
2025-11-05 08:55:19.910,-0.17,0.11,0.89,-9.9,7.11,-0.18,0.21,0.93,-10.47,12.92
2025-11-05 08:55:19.923,-0.1,-0.1,1.0,-5.72,-5.79,-0.04,-0.14,1.01,-2.13,-7.74
2025-11-05 08:55:19.935,-0.14,-0.2,1.0,-7.86,-11.37,-0.08,-0.03,1.0,-4.82,-1.79
2025-11-05 08:55:19.948,-0.13,0.01,1.0,-7.41,0.34,-0.08,0.01,0.98,-4.71,0.34
2025-11-05 08:55:19.960,-0.12,0.01,1.0,-6.96,0.34,-0.08,0.01,0.98,-4.82,0.57
2025-11-05 08:55:19.972,-0.12,0.01,1.01,-7.07,0.44,-0.08,0.01,0.98,-4.71,0.69
2025-11-05 08:55:19.985,-0.13,0.0,0.99,-7.18,0.23,-0.08,0.0,0.98,-4.71,0.11
2025-11-05 08:55:19.998,-0.12,0.01,1.01,-6.62,0.66,-0.06,0.01,1.02,-3.7,0.66
2025-11-05 08:55:20.010,-0.13,0.01,1.0,-7.75,0.67,-0.1,0.84,1.31,-5.6,32.45
2025-11-05 08:55:20.022,-0.14,-0.07,1.0,-8.2,-3.93,-0.13,0.29,0.95,-7.52,16.9
2025-11-05 08:55:20.034,-0.11,0.01,1.01,-6.5,0.78,-0.07,0.02,1.01,-3.92,1.11
2025-11-05 08:55:20.046,-0.11,0.01,1.0,-6.39,0.67,-0.05,0.0,0.94,-2.8,0.24
2025-11-05 08:55:20.058,-0.12,0.02,1.0,-6.73,0.9,-0.05,0.02,0.98,-2.91,1.25
2025-11-05 08:55:20.072,-0.1,0.02,0.99,-5.83,1.01,-0.04,0.08,0.95,-2.57,4.61
2025-11-05 08:55:20.087,-0.11,0.0,1.01,-6.5,0.22,-0.03,0.08,0.88,-1.45,5.33
2025-11-05 08:55:20.100,-0.07,0.0,1.02,-4.03,0.22,-0.02,0.09,-0.34,-1.01,165.66
2025-11-05 08:55:20.113,-0.12,0.01,1.0,-6.73,0.67,-0.08,-0.01,0.99,-4.59,-0.79
2025-11-05 08:55:20.126,-0.11,0.01,1.01,-6.05,0.67,-0.08,0.04,0.98,-4.37,2.29
2025-11-05 08:55:20.137,-0.11,0.01,1.0,-6.28,0.78,-0.08,0.01,0.98,-4.59,0.57
2025-11-05 08:55:20.150,-0.12,0.01,1.01,-6.62,0.56,-0.08,-0.01,1.01,-4.82,-0.44
2025-11-05 08:55:20.162,-0.11,0.01,1.01,-6.5,0.33,-0.09,-0.0,0.99,-4.93,-0.23
2025-11-05 08:55:20.174,-0.12,0.01,1.01,-6.62,0.67,-0.08,-0.01,1.0,-4.71,-0.45
2025-11-05 08:55:20.186,-0.12,0.01,1.01,-6.73,0.56,-0.08,-0.01,0.99,-4.71,-0.45
2025-11-05 08:55:20.198,-0.12,0.02,1.0,-6.84,0.9,-0.09,-0.0,0.98,-5.27,-0.11
2025-11-05 08:55:20.210,-0.13,-0.02,1.06,-7.18,-0.85,-0.1,0.0,0.99,-5.72,0.23
2025-11-05 08:55:20.223,-0.11,-0.02,1.01,-6.39,-1.11,-0.08,-0.01,0.99,-4.82,-0.57
2025-11-05 08:55:20.235,-0.13,0.01,0.99,-7.63,0.45,-0.08,-0.01,0.99,-4.82,-0.68
