run_index,hand,glove_time_ms,time,palm_mcp_flex,palm_pip_flex,palm_mid_yaw,palm_mid_pitch,palm_mid_roll,palm_mid_ax,palm_mid_ay,palm_mid_az,palm_prox_yaw,palm_prox_pitch,palm_prox_roll,palm_prox_ax,palm_prox_ay,palm_prox_az,thumb_mcp_flex,thumb_pip_flex,thumb_mid_yaw,thumb_mid_pitch,thumb_mid_roll,thumb_mid_ax,thumb_mid_ay,thumb_mid_az,thumb_prox_yaw,thumb_prox_pitch,thumb_prox_roll,thumb_prox_ax,thumb_prox_ay,thumb_prox_az,index_mcp_flex,index_pip_flex,index_mid_yaw,index_mid_pitch,index_mid_roll,index_mid_ax,index_mid_ay,index_mid_az,index_prox_yaw,index_prox_pitch,index_prox_roll,index_prox_ax,index_prox_ay,index_prox_az,middle_mcp_flex,middle_pip_flex,middle_mid_yaw,middle_mid_pitch,middle_mid_roll,middle_mid_ax,middle_mid_ay,middle_mid_az,middle_prox_yaw,middle_prox_pitch,middle_prox_roll,middle_prox_ax,middle_prox_ay,middle_prox_az,ring_mcp_flex,ring_pip_flex,ring_mid_yaw,ring_mid_pitch,ring_mid_roll,ring_mid_ax,ring_mid_ay,ring_mid_az,ring_prox_yaw,ring_prox_pitch,ring_prox_roll,ring_prox_ax,ring_prox_ay,ring_prox_az,pinky_mcp_flex,pinky_pip_flex,pinky_mid_yaw,pinky_mid_pitch,pinky_mid_roll,pinky_mid_ax,pinky_mid_ay,pinky_mid_az,pinky_prox_yaw,pinky_prox_pitch,pinky_prox_roll,pinky_prox_ax,pinky_prox_ay,pinky_prox_az,wrist_ax,wrist_ay,wrist_az,wrist_heading,wrist_pitch,wrist_roll
4,LeftGlove,91381,0,-1,-1,0.98,0.69,0.41,-0.37,0.74,-0.86,0,0,0,0,0,0,2116,1891,1.19,0.55,0.58,-0.01,1.04,-1.13,-0.76,-0.33,0.19,-0.2,0.61,0.92,1050,2085,-2.44,-3.12,1.72,0.35,-0.77,0.16,-1.04,0.06,0.18,0.84,1.11,1.09,0,2046,0.81,0.08,0.44,0.64,-1.93,0.47,-2.77,0.1,0.23,-1.02,-0.5,1.01,2132,2280,-2.11,0.47,0.79,-0.65,1.57,0.05,-1.2,-0.01,-0.06,-0.09,1.2,0.96,1976,2029,1.37,-0.01,0.27,0.92,-0.13,1.24,1.7,-0.49,0.14,0.44,-0.66,1.06,-1.66,-5.45,8.48,79.5,-12.56,31.44
4,LeftGlove,91562,180,-1,-1,1.24,0.57,0.46,-0.31,0.93,-0.73,0,0,0,0,0,0,2117,1885,1.04,0.02,0.74,0.13,0.36,-0.21,-0.89,-0.35,0.43,0.37,0.53,1.11,1050,2083,-2.07,-3.07,1.84,-0.1,-0.63,0.12,-1.19,0.26,0.24,0.7,0.74,1.29,0,2056,0.57,0.36,0.45,0.17,-1.16,1.31,-2.97,0.14,0.39,-0.91,-0.26,1.49,2133,2281,-2.38,0.6,0.97,-0.3,1.5,0.36,-1.43,0.04,0.05,0.03,0.95,1.05,1979,2031,1.23,-0.06,0.42,0.65,-0.6,1.34,1.51,-0.39,0.23,-0.48,-0.42,0.93,-1.98,-2.7,8.57,76.94,-6.88,17.56
4,LeftGlove,91673,290,-1,-1,1.51,0.53,0.44,-0.11,1.04,-0.69,0,0,0,0,0,0,2118,1887,1.2,0.21,0.62,0.53,0.95,0.2,-0.96,-0.29,0.35,0.67,0.44,0.88,1049,2085,-0.8,3.03,1.86,0.24,-1.15,-0.14,-1.4,0.17,0.14,1.34,0.82,1.06,0,2056,0.4,0.18,0.45,0.23,-1.97,0.67,-3.06,0.19,0.18,-1.02,-0.62,1.06,2131,2283,-2.84,0.5,0.94,-0.22,1.96,0.07,-1.55,-0.03,-0.14,-0.26,0.99,0.95,1983,2031,1.08,0.03,0.27,0.68,-0.28,1.22,1.46,-0.36,-0.06,0.51,-0.2,1.01,0.13,1.61,7.66,74.88,1.56,-0.19
4,LeftGlove,91783,400,-1,-1,1.69,0.48,0.42,0.02,1.13,-0.58,0,0,0,0,0,0,2117,1885,1.47,0.28,0.46,0.41,1.04,-0.48,-1.17,-0.14,0.14,0.05,0.17,1.02,1049,2085,-0.79,2.69,1.77,0.45,-0.29,-0.19,-1.5,0.12,-0.12,0.41,0.92,1.18,0,2055,0.44,0.12,0.16,0.4,-1.03,1.01,-3.14,0.37,0.03,-0.56,-0.48,1.06,2132,2284,-2.87,0.55,0.64,-0.29,1.53,0.07,-1.53,0.08,-0.32,-0.36,0.9,1.06,1989,2031,1.0,0.16,0.14,0.53,0.05,1.1,1.44,-0.33,-0.17,0.43,-0.27,0.96,1.76,2.7,8.71,73.38,8.06,-11.06
4,LeftGlove,91892,510,-1,-1,1.63,0.41,0.4,0.05,1.04,-0.53,0,0,0,0,0,0,2117,1893,1.49,0.06,0.47,0.59,0.45,-0.48,-1.15,-0.1,0.13,-0.33,0.09,1.08,1050,2083,-1.28,2.72,1.93,0.05,-0.22,-0.19,-1.43,0.33,-0.11,0.05,0.52,1.3,0,2055,0.52,0.31,0.04,0.65,-0.7,1.14,-3.06,0.48,0.25,-0.29,-0.47,1.31,2133,2285,-2.71,0.83,0.58,-0.38,0.86,0.34,-1.45,0.25,-0.11,-0.3,0.56,1.16,1983,2030,1.13,0.17,0.35,0.41,0.08,1.33,1.5,-0.23,0.05,0.46,-0.31,1.0,-1.21,0.04,9.62,75.0,1.19,-3.25
4,LeftGlove,92002,620,-1,-1,1.39,0.35,0.43,-0.1,0.91,-0.42,0,0,0,0,0,0,2118,1893,1.24,0.03,0.76,0.38,0.35,-0.29,-0.91,-0.2,0.3,-0.09,0.44,1.18,1052,2087,-1.62,3.01,1.86,0.21,-0.15,0.34,-1.22,0.44,0.19,0.37,0.47,1.48,0,2056,0.66,0.59,0.22,0.18,-0.66,1.58,-2.92,0.34,0.58,-0.4,0.02,1.44,2132,2283,-2.24,1.0,0.89,-0.43,0.87,0.76,-1.3,0.27,0.25,0.25,0.41,1.23,1979,2029,1.38,0.02,0.56,0.23,-0.5,1.45,1.6,-0.12,0.35,0.22,0.34,1.27,-2.31,-2.93,8.56,77.0,-11.0,14.75
4,LeftGlove,92112,730,-1,-1,1.04,0.31,0.46,-0.26,0.7,-0.39,0,0,0,0,0,0,2117,1893,0.88,0.22,0.95,-0.06,0.51,-0.21,-0.61,-0.25,0.45,0.46,-0.04,1.04,1049,2085,-1.73,-3.06,1.92,0.07,-0.91,-0.38,-1.06,0.58,0.41,0.71,-0.26,1.36,0,2057,0.82,0.86,0.31,-0.7,-0.51,1.08,-2.84,0.3,0.83,-0.23,0.4,1.13,2132,2281,-1.43,1.26,1.4,0.34,0.69,0.17,-1.11,0.38,0.5,0.6,0.01,1.26,1975,2031,1.62,-0.02,0.75,-0.27,-0.42,1.21,1.82,0.01,0.58,-0.13,1.09,1.15,-3.84,-4.49,6.06,79.69,-25.5,32.13
4,LeftGlove,92222,840,-1,-1,0.56,0.28,0.47,-0.38,0.34,-0.4,0,0,0,0,0,0,2118,1894,0.64,0.34,1.01,-0.34,0.41,-0.67,-0.41,-0.23,0.49,-0.73,-0.19,0.89,1053,2087,-2.42,-2.93,1.89,-0.03,-0.17,-0.32,-0.9,0.7,0.52,0.31,-0.56,1.0,0,2056,1.09,1.08,0.23,-0.76,-0.1,1.05,-2.71,0.31,1.0,0.11,0.28,0.85,2132,2281,-1.18,1.77,2.57,0.57,0.19,0.08,-0.87,0.5,0.69,0.55,-0.47,1.04,1975,2029,1.87,0.03,0.89,-0.61,0.3,0.77,1.87,-0.11,0.75,-0.57,-0.18,0.73,-6.99,-6.39,1.86,78.94,-40.0,62.0
4,LeftGlove,92332,950,-1,-1,0.04,0.15,0.45,-0.22,-0.04,-0.39,0,0,0,0,0,0,2116,1891,0.21,0.35,1.23,-0.46,0.11,-1.95,-0.36,-0.26,0.57,-0.46,-0.01,0.95,1049,2085,-2.71,-2.86,1.83,-0.29,0.28,0.09,-0.73,0.82,0.65,-0.41,-0.53,1.3,0,2057,1.47,1.32,0.23,0.03,0.52,1.19,-2.72,0.25,1.24,0.3,-0.04,0.83,2132,2280,-1.21,2.11,3.09,-0.13,-0.3,-0.1,-0.64,0.56,0.95,-0.02,-0.75,1.01,1971,2030,2.06,0.03,0.93,0.0,0.47,1.03,1.89,-0.06,0.99,-0.89,0.02,0.7,-10.08,-5.86,-2.57,66.63,-51.25,109.63
4,LeftGlove,92442,1050,-1,-1,-0.41,-0.11,0.47,0.18,-0.23,-0.29,0,0,0,0,0,0,2107,1876,0.27,-0.11,1.26,0.23,-0.03,0.01,-0.35,-0.3,0.64,0.37,0.34,1.32,1047,2079,-2.69,-0.45,1.55,0.58,0.93,0.01,-0.43,0.76,1.13,-0.89,-0.75,0.7,0,2044,1.89,1.91,2.41,-0.2,0.7,-0.44,-1.98,0.1,1.39,1.07,0.67,0.64,2131,2280,-1.17,2.73,2.87,-0.76,-0.23,-1.18,-0.41,0.4,1.22,0.3,-1.12,0.53,1963,2029,2.13,-0.27,1.05,-0.21,-0.11,1.44,1.8,0.08,1.24,-1.16,0.17,1.09,-9.34,-3.43,-4.93,41.31,-49.69,151.56
