run_timestamp,request_id,request_ts,glove_received
2026-04-15 21:02:46,32,2026-04-15T11:03:02.599Z,False
2026-04-15 21:02:46,33,2026-04-15T11:03:02.699Z,False
2026-04-15 21:02:46,34,2026-04-15T11:03:02.800Z,False
2026-04-15 21:02:46,35,2026-04-15T11:03:02.900Z,False
2026-04-15 21:02:46,36,2026-04-15T11:03:03.001Z,False
2026-04-15 21:02:46,37,2026-04-15T11:03:03.101Z,False
2026-04-15 21:02:46,38,2026-04-15T11:03:03.202Z,False
2026-04-15 21:02:46,39,2026-04-15T11:03:03.302Z,False
2026-04-15 21:02:46,40,2026-04-15T11:03:03.403Z,False
2026-04-15 21:02:46,41,2026-04-15T11:03:03.504Z,False
2026-04-15 21:02:46,42,2026-04-15T11:03:03.604Z,False
2026-04-15 21:02:46,43,2026-04-15T11:03:03.705Z,False
2026-04-15 21:02:46,44,2026-04-15T11:03:03.806Z,False
2026-04-15 21:02:46,45,2026-04-15T11:03:03.907Z,False
2026-04-15 21:02:46,46,2026-04-15T11:03:04.007Z,False
2026-04-15 21:02:46,47,2026-04-15T11:03:04.108Z,False
2026-04-15 21:02:46,48,2026-04-15T11:03:04.209Z,False
2026-04-15 21:02:46,49,2026-04-15T11:03:04.309Z,False
2026-04-15 21:02:46,50,2026-04-15T11:03:04.410Z,False
2026-04-15 21:02:46,51,2026-04-15T11:03:04.510Z,False
2026-04-15 21:02:46,52,2026-04-15T11:03:04.611Z,False
2026-04-15 21:02:46,53,2026-04-15T11:03:04.712Z,False
2026-04-15 21:02:46,54,2026-04-15T11:03:04.812Z,False
2026-04-15 21:02:46,55,2026-04-15T11:03:04.913Z,False
2026-04-15 21:02:46,56,2026-04-15T11:03:05.014Z,False
2026-04-15 21:02:46,57,2026-04-15T11:03:05.114Z,False
2026-04-15 21:02:46,58,2026-04-15T11:03:05.215Z,False
2026-04-15 21:02:46,59,2026-04-15T11:03:05.315Z,False
2026-04-15 21:02:46,60,2026-04-15T11:03:05.415Z,False
2026-04-15 21:02:46,61,2026-04-15T11:03:05.516Z,False
2026-04-15 21:02:46,62,2026-04-15T11:03:05.616Z,False
2026-04-15 21:02:46,63,2026-04-15T11:03:05.717Z,False
2026-04-15 21:02:46,64,2026-04-15T11:03:05.819Z,False
2026-04-15 21:02:46,65,2026-04-15T11:03:05.919Z,False
2026-04-15 21:02:46,66,2026-04-15T11:03:06.020Z,False
2026-04-15 21:02:46,67,2026-04-15T11:03:06.120Z,False
2026-04-15 21:02:46,68,2026-04-15T11:03:06.221Z,False
2026-04-15 21:02:46,69,2026-04-15T11:03:06.321Z,False
2026-04-15 21:02:46,70,2026-04-15T11:03:06.422Z,False
2026-04-15 21:02:46,71,2026-04-15T11:03:06.522Z,False
2026-04-15 21:02:46,72,2026-04-15T11:03:06.623Z,False
2026-04-15 21:02:46,73,2026-04-15T11:03:06.723Z,False
2026-04-15 21:02:46,74,2026-04-15T11:03:06.824Z,False
2026-04-15 21:02:46,75,2026-04-15T11:03:06.924Z,False
2026-04-15 21:02:46,76,2026-04-15T11:03:07.025Z,False
2026-04-15 21:02:46,77,2026-04-15T11:03:07.126Z,False
2026-04-15 21:02:46,78,2026-04-15T11:03:07.227Z,False
2026-04-15 21:02:46,79,2026-04-15T11:03:07.327Z,False
2026-04-15 21:02:46,80,2026-04-15T11:03:07.428Z,False
2026-04-15 21:02:46,81,2026-04-15T11:03:07.529Z,False
2026-04-15 21:02:46,82,2026-04-15T11:03:07.629Z,False
2026-04-15 21:02:46,83,2026-04-15T11:03:07.730Z,False
2026-04-15 21:02:46,84,2026-04-15T11:03:07.831Z,False
2026-04-15 21:02:46,85,2026-04-15T11:03:07.931Z,False
2026-04-15 21:02:46,86,2026-04-15T11:03:08.032Z,False
2026-04-15 21:02:46,87,2026-04-15T11:03:08.132Z,False
