run_index,hand,glove_time_ms,time,palm_mcp_flex,palm_pip_flex,palm_mid_yaw,palm_mid_pitch,palm_mid_roll,palm_mid_ax,palm_mid_ay,palm_mid_az,palm_prox_yaw,palm_prox_pitch,palm_prox_roll,palm_prox_ax,palm_prox_ay,palm_prox_az,thumb_mcp_flex,thumb_pip_flex,thumb_mid_yaw,thumb_mid_pitch,thumb_mid_roll,thumb_mid_ax,thumb_mid_ay,thumb_mid_az,thumb_prox_yaw,thumb_prox_pitch,thumb_prox_roll,thumb_prox_ax,thumb_prox_ay,thumb_prox_az,index_mcp_flex,index_pip_flex,index_mid_yaw,index_mid_pitch,index_mid_roll,index_mid_ax,index_mid_ay,index_mid_az,index_prox_yaw,index_prox_pitch,index_prox_roll,index_prox_ax,index_prox_ay,index_prox_az,middle_mcp_flex,middle_pip_flex,middle_mid_yaw,middle_mid_pitch,middle_mid_roll,middle_mid_ax,middle_mid_ay,middle_mid_az,middle_prox_yaw,middle_prox_pitch,middle_prox_roll,middle_prox_ax,middle_prox_ay,middle_prox_az,ring_mcp_flex,ring_pip_flex,ring_mid_yaw,ring_mid_pitch,ring_mid_roll,ring_mid_ax,ring_mid_ay,ring_mid_az,ring_prox_yaw,ring_prox_pitch,ring_prox_roll,ring_prox_ax,ring_prox_ay,ring_prox_az,pinky_mcp_flex,pinky_pip_flex,pinky_mid_yaw,pinky_mid_pitch,pinky_mid_roll,pinky_mid_ax,pinky_mid_ay,pinky_mid_az,pinky_prox_yaw,pinky_prox_pitch,pinky_prox_roll,pinky_prox_ax,pinky_prox_ay,pinky_prox_az,wrist_ax,wrist_ay,wrist_az,wrist_heading,wrist_pitch,wrist_roll
1,LeftGlove,131933,0,-1,-1,0.03,0,0,0.0,0.0,-0.01,0,0,0,0,0,0,2059,1867,-0.03,0.0,0.0,0.0,0.01,0.0,0.01,0,0,0.0,0.01,0.0,1043,2065,-0.01,0,0,0.0,0.0,0.0,0.05,0.0,-0.01,0.0,0.0,0.0,0,2037,-0.05,0.01,0,0.0,0.0,0.0,-0.01,0.01,0,0.0,0.01,-0.01,2135,2283,0,0,0,0.0,0.0,-0.01,-0.02,0,0,0.0,0.01,0.0,1983,2015,0.01,0,0,0.0,0.01,0.0,0,0,0,0.0,0.01,0.0,-0.23,3.23,9.21,0,-1.44,-19.56
1,LeftGlove,132185,249,-1,-1,0.03,0,0,-0.01,0.0,0.0,0,0,0,0,0,0,2063,1862,-0.03,0.0,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0.0,0.0,1043,2065,-0.01,0,0,-0.01,0.0,0.0,0.05,0.0,0.0,-0.01,0.0,0.01,0,2038,-0.05,0.0,0,0.0,0.0,0.0,-0.01,0.01,0,-0.01,0.0,-0.01,2133,2285,0,0,0,0.0,0.0,0.0,-0.02,0,0,0.0,0.0,0.0,1989,2013,0.01,0,0,-0.01,0.0,0.0,0,0,0,-0.01,0.0,-0.01,-0.18,3.2,9.19,0,-1.44,-19.56
1,LeftGlove,132225,290,-1,-1,0.03,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2041,1865,-0.03,0.0,0.0,0.0,0.01,0.01,0.01,0,0,0.0,0.0,0.01,1043,2065,-0.01,0,0,0.0,0.0,0.01,0.0,3.14,3.14,-0.02,1.5,-0.98,0,2037,-0.05,0.01,0,-0.01,0.01,0.0,-0.01,0.01,0,0.0,0.0,0.01,2139,2284,0,0,0,-0.01,0.0,0.0,-0.02,0,0,-0.01,0.0,-0.01,1989,2013,0.01,0,0,-0.01,0.0,0.0,0,0,0,-0.01,0.0,0.0,-0.15,3.21,9.17,0,-1.44,-19.56
1,LeftGlove,132266,330,-1,-1,0.03,0,0,-0.01,0.0,0.0,0,0,0,0,0,0,2057,1865,-0.03,0.0,0.0,-0.01,0.0,0.0,0.01,0,0,0.0,0.0,0.0,1043,2063,-0.01,0,0,-0.01,0.0,0.01,0.05,0.0,0.0,-0.02,0.01,0.01,0,2038,-0.05,0.0,0,-0.01,0.0,0.0,-0.01,0.01,0,-0.01,0.0,-0.01,2135,2283,0,0,0,0.0,0.0,-0.01,-0.02,0,0,0.0,0.01,0.0,1983,2013,0.01,0,0,0.0,0.01,-0.01,0,0,0,0.0,0.01,-0.01,-0.2,3.11,9.26,0,-1.44,-19.56
1,LeftGlove,132499,567,-1,-1,0.03,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2060,1862,-0.03,0.0,0.0,0.0,0.01,-0.01,0.01,0,0,0.0,0.01,-0.01,1035,2063,-0.01,0,0,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.01,0.01,0,2034,-0.05,0.01,0,0.01,0.01,0.0,-0.01,0.01,0,0.0,0.01,0.0,2135,2283,0,0,0,0.0,0.0,0.0,-0.02,0,0,0.0,0.01,0.0,1983,2015,0.01,0,0,0.0,0.0,-0.01,0,0,0,0.0,0.01,-0.01,-0.23,3.2,9.22,0,-1.44,-19.56
1,LeftGlove,132542,608,-1,-1,0.03,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2063,1865,-0.03,0.0,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0.0,0.01,1041,2071,-0.01,0,0,0.0,0.01,0.01,0.05,0.0,0.0,0.0,0.0,0.01,0,2035,-0.05,0.01,0,0.0,0.0,0.0,-0.01,0.01,0,-0.01,0.0,0.0,2135,2282,0,0,0,0.0,0.0,0.01,-0.02,0,0,0.0,0.0,0.01,1982,2016,0.01,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.2,3.17,9.21,0,-1.44,-19.56
1,LeftGlove,132703,768,-1,-1,0.03,0,0,0.0,0.0,-0.01,0,0,0,0,0,0,2063,1864,-0.03,0.0,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0.0,0.0,1041,2065,-0.01,0,0,0.0,0.01,0.0,0.05,0.0,0.0,-0.01,0.0,0.0,0,2032,-0.05,0.01,0,-0.01,0.0,0.0,-0.01,0.01,0,0.0,0.01,0.0,2135,2281,0,0,0,-0.01,0.01,0.0,-0.02,0,0,0.0,0.01,0.0,1988,2012,0.01,0,0,-0.01,0.01,0.0,0,0,0,-0.01,0.01,0.0,-0.26,3.23,9.19,0,-1.44,-19.56
1,LeftGlove,132744,808,-1,-1,0.03,0,0,0.0,-0.01,-0.01,0,0,0,0,0,0,2063,1865,-0.03,0.0,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0.0,-0.01,1044,2063,-0.01,0,0,0.0,-0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,2037,-0.05,0.0,0,0.0,0.0,0.0,-0.01,0.01,0,0.0,-0.01,0.0,2134,2282,0,0,0,-0.01,0.0,0.01,-0.02,0,0,0.0,-0.01,0.0,1983,2013,0.01,0,0,0.0,0.0,0.0,0,0,0,0.0,-0.01,0.0,-0.28,3.26,9.17,0,-1.44,-19.56
1,LeftGlove,132908,976,-1,-1,0.03,0,0,0.0,0.0,-0.01,0,0,0,0,0,0,2059,1864,-0.03,0.0,0.0,0.0,0.0,0.0,0.01,0,0,0.0,-0.01,0.0,1036,2066,-0.01,0,0,0.0,-0.01,0.0,0.05,0.0,0.0,0.0,0.0,-0.01,0,2037,-0.05,0.01,0,0.0,0.0,0.0,-0.01,0.01,0,0.0,0.0,-0.01,2135,2283,0,0,0,0.01,0.0,0.0,-0.02,0,0,0.0,0.0,0.0,1983,2013,0.01,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23,3.2,9.22,0,-1.44,-19.56
1,LeftGlove,132951,1018,-1,-1,0.03,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2063,1865,-0.03,0.0,0.0,0.01,0.0,0.0,0.01,0,0,0.0,0.0,0.0,1045,2059,-0.01,0,0,0.0,0.0,0.01,0.05,0.0,-0.01,-0.01,0.0,0.0,0,2036,-0.05,0.01,0,0.0,0.0,-0.01,-0.01,0.01,0,0.0,0.0,0.0,2134,2283,0,0,0,0.0,0.0,0.0,-0.02,0,0,-0.01,0.0,-0.01,1982,2013,0.01,0,0,0.0,0.0,0.0,0,0,0,-0.01,0.01,0.0,-0.21,3.19,9.21,0,-1.44,-19.56
1,LeftGlove,132993,1058,-1,-1,0.03,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2059,1867,-0.03,0.0,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0.0,0.0,1043,2065,-0.01,0,0,0.0,0.01,0.01,0.05,0.0,0.0,0.0,0.01,0.0,0,2036,-0.05,0.01,0,0.0,0.01,0.01,-0.01,0.01,0,0.0,0.0,0.0,2134,2283,0,0,0,0.0,0.0,0.0,-0.02,0,0,0.0,0.0,0.01,1983,2013,0.01,0,0,0.0,0.01,0.0,0,0,0,0.0,0.01,0.0,-0.22,3.18,9.24,0,-1.44,-19.56
1,LeftGlove,133034,1099,-1,-1,0.03,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2059,1866,-0.03,0.0,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0.0,0.0,1045,2067,-0.01,0,0,0.0,0.0,-0.01,0.05,0.0,0.0,-0.01,0.0,0.0,0,2037,-0.05,0.01,0,-0.01,0.0,-0.01,-0.01,0.01,0,0.0,0.0,-0.02,2135,2283,0,0,0,0.0,0.0,-0.01,-0.02,0,0,-0.01,0.0,0.0,1981,2013,0.01,0,0,0.0,0.0,-0.01,0,0,0,-0.01,0.01,-0.01,-0.19,3.21,9.2,0,-1.44,-19.56
1,LeftGlove,133074,1139,-1,-1,0.03,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2059,1864,-0.03,0.0,0.0,0.0,0.01,0.0,0.01,0,0,0.0,0.01,0.0,1043,2066,-0.01,0,0,0.0,0.01,0.02,0.05,0.0,0.0,0.0,0.0,0.01,0,2037,-0.05,0.0,0,0.0,0.0,0.0,-0.01,0.01,0,0.0,0.0,0.01,2135,2282,0,0,0,0.0,0.0,0.0,-0.02,0,0,0.0,0.0,0.0,1983,2013,0.01,0,0,0.0,0.01,0.0,0,0,0,0.0,0.01,0.0,-0.23,3.15,9.23,0,-1.44,-19.56
1,LeftGlove,133114,1179,-1,-1,0.03,0,0,0.0,0.0,-0.01,0,0,0,0,0,0,2063,1867,-0.03,0.0,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0.01,-0.01,1043,2066,-0.01,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0,2036,-0.05,0.01,0,0.0,0.0,-0.01,-0.01,0.01,0,0.0,0.0,-0.01,2135,2283,0,0,0,0.01,0.0,0.0,-0.02,0,0,0.0,0.0,-0.01,1988,2012,0.01,0,0,0.0,0.0,-0.01,0,0,0,0.01,0.0,0.0,-0.24,3.27,9.19,0,-1.44,-19.56
1,LeftGlove,133155,1220,-1,-1,0.03,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2059,1868,-0.03,0.0,0.0,0.0,-0.01,0.0,0.01,0,0,0.0,0.0,0.0,1041,2067,-0.01,0,0,0.0,-0.01,0.01,0.05,0.0,0.0,0.0,-0.01,0.0,0,2037,-0.05,0.0,0,-0.01,0.0,-0.01,-0.01,0.01,0,-0.01,-0.01,0.0,2136,2285,0,0,0,-0.01,-0.01,0.01,-0.02,0,0,-0.01,-0.01,0.0,1982,2013,0.01,0,0,-0.01,-0.01,0.0,0,0,0,-0.01,-0.01,0.0,-0.28,3.22,9.2,0,-1.44,-19.56
1,LeftGlove,133196,1264,-1,-1,0.03,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2054,1864,-0.03,0.0,0.0,0.0,0.0,0.0,-3.14,0,0,1.53,0.0,-1.96,1041,2068,-0.01,0,0,0.0,0.0,0.0,-0.01,1.56,0.19,0.02,-0.72,0.05,0,2037,-0.05,0.01,0,0.01,0.0,0.0,-0.01,0.01,0,0.01,0.0,-0.01,2136,2283,0,0,0,0.01,0.0,0.0,-0.02,0,0,0.01,0.0,0.0,1983,2019,0.01,0,0,0.01,-0.01,0.0,0,0,0,0.01,0.0,0.0,-0.25,3.24,9.21,0,-1.44,-19.56
