run_index,hand,glove_time_ms,time,palm_mcp_flex,palm_pip_flex,palm_mid_yaw,palm_mid_pitch,palm_mid_roll,palm_mid_ax,palm_mid_ay,palm_mid_az,palm_prox_yaw,palm_prox_pitch,palm_prox_roll,palm_prox_ax,palm_prox_ay,palm_prox_az,thumb_mcp_flex,thumb_pip_flex,thumb_mid_yaw,thumb_mid_pitch,thumb_mid_roll,thumb_mid_ax,thumb_mid_ay,thumb_mid_az,thumb_prox_yaw,thumb_prox_pitch,thumb_prox_roll,thumb_prox_ax,thumb_prox_ay,thumb_prox_az,index_mcp_flex,index_pip_flex,index_mid_yaw,index_mid_pitch,index_mid_roll,index_mid_ax,index_mid_ay,index_mid_az,index_prox_yaw,index_prox_pitch,index_prox_roll,index_prox_ax,index_prox_ay,index_prox_az,middle_mcp_flex,middle_pip_flex,middle_mid_yaw,middle_mid_pitch,middle_mid_roll,middle_mid_ax,middle_mid_ay,middle_mid_az,middle_prox_yaw,middle_prox_pitch,middle_prox_roll,middle_prox_ax,middle_prox_ay,middle_prox_az,ring_mcp_flex,ring_pip_flex,ring_mid_yaw,ring_mid_pitch,ring_mid_roll,ring_mid_ax,ring_mid_ay,ring_mid_az,ring_prox_yaw,ring_prox_pitch,ring_prox_roll,ring_prox_ax,ring_prox_ay,ring_prox_az,pinky_mcp_flex,pinky_pip_flex,pinky_mid_yaw,pinky_mid_pitch,pinky_mid_roll,pinky_mid_ax,pinky_mid_ay,pinky_mid_az,pinky_prox_yaw,pinky_prox_pitch,pinky_prox_roll,pinky_prox_ax,pinky_prox_ay,pinky_prox_az,wrist_ax,wrist_ay,wrist_az,wrist_heading,wrist_pitch,wrist_roll
3,LeftGlove,70378,0,-1,-1,0.19,-0.02,0.1,0.0,0.0,-0.02,0,0,0,0,0,0,2109,1863,0.05,-0.27,0.11,-0.01,0.0,0.64,-0.07,-0.21,-0.38,0.0,0.0,-0.01,1053,2087,-1.1,-0.19,0.1,0.0,0.0,-0.08,1.35,-0.05,0.07,0.0,0.0,0.13,0,2059,2.92,-0.01,0.12,0.0,0.0,0.21,-2.62,0.66,0.39,0.01,0.0,-0.35,2131,2285,0.19,0.06,0.03,0.01,0.0,-0.35,1.02,-0.03,0.11,0.0,0.0,0.12,1974,2032,1.99,0.19,0.13,0.01,0.0,-0.09,0.13,0.22,-0.07,0.0,0.0,0.33,-6.01,3.21,-6.93,3.25,-38.63,-154.5
3,LeftGlove,70487,112,-1,-1,0.19,-0.02,0.1,0.0,0.0,-0.02,0,0,0,0,0,0,2106,1864,0.05,-0.27,0.11,0.0,0.0,0.64,-0.07,-0.21,-0.38,0.0,0.0,-0.01,1049,2087,-1.1,-0.19,0.1,0.0,0.0,-0.09,1.35,-0.05,0.07,0.0,0.0,0.13,0,2058,2.92,-0.01,0.12,0.0,0.0,0.21,-2.62,0.66,0.39,0.0,-0.01,-0.34,2131,2283,0.19,0.06,0.03,0.0,0.0,-0.35,1.02,-0.03,0.11,0.0,0.0,0.13,1967,2029,1.99,0.19,0.13,0.01,-0.02,-0.06,0.13,0.22,-0.07,0.0,0.01,0.33,-6.07,3.17,-6.96,3.25,-38.63,-154.5
3,LeftGlove,70591,223,-1,-1,0.19,-0.02,0.1,0.0,0.0,-0.02,0,0,0,0,0,0,2108,1865,0.05,-0.27,0.1,0.0,0.0,0.63,-0.07,-0.21,-0.38,0.0,0.01,-0.01,1051,2085,-1.1,-0.19,0.1,0.0,0.0,-0.09,1.35,-0.05,0.07,0.0,0.01,0.12,0,2059,2.92,-0.01,0.12,0.0,0.0,0.21,-2.62,0.66,0.39,0.0,0.0,-0.34,2132,2283,0.19,0.06,0.03,0.0,0.0,-0.35,1.02,-0.03,0.11,0.0,0.0,0.13,1968,2034,1.99,0.19,0.13,0.0,-0.01,-0.08,0.13,0.22,-0.07,0.0,0.01,0.33,-6.03,3.19,-6.92,3.25,-38.69,-154.5
3,LeftGlove,70702,331,-1,-1,0.19,-0.02,0.1,0.0,0.0,-0.02,0,0,0,0,0,0,2109,1865,0.05,-0.27,0.1,0.0,0.0,0.63,-0.07,-0.21,-0.38,-0.01,0.01,-0.01,1053,2090,-1.1,-0.19,0.1,-0.01,0.0,-0.09,1.35,-0.05,0.07,0.0,0.0,0.13,0,2059,2.92,-0.01,0.12,0.0,0.0,0.2,-2.62,0.66,0.39,0.0,-0.01,-0.35,2131,2285,0.19,0.06,0.03,0.0,0.0,-0.35,1.02,-0.03,0.11,0.0,0.0,0.13,1965,2032,1.99,0.19,0.13,0.01,-0.01,-0.08,0.13,0.22,-0.07,0.0,0.0,0.34,-6.04,3.2,-6.94,3.25,-38.69,-154.5
3,LeftGlove,70810,430,-1,-1,0.19,-0.02,0.1,0.0,0.0,-0.02,0,0,0,0,0,0,2109,1867,0.05,-0.27,0.1,0.0,0.0,0.63,-0.07,-0.21,-0.38,-0.01,0.01,-0.01,1049,2085,-1.1,-0.19,0.1,0.0,-0.01,-0.09,1.35,-0.05,0.07,0.0,0.0,0.13,0,2059,2.92,-0.01,0.12,0.0,0.0,0.21,-2.62,0.66,0.39,0.01,0.0,-0.34,2132,2286,0.19,0.06,0.03,0.0,0.0,-0.36,1.02,-0.03,0.11,-0.01,0.0,0.13,1967,2030,1.99,0.19,0.13,-0.01,-0.03,-0.05,0.13,0.22,-0.07,0.01,0.0,0.34,-6.1,3.19,-6.93,3.25,-38.69,-154.5
3,LeftGlove,70910,531,-1,-1,0.19,-0.02,0.1,0.0,0.0,-0.02,0,0,0,0,0,0,2108,1866,0.05,-0.27,0.1,-0.01,0.0,0.63,-0.07,-0.21,-0.38,0.0,0.01,-0.01,1048,2088,-1.1,-0.19,0.1,0.0,0.0,-0.08,1.35,-0.05,0.07,0.01,0.0,0.13,0,2059,2.92,-0.01,0.12,0.0,0.0,0.21,-2.62,0.66,0.39,0.0,0.0,-0.34,2131,2285,0.19,0.06,0.03,0.0,0.01,-0.35,1.02,-0.03,0.11,0.0,0.0,0.12,1966,2029,1.99,0.19,0.13,-0.01,-0.03,-0.05,0.13,0.22,-0.07,-0.01,0.01,0.33,-6.04,3.2,-6.93,3.25,-38.69,-154.5
3,LeftGlove,71168,794,-1,-1,0.19,-0.02,0.1,0.0,0.0,-0.02,0,0,0,0,0,0,2109,1863,0.05,-0.27,0.1,0.01,0.0,0.64,-0.07,-0.21,-0.38,0.01,0.0,0.01,1049,2088,-1.1,-0.19,0.1,0.0,0.0,-0.09,1.35,-0.05,0.07,0.0,0.0,0.13,0,2057,2.92,-0.01,0.12,0.0,0.0,0.2,-2.62,0.66,0.39,-0.01,0.03,-0.34,2123,2285,0.19,0.06,0.03,0.0,0.0,-0.35,1.02,-0.03,0.11,0.0,0.01,0.12,1972,2041,1.99,0.19,0.13,-0.02,0.02,-0.09,0.13,0.22,-0.07,0.01,0.0,0.35,-6.09,3.23,-6.93,3.25,-38.69,-154.5
3,LeftGlove,71273,904,-1,-1,0.19,-0.02,0.1,0.01,0.0,-0.03,0,0,0,0,0,0,2107,1864,0.05,-0.27,0.1,0.0,0.01,0.63,-0.07,-0.21,-0.38,0.01,-0.01,0.0,1050,2086,-1.1,-0.19,0.1,0.0,0.0,-0.08,1.35,-0.05,0.07,-0.01,0.01,0.13,0,2058,2.92,-0.01,0.12,0.0,0.0,0.21,-2.62,0.66,0.39,0.0,0.01,-0.35,2131,2283,0.19,0.06,0.03,0.0,0.0,-0.35,1.02,-0.03,0.11,0.0,0.0,0.12,1967,2031,1.99,0.19,0.13,0.0,0.02,-0.1,0.13,0.22,-0.07,0.0,0.0,0.34,-6.06,3.21,-6.94,3.25,-38.69,-154.5
3,LeftGlove,71383,1014,-1,-1,0.19,-0.02,0.1,0.0,0.0,-0.02,0,0,0,0,0,0,2109,1865,0.05,-0.27,0.1,0.0,0.0,0.64,-0.07,-0.21,-0.38,0.0,0.0,0.0,1050,2085,-1.1,-0.19,0.1,0.0,0.0,-0.09,1.35,-0.05,0.07,-0.01,0.0,0.12,0,2059,2.92,-0.01,0.12,0.01,0.0,0.21,-2.62,0.66,0.39,0.01,0.0,-0.34,2131,2285,0.19,0.06,0.03,0.0,0.01,-0.35,1.02,-0.03,0.11,0.0,0.01,0.12,1973,2035,1.99,0.19,0.13,0.01,0.01,-0.1,0.13,0.22,-0.07,-0.01,0.01,0.33,-6.03,3.21,-6.92,3.25,-38.69,-154.5
3,LeftGlove,71493,1124,-1,-1,0.19,-0.02,0.1,0.0,0.0,-0.03,0,0,0,0,0,0,2109,1864,0.05,-0.27,0.1,0.0,0.0,0.64,-0.07,-0.21,-0.38,0.0,0.0,0.0,1049,2087,-1.1,-0.19,0.1,0.0,0.0,-0.09,1.35,-0.05,0.07,0.0,0.01,0.13,0,2061,2.92,-0.01,0.12,0.0,0.0,0.22,-2.62,0.66,0.39,0.0,0.0,-0.35,2134,2285,0.19,0.06,0.03,0.01,0.01,-0.35,1.02,-0.03,0.11,0.0,0.0,0.12,1971,2035,1.99,0.19,0.13,0.01,0.0,-0.09,0.13,0.22,-0.07,0.0,0.0,0.34,-6.03,3.19,-6.94,3.25,-38.69,-154.5
