run_index,hand,glove_time_ms,time,palm_mcp_flex,palm_pip_flex,palm_mid_yaw,palm_mid_pitch,palm_mid_roll,palm_mid_ax,palm_mid_ay,palm_mid_az,palm_prox_yaw,palm_prox_pitch,palm_prox_roll,palm_prox_ax,palm_prox_ay,palm_prox_az,thumb_mcp_flex,thumb_pip_flex,thumb_mid_yaw,thumb_mid_pitch,thumb_mid_roll,thumb_mid_ax,thumb_mid_ay,thumb_mid_az,thumb_prox_yaw,thumb_prox_pitch,thumb_prox_roll,thumb_prox_ax,thumb_prox_ay,thumb_prox_az,index_mcp_flex,index_pip_flex,index_mid_yaw,index_mid_pitch,index_mid_roll,index_mid_ax,index_mid_ay,index_mid_az,index_prox_yaw,index_prox_pitch,index_prox_roll,index_prox_ax,index_prox_ay,index_prox_az,middle_mcp_flex,middle_pip_flex,middle_mid_yaw,middle_mid_pitch,middle_mid_roll,middle_mid_ax,middle_mid_ay,middle_mid_az,middle_prox_yaw,middle_prox_pitch,middle_prox_roll,middle_prox_ax,middle_prox_ay,middle_prox_az,ring_mcp_flex,ring_pip_flex,ring_mid_yaw,ring_mid_pitch,ring_mid_roll,ring_mid_ax,ring_mid_ay,ring_mid_az,ring_prox_yaw,ring_prox_pitch,ring_prox_roll,ring_prox_ax,ring_prox_ay,ring_prox_az,pinky_mcp_flex,pinky_pip_flex,pinky_mid_yaw,pinky_mid_pitch,pinky_mid_roll,pinky_mid_ax,pinky_mid_ay,pinky_mid_az,pinky_prox_yaw,pinky_prox_pitch,pinky_prox_roll,pinky_prox_ax,pinky_prox_ay,pinky_prox_az,wrist_ax,wrist_ay,wrist_az,wrist_heading,wrist_pitch,wrist_roll
2,RightGlove,43385,0,-1,-1,-0.02,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2067,2110,-0.01,0,0,0.01,0.0,-0.01,0,0,0,0.0,0.0,-0.01,1719,1659,0.0,0.0,0.0,-0.01,0.0,-0.01,0.03,0,0.0,0.0,0.0,0.01,1605,2028,0.02,0,0,0.0,0.0,-0.01,0.02,0,0,0.0,0.0,-0.01,3285,3497,0,0,0,0,0,0,0,0,-0.01,-0.02,0.0,-0.01,2173,2055,0.02,0.01,0,-0.02,-0.01,-0.02,-0.01,0,0,0.0,0.0,-0.01,0.11,4.91,8.47,359.88,0.69,-30
2,RightGlove,43433,48,-1,-1,-0.02,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2066,2106,-0.01,0,0,-0.02,0.0,0.01,0,0,0,0.0,0.0,0.01,1719,1661,0.0,0.0,0.0,0.01,0.01,0.01,0.03,0,0.0,-0.01,0.0,0.01,1604,2029,0.02,0,0,-0.01,0.0,0.01,0.02,0,0,-0.01,0.0,0.0,3284,3493,0,0,0,0,0,0,0,0,-0.01,0.0,0.0,0.01,2183,2056,0.02,0.01,0,0.0,0.01,0.0,-0.01,0,0,0.0,0.0,-0.01,0.15,4.87,8.44,359.88,0.69,-30
2,RightGlove,43472,91,-1,-1,-0.02,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2066,2107,-0.01,0,0,0.01,0.0,-0.01,0,0,0,0.0,0.0,0.0,1719,1659,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0,0.0,0.0,0.0,0.01,1604,2027,0.02,0,0,-0.01,0.0,-0.01,0.02,0,0,0.0,0.0,0.0,3283,3500,0,0,0,0,0,0,0,0,-0.01,0.01,0.01,0.0,2181,2045,0.02,0.01,0,0.01,0.01,0.01,-0.01,0,0,0.01,0.0,0.0,0.18,4.85,8.5,359.88,0.69,-30
2,RightGlove,43514,132,-1,-1,-0.02,0,0,0.0,-0.01,0.0,0,0,0,0,0,0,2072,2107,-0.01,0,0,0.02,0.01,0.0,0,0,0,0.0,0.0,-0.01,1721,1659,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0,0.68,0.5,0.91,1.96,1599,2029,0.02,0,0,0.0,0.0,0.0,0.02,0,0,0.0,0.0,-0.01,3279,3497,0,0,0,0,0,0,0,0,-0.01,0.0,0.01,0.0,2175,2053,0.02,0.01,0,-0.01,0.0,0.0,-0.01,0,0,0.0,0.0,0.0,0.14,4.88,8.47,359.88,0.69,-30
2,RightGlove,43556,173,-1,-1,-0.02,0,0,0.0,0.0,0.01,0,0,0,0,0,0,2069,2110,-0.01,0,0,-0.02,-0.01,0.0,0,0,0,0.0,0.0,0.0,1718,1659,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0,0.0,0.0,0.0,-0.01,1609,2029,0.02,0,0,0.0,0.0,0.0,0.02,0,0,0.0,0.0,0.0,3279,3516,0,0,0,0,0,0,0,0,-0.01,0.0,0.0,0.0,2169,2053,0.02,0.01,0,-0.01,0.0,0.0,-0.01,0,0,0.0,0.0,0.0,0.14,4.86,8.5,359.88,0.69,-30
2,RightGlove,43596,213,-1,-1,-0.02,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2066,2109,-0.01,0,0,0.0,0.01,0.0,0,0,0,0.01,0.0,0.0,1715,1658,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0,0.0,0.0,0.0,0.01,1605,2028,0.02,0,0,0.0,0.0,0.0,0.02,0,0,0.01,0.0,0.0,3276,3492,0,0,0,0,0,0,0,0,-0.01,0.01,0.01,-0.01,2173,2055,0.02,0.01,0,0.0,0.0,0.01,-0.01,0,0,0.01,0.0,0.0,0.18,4.86,8.5,359.88,0.69,-30
2,RightGlove,43636,253,-1,-1,-0.02,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2065,2115,-0.01,0,0,0.02,0.01,0.0,0,0,0,0.0,0.0,0.0,1737,1659,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0,0.0,0.0,0.0,0.0,1607,2027,0.02,0,0,0.0,0.01,0.0,0.02,0,0,0.0,0.0,0.0,3276,3484,0,0,0,0,0,0,0,0,-0.01,0.0,0.01,0.0,2184,2053,0.02,0.01,0,-0.01,0.0,-0.01,-0.01,0,0,0.0,0.0,0.0,0.12,4.88,8.48,359.88,0.69,-30
2,RightGlove,43676,293,-1,-1,-0.02,0,0,0.0,-0.01,-0.01,0,0,0,0,0,0,2065,2107,-0.01,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1717,1655,0.0,0.0,0.0,0.0,0.0,-0.01,0.03,0,0.0,0.0,0.0,0.0,1607,2027,0.02,0,0,0.0,0.01,0.0,0.02,0,0,0.0,0.0,0.0,3275,3476,0,0,0,0,0,0,0,0,-0.01,0.0,0.01,0.0,2174,2044,0.02,0.01,0,-0.01,0.0,0.0,-0.01,0,0,0.0,0.0,0.0,0.15,4.88,8.52,359.88,0.69,-30
2,RightGlove,43717,333,-1,-1,-0.02,0,0,0.0,0.0,0.01,0,0,0,0,0,0,2071,2108,-0.01,0,0,-0.02,-0.01,0.0,0,0,0,0.0,0.0,0.0,1717,1659,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0,0.0,0.0,0.0,0.01,1599,2029,0.02,0,0,0.0,0.01,0.0,0.02,0,0,0.0,0.0,-0.01,3273,3484,0,0,0,0,0,0,0,0,-0.01,0.01,0.0,0.01,2180,2045,0.02,0.01,0,0.0,0.0,-0.01,-0.01,0,0,0.0,0.0,0.0,0.13,4.88,8.49,359.88,0.69,-30
2,RightGlove,43756,373,-1,-1,-0.02,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2069,2108,-0.01,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1717,1657,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0,0.0,0.0,0.0,0.0,1597,2028,0.02,0,0,0.0,0.0,0.0,0.02,0,0,0.0,-0.01,0.0,3271,3483,0,0,0,0,0,0,0,0,-0.01,0.01,0.01,0.01,2175,2055,0.02,0.01,0,0.0,0.0,0.01,-0.01,0,0,0.0,0.0,0.0,0.17,4.88,8.48,359.88,0.69,-30
