run_index,hand,glove_time_ms,time,palm_mcp_flex,palm_pip_flex,palm_mid_yaw,palm_mid_pitch,palm_mid_roll,palm_mid_ax,palm_mid_ay,palm_mid_az,palm_prox_yaw,palm_prox_pitch,palm_prox_roll,palm_prox_ax,palm_prox_ay,palm_prox_az,thumb_mcp_flex,thumb_pip_flex,thumb_mid_yaw,thumb_mid_pitch,thumb_mid_roll,thumb_mid_ax,thumb_mid_ay,thumb_mid_az,thumb_prox_yaw,thumb_prox_pitch,thumb_prox_roll,thumb_prox_ax,thumb_prox_ay,thumb_prox_az,index_mcp_flex,index_pip_flex,index_mid_yaw,index_mid_pitch,index_mid_roll,index_mid_ax,index_mid_ay,index_mid_az,index_prox_yaw,index_prox_pitch,index_prox_roll,index_prox_ax,index_prox_ay,index_prox_az,middle_mcp_flex,middle_pip_flex,middle_mid_yaw,middle_mid_pitch,middle_mid_roll,middle_mid_ax,middle_mid_ay,middle_mid_az,middle_prox_yaw,middle_prox_pitch,middle_prox_roll,middle_prox_ax,middle_prox_ay,middle_prox_az,ring_mcp_flex,ring_pip_flex,ring_mid_yaw,ring_mid_pitch,ring_mid_roll,ring_mid_ax,ring_mid_ay,ring_mid_az,ring_prox_yaw,ring_prox_pitch,ring_prox_roll,ring_prox_ax,ring_prox_ay,ring_prox_az,pinky_mcp_flex,pinky_pip_flex,pinky_mid_yaw,pinky_mid_pitch,pinky_mid_roll,pinky_mid_ax,pinky_mid_ay,pinky_mid_az,pinky_prox_yaw,pinky_prox_pitch,pinky_prox_roll,pinky_prox_ax,pinky_prox_ay,pinky_prox_az,wrist_ax,wrist_ay,wrist_az,wrist_heading,wrist_pitch,wrist_roll
5,LeftGlove,135853,0,-1,-1,0.03,0,0,0.01,0.0,0.0,0,0,0,0,0,0,2108,1861,-0.01,0,0,0.0,0.0,0.0,0.01,0,0,0.0,0.0,0.0,1055,2091,-0.01,0,0,0.0,0.0,-0.01,0.01,0,0,0.0,-0.01,-0.01,0,2056,-0.02,0,0,0.0,0.0,0.01,-0.01,0,0,0.0,0.0,0.0,2136,2280,0.0,0.0,0.0,0.0,0.01,0.01,-0.04,0.0,0.0,0.0,0.01,-0.01,1958,2031,0.02,-0.01,0,0.0,0.01,-0.01,-0.02,0.0,0.01,0.01,0.0,-0.01,2.14,-6.04,7.38,0.0,13.0,39.0
5,LeftGlove,136366,337,-1,-1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2107,1853,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1050,2089,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,2055,0.0,0,0,0.0,0.0,0.0,-0.01,0,0,0.0,0.0,0.0,2136,2282,0.0,0.0,0.0,0.01,0.0,0.01,-0.04,0.0,0.0,0.0,0.0,0.0,1955,2035,0.02,-0.01,0,0.0,0.0,-0.01,-0.02,0.0,0.0,0.0,0.0,0.0,2.1,-6.06,7.44,0.0,12.94,39.0
5,LeftGlove,136541,602,-1,-1,0.03,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2107,1862,-0.01,0,0,0.0,0.0,0.0,0.01,0,0,0.01,0.0,-0.01,1051,2093,-0.01,0,0,0.0,0.0,-0.01,0.01,0,0,-0.01,0.0,0.0,0,2055,-0.02,0,0,0.0,0.0,0.0,-0.01,0,0,0.01,0.0,0.01,2135,2281,0.0,0.0,0.0,0.0,0.0,0.02,-0.04,0.0,0.0,-0.01,0.0,0.0,1959,2039,0.02,-0.01,0,0.0,0.0,-0.01,-0.02,-0.01,0.01,0.0,0.0,0.0,2.15,-6.0,7.46,0.0,12.94,39.0
5,LeftGlove,136806,899,-1,-1,0.03,0,0,0.0,0.0,-0.01,0,0,0,0,0,0,2108,1864,-0.01,0,0,0.0,-0.01,0.0,0.01,0,0,0.0,0.0,-0.01,1053,2091,-0.01,0,0,0.02,-0.01,0.0,0.01,0,0,0.0,0.01,-0.01,0,2055,-0.02,0,0,0.0,-0.01,-0.01,-0.01,0,0,0.0,0.01,-0.01,2135,2279,0.0,0.0,0.0,0.0,0.0,0.01,-0.04,0.0,0.0,0.0,0.0,0.0,1955,2031,0.02,-0.01,0,0.0,0.0,-0.01,-0.01,0.0,0.01,0.0,0.0,-0.01,2.19,-6.0,7.41,359.94,13.0,39.0
5,LeftGlove,137104,1226,-1,-1,0.03,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2109,1855,-0.01,0,0,0.0,0.01,-0.02,0.01,0,0,0.0,0.01,0.0,1053,2089,-0.01,0,0,-0.02,0.01,0.0,0.01,0,0,0.0,0.0,-0.01,0,2054,-0.02,0,0,0.0,0.01,0.0,-0.01,0,0,0.0,0.0,0.0,2135,2279,0.0,0.0,0.0,-0.01,0.0,0.0,-0.04,0.0,0.0,0.0,0.01,-0.01,1956,2036,0.02,-0.01,0,0.0,0.0,-0.01,-0.02,0.0,0.01,-0.01,0.0,0.0,2.23,-5.95,7.45,0.0,13.0,39.06
5,LeftGlove,137431,1576,-1,-1,0.03,0,0,0.0,0.0,-0.01,0,0,0,0,0,0,2107,1861,-0.01,0,0,0.0,0.01,0.0,0.01,0,0,0.0,0.0,0.0,1055,2091,-0.01,0,0,0.02,-0.01,0.0,0.01,0,0,0.0,0.01,-0.01,0,2055,-0.02,0,0,0.0,0.0,-0.01,-0.01,0,0,0.0,0.01,-0.01,2135,2280,0.0,0.0,-0.01,-0.01,0.01,-0.01,-0.04,0.0,0.0,0.0,0.0,0.0,1964,2035,0.02,-0.01,0,0.0,0.0,-0.01,-0.02,0.0,0.01,-0.01,0.0,0.0,2.26,-5.97,7.45,0.0,13.0,39.06
5,LeftGlove,137781,1907,-1,-1,0.03,0,0,-0.01,0.0,0.0,0,0,0,0,0,0,2108,1863,-0.01,0,0,0.0,0.0,-0.01,0.01,0,0,-0.01,0.0,-0.01,1051,2089,-0.01,0,0,0.01,0.0,-0.01,0.01,0,0,0.01,0.01,-0.01,0,2046,-0.02,0,0,0.0,0.0,-0.01,-0.01,0,0,0.0,0.0,-0.02,2136,2280,0.0,0.0,0.0,-0.01,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,1959,2031,0.0,0.0,0,0.0,0.0,0.0,-0.01,0.0,0.01,-0.01,-0.01,-0.01,2.25,-5.99,7.37,359.94,13.0,39.06
5,LeftGlove,138112,2245,-1,-1,0.03,0,0,0.0,0.0,-0.01,0,0,0,0,0,0,2107,1862,-0.01,0,0,0.0,0.0,-0.01,0.01,0,0,0.0,0.0,-0.01,1051,2091,-0.01,0,0,-0.03,-0.01,-0.01,0.01,0,0,0.0,0.0,-0.01,0,2046,-0.02,0,0,-0.01,0.0,0.0,-0.01,0,0,0.01,0.01,0.0,2135,2280,0.0,0.0,0.0,-0.01,0.0,0.01,-0.04,0.0,0.0,0.0,0.0,-0.01,1957,2036,0.02,-0.01,0,-0.01,-0.01,-0.01,-0.02,-0.01,0.01,-0.01,0.0,0.0,2.12,-5.97,7.4,359.94,13.0,39.06
5,LeftGlove,138449,2597,-1,-1,0.03,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2107,1865,-0.01,0,0,0.0,0.01,0.0,0.01,0,0,0.0,0.0,-0.01,1053,2090,-0.01,0,0,-0.01,0.0,-0.01,0.01,0,0,0.0,0.0,-0.01,0,2054,-0.02,0,0,0.0,0.0,0.0,-0.01,0,0,0.0,0.0,-0.01,2135,2281,0.0,0.0,0.0,0.01,-0.01,0.02,-0.04,0.0,0.0,0.0,-0.01,-0.01,1955,2035,0.02,-0.01,0,0.0,0.0,0.0,-0.01,0.0,0.01,-0.02,-0.01,-0.01,2.25,-6.0,7.29,359.94,13.0,39.13
5,LeftGlove,138802,2933,-1,-1,0.03,0,0,0.0,0.0,-0.01,0,0,0,0,0,0,2108,1863,-0.01,0,0,0.01,-0.01,0.0,0.01,0,0,0.0,0.0,-0.01,1053,2090,-0.01,0,0,-0.03,0.0,0.0,0.01,0,0,0.0,0.0,0.0,0,2054,-0.02,0,0,0.0,0.0,-0.01,-0.01,0,0,0.0,0.0,-0.01,2135,2281,0.0,0.0,0.0,0.0,0.01,0.01,-2.15,-0.39,0.93,-0.57,-1.2,0.75,1951,2035,0.0,0.0,0,0.0,0.0,0.0,-0.02,0.0,0.01,0.01,0.0,0.0,2.08,-6.03,7.47,0.0,13.0,39.13
