run_index,hand,glove_time_ms,time,palm_mcp_flex,palm_pip_flex,palm_mid_yaw,palm_mid_pitch,palm_mid_roll,palm_mid_ax,palm_mid_ay,palm_mid_az,palm_prox_yaw,palm_prox_pitch,palm_prox_roll,palm_prox_ax,palm_prox_ay,palm_prox_az,thumb_mcp_flex,thumb_pip_flex,thumb_mid_yaw,thumb_mid_pitch,thumb_mid_roll,thumb_mid_ax,thumb_mid_ay,thumb_mid_az,thumb_prox_yaw,thumb_prox_pitch,thumb_prox_roll,thumb_prox_ax,thumb_prox_ay,thumb_prox_az,index_mcp_flex,index_pip_flex,index_mid_yaw,index_mid_pitch,index_mid_roll,index_mid_ax,index_mid_ay,index_mid_az,index_prox_yaw,index_prox_pitch,index_prox_roll,index_prox_ax,index_prox_ay,index_prox_az,middle_mcp_flex,middle_pip_flex,middle_mid_yaw,middle_mid_pitch,middle_mid_roll,middle_mid_ax,middle_mid_ay,middle_mid_az,middle_prox_yaw,middle_prox_pitch,middle_prox_roll,middle_prox_ax,middle_prox_ay,middle_prox_az,ring_mcp_flex,ring_pip_flex,ring_mid_yaw,ring_mid_pitch,ring_mid_roll,ring_mid_ax,ring_mid_ay,ring_mid_az,ring_prox_yaw,ring_prox_pitch,ring_prox_roll,ring_prox_ax,ring_prox_ay,ring_prox_az,pinky_mcp_flex,pinky_pip_flex,pinky_mid_yaw,pinky_mid_pitch,pinky_mid_roll,pinky_mid_ax,pinky_mid_ay,pinky_mid_az,pinky_prox_yaw,pinky_prox_pitch,pinky_prox_roll,pinky_prox_ax,pinky_prox_ay,pinky_prox_az,wrist_ax,wrist_ay,wrist_az,wrist_heading,wrist_pitch,wrist_roll
2,LeftGlove,48145,0,-1,-1,0.04,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2063,1875,-0.02,0,0,0.0,0.0,-0.01,0.02,0,0,0.0,0.0,0.0,1055,2083,0,0,0,0.0,0.0,0.01,0.04,0,0,0.0,0.0,0.0,0,2046,-0.01,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2137,2291,0.02,0,0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,2009,2021,0.01,0,0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.1,3.19,9.17,0,0.44,-19.25
2,LeftGlove,48193,49,-1,-1,0.04,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2056,1874,-0.02,0,0,0.0,0.0,0.0,0.02,0,0,-0.01,0.0,0.0,1049,2080,0,0,0,0.0,0.0,0.0,0.04,0,0,0.0,0.0,0.0,0,2055,-0.01,0,0,0.0,0.0,0.0,0,0,0,-0.01,0.0,0.0,2139,2288,0.02,0,0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,-0.01,2007,2024,0.01,0,0,-0.01,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,-0.01,0.11,3.2,9.2,0,0.44,-19.25
2,LeftGlove,48237,90,-1,-1,0.04,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2063,1875,-0.02,0,0,0.0,0.0,0.0,0.02,0,0,0.0,0.0,0.0,1047,2083,0,0,0,0.0,0.0,0.0,0.04,0,0,0.0,0.0,0.0,0,2055,-0.01,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2136,2288,0.02,0,0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,-0.01,2009,2021,0.01,0,0,0.0,0.0,0.0,-0.01,0.0,0.0,0.01,0.0,-0.01,0.08,3.22,9.21,0,0.44,-19.25
2,LeftGlove,48277,131,-1,-1,0.04,0,0,0.0,0.01,0.0,0,0,0,0,0,0,2059,1875,-0.02,0,0,0.0,0.0,-0.01,0.02,0,0,0.01,0.0,-0.01,1053,2084,0,0,0,0.0,0.0,0.0,0.04,0,0,0.0,0.0,0.0,0,2055,-0.01,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2137,2292,0.02,0,0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,-0.01,0.0,2008,2022,0.01,0,0,0.0,0.0,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.11,3.19,9.21,0,0.44,-19.25
2,LeftGlove,48318,171,-1,-1,0.04,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2057,1873,-0.02,0,0,0.0,0.0,0.0,0.02,0,0,0.0,0.0,0.0,1048,2083,0,0,0,0.0,0.0,0.0,0.04,0,0,0.0,0.0,0.01,0,2055,-0.01,0,0,0.01,0.0,-0.01,0,0,0,-0.01,0.0,0.01,2137,2293,0.02,0,0,0.0,0.0,0.0,0.0,-1.57,-3.11,0.05,-0.88,0.03,2009,2021,0.01,0,0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,-0.01,0.08,3.24,9.14,0,0.44,-19.25
2,LeftGlove,48358,210,-1,-1,0.04,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2055,1877,-0.02,0,0,0.0,0.0,0.01,0.02,0,0,0.0,0.0,0.0,1049,2083,0,0,0,0.0,0.0,0.0,0.04,0,0,0.0,0.0,0.0,0,2056,-0.01,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,-0.01,2140,2291,0.02,0,0,0.0,0.0,0.01,-0.05,0.0,0.0,0.0,0.0,0.0,2006,2025,0.01,0,0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.12,3.21,9.19,0,0.44,-19.25
2,LeftGlove,48398,251,-1,-1,0.04,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2056,1877,-0.02,0,0,0.0,0.0,0.0,0.01,0,0,0.0,0.0,-0.01,1047,2085,0,0,0,0.0,0.0,0.0,0.04,0,0,0.0,0.0,0.0,0,2055,-0.01,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2139,2293,0.02,0,0,0.0,0.0,-0.01,-0.05,0.0,0.0,0.0,0.0,0.0,2009,2023,0.01,0,0,0.0,0.0,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.11,3.19,9.17,0,0.44,-19.25
2,LeftGlove,48438,291,-1,-1,0.04,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2057,1877,-0.02,0,0,0.0,0.0,0.0,0.01,0,0,0.0,0.01,0.0,1050,2085,0,0,0,0.0,0.0,0.0,0.04,0,0,0.0,0.0,0.0,0,2056,-0.01,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2137,2293,0.02,0,0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,2011,2023,0.01,0,0,0.0,-0.01,0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.1,3.2,9.17,0,0.44,-19.25
2,LeftGlove,48478,331,-1,-1,0.04,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2057,1875,-0.02,0,0,0.0,0.0,0.0,0.01,0,0,0.01,0.0,-0.01,1051,2087,0,0,0,0.0,0.0,0.0,0.04,0,0,0.0,0.0,0.0,0,2056,-0.01,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2138,2292,0.02,0,0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.01,2010,2023,0.01,0,0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.09,3.22,9.16,0,0.44,-19.25
2,LeftGlove,48519,371,-1,-1,0.04,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2058,1877,-0.02,0,0,0.0,0.0,0.0,0.01,0,0,0.0,-0.01,0.0,1049,2085,0,0,0,0.0,0.0,0.0,0.04,0,0,0.0,0.01,0.0,0,2056,-0.01,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2137,2293,0.02,0,0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,2009,2023,0.01,0,0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,-0.01,0.11,3.21,9.18,0,0.44,-19.25
