run_timestamp,read_time,hand,esp_time_ms,palm_ax_prox,palm_ay_prox,palm_az_prox,palm_yaw_prox,palm_pitch_prox,palm_roll_prox,palm_flex_mcp,palm_flex_pip,palm_yaw_mid,palm_pitch_mid,palm_roll_mid,palm_ax_mid,palm_ay_mid,palm_az_mid,thumb_ax_prox,thumb_ay_prox,thumb_az_prox,thumb_yaw_prox,thumb_pitch_prox,thumb_roll_prox,thumb_flex_mcp,thumb_flex_pip,thumb_yaw_mid,thumb_pitch_mid,thumb_roll_mid,thumb_ax_mid,thumb_ay_mid,thumb_az_mid,index_ax_prox,index_ay_prox,index_az_prox,index_yaw_prox,index_pitch_prox,index_roll_prox,index_flex_mcp,index_flex_pip,index_yaw_mid,index_pitch_mid,index_roll_mid,index_ax_mid,index_ay_mid,index_az_mid,middle_ax_prox,middle_ay_prox,middle_az_prox,middle_yaw_prox,middle_pitch_prox,middle_roll_prox,middle_flex_mcp,middle_flex_pip,middle_yaw_mid,middle_pitch_mid,middle_roll_mid,middle_ax_mid,middle_ay_mid,middle_az_mid,ring_ax_prox,ring_ay_prox,ring_az_prox,ring_yaw_prox,ring_pitch_prox,ring_roll_prox,ring_flex_mcp,ring_flex_pip,ring_yaw_mid,ring_pitch_mid,ring_roll_mid,ring_ax_mid,ring_ay_mid,ring_az_mid,pinky_ax_prox,pinky_ay_prox,pinky_az_prox,pinky_yaw_prox,pinky_pitch_prox,pinky_roll_prox,pinky_flex_mcp,pinky_flex_pip,pinky_yaw_mid,pinky_pitch_mid,pinky_roll_mid,pinky_ax_mid,pinky_ay_mid,pinky_az_mid
2026-04-01 19:41:00,2026-04-01 19:41:01,Left,223700,0.00,-0.00,0.00,0.03,-0.00,0.00,0,0,-0.00,0.00,-0.00,0.01,0.00,-0.01,-0.00,-0.00,-0.01,-0.02,0.00,-0.00,2135,2089,-0.01,0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.02,0.00,-0.00,987,1932,0.01,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.01,0.00,0.00,535,2111,-0.04,0.00,-0.00,0.01,-0.00,-0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,2171,2238,-0.04,0.00,-0.00,0.01,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,1381,1463,0.01,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:41:00,2026-04-01 19:41:01,Left,223754,0.00,-0.00,-0.00,0.03,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.02,0.00,-0.00,2135,2091,-0.01,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,-0.01,0.01,0.00,-0.00,985,2041,0.01,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.01,0.00,0.00,150,2104,-0.04,0.00,-0.00,0.00,-0.01,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,2171,2239,-0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.01,0.00,0.00,0.00,1383,1464,0.01,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:41:00,2026-04-01 19:41:01,Left,223808,0.01,-0.00,-0.01,0.03,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.02,0.00,-0.00,2134,2091,-0.01,0.00,-0.00,0.00,0.00,-0.01,0.00,-0.00,0.00,0.01,0.00,0.00,987,1938,0.01,0.00,-0.00,0.00,-0.00,-0.01,0.01,0.00,-0.00,-0.01,0.00,0.00,531,2111,-0.04,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,2171,2239,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.01,0.00,0.00,0.00,1382,1463,0.01,0.00,-0.00,0.00,0.00,-0.00
2026-04-01 19:41:00,2026-04-01 19:41:01,Left,223862,0.01,0.00,-0.00,0.03,-0.00,0.00,0,0,0.01,0.00,-0.00,0.00,0.00,-0.00,-0.01,-0.00,-0.00,-0.02,0.00,-0.00,2135,2091,-0.01,0.00,-0.00,0.00,0.00,0.01,0.00,0.00,-0.00,0.01,0.00,-0.00,995,1947,0.01,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,0.00,-0.01,0.00,0.00,124,2105,-0.04,0.00,-0.00,0.00,0.00,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,2171,2239,-0.00,0.00,-0.00,-0.00,0.00,0.01,-0.00,-0.00,-0.00,0.00,0.00,0.00,1384,1464,0.01,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:41:00,2026-04-01 19:41:01,Left,223916,0.00,0.00,-0.00,0.03,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.01,-0.02,0.00,-0.00,2135,2091,-0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.01,0.01,0.01,0.00,-0.00,987,1956,0.01,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.01,0.00,0.00,487,2110,-0.04,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,2171,2238,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,1383,1465,0.01,0.00,-0.00,0.00,-0.01,0.00
2026-04-01 19:41:00,2026-04-01 19:41:01,Left,223970,0.00,0.00,-0.00,0.03,-0.00,0.00,0,0,0.01,0.00,-0.00,0.00,-0.01,0.00,0.00,-0.00,-0.00,-0.02,0.00,-0.00,2135,2089,-0.01,0.00,-0.00,-0.00,0.00,-0.01,0.00,-0.01,0.00,0.01,0.00,-0.00,988,2143,0.01,0.00,-0.00,-0.00,0.00,-0.01,-0.00,-0.00,0.00,-0.01,0.00,0.00,118,2105,-0.04,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,2171,2239,-0.00,0.00,-0.00,0.00,0.00,0.00,0.01,-0.00,-0.00,0.00,0.00,0.00,1383,1464,0.01,0.00,-0.00,-0.01,-0.00,0.00
2026-04-01 19:41:00,2026-04-01 19:41:01,Left,224024,0.00,0.00,-0.00,0.03,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.01,-0.00,0.00,0.00,0.01,-0.01,-0.02,0.00,-0.00,2135,2089,-0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.01,0.00,-0.00,987,2131,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.01,0.00,0.00,139,2105,-0.04,0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,2172,2239,-0.00,0.00,-0.00,0.00,0.00,-0.01,-0.00,0.00,-0.00,0.00,0.00,0.00,1383,1465,0.01,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:41:00,2026-04-01 19:41:01,Left,224078,0.00,-0.00,0.00,0.03,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.01,-0.02,0.00,-0.00,2135,2091,-0.01,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.01,0.00,-0.00,987,2131,0.01,0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.01,0.00,0.00,137,2105,-0.04,0.00,-0.00,-0.00,-0.00,-0.01,-0.00,0.00,-0.00,-0.00,-0.00,0.00,2171,2238,-0.00,0.00,-0.00,-0.00,-0.00,-0.01,-0.00,0.00,-0.00,0.00,0.00,0.00,1383,1463,0.01,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:41:00,2026-04-01 19:41:01,Left,224128,-0.00,0.00,-0.00,0.00,0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,2133,2091,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.01,-0.01,-0.01,0.01,0.00,-0.00,986,2131,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.01,-0.01,-0.01,0.01,0.00,-0.00,141,2105,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.01,-0.01,-0.01,0.01,0.00,-0.00,2171,2239,-0.00,0.00,-0.00,-0.00,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,0.00,-0.00,1381,1461,-0.00,0.00,-0.00,-0.00,-0.01,-0.01
2026-04-01 19:41:00,2026-04-01 19:41:01,Left,224181,0.00,0.01,0.00,0.03,-0.00,0.00,0,0,-0.00,0.00,-0.00,-0.00,-0.01,-0.01,0.01,0.01,-0.01,-0.02,0.00,-0.00,2136,2091,-0.01,0.00,-0.00,0.00,0.01,-0.00,0.01,0.01,-0.01,-0.02,0.00,-0.00,987,2130,0.02,0.00,-0.00,0.01,0.00,0.00,0.01,0.01,0.01,-0.01,0.00,0.00,77,2106,-0.04,0.00,-0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,2171,2239,-0.04,0.00,-0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,1382,1463,0.01,0.00,-0.00,0.00,-0.00,-0.00
2026-04-01 19:41:00,2026-04-01 19:41:01,Left,224235,-0.00,0.00,-0.00,0.03,-0.00,0.00,0,0,0.01,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.02,0.00,-0.00,2135,2090,-0.01,0.00,-0.00,0.01,0.00,-0.01,-0.01,-0.01,0.00,0.01,0.00,-0.00,987,1941,0.02,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.01,0.00,0.00,519,2109,-0.04,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,2171,2237,-0.00,0.00,-0.00,-0.01,-0.01,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,1383,1464,0.01,0.00,-0.00,0.00,0.00,-0.00
2026-04-01 19:41:00,2026-04-01 19:41:01,Left,224289,-0.00,0.00,-0.00,0.03,-0.00,0.00,0,0,0.01,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.01,-0.02,0.00,-0.00,2135,2092,-0.01,0.00,-0.00,-0.00,-0.00,0.00,-0.01,-0.01,0.00,0.01,0.00,-0.00,987,1941,0.01,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.01,0.00,0.00,500,2109,-0.04,0.00,-0.00,-0.00,0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,0.00,2172,2239,-0.00,0.00,-0.00,-0.01,-0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,1383,1465,0.01,0.00,-0.00,-0.01,-0.00,-0.00
2026-04-01 19:41:00,2026-04-01 19:41:01,Left,224343,0.00,-0.00,-0.01,0.03,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.01,-0.00,-0.00,-0.00,-0.01,-0.01,-0.02,0.00,-0.00,2135,2091,-0.01,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.01,0.01,0.00,-0.00,987,1947,0.01,0.00,-0.00,-0.01,-0.01,-0.00,-0.00,-0.01,-0.00,-0.01,0.00,0.00,507,2106,-0.04,0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-0.00,0.00,2171,2239,-0.00,0.00,-0.00,-0.01,0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,0.00,1382,1463,0.01,0.00,-0.00,-0.01,-0.00,0.00
